Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Parameter 34	Parameter 35	Parameter 36	Potential	Temperature	Equilibruim
5.66457575575	2.93171402772	4.9799216573	0.139332250899	3.74097427527	2.8359854228	2.47849467442	0.926470394619	2.31130982723	1.53768150652	-2.10361847343	-2.3788104627	1.69155145352	7.35622202011	2.18506741781	3.8833743442	2.7237300005	1.29556433467	9.20607523704	6.23019198505	1.91319358959	5.80624416635	9.04815284088	6.13112468383	5.04821430125	3.06025333704	9.14779471576	8.48851108988	3.0288599939	4.30133740179	6.90091354635	2.64113749535	9.10829674898	-2.18868574374	1.77408185573	1.7070935559	93747.6534821	46329.123016	True	
5.40013131312	5.85534937797	5.98560449743	8.72372230131	5.78224335618	2.96199602593	1.04714682556	8.88137269919	5.87960989485	4.46537315677	4.96258132221	1.42472756161	3.12749337803	7.99251059053	3.05216871698	3.48485944668	9.68594483038	4.72169695444	5.58212574946	5.58164771947	2.64337305044	7.90113764399	1.43566910857	7.50992938027	4.12775508731	0.852463582255	4.90191478492	7.67634365318	9.33418783142	1.62494884758	8.71896400935	1.97654093606	9.54571558674	-2.22963061506	2.51614041743	-0.185303882532	180586.891935	44012.6668652	True	
2.69974957817	3.07797253391	2.5263286094	5.0454117783	4.20778859005	0.839739943608	5.26628674891	8.37943707527	-1.18479937968	4.60225366716	-2.96251049892	2.13025242946	1.13793307729	7.51702617223	7.5977148046	4.86226846985	6.15162364797	1.21481855686	9.25981197882	7.63838857656	8.43047466826	5.63413065738	0.290054726593	4.90806724728	6.12890347954	6.95941289346	0.482146841085	6.00619883961	9.68908956878	4.46226819466	8.18734765007	2.72587152975	6.21701559311	-2.83900897228	2.47400902469	-0.586789645663	107369.538537	41812.0335219	True	
1.45881701718	6.0905901791	2.03547510605	5.90142732066	8.56956950921	9.39555027727	9.36714156485	6.43512149505	3.08868986882	5.61826539089	-1.81921577594	-2.12130747944	1.69460341443	2.23257724301	0.774188388862	6.42449485625	4.24315318935	4.4843162578	7.18548308357	9.4350940429	5.68376600473	1.71319234665	3.9503434124	0.483349651077	3.14102049973	0.508641582108	9.05078260121	7.79816926523	9.48189336019	9.3702148257	2.35625002981	5.90868475463	1.25051248841	4.80039170803	2.71499692755	2.84545792349	223527.554137	39721.4318458	True	
2.99296447008	5.60541561592	1.58463306081	1.91586823534	8.31305786235	8.50506545776	4.5706740343	4.21281877415	-0.761918788853	6.7124693315	1.31324182174	1.9009623111	5.92964885795	6.84421747563	3.07472169457	5.44949960654	7.1630117097	1.22975404278	2.33884806762	6.78539748723	4.30387842586	6.33268998133	8.03476477141	4.6689041539	1.44369398125	1.30555544799	2.65561229876	8.60600373222	0.823849607684	5.02956688895	8.36723429972	6.28623525293	5.30393970188	4.09623366746	2.90044759345	1.80294047479	230523.438075	37735.3602535	True	
1.10445199215	5.32481410544	2.10458043764	2.79183478225	1.68561356108	5.81260593339	6.37123159181	8.29492935784	4.84226995348	2.19606884023	3.84866110452	0.0331955892691	0.0321196083881	2.28565677661	3.02259637677	1.79425942179	6.91136917305	2.77143654363	6.76356300202	9.21008562709	2.74291513562	4.24714818532	2.18630792299	7.47448685972	2.59166700893	5.50603794705	9.29811730223	6.0665570846	6.60066753057	3.26539207259	5.57284228441	3.38998914128	5.30476565648	0.518805431817	2.18448304792	0.960256931424	189399.793685	35848.5922409	False	
3.00541927477	5.84054409578	1.6863063174	6.27095361194	6.64145383597	7.93410695325	6.27576637394	1.37409763477	0.544739708117	-0.477332602369	4.32001769543	5.5681627963	-2.64010289364	1.15225428547	3.54135501286	0.439158818605	3.6627406505	7.58091807814	8.71308750736	6.19932675312	9.18727847103	5.98935607008	3.23549971736	4.23879174425	4.33005546415	3.61296151811	4.36579234267	4.71007079646	3.68400738959	9.05542763914	3.8732023298	5.03407485426	6.20004997348	-2.40760283737	2.63377611287	2.58516797668	57371.165728	35848.5922409	True	
7.87345381802	1.43497359122	7.41273380026	4.57504617361	9.33445544244	5.77122119921	8.75285881901	1.37961054514	0.0229947723981	0.281231207195	8.23861888507	-0.224889043212	-0.516231300798	1.89129771026	2.846150848	9.02129434967	2.13461595724	2.09542655768	1.98738044928	2.45487956851	1.81577239671	6.45221628204	4.41231798709	7.67539919378	5.68271488807	3.40178382	6.78858746213	1.88271511662	3.49126151144	6.89520224144	0.610649872289	8.95468803814	0.409543388112	3.55061651672	2.92052360708	0.0978683982136	236882.121802	34056.1626288	True	
6.61308707592	2.95979171922	7.20624129233	9.37479952762	2.90476612216	4.46862669643	1.59167201896	4.83974434624	1.45635696602	-0.773771899902	2.33511500204	3.72942185768	3.62410147528	4.69066823524	0.237179122526	3.52354850974	7.47050801161	3.41410574135	9.09277260873	1.47049615184	1.79619199576	7.25669632446	0.685160716954	1.67276611733	5.91647612046	8.46165677285	0.903269116756	7.12195476626	0.285008838672	7.68264101666	5.39500620642	2.87037253619	7.31062960018	-2.97824601012	2.99322349966	1.81923418291	49835.690567	32353.3544974	True	
0.601938672398	3.15915300847	4.10670418675	4.10316053852	1.74412613577	1.79253890211	0.779536827493	2.70802056864	2.00430858415	1.20107379182	2.53976504522	2.37459846325	5.74310869975	0.606015015093	2.65027345341	3.41892473947	1.28317049729	3.91775651654	9.94073994601	3.3701123006	1.43242548979	8.78837344734	5.21146037415	5.46318325184	6.59843463178	5.72171064563	5.15688864037	6.87102764221	2.58952658235	1.17285310054	0.594883570225	9.86647071873	3.50522419928	-2.59707505792	2.92265319447	2.80789224065	30492.0596872	30735.6867725	True	
3.72419412121	6.20070691121	4.49992143118	0.128579998964	4.5550389608	4.64377151249	9.14099987795	6.12096870829	1.61591638724	-1.13307148656	-2.4431675459	-2.48194541025	1.22869278753	5.15292040369	3.37163094326	5.30014094374	2.63833214345	8.53518606386	2.05302597829	6.07918151529	6.93484771243	4.14384635642	5.18178531051	7.28179726325	3.43757986788	7.21727676744	8.0816716978	2.06133044788	4.04019951703	5.31479317301	7.13570025203	4.83696115749	1.09615600768	-2.24132745556	2.80007709483	1.98323234516	88266.1537652	29198.9024339	True	
3.7316739649	4.70742245275	1.90923439239	2.57454173384	8.33224830465	2.76555905627	3.76058719874	5.76715841992	-2.19606550976	2.47145725761	-0.805344245504	2.67450574532	-0.998284885208	5.55739184443	1.53164815962	3.44093657428	1.76882150239	6.59695447033	3.57614215121	4.59458946607	8.51606406377	6.51691987003	1.83066493379	8.72526570173	8.2307476081	2.92603282582	2.94174094714	4.57321484401	8.83298675426	4.48459652665	1.41863143546	4.13072873839	3.16394857782	5.68616733085	2.13853245361	3.79822111891	144550.533436	27738.9573122	True	
6.73506366661	8.38119026135	8.54060904506	0.269629359573	1.32281616419	8.775360484	5.50482043003	5.47761235864	-0.969448266005	0.1176287306	2.00219291292	3.08327725502	5.74620343333	4.42690667366	2.02207249467	8.27744532793	8.46775949263	9.17970265013	7.51851940279	8.61093253735	4.13211589067	9.03359868523	6.46870840271	3.51498177551	6.1413054045	8.18921222961	6.57846358509	1.82238501131	2.32622593709	9.01877604203	3.01479419108	6.58375543669	8.94239390223	-2.53197437813	2.65980347874	0.103456978828	167388.328171	26352.0094466	True	
2.44297381936	1.74929776636	4.33903752515	8.09345602412	6.0391477725	8.24291219247	3.85264603396	4.00430045202	-2.03433138549	4.80519748729	4.24117522288	0.578349527704	2.83417860972	0.932739690477	8.09453502617	9.03106237896	7.01432915537	5.23612085375	9.34838108572	5.16073709225	3.43374204638	8.87633033297	0.224236117345	8.37089714253	2.45370138045	2.23675672217	4.04447442217	0.354446723565	4.38460188296	9.58873298569	1.32174894516	5.56516601572	1.83421252796	-2.88158566199	2.91013933879	1.83956155383	49196.7336158	25034.4089742	True	
3.08911044432	5.41012574163	4.72314260246	5.79877753336	5.19992068132	2.15799010281	8.53400603158	2.47315321515	2.3381233235	1.21051955445	4.5956197902	4.13679635125	0.457238986163	9.7755995428	5.68696289886	9.34743806699	6.43396234675	2.20845453416	6.20990054709	8.17594015617	8.55446577833	1.79395523201	6.57826822104	3.49862454389	7.68961514476	4.82253735969	8.76076017281	3.45708034626	6.15788664784	8.79243279109	1.97059948799	8.23954953118	5.98569216095	-2.9367012902	2.73071567042	3.35024544983	50622.761501	23782.6885255	True	
3.15740519577	5.76774128968	3.04843017241	7.68375535178	4.58302263487	2.68584281969	8.03774478375	5.74559049732	-1.12677839711	-0.988201941558	-2.84006250356	1.95587301029	3.80818976492	0.680822603441	3.26075610089	6.3216643194	9.9213424898	5.41471560829	4.48530327415	9.58463261057	5.40894882643	6.46744939163	8.80735731183	0.663262816407	6.70254408484	5.87814758061	9.53900399094	6.91178952025	7.79391712841	7.69162657598	6.22827718418	0.748325517086	8.55021482548	-2.70471674302	2.95391304983	3.13975158739	19937.6606776	22593.5540993	False	
5.01108987398	3.46209941625	6.09210339585	6.87117410095	8.24076854337	1.77821681416	2.30688954384	6.49822470743	-1.18413786135	3.56148081066	-0.928350978889	-0.406939602248	-1.98640548995	9.07058378032	9.08341957092	6.6007728268	1.48641699808	6.18591278067	8.96242084814	3.97699746429	3.29940077989	7.03083015621	7.45058585307	0.743979426122	6.13649988984	0.458410406696	8.32343385966	8.7012409712	9.23960745778	8.07069633827	7.8843867657	8.66497303122	2.69691331921	-2.66292016031	2.33930186886	-0.144847568913	92828.7438345	22593.5540993	True	
5.7545972432	2.27117772004	1.31857288502	3.39918885489	0.933691881959	6.63706645456	0.962460894573	1.9787336036	-2.01303548731	2.72230778772	-1.42735996446	-2.21224233403	1.75601759131	8.79095470571	9.51023674226	5.94711675785	8.16057985005	2.46650351793	7.2334306881	2.51494429921	9.59048868275	1.44396727836	2.11607945029	4.55244546768	8.16342236189	3.08469907682	5.66354343808	7.96632867056	0.800758228777	8.59940431544	2.63719373681	8.26017676405	6.85711161168	-2.86640172759	2.80237542723	-0.70265522394	28235.5514735	21463.8763943	True	
5.35963359176	0.729468343714	2.57203319439	3.53439984051	4.48632254224	0.966202960408	2.00063743112	4.81169871545	2.20502422587	-2.53415247147	2.57989736895	-0.0262579632561	0.438740443877	5.1851393025	1.73552764042	7.4020223647	6.08386997474	7.45070259382	7.98333862409	7.45555302876	5.78556473122	5.37093377249	9.99681299976	4.8988875562	7.4548530868	1.08640686535	1.5698092041	7.4745594148	9.59176089001	8.4492036254	8.89795424004	2.7741925002	4.40404026136	-2.90803021238	2.50783269078	0.61274566913	27556.7846364	20390.6825746	True	
5.56014846965	3.6176384038	2.84456312719	7.55712407698	3.82311842953	0.241438374921	6.02817405851	3.0679438224	5.91828348377	1.03939394316	3.12079253663	-2.38026208005	4.08703621723	4.08547344603	7.7747049443	2.06913754838	9.11407050583	7.35139211824	4.2028160706	4.59055480097	9.24064666692	9.54081881642	8.90583250398	3.38344532317	1.71158942955	4.96250679236	7.647872651	3.86198771743	3.61522936861	9.99232624964	9.45508429483	9.70260362679	1.56361176642	-2.37830399238	2.73975093459	3.17671693018	37665.5828807	19371.1484459	True	
4.20418075681	3.59331546412	5.19116647399	4.32490661406	2.4062609706	8.17153549104	2.74262385321	5.73956406488	3.20673903909	-1.38282946245	-2.08013626887	0.961004090893	2.23881108753	1.73168240339	5.68013546507	9.2969651029	7.70990249433	4.9192159465	9.02946646517	9.60932618485	7.05452475022	5.79889551063	0.553298986844	2.88501290145	6.27523198684	0.944332900279	7.63001113133	8.14939347438	9.55756995761	3.20145697981	6.05023411279	6.31780734671	8.07996891384	-2.69463609139	2.78374557766	-0.694514294402	31351.3781969	18402.5910236	True	
0.767723933467	2.12094912364	3.35763179074	4.36913052426	7.16974122607	2.76614564605	0.565914899888	4.217244786	3.7408599076	3.1550435416	0.881107671062	5.30907457271	3.05227305139	8.97355765359	4.58200502053	8.68563556849	1.49727882232	3.6542699992	6.12387124478	6.49123599074	7.383682105	6.32071566509	9.61869117777	8.08337645447	1.3491557603	6.67981647617	4.201121587	7.65389661835	3.30741718976	3.26112792243	7.22119490015	4.40548185347	3.53028440171	-2.61373129597	2.42715908421	2.08422317216	58523.3261987	17482.4614724	True	
2.69973974438	0.276116659413	4.14815370319	8.742408375	0.106190638411	1.15721646493	4.43728963174	7.81723746772	1.63352293403	1.64331907463	-0.621940927932	1.83830598893	3.70902525854	8.26172185478	0.32062782788	3.52164188706	7.56977471858	4.28591613075	7.9025910599	2.0648366387	8.35850963141	6.25351766592	0.613327062946	9.20892128071	1.8070770263	0.939276368288	9.02224910751	2.68223258953	3.58974758883	3.00573712625	6.32523995627	8.65894395337	1.9922151373	-2.91192313277	2.9919054054	-0.12996672882	64781.301153	16608.3383988	False	
5.70079283746	2.73518979868	7.07967506601	5.29381175428	1.89959378252	0.876931757471	6.56345975056	2.8310506246	3.15118626692	-0.699566945865	2.32151350702	-0.458367981242	2.04076289265	9.19677509736	1.67407433824	8.20484612892	5.69205119864	4.44543833237	8.75085594357	8.84115221383	7.85822162266	6.79658740248	9.45373509117	4.16299243389	6.38210930449	8.86650198743	5.3211003733	2.50696278802	2.61977390289	0.508777501842	3.8273698849	3.10758135165	6.12660803199	-2.35002418726	2.81112883519	1.5092245586	28312.8357062	16608.3383988	True	
1.37962614499	2.46587230542	4.1231665697	4.88389970207	7.06764719476	6.10499505937	6.64804735807	0.191986765383	1.95222903576	3.68112986819	2.03517110101	4.15684370723	4.8320507803	7.37541694609	0.674707250978	5.92247999741	8.0528393594	8.01520996622	7.50297791709	5.16865529948	9.54720921805	4.19431608317	6.17704357241	9.43886725148	3.62230013141	5.16156765953	2.78620438121	3.82863841333	3.27558962905	1.25404467383	9.77322248432	3.47192751225	0.279029796633	-2.80123467399	2.80572717184	1.90081469182	25270.854266	15777.9214788	True	
2.25554915149	4.61927453707	7.53767651371	1.83083011296	1.22454136159	5.22124074913	5.82778729606	0.347289179015	-0.130490514049	-2.75672851329	-1.49114067588	-1.38894508892	-0.794407341874	0.229020521461	3.68138971052	9.35784894093	3.70852397589	5.75478012012	6.93646528597	1.24452985911	5.20374292414	8.5461722742	1.47068049291	6.45862322598	6.35864402021	5.61117462106	2.08482680511	4.18253922715	0.517479760978	9.29958589154	5.63193033443	0.295814497484	7.48991456685	-2.21726144843	2.45053527083	-0.1708733929	36843.1103879	14989.0254049	True	
0.424488657479	5.06197569527	1.33927624812	3.21781485694	1.37437932883	6.57558570681	3.02342127834	5.92681338253	-0.124555869301	0.847256363858	0.724100495661	1.77284520085	-2.12878513341	7.22234822148	8.94711950486	4.32190975142	0.922921057135	3.57900614822	5.00736191128	2.19936011311	5.89178684228	8.11840527323	1.92564091972	3.55325538583	8.2661757494	9.52431271519	4.0355690953	9.90100924597	3.91261196615	5.28639248696	9.75715737092	6.15915713415	1.33442065162	-2.64419471972	2.67236881408	-0.0481538245647	17274.2958603	14239.5741346	True	
4.79830845835	6.17172875489	5.27188805093	5.48618136883	7.08043067371	4.61491747948	1.26893414591	6.40613177776	5.99991721935	-1.3133888354	-0.664617478647	3.3925351587	-0.937866426395	2.03863905155	4.09773484328	1.94521639061	4.46083085391	0.132162090364	7.28060480833	7.84344120879	5.321914595	1.65151342461	9.21240175426	0.680716808569	1.25183863021	2.61938252262	8.14131445262	6.07610200851	3.31343146482	1.16936528805	2.31268904605	3.63826020402	3.53279668906	-2.79688405165	2.53964864886	3.23407344659	68832.0341615	13527.5954279	False	
