Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Potential	Temperature	Equilibruim
4.08139420676	0.832091701637	-3.48040587658	7.68244773147	-8.83352204696	6.66904687281	7.59311095902	-1.4409828483	-2.83493787316	-2.56816390915	4.28753041971	2.61125803247	0.900200737052	4784.57864277	3444.54114507	False	
7.73356820483	-5.98864653572	4.47575845063	6.25360782668	-2.707309908	-2.06192634602	5.18640585302	-0.434902431574	3.89543240532	0.742257188231	-1.47168331413	2.85624292366	0.137785498634	6341.69429174	3444.54114507	False	
8.42899356319	7.50418132678	7.00898805988	-0.0530428667529	-1.68743463051	8.61351114381	1.22326152238	3.54520334286	7.64564838259	1.47774099903	-7.61037903649	-0.224987713848	2.78623378563	6948.55006173	3444.54114507	True	
4.15423038927	1.7108634371	6.1357687329	7.01545818434	0.00780480399108	0.414663712909	3.57070451802	-8.45125839421	9.06954725692	-5.06077955601	4.60224414878	-1.85342087404	2.47642431272	4173.02033985	3272.31408782	True	
6.21756690154	-1.91995812369	2.37931151368	1.94863532159	-4.86797370799	1.21986330832	-1.07435803922	4.49524949817	1.02383066142	1.48610406726	2.11282446697	3.39956536915	0.715622175971	7276.44536104	3108.69838343	True	
4.16210152105	8.90751887034	-3.02016417476	6.04770792075	8.69062523206	4.7822461033	7.09488364496	7.26560224759	4.35609846835	3.13691893485	1.46320741798	4.10076328073	3.24454110917	12201.3558882	2953.26346426	True	
8.18937004088	8.39630643774	-4.27280767241	3.16930024671	2.57404369938	-6.02336842058	4.50157129809	6.05820811254	8.32183526543	-0.768284175272	-5.32276994111	3.40871146528	1.84286928116	6561.37285413	2805.60029104	True	
1.79191537474	-2.69333271172	7.43195485489	-6.04206242945	4.09183048897	6.21498922221	4.58661013688	-2.62176008294	3.45208813556	-1.57932573553	-7.51874246027	8.33084279635	1.18113380144	9373.68890286	2665.32027649	True	
0.699329390442	9.57649940088	6.49590595113	-4.02485530134	5.94596310684	2.99705961182	-6.29670677603	2.4810670626	-4.14758724331	2.56190957387	5.9208666244	2.85284535345	1.86600839156	2979.5883212	2532.05426267	True	
-0.598815402162	7.70443186187	-0.389918511044	-5.35890643776	5.4304123202	8.72973133922	4.29795709773	-7.69255386026	3.86143762955	2.9576205946	7.72937345271	-4.72272827715	1.50140936896	5416.98231761	2405.45154953	True	
5.29159623864	3.93704284989	-0.476824995686	-3.0946482411	-2.0648050674	4.09372632714	-5.73138451634	3.62162560309	0.0702800354719	-1.85656312418	7.42692546144	3.08893672664	3.27347321951	2604.41606345	2285.17897206	True	
8.53185546505	8.54867293293	5.39844519627	-0.636592776553	-2.82209697789	1.55880348667	-0.27338171937	-5.88051904746	4.86720783404	6.39902939629	-0.2361004825	4.29880221722	1.45415015395	4154.45520875	2170.92002345	True	
-1.1109387337	3.48730621047	8.27673155058	-2.01126421392	-0.715733301737	8.26432855696	-6.53401172725	4.44278301943	2.77326163296	4.92805975878	-8.413903166	7.48181968982	2.52836485145	5217.78267425	2062.37402228	True	
3.54032646248	-3.79236790599	-2.09254667705	6.82179571493	-4.70314269682	-0.593670643078	1.59202582586	3.17383578488	-1.74598495104	8.90437605041	-3.24937018631	8.0414881264	3.95723713696	5163.86877997	1959.25532117	True	
4.21725986949	9.49374651502	-6.47477828606	0.389085928669	2.15351134969	9.93183770754	-5.01965592766	0.563950542284	5.88291647957	6.01802799612	3.55095724581	-4.53648077479	1.39021553819	5489.22691907	1861.29255511	True	
4.81760188057	-2.45987024725	5.08003188998	-0.835738444139	3.05747082152	2.13835342534	3.71185077252	-5.39879061005	0.736129660806	-0.313462412646	1.70898479848	-0.263905909452	2.36118552193	6792.81537381	1768.22792735	True	
