Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Potential	Temperature	Equilibruim
-1.09506586163	3.10116175067	-1.76618646631	2.98799361107	7.46474701714	-3.17179914578	1.82786269571	-3.73205624358	8.18345364501	3.23608958338	9.8934836492	3.03135427558	8.78939108681	5.35053073262	2.45968903993	7.61640471208	5.77329841216	7.9603656273	4.04476963206	8.34294046541	7.88465579344	7.74799943057	9.23213253024	7.21546113182	2.35120529737	6481.25272891	3104.6066153	False	
7.24041456652	2.47329503138	7.86430414527	2.48836034788	-8.38360196746	2.76186911067	-0.242610111123	-0.56688670179	1.18532856217	2.11081969256	7.09448865395	3.38182077495	6.19478413662	2.45937228916	3.72086441528	4.39961395482	4.7198715412	1.91224094736	2.34136008433	8.2363061822	2.7405740056	7.98291623251	7.94988540525	1.93063009535	2.77883986481	8183.1657914	3104.6066153	False	
4.64267483232	9.03246759999	-1.29206567353	5.90480194076	-3.94259935891	0.340853988701	-0.226689773421	2.3219191952	-1.33857203132	-1.21270199734	-2.70838960829	1.19369930869	0.875429186476	8.02935918877	2.76882604663	4.70448481285	5.19519375129	1.89233717411	0.058377345405	5.23288705031	4.74427652427	2.90855306714	4.82746109975	3.77912968518	1.99204639632	4361.70322206	3104.6066153	True	
-0.66384305347	1.49519383839	-1.2768347483	5.63518813075	6.67376545891	7.84644408262	6.33616208616	3.66504154368	5.1033012142	-4.69125659033	5.81157571406	5.86727200521	8.39759478868	9.12286635052	5.89495529596	8.98650381089	2.27072178038	6.34393675085	3.97152301752	8.62595567073	6.53079467677	1.32200273208	7.43298854873	5.2286936332	2.82316664155	9042.51520936	2949.37628453	True	
6.81076542017	6.03396334705	9.48006344962	4.50268470356	-1.22167282178	6.66415761898	-3.40947261045	-0.195243442215	-4.01432682358	7.14557846928	-5.94412468891	8.66569592696	6.37607556086	3.16532899565	9.36211312332	6.50334271831	4.24132995012	8.80891426365	4.84207468008	7.40981816635	6.9457302416	5.65320979931	1.10091398931	7.53845341597	-0.0917485208917	4833.41977641	2801.9074703	True	
4.21663288195	7.05792971978	0.52032753821	-0.636289347755	-6.83000484453	8.11873841244	0.402675105945	-2.94412605381	8.33861493281	7.92678904805	2.92931566944	-1.27510255886	2.76777176899	1.2760458212	4.45563143353	6.58560099257	5.82581908389	2.37972700071	7.41754878245	6.59521256882	9.1016068922	0.0925490205382	1.82435125885	0.586242136073	1.96049204223	6699.91823375	2661.81209679	True	
8.33343245146	7.97492286966	5.40584047359	4.59900978717	-1.68360142587	4.43864108184	4.72995858512	-0.777472357452	1.90939435678	-1.87131097909	-6.14063420195	7.80777049965	8.24461714937	8.15468227589	8.70029902104	6.18512282411	1.3716412102	3.38773642123	9.62036509133	5.17468653664	0.622765291757	9.91750142294	2.89327628124	4.89499877599	0.71298700066	8070.38770083	2528.72149195	True	
8.25132743797	-0.971163655815	-1.94336229328	-4.73346379764	9.3331123463	3.20257520802	0.814060330087	2.84577502263	2.48968198301	-2.22920828329	7.71252339435	5.77339491885	6.1640943716	1.5588847152	2.92331010569	1.45452800692	4.60629491091	5.09979874388	4.98321630176	2.89757377832	0.371397281585	7.10397907734	2.6832017676	5.12060997248	1.366687064	7476.45528977	2402.28541735	True	
3.34891933525	-5.29460876341	0.299794803415	9.66224311903	4.44457240912	1.87342351556	-0.333646337638	-5.93863241957	5.3163502802	9.61451570682	-3.72028831387	1.69382042085	6.29653680395	7.70974240803	7.11629481796	7.81402325954	1.45716587384	3.751602565	9.0866776746	9.01975929419	6.1449950337	8.80743471063	1.87087658884	2.55789149566	1.79494499612	6185.28661906	2282.17114648	True	
5.59424329321	6.79535567981	-4.46113778931	5.60740439843	-1.23906036745	1.97805330313	-4.49498927687	1.14532700102	1.52335501916	-5.77992429664	0.857735053978	8.84337619978	3.82727122781	8.6479765102	8.63771671629	8.75050646723	3.84352997368	1.02157378493	7.10411771609	1.78274315709	7.00408698707	8.0093777533	5.51943931634	1.55602116318	3.64081643107	6824.29082068	2168.06258916	True	
