Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Potential	Temperature	Equilibruim
7.58922127785	8.57609637175	5.55843867973	5.14393717338	7.32398848379	9.85386160139	4.49874607892	0.111298666352	-8.40006832916	4.52318760024	-3.15684483713	3.81536516533	9.36253829558	5.10532404621	0.83241175765	7.95393050265	0.734214332084	6.78188058049	9.79996171513	1.4839540405	9.49205559161	8.17429572294	5.05206338879	9.02839139838	1.34423890745	14414.2643108	3415.06727683	False	
7.27390472484	5.85439320212	-2.0522143962	7.17048970916	7.07813734782	-8.98906274667	8.29567453063	9.98711014393	9.8484556268	0.102236644993	2.19431891952	-3.01627780582	3.16389716735	2.74914571364	7.28210273992	9.71189903584	0.554291893291	9.40523705358	5.91168612279	3.20574938375	8.54586227169	8.09789015128	3.05053200057	2.5515650017	3.49834694334	11659.0541965	3415.06727683	False	
7.74741724171	-3.36865222921	0.675629700361	1.14241101992	8.66981444513	-5.79487261993	4.49757487262	0.556664735249	1.81484688094	-6.47324192627	2.1673736305	5.2265393164	0.777818595602	6.54680462778	1.42390393564	6.06076472305	3.28545051438	5.02813712332	8.93371760357	7.74870185333	8.37737158422	2.88999628924	7.99168622708	7.52356700268	1.48420714684	3704.89229665	3415.06727683	True	
1.60468518441	-0.0726753883466	6.78589370305	1.67659658958	0.699062385714	-6.90121918473	4.10316921655	-1.5216680631	1.77092177876	-1.52675827023	2.10123722141	3.26706842764	7.62606563997	9.076126502	0.286957639492	3.7179410333	6.87371503487	2.25968611207	5.13440321356	9.13706944365	5.20290222097	2.4058962374	7.00691855985	4.36871174051	0.737137453139	3395.24576739	3244.31391298	True	
-2.6446716997	4.92903854703	2.03940241947	3.59778922699	-3.06485516169	0.0791061081262	7.3951017211	8.7184832671	-5.00951618223	9.82692734066	3.43316393756	-6.38289517861	8.27178641726	3.16687599964	8.72021443374	5.82590254963	5.93628177126	2.42749294964	3.1342454862	5.61816411307	8.09851436996	8.15676619155	1.915711178	4.14026234296	2.61169317634	6882.76381858	3082.09821733	False	
5.54295892292	9.39095605592	1.65293589337	1.15778745387	9.40938885732	8.25426190988	6.78541595667	9.3596617215	2.78261601451	-7.19247335355	5.42641906338	4.10192424568	4.78625077205	6.39291600365	4.52686707961	0.801956707311	3.79339752386	6.05587986354	7.94021657631	6.6839169383	0.935265415191	9.01186703573	1.53842250036	5.80592052604	1.13102315617	8578.34165836	3082.09821733	True	
-1.85343727316	4.04634784798	6.23856674371	3.85746315306	6.19937878399	-5.28743996952	-3.77896917763	9.18186313449	-5.41926143292	0.891888731116	-0.0384406723381	2.82158631948	1.59869825355	1.24667262098	3.81969798196	5.17547927499	7.12170000828	9.58762883387	2.34345314878	6.62474389064	9.65223007716	3.76343967288	5.77620181577	0.191515017864	2.49478477754	12256.187935	2927.99330647	True	
4.52917765318	1.56947463748	-6.81603073353	7.50764732907	4.34422177914	-3.86098319973	7.81632466631	-3.51021278242	8.47682922946	9.28574114476	4.17857762121	3.54512536861	3.22920787681	1.52944662404	7.0839416819	7.29427304549	7.95432153637	4.38844264275	4.21530344768	2.85945846237	7.84631755238	0.356774351002	8.49722363098	4.79308397371	-0.978513924811	8984.55023471	2781.59364114	True	
0.218339161227	-0.294192886664	5.60542653928	6.70431631318	-6.03512163246	3.68815433712	9.04390013958	8.07145882721	-0.692716837158	-2.88387484074	8.34155982929	3.58418646418	9.77813436521	4.68083229551	3.32498886135	5.51237032643	8.23454127768	2.96213438583	0.665594116508	0.973140972505	7.5635924639	3.97251425428	9.60792231737	6.12801213479	3.39199834265	7052.49588932	2642.51395909	True	
5.16737209072	5.47635471879	-0.665504430208	4.26676390727	-6.80863162074	6.38812518485	3.94285745582	4.56111481348	2.74476700288	-1.54202686618	4.83126651243	-4.21124720733	5.00577467466	3.23763280442	8.72865373838	1.87914992004	2.52889318085	8.46859812822	5.2186534656	8.22305082498	2.27628677886	5.26328351812	3.84872410295	8.1478825046	2.16517949454	8453.32326935	2510.38826113	True	
-0.790585868364	3.95335540729	-2.97079867492	7.53609823939	-5.50820890834	1.96909485763	3.95710629857	-3.88142421487	0.671229390163	-3.71122371214	3.55541251449	3.86573547651	9.55313651676	4.44253390722	6.55807102368	1.6477859804	1.2891558908	6.17293626509	2.12037104365	4.40096518719	5.84040672549	2.89544231495	5.61383007412	9.46233325368	0.210431748004	4763.33014574	2384.86884808	True	
4.29226029053	3.15641653927	-7.24359390077	2.77233606864	-0.870628658061	-1.29712613916	4.20571278465	1.06406683996	-0.233685375733	8.48384566222	-5.52216310413	4.14552675815	8.29791173532	2.23294888529	4.11522507806	0.514594340405	4.48900750471	4.12014387404	1.24753522264	3.02655698816	3.9050743608	4.94818092788	7.17625850445	1.42496714808	3.38970623085	5878.24602314	2265.62540567	True	
2.4691030036	3.69577495848	-2.04945757742	4.97039990438	7.2470999894	-1.9252619208	3.76159256568	2.45033737259	1.16667633752	2.92592009151	-5.34009301858	4.04743810331	4.3097705375	0.818818315169	7.11696352971	0.0362892429731	1.82985509538	5.91075288618	8.68201150274	2.38545422239	1.64082984471	8.24389215579	5.82142017474	3.74263131329	2.23869564259	9806.93378574	2152.34413539	True	
5.77004934291	-7.27306323236	6.08427605011	-0.0658307636593	8.54969407311	-0.189443249858	-5.81871078085	4.27571386497	7.07362194157	-3.61476511136	9.55634121626	-2.85002233365	6.75113371052	5.07617065687	7.57973288635	1.7425285986	4.58578719587	6.67893870275	3.10821398461	7.8621166998	5.60111090278	9.14129902945	9.42189570938	6.19058927781	1.01288998243	5763.76295256	2044.72692862	True	
-0.243847263593	5.41249687618	4.93165949479	-1.55973946185	9.0120358624	-3.66353833491	7.48630310744	8.89338085897	9.18169171049	0.125224792548	7.47872394133	8.37171919167	6.76220885239	7.17108521327	8.50106850786	6.14143473435	5.78319929344	1.08904191985	0.161823464053	0.329705338938	4.85149765852	7.13625889464	6.34853033404	7.60385275175	-0.757508874467	7565.21897803	1942.49058219	True	
3.50342360341	0.908123006304	1.77584965391	4.41720201907	5.68771322102	2.81019293762	6.53283648843	-6.14804142137	8.9833116514	5.86123740503	-3.00164098219	-3.24333618463	9.25784469525	4.4268580118	0.128900558161	0.883337306323	6.09553651268	9.7901635953	8.8857396197	7.83217557657	1.32105957503	7.69674372855	6.54448345281	2.80642393054	1.69002303482	6385.92271985	1845.36605308	True	
