Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Potential	Temperature	Equilibruim
0.247579197419	3.88461066704	3.00124670129	5.56541858638	5.50623326337	5.58790410394	5.43938542135	5.89788620057	4.81769816687	4.97479121964	4.07027196998	5.99374127822	5.53248688129	4.83192084525	5.8946277033	5.39893271083	5.09113083525	4.4148873857	4.16245080828	4.65060240432	4.85684574884	5.82364236535	4.73279657627	-2.15735923132	0.124433094331	-0.0702230860753	0.00567571730005	26156.3819447	18181.8181818	False	
1.50581263858	7.92742006923	6.07043299375	5.79807932987	5.49174862599	5.85778029138	5.69341828951	5.44669206889	5.9148515077	4.69708889399	4.8118120226	5.17311485633	5.438847837	4.38608699422	4.28267938602	5.27941565223	4.65767524261	4.50699883355	4.70601772743	4.54715125585	4.7267351962	4.17135943676	4.20046611929	-1.79298844737	-0.746140481054	-0.251017452649	3.28757327936	10842.2906029	18181.8181818	True	
2.91485954321	2.15156611921	5.24542219954	5.92629830602	4.4536399982	5.00059458001	4.49573108769	4.51034472103	4.60724808193	5.55456205504	5.31641517691	4.91825253487	4.12778526128	4.86076877055	5.25679303586	5.24705445742	4.71516293761	5.02833402781	5.41712963956	5.55354268793	5.67370888972	5.03924228531	5.25665917513	-1.34052113955	-1.16344501539	1.58184751502	-0.10828060319	27155.7171956	17272.7272727	True	
0.473346578209	3.19710717329	7.42312302698	4.91461068352	4.77600322537	4.21617259661	5.18221083852	4.44198408815	4.5151977572	5.17867926205	5.34575584179	5.66854102224	4.44764094	4.61987147836	4.57018322423	5.39878225345	4.1624509272	4.17622379688	5.31405392651	5.42964681553	4.44418564179	5.1413232505	5.16246824243	-1.93329109134	-0.855069085368	2.35016746941	2.39492600183	11523.1195006	16409.0909091	True	
2.07467463943	6.05883732015	-3.86752738507	5.59439493722	4.60708659945	4.42960314234	5.49867526705	4.77454637942	4.93389621895	5.80087235813	5.74447671394	4.21562413491	4.43201128213	4.43484902355	5.81636415487	4.25006264199	4.63575869604	5.77781675265	4.87446170062	5.27626406099	5.99809972601	5.19352589895	5.90280541019	-1.94294972503	1.2028899069	0.0621135232561	0.879218821752	20979.5356608	15588.6363636	True	
2.13831401508	-4.77363383061	9.64172699885	4.4775769892	5.26754502125	4.85087791424	4.63597173126	4.62902862642	4.51577617996	4.10521524261	4.89417037771	5.64467707102	5.48141328188	4.12964608361	4.23380158826	5.29324625236	5.11281349232	5.05767907893	5.19289812757	4.73619212027	4.21170798818	4.17743843612	4.22800514376	-2.20412947854	-0.0717433304523	1.31609413424	2.3299558626	17354.5844512	14809.2045455	True	
1.50808568257	0.115594615453	8.0358158339	5.71303283497	4.46974519287	4.96077528911	5.11649334764	4.86989791067	4.28508344871	4.52180836313	5.62222185605	5.53388738851	5.25376948202	4.40431540894	4.16517543385	4.83448342286	5.8365750036	4.21423239784	4.77924334667	5.19132068897	4.17044052274	5.16410485077	5.96400438851	-2.84535234812	-0.87115709907	2.29450574985	3.70166226946	11173.8952914	14068.7443182	True	
0.511298225723	1.95503982502	3.54732614279	5.32326011963	5.1751498538	5.63980769747	5.1655959109	4.64843345975	4.2095290406	4.68995755569	4.37393690088	5.21106737237	5.5069546075	4.94858242834	4.39230960547	5.17757451274	4.19351171132	4.1802464643	5.72051297364	4.22201679734	5.02198767091	5.03387304209	5.99305558996	-2.02632389313	-0.987626991855	2.4806469447	3.51809509677	10067.3515461	13365.3071023	True	
0.77800663257	6.10480171299	-1.56012575994	4.74201163105	4.33889082244	4.17434152468	4.66556936649	5.77010742062	4.45719221728	5.08566687835	4.93739479988	4.17003150807	4.50384075095	5.24560374691	4.07817667279	5.17874514987	4.4544268488	5.84389185785	4.09896608716	5.49581536278	4.0253874329	5.48571156126	4.17250768411	-1.08087726562	1.4207414416	1.00833410141	0.0766457118256	30743.9451835	12697.0417472	True	
1.56141605656	7.12888187565	6.95606219905	5.47548213784	4.97114753728	4.19970878738	4.32369063446	5.12089061915	5.98755580201	5.7063373865	5.90357996287	5.09568556787	4.84401654613	4.42875810823	5.23771333914	5.88378944172	4.31048645299	4.20281889068	4.97288916205	5.50710680247	5.22222383532	4.91128476433	5.01065595812	-1.14244720036	-0.786507000514	-0.0724677886671	2.03507350746	15918.0168085	12062.1896598	True	
