Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Potential	Temperature	Equilibruim
-0.0435622619019	6.83433828106	3.80917408302	-2.30996969009	1.97277554967	-0.475028406236	2.44748981378	5047.47716104	18181.8181818	False	
0.648880673666	1.14669599912	5.67184841396	-1.46468913415	-0.0522866904401	2.69349165336	-0.20983188387	25201.6498941	18181.8181818	False	
1.96553269402	1.10692207728	3.0733059739	-1.55373716334	-0.656420322921	0.631642638851	3.23548135321	11681.0861214	18181.8181818	True	
4.00153131804	6.56198505875	6.43324736535	-2.79378957094	-0.719607245318	2.73331536855	1.38039050413	10989.7797828	17272.7272727	True	
2.26174557451	8.99940488165	4.75840945277	-2.04757703289	-0.576502753119	-1.15503396379	1.15943991067	37664.4808893	16409.0909091	True	
-0.403400599529	4.84061757227	4.2980291366	-2.28575713632	-0.393520425269	1.83037105254	2.38495450883	39241.7948375	15588.6363636	True	
-4.3009911843	9.69229712647	3.08315314098	-2.01190780395	-0.899360015134	2.35796528616	0.66030638521	8811.92912401	14809.2045455	True	
-2.56258417366	6.33722941841	4.09089538137	-2.5853212033	-0.205276470695	1.5493045352	0.61453378231	48331.5647871	14068.7443182	True	
-2.83588695715	7.59860805647	3.65460757051	-1.81538146791	1.41253084261	1.75877055088	-0.702807982173	17712.1967857	13365.3071023	True	
4.4417016344	14.4426197677	6.18458630193	-2.68486752405	-0.747345441112	-0.451159371336	2.46614566797	6565.97796473	12697.0417472	True	
4.64230405969	7.93377563992	3.52990523676	-2.93505646079	-1.16528407339	-0.537548890279	1.37589139797	40925.585121	12062.1896598	True	
4.64238778559	6.01067795756	5.93915237434	-2.03954384595	1.68758390716	-0.484541953282	1.89928061472	32648.4436723	11459.0801768	True	
2.37645787262	4.35788883911	4.43199319658	-1.86749641104	0.39591866617	-0.689792118433	2.59620483881	11098.9699472	10886.126168	True	
1.55439125786	5.57166351981	5.47759497399	-2.12175911698	-0.794108092465	1.94857765815	0.209834285845	4681.57444734	10341.8198596	True	
-3.10795568113	13.942753375	6.40626574507	-2.5376087712	-0.743505530865	2.14587175686	2.42886009283	4207.68865703	9824.72886659	True	
-0.156821962001	4.18074044257	3.75717502179	-2.64667601875	-0.840436738713	1.53381786078	3.28361053002	11664.6189118	9333.49242326	True	
-0.254983172544	12.6137731148	4.19256618301	-2.55740632387	1.33773253838	-0.307253338662	0.141561294384	6177.24080557	8866.8178021	True	
2.85406337763	14.9213348283	5.82943638524	-2.40484977419	-0.779253452717	0.947657625687	0.265735591459	2636.52986404	8423.476912	True	
1.46791420042	9.40324086382	4.61340820455	-1.65705255077	-0.382778703884	1.75349278153	-0.45333415249	18117.9565846	8002.3030664	True	
0.522472723039	3.03252588497	5.17361658934	-2.54028397368	-0.778319546494	1.68824125331	0.0587610889549	9345.23330494	7602.18791308	True	
-0.822551201455	9.39831119955	6.56409139631	-1.74467260889	0.983226382522	2.05496018298	-0.615983660431	18944.3143532	7222.07851742	True	
-1.22944531828	4.23518906659	3.54014908182	-2.13581704699	1.18520948176	-0.038345402739	3.28366357828	14291.646523	6860.97459155	True	
1.96078747032	2.0757325456	5.97333375008	-1.24281476475	-0.250963481607	1.8492333528	-0.728934263705	10198.121999	6517.92586197	False	
-1.70670096057	5.56420659147	5.6080462137	-1.59663400889	0.833851136113	0.212811090422	0.243060866469	18914.7670427	6517.92586197	False	
-0.538418673806	8.38959740939	6.28032642394	-1.98749619294	1.96032286963	-0.608623496723	1.15330333366	22257.0616475	6517.92586197	True	
1.98303662807	7.36801740662	4.39277508324	-2.05944520266	-0.601591049669	0.336797428132	-0.089375495033	7530.23495693	6192.02956887	True	
4.27232585686	3.60912795401	4.81016131415	-2.1561905977	-0.586535323711	2.01249831289	-0.284867407992	6842.76559935	5882.42809043	True	
0.846212246323	9.8499122799	4.28515835962	-2.79632197324	-0.629473096255	0.369655591836	2.1418854695	10761.2785488	5588.30668591	True	
2.03269842327	14.8377665697	3.93929169894	-2.02199802816	0.515227848412	-0.899273711457	1.99613171591	12488.2397139	5308.89135161	False	
0.946567716097	3.62123375961	3.10578218277	-2.28880868448	-0.660191223262	1.39460033861	2.07128481702	12957.6558965	5308.89135161	True	
3.91619916207	8.95789768696	6.15979840105	-2.72126559298	0.426171484124	-0.44106415466	1.41684823642	22339.9153808	5043.44678403	True	
-2.72627353724	10.7025544182	6.21264399444	-1.6763927923	-0.728842100657	1.15112571769	2.34571878862	12240.0384132	4791.27444483	True	
1.44746511027	11.5684902576	6.27760879997	-1.45876749014	-0.531602359379	-0.50393067974	2.712201682	12201.0078028	4551.71072259	True	
3.94350791792	9.65123270118	3.91470519334	-2.72124602536	-0.897038925389	0.860219629991	3.84111243937	8443.03838833	4324.12518646	True	
2.29118051115	7.53344214234	6.29055454242	-2.46753936155	2.23729707317	-0.797981642573	1.02837925342	5120.42057816	4107.91892714	True	
-0.766393763618	13.8791440008	3.98216665433	-1.98840998936	0.391580431864	-0.421688688411	1.59043729531	8792.2484127	3902.52298078	False	
