Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Potential	Temperature	Equilibruim
2.41326617993	-3.4414817653	6.8368718827	-1.75816872568	1.59367934504	1.56495906949	1.06742939552	32029.4247568	20000.0	False	
5.02752082291	8.96262144767	4.52151687098	-1.66760548083	-1.06760320852	0.560517450693	1.91466170433	19624.5381909	20000.0	False	
8.52930740561	4.26190339943	6.36602803728	-2.20923932786	-0.217285560828	-1.19299761887	2.71657832465	33022.1937718	20000.0	True	
0.905143169913	0.353728985205	4.03002584725	-2.50442465702	-0.782310743191	-0.105013768319	0.0866934154717	18688.8337899	19000.0	True	
1.96522712364	9.8869779298	5.90136498422	-2.09529301166	0.983512200933	-1.05297746398	0.293218890168	21198.496806	18050.0	True	
9.02099073895	-3.4774021944	4.30677916624	-1.32063953058	-1.02950075855	1.2912420885	3.00144636048	20033.9465568	17147.5	True	
6.45958696021	-3.20254447202	4.73285124159	-2.03191365007	1.26104940993	-0.442617452199	0.510843477326	25064.763584	16290.125	True	
4.40194593737	6.87559885902	6.72551100407	-2.10914784053	1.50420081212	2.36037121648	-0.553394455043	26161.2714568	15475.61875	True	
6.03103121439	-0.778009986299	4.58645744081	-1.30998760133	-1.12358201362	0.612387162898	1.01070566419	23910.8970379	14701.8378125	True	
2.29190130666	-0.392095896905	3.38442500208	-2.59616309601	-0.738145527116	0.451011288507	3.77089498074	11201.4505939	13966.7459219	True	
0.031324631647	7.91645432276	5.4744726313	-2.71651361205	0.275305964151	2.05363223933	-0.752896059122	9109.10087145	13268.4086258	True	
2.16727504072	3.99147414393	4.56980568646	-2.79588728371	-0.562621087428	0.254368909516	-0.0747773680163	9551.72087901	12604.9881945	True	
7.01681772659	-0.836710863105	3.53832272389	-1.91175171712	-0.433591806073	-0.0585786185429	1.7141052913	22457.553296	11974.7387848	True	
5.08076653778	2.82935120391	4.39128489935	-2.48577063962	-0.0444991485148	1.34275188752	-0.30245214261	22686.1189912	11376.0018455	True	
2.83966377512	6.37723486035	6.35410409242	-1.76587042339	-0.449054954151	-0.595077089686	2.07146827872	9023.69425383	10807.2017533	True	
6.12624551873	5.13524132953	4.71136728154	-2.9180751569	-0.671927368628	-0.0968411576939	3.71979640514	12573.1070135	10266.8416656	True	
4.38965173387	1.65340605813	5.80720660379	-2.83700121302	-0.697485795329	-0.483605136039	3.18849578803	10205.9062727	9753.49958231	True	
6.53675919572	-0.465942218056	5.10508961785	-1.79132684221	0.615728225043	-0.633625862198	3.07399559025	20792.6574823	9265.8246032	True	
7.92913890342	-8.65579559965	5.12736725858	-2.41001874985	-0.140986846551	2.60775535741	3.08957222914	9303.3737563	8802.53337304	True	
2.7989931269	3.78211647381	4.66985028491	-2.81526223412	0.745812862034	1.03897733388	-0.841709931387	14775.2728266	8362.40670438	True	
-4.14031743223	8.30107080988	3.61346711403	-2.36094119425	2.09806370742	2.20987658145	-0.614601848491	18576.0033836	7944.28636916	True	
2.94120348724	-7.66656979863	3.65097034256	-1.98940575331	1.18482609572	2.58881080949	2.25625297802	21953.2647588	7547.07205071	True	
8.05678587842	9.26863747072	4.94646107287	-2.10665065487	0.382319340295	0.0814158572689	-0.580579539143	15374.0949123	7169.71844817	True	
5.14584994515	6.95707419842	6.49145638194	-1.44105449436	-0.385819124191	-0.806392984399	0.178442142701	18955.517952	6811.23252576	True	
8.37549110291	6.69457063885	5.97096484745	-2.73553764514	0.0108098630554	-0.785922598835	-0.258132663023	9918.37129614	6470.67089947	True	
6.36707237865	7.04404349794	5.32443422937	-2.65834326238	-0.509878154611	1.44711776563	0.192857339041	14829.7978765	6147.1373545	False	
2.62816945347	2.13428917086	6.42647127456	-1.85404642124	-0.712756263302	0.795303224268	2.15261699639	7673.8221082	6147.1373545	True	
4.88126552424	2.65723260902	5.5571990104	-2.13949560624	-0.250275698554	-0.375633968262	-0.0640473448758	7054.17676111	5839.78048678	False	
9.87096297628	-4.01505455807	5.91598894313	-2.69855510353	-0.754405971793	1.37514974664	1.66910364265	8658.58953166	5839.78048678	False	
2.49243822001	1.52977753606	3.80338732373	-2.42514678586	2.99882647801	-0.95790600086	2.63780854599	11243.9830473	5839.78048678	True	
-0.708430146179	6.16339908411	3.5198411783	-1.73622540491	-0.927982215979	1.5886213585	2.99483009237	10754.0573616	5547.79146244	True	
5.05795808913	1.4918625607	5.85624495828	-1.77396737026	-0.962620724143	2.68041156461	1.34324420925	11173.1520752	5270.40188931	False	
2.84406852535	7.12593168457	3.55500770735	-1.89575208773	0.855629892551	-0.759192180201	3.03017144297	17678.2902879	5270.40188931	True	
-3.05194816657	7.22936915779	3.0765487988	-1.94850133539	-0.799849666887	1.33705673078	-0.157960434017	10209.3284216	5006.88179485	True	
5.07390111342	6.77466753739	6.83406376115	-2.61384855668	-0.131842662977	2.36917952391	-0.775231947117	4356.33775685	4756.53770511	True	
2.78252421222	-1.16406484231	6.05767721443	-1.15049505208	-0.652962784235	-0.128049795299	0.304700408893	9252.35606985	4518.71081985	True	
