Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Potential	Temperature	Equilibruim
0.344946669233	3.62222626878	6.6036294628	5.13714299475	5.38117717247	5.03721305962	4.68527675774	4.64738648882	4.05824904186	4.18356062987	5.74930335406	5.64708994631	4.2192607191	5.78761554666	4.73004144544	5.91644457628	4.74748473444	4.23216185598	5.73983685354	4.66367178525	5.19880731486	5.96282019718	5.14735791335	-2.11165674036	1.69048063491	-1.10676039613	0.80095858758	25107.4626811	20000.0	False	
1.6518532654	7.37059361813	-5.31098703642	4.76151743987	4.20168073532	5.86949978521	4.03161247578	4.4321666408	5.2484057558	5.73925335663	5.0061807395	4.60188092038	5.74737283632	4.70599584153	5.40506974865	4.19660710531	4.33748605785	5.19243203581	5.0666436222	5.52545765902	4.35217327745	5.69326919001	4.45814445938	-2.90760487204	-0.682409450544	0.670453566993	2.09068913037	14105.1322436	20000.0	False	
1.03032776121	1.58617995195	1.49401713748	5.31912858644	4.96657986799	4.854314312	5.79843402655	5.65647906645	4.39790801503	5.85619230119	4.1676966608	5.22593087465	5.84338654116	4.10618521506	5.78098767854	5.95199676924	5.51191819002	4.32913396879	4.0416099785	4.30049899013	5.25661140172	5.72444473021	4.91659835518	-1.29684848108	-0.768898007266	0.0948729308564	2.53609153102	3594.72617096	20000.0	True	
0.0668542793982	0.80058758839	-5.2673573372	5.26577329437	4.44667831814	4.21961261943	4.11018408984	5.07572170926	4.96257349232	4.04639305905	4.26299469117	4.93412032713	5.6734284429	4.12160957556	4.51160689036	4.01310254422	5.40364655017	4.22649231257	4.88536722572	5.80451319904	5.27445072599	4.75993524276	5.40075488608	-1.61061184996	0.649464999719	2.74049782698	1.6841339246	10185.3383444	19000.0	True	
2.43458728906	0.34357731159	8.41109931496	4.79766778321	5.36292864	5.0034441075	5.07856942931	5.88985644448	4.84283368466	4.42970355722	5.3569451078	5.33320040723	4.92528119847	4.75647661958	4.99104939295	5.87949190574	5.59855915331	4.63716466766	4.76354376177	4.17064211185	5.70834034151	4.57734256843	4.7421446112	-1.6567939383	0.274100724972	2.21993432136	-0.724440032583	16360.7265051	18050.0	True	
0.767277669952	-4.09896291594	-4.89536042545	5.12071555331	4.35316646127	4.57655144346	5.25916884316	4.97787278934	4.75335245232	4.77388794141	4.47302133589	5.14195397468	4.73265003063	4.66092614376	4.15903500813	5.48227468826	5.25188872153	4.05266864208	4.51763827663	5.79829215354	5.24936364554	4.32890878164	4.3220489973	-1.49565471787	1.65653027896	1.19469235761	3.2298241878	49442.1728086	17147.5	True	
2.42676231736	5.84431387553	4.72807826287	4.74465663984	4.99810366142	5.22841372007	4.62984369012	5.53566054187	4.23631539703	5.3844744999	4.36926666177	4.76999669575	4.53437406737	4.62061138706	5.55988503728	5.57894026502	4.67359207814	5.66597763313	4.69113333166	4.3250350204	4.51174339498	5.7223392783	5.04833770108	-1.01840265217	0.0349714635865	1.74867596144	-0.549570554259	24551.7345545	16290.125	True	
2.48726704867	3.94634325501	-0.190938149533	5.25396871456	5.57423021581	4.15542363248	4.35692137257	4.27011673066	4.94794147049	4.6302209173	4.43730584373	5.52179332636	4.0782635501	4.69143293346	4.4018567867	4.2464350942	5.57558389514	5.04028881882	4.33559712593	4.26161199375	5.97292136856	4.73642884872	5.81846812615	-1.35802432029	-0.916840220139	0.740411808644	1.15709863232	8195.54229441	15475.61875	True	
2.86351039589	5.23559660812	0.583728601109	4.52374583627	5.40786215994	4.35839737674	5.10510576057	5.02074908502	4.75988673298	5.58247711666	5.52480052285	4.93405352095	4.93437416182	5.27801409872	5.28733051985	4.59568018244	4.89127391013	4.30391049884	5.08754368239	5.66084009374	4.48408277706	4.50583085634	5.36748856763	-1.64284518326	1.71560570186	-1.00786091568	2.19029371009	22626.8947999	14701.8378125	True	
1.04720630678	5.25902464078	6.96970729584	4.69686426506	4.56616872071	5.00279205904	4.49241788171	5.22117421356	4.90204821997	5.64927473668	4.69740528122	5.13297175182	4.30151214583	5.12609996146	5.5682275053	4.66662311803	4.27444465686	4.59356498372	4.12728066723	4.97167629321	5.20900310621	5.67957118946	5.72782043465	-2.10572481174	-0.719509960769	2.67085388112	-0.357137346484	8772.62961617	13966.7459219	True	
2.06614456477	9.09965748067	-1.44249629569	4.86886274004	5.20871495266	5.59938316806	5.1235920952	4.83189890694	4.11545260554	5.63434842073	4.40661439132	4.96351588678	4.05752967577	4.88712831235	4.90750807279	4.6619169113	5.38264434733	5.09275178993	4.249897999	5.99186465275	5.83160110026	4.46289300397	5.0083935727	-2.01070500643	-0.651312190356	1.09432606712	3.11382469194	12474.0109561	13268.4086258	True	
1.1193876674	5.18027497484	1.78841679749	5.7623865433	5.60257522344	4.09681307979	4.70694252438	5.37459366314	4.51825003158	5.73151969442	4.19556688583	4.40382689402	4.84158606649	4.38274357274	4.16216587326	5.58135955374	5.33196329917	5.6559977443	5.18073173474	5.18225735328	5.93225298476	4.63225244562	5.5278426382	-2.25567241951	-1.1764707636	2.72314178288	2.1187166486	22073.4268557	12604.9881945	True	
1.39922827213	8.1296868998	3.00769116835	4.31330264729	5.8654150214	4.37663204575	5.58294338576	5.96507955833	5.36710139922	5.00460949745	4.87006080299	4.58134980698	5.05656966907	4.7106694346	5.39571953408	5.0102822568	4.74173511833	4.24706028893	5.26376673252	4.78030818157	5.52801818559	4.84945762243	4.21348585324	-2.38273451874	-0.558175496128	-0.794058659321	1.67525741344	8480.28996042	11974.7387848	True	
0.901014460664	1.50053790309	0.0236374345095	4.69823240639	5.4914356872	5.74014430847	4.80914468507	5.37831151328	4.61044001413	5.74522810861	4.44490348224	4.68631268054	5.34052807604	4.63217438701	4.11040498349	5.27549138273	4.92477802819	5.04959332173	5.03738399674	5.9289387497	5.75097414682	4.67892588235	4.50240849995	-1.27633149259	0.0750562597931	0.036693370704	3.47619109681	48073.8362426	11376.0018455	True	
2.15598985514	3.80256531208	5.41140737722	5.22278959628	5.73319612296	5.79655005917	5.9975462156	4.85494231997	5.11864667394	4.96302628175	4.98499635106	5.27889313455	5.06856070929	5.74321388169	4.79793321452	4.50376785473	5.99708115927	4.31509530459	5.92909872465	4.4242840221	4.54510136894	5.72282962236	5.50068765925	-1.83493418604	-0.468028651279	-0.620555047392	0.0847945682973	8001.97060895	10807.2017533	True	
2.34839328094	9.00694455621	6.29777625983	5.42899340125	5.81651300295	5.3654173761	5.36137592996	5.13412071262	4.79805512554	4.37757552797	5.18081934068	5.33974688892	5.65087125325	4.52317945259	4.8917349151	4.24204680357	4.06286659846	4.72384404425	5.9743808364	5.82296505396	4.89333210172	4.92525390871	5.24422858248	-2.02051504247	2.07959418886	-0.026155978691	-0.683086081005	23788.7479665	10266.8416656	True	
0.546571646269	4.88284560091	0.635720650288	5.16350654209	4.3764719586	4.81795740867	4.78456098507	4.26749763635	4.87256098544	5.52064634233	5.96024728511	5.05192281572	4.04104972961	5.13669842659	5.19824068849	5.76147463758	4.4278276465	4.44310953732	5.68795850262	4.55435118225	4.46663116645	5.87171554433	4.9925652812	-2.85758392351	-0.916885917535	-0.758332946748	2.58621143637	24369.9439861	9753.49958231	True	
0.90225805158	4.24110707868	-2.20133425418	4.4092273982	4.38168860915	5.8067180594	4.60677548707	4.42649717219	4.87132102893	4.96210370116	5.58690682856	4.26930318871	4.20033012126	4.4728340947	5.98971691598	5.04448634557	5.40121289197	5.0070854732	5.46754504331	5.02216634334	4.47277966751	4.86055166892	5.28067360769	-2.631209436	2.04380867886	1.25953768165	-0.177516337661	34433.4536564	9265.8246032	True	
1.10889310706	4.68935853264	-7.6176094335	5.22879144502	5.39633202996	4.68745413577	4.78804159035	5.01742322648	5.35595838894	5.54709261574	4.2131264986	5.40882521733	4.716032914	4.59403505582	5.10011192382	4.45352065341	4.43026204671	4.93283439369	5.40058768982	5.11106312132	4.47663879344	4.39248263087	5.17533024935	-2.72717379454	2.30820546743	-0.443343402413	3.40996501859	27851.7033753	8802.53337304	True	
2.02191646834	8.0912963746	4.31873426056	4.44784001299	4.25406702316	4.97164375464	5.62231937893	4.95058693821	4.60584230207	5.66809737089	5.21551615553	4.52811884441	5.65496580491	5.73705973238	5.86187392797	4.03742038149	5.16522066301	4.83729537678	5.82605319339	4.77510383753	5.41376776024	5.41768172121	4.90374038453	-1.21817295209	-0.768970584366	2.49404175159	0.152996379019	14711.7888757	8362.40670438	True	
1.04857362643	3.53637873127	-1.63117157671	5.11282667473	5.75500448992	5.9955055016	4.76329677644	5.17621770677	4.82331167955	5.64512580667	5.62195854008	4.9354037401	4.25059956657	4.05183119099	5.79989788678	4.98317674665	5.51228978332	4.08778891824	4.95468425987	4.434743154	4.48320609262	5.40925862116	5.50167621714	-2.04550086969	-0.855872485362	-0.722122396271	2.72826731958	14867.0877722	7944.28636916	False	
1.99487026115	3.12538663621	3.12466166689	5.6574117348	4.16795026176	4.82373088856	4.99793398023	5.0357084968	5.8489447096	5.17122890515	4.44943921453	5.07947271905	5.45063924001	4.02501912905	5.05197976805	4.74298561033	4.03894537382	5.86139599338	5.37309954988	4.84086484893	4.08891095662	4.20088991572	5.50947670864	-2.70736743084	-0.244602117578	-0.773242734319	1.20499220129	7341.81180823	7944.28636916	True	
2.05231049695	-1.93858933148	9.04815894434	4.47064761431	4.41542920579	4.53338596282	4.14093835188	4.24300108287	5.4132458965	4.96384744112	5.95161875442	4.83243051633	4.77808348235	4.66644101864	4.7976217112	5.51137282177	4.40578499017	5.04850891192	5.50694770062	5.29238998754	5.81870336696	4.99702716271	5.69820293498	-2.45944723147	2.50486069238	0.83659855288	-0.883134427978	11915.2274976	7547.07205071	True	
1.9791659985	6.66969251182	7.91292667045	5.42462177298	5.10612524599	5.66223080054	4.8369034756	5.57598302602	4.67987025879	4.06117553349	4.8553385203	5.35551260314	4.88523837744	5.4723988136	4.34499437779	5.38864790008	4.65333845885	5.37824824506	5.66564910451	5.49786501017	4.17333846736	4.68311028709	4.73287547504	-2.21944583023	1.62420340452	-0.748576895817	0.303125584202	17061.5409384	7169.71844817	True	
0.931454044234	0.529348499337	3.64431300171	4.78796722891	5.27518177768	4.41969577646	5.50247326758	4.99580377062	5.16791015229	4.41640801323	4.46362182291	5.12685800498	5.66794757799	5.56222046506	5.56954433862	4.14986968209	5.81869196359	4.14510647329	4.8710730979	5.47031124159	5.40578428614	5.78775510982	4.46085010316	-2.00515927252	0.131484590255	-0.652465933508	0.869361723743	8221.59955761	6811.23252576	True	
0.678788509219	-0.934064994683	9.25580094543	5.56737145628	4.33753401557	5.93456213052	5.9049191171	4.87734075222	4.09593671708	4.49845927353	5.61338254541	5.21758877096	4.4452477415	5.20693244911	4.38981799642	5.06689125427	5.88080895167	5.04124353297	4.51748538341	5.71118575403	5.72778118427	5.63735174142	5.62464660832	-2.79757897909	-0.341586998487	2.87940701042	-0.664698482493	9615.31786325	6470.67089947	True	
1.57824503805	9.59647576765	3.97835861249	4.90947325036	5.23631632032	4.3140115706	4.15595622303	5.4381473919	5.80676802087	4.87208761681	4.9607395858	4.8023804136	5.39146641994	5.50234895836	4.44305552945	4.2527326718	4.53526031391	4.05866579767	4.2418314208	5.10131034545	4.64735547246	4.12299788258	5.45245375694	-2.76417392356	-0.846843027069	-0.237857070656	1.65454679841	9157.03556714	6147.1373545	True	
1.39337333559	3.29529906399	0.492844956819	4.36435328003	4.17603832769	4.10934515371	4.13410748378	5.05669307529	4.72059551055	5.50549857378	4.21572788759	4.77248932478	5.76512865042	4.4720577961	5.08057191541	4.58618536082	5.18445036668	5.0082101442	4.27813583907	4.49107737155	4.54306244121	4.9020647648	5.67670838502	-2.23245136729	2.8524396402	-1.00021381756	0.596532487301	14738.5631303	5839.78048678	True	
1.40766319557	-5.2747861523	8.02727988185	4.98376467616	4.53113069056	5.30162031633	4.88887647105	4.30514126882	4.13607849182	4.7271630783	5.0492876423	4.63642423342	5.0710106308	5.47880188086	5.70106183912	5.35300892873	5.3962681597	5.66995282349	5.16602430312	5.79972039375	5.20540165947	4.42439224894	5.88128440693	-1.81692363342	1.94913372206	1.32229021518	3.93973321701	19403.3438802	5547.79146244	True	
1.65936773793	6.65553014365	1.06161397532	5.93081962689	4.60107663502	4.54787130803	5.77856622474	4.40312373349	4.88763952113	4.17157422356	4.94691660958	4.94259846742	5.38239743118	4.15876030871	5.65644678927	4.13093115239	5.37047108554	4.45485245561	5.69090456463	4.24235184043	5.03783585608	5.51883123666	4.81318994648	-2.18484735014	-0.952625265345	2.48187806772	1.67675442618	6932.42267311	5270.40188931	False	
0.574060739289	2.34852310934	3.8877407763	4.05652257429	5.7626566179	5.27737763936	4.31097721446	4.33364069078	4.37892260367	5.85345449392	4.34886607107	4.38461347744	5.84459209288	5.3741026379	4.17340740507	5.0016025442	5.84602537663	5.37424716378	4.25380362961	4.12535531457	4.8619493846	4.03843263939	5.41515458144	-1.88665388238	-0.339222540945	-0.896198358956	2.65120964352	15152.2511212	5270.40188931	False	
0.34779697482	1.25371020512	5.99865698937	5.34542129959	4.49528540782	5.60251750183	4.99320636979	4.86833565091	5.6516192776	4.2916315628	5.19136126426	5.45391379966	5.26838237287	4.97322272047	5.11364834083	4.23977433324	5.18594686425	4.37669954648	4.30625619053	4.80330953763	5.58378744445	5.47902104012	4.13143365702	-2.20387320055	-0.358652472419	-0.670272816089	3.08377842029	4981.3627517	5270.40188931	True	
2.65594433244	3.94545365903	2.64185797528	4.72169084911	5.15089562601	4.79656715333	4.64650123506	5.35376372864	4.81316907552	5.02795236425	4.7404865616	5.51474789478	4.93587847577	4.92467366444	5.90942451236	4.29329059011	4.20428533365	5.00810275568	5.51732846471	4.58214776574	5.33286403004	4.49850275832	5.93349842029	-1.83642626597	-0.735417358895	0.494206352223	2.02904183976	6226.86770256	5006.88179485	False	
0.35924553051	-1.70887166085	8.97899657878	5.83593627003	4.15101441872	4.50477799958	4.90851314665	4.21055585475	4.62915184183	4.48748881654	4.08348985024	5.39816518863	4.97213650131	4.21800428051	4.67098249663	4.58259998244	4.27308223739	5.61566307868	4.65375026089	5.530524088	4.46224349453	5.21001052806	5.26589756318	-2.64517495412	2.10378153971	0.147141703407	2.079209331	9517.24250483	5006.88179485	True	
1.87017094143	4.49689178356	-2.1310831908	5.13181882604	5.35376915434	5.54535477594	4.81034245958	5.12590712454	5.30711333284	4.85765265176	4.17182987821	5.21225901158	5.54447271373	4.7393954567	5.17013009268	5.18022799126	5.31270159735	4.23717020037	4.36213349225	4.17720520118	4.9992979184	5.83349577585	5.63567017238	-1.58528855545	-0.628952530326	-0.152182978988	0.962109648275	9061.17032715	4756.53770511	True	
0.205269581358	-2.01679363155	3.600476487	5.47085127686	4.54837401889	5.62906069965	4.98430932008	5.9112580127	4.36502196776	4.50303931117	5.16645333805	4.2727961142	4.9114079667	4.86588597514	5.95889574996	5.59066237164	5.85856277911	5.98617223575	4.50847218492	5.07677992635	5.78425143356	5.72625969096	5.86745042543	-2.43518701282	1.56338820284	0.317629699492	0.224184021982	10896.9333894	4518.71081985	False	
1.04818821686	8.53048553988	-1.6781599543	5.1496400373	4.74615383398	4.60798510465	5.91529335732	5.37062935033	5.11251298892	5.85512922041	5.77242915053	5.12148680802	4.93789895235	4.52945329005	5.23014027102	5.76114151738	5.65197752947	5.34536984228	5.41128707886	5.32001639422	4.7807521848	4.82842074567	4.90475430876	-2.72879094949	-0.29806292882	-0.746290820645	1.96917309363	7719.40549171	4518.71081985	True	
0.297630513489	3.89077743696	-4.00859837216	4.10811839427	4.64795191252	5.39738033311	5.7452578399	5.70576919948	4.29543747791	5.81875853296	4.14198812905	4.47303354575	4.60388066385	4.7648285975	5.33014622072	4.30654169518	5.33147777628	4.95640069957	4.42800047794	5.05128370779	4.34784002737	4.33353272705	5.04344063896	-1.96032466828	-0.765589156226	1.70930657655	1.54648701006	8231.10725502	4292.77527886	True	
2.15501078486	0.385712106809	7.54602053381	4.99111003063	4.40890429182	4.57660381879	4.83057388378	5.83992142582	5.50886389166	4.07987066542	4.92089526102	5.36805984937	5.07611797213	4.46383133486	4.71602416944	5.58152760637	5.89036226667	4.42043025799	5.25535754083	4.59210785098	5.09563874633	5.44551405261	5.68402072429	-2.42201368214	-0.760668267477	2.46169706166	-0.222147052217	5738.33109971	4078.13651492	True	
0.220385912881	5.91586398295	7.56198316501	5.59403723942	5.58328249913	5.88800676319	5.87174576482	5.36282640994	4.76637142627	5.21879774685	5.30178671324	5.34229918938	5.91239099097	4.57962300276	4.92278258719	5.77635405608	5.86492182979	5.04845992268	5.48468747096	5.75018521002	4.34735266449	4.76958794311	4.59542843308	-2.52300795279	-0.804735565432	1.22900580732	2.34009275442	4253.82450537	3874.22968917	True	
1.43302166894	6.69405082881	-2.30386730174	4.96397513215	5.12045150778	5.25367883207	4.86792702313	4.65480763897	5.38602206434	5.80267821072	5.17300261867	5.49309451031	4.58221233779	4.56319255584	4.70786478541	5.01267399499	4.91378804109	5.43084231964	5.30776819165	5.53132652467	4.4809841161	4.56914499235	4.447801551	-2.4645313389	-0.41572698892	-0.72306947131	2.34465970259	4456.96053593	3680.51820471	True	
