Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Parameter 34	Parameter 35	Parameter 36	Parameter 37	Parameter 38	Parameter 39	Parameter 40	Parameter 41	Parameter 42	Parameter 43	Potential	Equilibruim
0.935046834309	-6.11784750762	2.56821864753	3.50984690289	-3.20180478353	-1.8076251721	6.06825652922	-8.57998263092	9.06002621299	7.00932194916	-1.566828568	0.582134142165	6.13583985644	2.1357370466	0.894040866924	1.84500094789	7.51110284413	6.51617508626	5.96807794235	-8.41279118625	6.25283053336	5.37726507903	3.90591642621	8.3660821251	8.70883936186	6.61561994703	9.3466467514	2.61407076877	4.63631125852	6.77013027384	3.73206187342	0.892840224334	0.200256305149	7.12849725126	8.76150414397	5.44591091993	4.68274341018	6.85631884637	9.43527535128	1.82095247882	-2.12992484633	-0.317664481957	0.511148622173	77288.368158	False	
-0.252851334767	-2.97548430546	4.60515116443	2.92266380611	-0.0363840102214	-2.09831337908	0.292469458756	-2.4608211659	4.9540169618	6.30664523732	1.20257977657	-2.71584321383	7.07712612473	3.46270238367	-0.802243675031	1.06094747839	5.66932000374	-4.28417636605	9.35132030352	-0.187080163485	8.08599221532	3.80265841937	8.82835095224	8.87960196135	9.22268154183	2.20376437082	5.91275810737	5.14150805848	9.41224910214	4.69378169021	1.38236318263	4.02188515415	9.006330354	4.95329338209	5.88889420137	9.38039914157	8.12259265696	4.05304129271	8.40734814925	4.78882757636	-3.77736801099	-0.248638649863	0.673426202674	62347.3244422	False	
1.03676735826	-6.16137564439	4.21253959032	-0.151212266527	0.151656805426	-4.15748087219	1.96211293327	-2.29407960289	5.21019009588	5.15060734271	0.826190472454	-3.84383154296	9.29055878068	6.58425298893	-3.08598439933	2.3931003386	5.37614737421	-6.86728550568	9.61100571516	2.92110239383	6.82221601998	5.48709104959	7.01691778724	7.84628753193	9.23054096669	4.356948392	7.88036093265	4.47974897599	9.63289304829	4.67357797105	1.83917789627	4.10452546439	9.55826430217	2.95573635661	2.173844079	8.82897893242	9.26132721165	5.27477606471	7.22206902436	5.49601724693	-4.25694092618	1.94941887589	1.20310505957	57987.8797201	False	
2.88602593767	-2.93056915345	2.13973094621	0.0420169991802	-1.30918307897	-2.52808209737	-1.53192421817	-2.25954399929	6.34539908649	5.56196581361	1.64783469198	-2.60009991767	7.63068099162	5.48496185307	-2.32829443277	2.97115035774	1.3874644257	-4.60135023125	9.39286776108	6.89042629021	9.0589261926	4.99480854825	8.23924284172	8.31658786486	8.3254987148	2.01566682423	7.17381183906	7.62427529072	9.91736956418	3.78337444888	2.20386373056	1.72962802201	8.33398161262	2.30288873922	2.79887072833	8.32935087407	6.14134482071	4.56380078972	9.75435629855	3.62451564934	-4.15015165065	2.80382236605	2.96684657938	59766.4889677	False	
1.31695775048	0.228982869259	1.04185254474	-0.63862541027	-4.18103887175	-0.943957146574	2.17814113813	-3.82731029528	5.52950030869	-0.250050573464	2.11154099806	-3.74559654465	9.14516506269	7.72160760041	1.80628407914	3.89199502491	5.43500660208	-4.16808059268	8.52596493867	6.87006036719	8.10986697813	6.79703365744	7.75177828769	9.17109058744	6.53371494813	6.49657808805	7.26806656243	9.02168336391	8.45683300299	3.21320615483	4.06696482428	5.26119938307	7.37737271157	4.90053322136	4.25837692091	5.39103976601	4.13933026244	5.39824679522	5.11284416028	2.91982390421	-4.16746133298	2.61448845119	0.923871407514	58668.4065343	False	
1.00731122774	0.978297231391	1.08545557344	-1.34581011725	-5.26958553098	2.58350581536	2.8058068558	-5.00208987606	3.80819298495	1.68977866021	1.09531601178	-2.89530598785	8.68671823791	6.11724518284	-0.330505175247	3.66577017098	7.90492306322	-4.06198117828	8.05502431591	3.23106369954	9.39544647825	6.78703690356	9.1831844521	8.84305459112	6.65805227063	8.9984602023	9.54244687221	7.26124031199	9.33646303982	4.33943566326	6.03538713664	4.2642178077	7.54842755445	2.81329388875	6.82604500907	5.71394965975	3.45871943306	5.27529509082	4.01974863976	3.3546961666	-4.22404820879	2.68219088036	-1.20467370511	57493.6240982	False	
-2.53560360383	-3.64221947262	1.57514498617	-1.08485851285	0.342747587829	6.48888403284	0.413794803447	-5.49251581988	4.19350761993	-0.128317574984	2.81519434113	-4.63450973142	7.7738080222	8.67887566652	1.04849456157	4.23103729393	6.62940733222	-2.73659037488	8.84208474861	0.662031041739	9.018735661	9.70521553929	9.34365659209	9.80968452985	8.11407320959	5.04578144776	8.49438972462	6.16317520452	9.43783690124	5.05334733435	5.95285760977	0.900096800338	7.83943682366	0.960488170055	7.64074014857	3.59322777665	3.42756761273	5.90518613673	7.44320700004	0.59602950471	-1.92395637586	2.94410788625	-3.91429042367	55925.8230096	False	
-7.82716400264	1.35085886635	0.558251997875	3.66118441223	-4.49576042341	5.70472753254	0.146743788697	-2.79324430354	4.2643382273	-1.78383673321	7.32659373478	-8.14044352067	8.4069422272	9.44259795908	-3.39409482822	0.981426014016	8.75774570584	1.77904635293	5.83745870557	2.20729218787	7.15831545113	5.89533649828	8.36797211798	9.45062412909	5.52354494933	5.69610939089	8.83783532714	6.63714877797	9.81120490205	5.64739495046	2.51534108965	5.85502253624	8.11442748844	4.1891022733	5.39243037956	2.64170398509	1.7424289221	3.73980324215	3.81884721865	0.65006747007	-3.08191687014	2.54990078215	-3.88100203408	50936.486768	False	
-5.63968614567	3.18737089666	-2.61662755006	0.949467620729	-0.191335223711	4.81863446486	-2.67596845715	-5.28943445906	4.86972903874	0.202588638922	6.53751325932	-3.57032401628	2.91133299497	2.60823587023	-2.30775100513	-0.611527644723	6.88128677821	-0.656819130577	6.10516060078	1.49597520437	7.63388306674	4.05173972545	7.82730342085	9.66723907146	9.91641726458	3.22086257061	6.55441650437	6.82122232965	9.21443566338	1.813041141	5.03575610254	3.28383308842	3.78870779403	6.71158417618	7.07919945593	0.637888763363	2.57382739817	9.01348069425	4.55922224619	2.57558513371	-3.77666340716	2.68065220469	-3.71482440002	56509.9476274	False	
-4.72888307809	3.48369597626	-2.1817689698	-1.17888027914	-0.216092106836	3.75676026295	-0.298973461475	-7.62721836533	6.41559139074	-1.5857308148	4.13325169089	-3.05469073453	-0.960846674457	8.17868912768	0.512590692392	0.976636874575	4.16149942908	0.980898408653	7.47102559796	3.24240570468	6.72204900138	4.10248055293	6.88678262446	8.42359406259	9.56070887179	5.92921039839	6.65261429478	6.26363458208	7.96143030112	1.51378676373	2.96899420958	0.47186740664	0.224925231491	8.70712543332	7.38890366037	0.901342039934	0.739069165603	8.57013614156	4.2504659249	1.4494155343	-4.22918453265	2.8329894094	-1.74090026076	57339.7857688	False	
-3.85195232968	1.18606599202	-0.459843251222	-3.95439191178	3.96659334932	1.9480217047	-0.533722548513	-5.84251963163	3.77218136879	2.33287067407	1.60994617962	-4.57947007557	3.12545126861	8.15155117291	1.38703695898	-3.05896877059	-0.703660198309	-0.183386075645	5.74040963028	4.12834342101	7.39270330135	4.09437310568	8.86893002539	8.28697039718	5.81171381667	7.37720332602	6.41743480115	9.72507800156	8.61415135754	1.8626718882	2.63825656113	2.63174297883	6.45234159582	6.93087403798	2.87655450622	7.44376471181	0.528417906925	8.59023680197	6.81025644078	1.69109625308	-4.29030778922	2.7967613824	0.27524372188	58713.7884782	False	
