Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Parameter 34	Parameter 35	Parameter 36	Parameter 37	Parameter 38	Parameter 39	Parameter 40	Parameter 41	Parameter 42	Parameter 43	Potential	Equilibruim
-4.11347641957	-5.8621493515	5.88888408232	-2.30469277748	5.3781468424	8.90098680403	-3.42626941191	5.55080336318	8.55372498052	-7.81162626026	1.22825646758	8.2304736254	0.729576541637	5.54563615402	-3.07867212743	0.632787252962	-4.63803528658	-4.93028008887	0.494335303139	5.50919668707	1.14120029793	7.77330345829	8.2179152047	8.91877915778	2.51084938844	5.81864412883	2.39151507271	9.04543667639	7.57799994834	5.42147219323	7.53776771197	8.22635707548	2.35976138852	1.55493451152	4.75182181826	2.77815454648	4.94867296623	2.48855889921	6.36411973475	9.34755377317	2.8970528167	-5.23183028146	-0.496791184827	84399.9002653	False	
-3.73489536161	-8.19837413347	-1.56117094667	-3.19970371188	-8.40014743518	4.88120700354	-3.31218694688	3.67257558992	-0.230668194106	2.31017152631	-9.20484605116	8.18983499167	-3.7059855502	0.127524660232	-2.5391958993	-6.95066640012	-8.88621738621	-4.5598581819	0.761097547118	-3.23602855521	1.28839666349	9.33081274246	6.71113078099	3.92128325344	2.99338626997	0.50509070436	0.871196567659	2.40022284659	1.59544797132	7.82100143059	2.25326240566	3.00909883719	1.71100257122	1.38619273535	9.71257665016	0.315324710653	2.69615282927	7.31940725606	7.29050834399	8.46255283868	-4.46337543567	-4.74765919036	-6.72185413582	84400.0	False	
1.83072626574	-8.69878213568	2.05537240022	-7.53018168821	-6.6871290827	-7.28220788035	-5.04904367516	-6.16201123228	-4.91719448187	-7.43050234615	5.41469872085	3.52002384688	1.46363870415	1.22979531736	-2.44922343333	8.5361724384	-6.50867666821	5.41438464657	5.38591195043	7.42913182747	2.22326161105	2.33390714173	6.70609308192	5.91711058398	7.31084597637	2.0105849902	8.48546813376	3.94538712396	3.14308571548	8.21873034436	2.06722522844	4.51089338317	4.03601675228	3.978022907	2.10876801732	0.605005650964	1.66852148472	4.95269286413	0.379600782179	8.27563749604	-4.63928219182	-2.09703728501	-6.97590688777	84400.0	False	
-9.28754414999	-2.38130520567	-1.58336251775	9.06302852318	0.845394496817	9.74184054551	9.15389349444	-8.55260702159	-8.95345913159	-7.34385404442	0.420961476839	6.8388152046	-5.47708128382	-9.63253931547	4.16386875407	9.82380929522	2.52438783948	4.94138099044	3.80090866868	4.56945933039	6.47659741847	7.06658840515	1.15082225619	2.94421417155	1.36250921645	7.75202381785	1.43712105361	8.70692505333	6.02513673034	3.92982931403	7.81705777094	3.15224315231	1.12030373876	3.76506016311	4.11018209025	3.1035600844	7.07946104487	3.130092577	2.71455823657	2.19907738257	2.26438840001	-3.00934599324	-5.78546728679	84399.9999997	False	
9.56082408114	5.66662537589	6.80515561355	-4.6474532241	-8.03529377184	-6.20400871658	-6.0115738028	4.90824057861	-7.0764735606	-3.50360178623	-9.76723935943	6.38631364441	7.6848979863	1.55858462863	8.74622826441	-9.97601869809	2.50164902527	-5.83420312277	-5.64659143322	-3.0612244612	6.80990983847	0.939681889113	2.07548575056	1.29810195013	3.4906498033	7.85708812158	9.75093196233	1.69663689445	2.64097977313	5.32816395871	9.57559471435	0.257256526353	6.58840640383	2.04038195231	6.01362766781	8.09533313412	7.6551996189	6.59803552481	4.59986427187	4.95708363011	1.5324682923	-1.38933528703	-3.76573760926	84399.9999998	False	
-0.0398343585519	-7.09789721103	2.21409536125	-2.54443668717	-4.13340864359	8.01508743311	-9.41443009431	8.44390103504	2.10630053771	-2.4889898561	-1.87357180917	3.92168871386	0.540645006717	-8.52316481486	8.118493171	-1.63425787274	3.81429524394	8.90391634287	-8.23576637071	7.64827234321	2.85119109832	3.55664898045	7.72609595793	4.48718172465	5.25527748825	7.73827099227	1.482833409	8.70821564486	3.10433035608	9.72639678797	0.194659977602	5.28336112421	8.84626944719	7.40232376397	4.75661387567	6.60599332559	7.72715963659	8.15243097261	2.92728592722	7.59195383734	-5.82452511365	2.30424267213	0.187095129195	84563.4338025	False	
5.47226015938	3.34747820379	-1.61544173658	-3.70268911289	1.16527420863	6.75436978438	2.87292707837	-6.78123057068	-9.10569054748	-3.41879795244	5.31672481379	5.40233595399	6.05794438505	-0.032743250516	-4.87107085751	-7.36744855716	-1.10464985536	-5.42037146128	6.11320041582	-2.9599982331	7.29722548803	7.87317112324	4.66589866704	5.22938349264	4.93578454016	6.55829362916	6.0480810974	8.59387192142	6.37379485089	7.92115520788	4.50898306885	1.96830375198	8.72269656253	7.52105125727	8.10942799056	4.48912277591	2.29483943912	7.98962194846	1.49753894879	1.52771541324	-0.636975917849	-5.24188616426	-3.80896326332	84399.9999701	False	
-0.925916444419	6.42087905154	4.36193607266	6.35229038721	-2.40104303711	-7.23466183222	2.18159989397	7.13475003998	-8.62218786218	1.02860249315	9.36926047772	-4.43830436799	9.54259305872	-7.84207867586	-5.27719280909	-9.28924529957	1.35280511766	-6.45226180694	-5.05486883077	1.01164604951	3.14042099643	2.35741911332	5.98204164208	4.92337005856	7.60298444471	1.36349595949	1.48343648917	5.67307213895	2.15927114229	7.1273875634	8.87946039869	9.05491251698	2.93741782331	6.50231745308	8.50071733849	6.90526897691	3.14462574031	2.89550723373	3.67887498808	1.8721784464	1.19048959346	2.4163259469	1.71329518744	84399.9568663	False	
-0.262043335464	6.68885805234	8.88965804827	5.43425220206	7.68886714854	0.691121243614	1.82137650104	7.74821236938	0.165835883291	4.24784007243	-3.7913585554	7.53699442639	1.02883946824	8.7909587747	-2.70460473005	-9.17161621237	8.68873996621	-9.43752317659	-1.9151091181	9.23138225362	7.98644713069	0.186526050724	6.78432324503	9.22558587972	3.15306885194	4.1144242124	0.837570230855	0.0739988781297	4.15016172571	3.03994163675	1.16101716528	9.26534388043	4.97210620936	7.42312579773	5.24530018965	7.60819964275	9.03487196696	3.23802795358	8.4229689579	7.91662433367	-6.66516208329	-3.75493575541	0.365055840903	84395.8178773	False	
0.357967512972	9.01827176487	6.25974262973	-4.80841054363	1.27265496129	1.01650982761	6.1413077413	-3.06005381669	6.29295615292	-5.79734402553	-2.94848316067	6.40480892374	-4.42544370434	9.31274527119	-6.88738766843	2.31903623998	-1.66112906998	-2.17325330019	-8.28640429501	2.51955652799	0.242523942045	5.91552503449	7.22101121132	1.00764622914	1.52489718045	1.59821361179	4.04122277889	6.58021490947	6.32522501762	3.63249145559	7.59644575923	4.05931379618	5.30711069708	8.56218806274	2.423136719	5.65711388426	1.63508602867	4.98591874081	6.99395521091	5.79859977734	-3.69417554453	-2.13322373669	-1.61218240554	84377.1361012	False	
