Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Parameter 34	Parameter 35	Parameter 36	Parameter 37	Parameter 38	Parameter 39	Parameter 40	Parameter 41	Parameter 42	Parameter 43	Potential	Equilibruim
3.06243181486	6.92975580812	-7.15828938896	1.00401141812	3.72071713859	-2.95877521936	-5.29092887542	6.96884136066	-8.88443840066	-5.21905390995	3.66754080478	-3.24108675028	1.88203613049	2.26201788417	-1.51813591003	9.00686267618	5.0619107234	-3.40150901076	-4.43128551938	3.49919912149	5.75792051824	5.21315704439	7.77559650523	3.08651797893	0.893083747754	0.47607746776	4.13182157261	1.0341729671	6.42626996941	4.31118594133	3.44011833982	6.15944207652	9.69200901777	2.94654221578	6.89991438261	3.46290035233	7.01955036779	7.80755196456	3.54378538429	7.5935776207	-4.90863455007	0.402043945571	-2.84690108626	84365.7073548	False	
1.37199841243	-8.74477010794	0.989630229546	-4.90603470735	-3.30037550006	5.31339667216	3.1740121683	-5.64880785367	-2.16016742966	2.49512054345	7.38464414676	0.599410785909	9.10034485573	-4.74892736801	3.35843191884	4.14944426668	6.11408976099	-3.39163757588	7.80921890866	9.65968995563	9.62727949803	5.48013640385	6.40481153306	1.88938982341	8.78334981137	1.47081968754	6.83576468264	3.08509819541	0.721022348066	8.01670337218	8.77089919966	8.90516345742	6.15115290229	4.52906550754	1.34966333222	5.90736382125	8.59203681551	3.64979788962	6.02741614104	4.54248395504	2.0370920287	-1.25712610581	-2.84235113947	84398.7139144	False	
-2.50181944717	-1.34039205358	-4.03244990994	0.359321048629	3.65093732543	-7.80162571123	-8.55838293526	8.00400518224	-8.78011484331	-4.5813032881	-6.54337364725	-4.71056617903	-2.31658760013	0.139996517497	-4.74755535369	-0.0303376042201	4.85866966307	5.25681655619	-2.292077158	3.2212324869	9.19412366262	4.80769056498	2.75939294564	4.19521192187	7.2481478826	7.89798356814	9.09059848606	5.50830066163	6.55334690982	9.02919916072	2.31411168692	4.32265740509	6.52642078297	5.86008296162	2.20439238001	8.46030963435	1.37776335716	4.4041913028	0.472476523051	4.60672337706	-0.0498055004071	0.562358495525	1.56390655288	84399.9999937	False	
3.5238928634	0.720657902575	-8.45457952993	4.45271970734	-0.653948928025	-3.97379035856	2.41658650369	6.03367886467	-5.1062422754	-5.11904068665	-1.51844792149	7.48831169319	-4.55866237867	2.22693706444	-6.31612288611	-6.52345488945	-1.64736825326	6.38562383807	6.78232689788	-3.86432820632	7.88656014545	2.93842377553	2.44628635296	6.00603857051	1.22621473579	6.54718076858	6.89537628722	5.42135282311	8.51642151353	6.26670623014	4.1359353975	0.810624357043	4.20759797892	4.33681416165	3.95882296894	3.93878164913	3.97424198549	2.90629501853	8.04208884729	4.47755053211	-1.08126241979	-1.23419415079	-6.08774392899	84399.9997788	False	
8.37791638821	-9.78109160577	4.72167195105	0.829749290399	-8.61729339049	9.62188489877	0.396052752664	8.15188117587	-0.944708176658	-1.13139249686	7.87332586357	-6.65644041738	-8.38591784094	-6.55787963114	-6.21294027811	7.64292050505	6.73720485173	-2.28346697463	4.10984835469	-0.559910407973	8.20625379578	8.34994805985	4.94939288421	6.68695201296	5.50383328146	9.20293303234	3.35214154548	1.02558437196	1.6755364821	5.48617419533	6.05834633997	1.73384833403	4.90464147707	7.07268544249	4.53968783533	0.206684438978	1.27475797715	3.23256885836	9.7774735483	4.92253607873	-3.52313490094	-3.57603719008	-1.50962948466	84399.9999903	False	
7.6632143665	-8.18752558166	-2.13614586999	-0.654373306141	5.16626087299	7.46488719112	3.95202918746	6.81024632933	-5.03864625141	6.09672227562	-8.20848583472	0.789280548771	-4.43184604468	5.5532048017	-8.36971217101	-1.14632943972	4.72726993562	-0.975243890533	-2.59455243458	-5.75126759288	0.184530135098	3.74064818252	8.99941308837	7.84485725463	9.14399911597	1.42173342554	1.98736425835	7.07363774649	3.45457368205	2.3198530731	6.68379796538	7.28636798086	5.63799347479	8.89773219288	2.45555675626	3.22321312273	0.855097323034	7.05297368706	0.32037648673	9.68218847491	1.70704765346	0.462344918856	2.49989165367	83676.946929	False	
-3.39162639464	-6.35890307956	-3.4465980123	-6.39934910209	-0.241078650563	3.56855833544	-2.64226547195	-2.9997018472	8.87745870576	-9.2853994139	9.55905656593	-1.13334225582	-9.27363228544	4.99041584848	8.64092492764	4.00345058551	-6.08971445354	3.21587190883	3.61317928719	-3.46597319147	9.38422834046	3.57322665266	3.66168266947	4.64525184109	5.8674824201	7.12100264889	7.74608580628	9.74265308888	7.17452027605	8.35595922923	1.89552251245	8.18150174982	9.41395912459	7.87673228629	0.709812336469	3.2679081423	8.28484660586	0.539685609959	3.74007447406	2.215738661	-3.33563642163	1.46492369405	2.54189854338	84399.9774763	False	
-3.18609557375	8.08970297286	-0.431416656374	-1.06869624291	3.63708310891	-4.1800717452	4.95287000863	2.48636181886	1.02338797044	-3.70599221137	-6.56213732451	5.87512602512	1.86310739784	-4.58466824569	8.96590137972	6.67179300024	9.25930396195	-0.602680030596	-2.79340072005	-3.74799855112	4.96981705569	1.04047142888	5.96805639244	3.27568982293	2.40152245003	5.88243148883	2.96022459587	0.385584713852	2.67282074629	5.49397558739	8.18814975789	8.78932646025	7.94180456605	7.66785515181	3.12976135779	1.44567972397	7.47716114772	8.23958489125	0.245718854364	9.63095233681	1.44991510624	-3.49326806227	-3.73796212918	84212.7030777	False	
2.68692233631	-0.695859466497	9.8876438868	0.360678550333	1.54234269815	-5.77054582024	0.604258507884	-2.45956004057	-1.44406036378	2.20413277021	8.74198868668	-1.18325459501	-0.697521512338	-8.35854316606	-9.65241016003	6.23741721283	-6.89602422553	1.28807474768	2.29302777682	0.948175587418	1.95432285412	7.94404060117	7.26946673296	0.0968835907452	9.78541094498	9.0029381539	5.26988051684	5.8612286321	2.03385512074	9.07566154664	4.92772019878	9.26966935194	5.78392818175	3.70142735789	6.35311020484	1.89285629064	2.22525415558	8.67454718642	4.16407847066	9.84720904462	-5.1680516545	-0.0650627749647	-2.44343732189	84393.3379556	False	
4.6402854062	5.42707448759	-0.423435087288	-9.43507874508	8.74258640378	-2.79911262017	4.82743422888	7.82996920399	6.01983226013	-7.94273102365	-5.3267403631	-4.11002445466	-0.102275804666	-8.91459045453	5.31532601212	-4.88232837886	-9.94402730661	0.387452720409	8.21268355665	-3.559877142	3.26546972944	4.82951013658	1.96367696634	4.22611847465	2.15667984821	4.74755199819	6.35950733659	0.958168597467	1.41976124518	5.33517486091	2.76841433487	7.10807104506	0.529212027333	4.3318680729	8.43867198714	9.64562073286	2.4660684432	2.50112099714	6.94497438335	3.11810821728	-6.00172539227	2.07698064919	2.17545640195	84399.9972463	False	
-8.38672997839	-3.82830877282	1.39362225052	3.89145421967	-1.9504021014	-1.09762470338	3.5118810739	-5.99560997995	1.98835421668	-7.38884258388	2.84947249577	1.69240081114	-4.82180671499	4.43681606924	9.17655425673	-2.93186329802	3.79095881396	-5.36012438962	-1.03691179991	-8.91483380027	6.81006056424	1.50149670451	0.993626126128	3.22638807495	6.21214490833	1.989429091	5.67333996904	1.82617034473	0.754405886279	8.37026686088	5.98796781567	5.92516509982	7.28914774682	8.59345663021	7.57177563101	7.09903076543	6.38690819152	6.81782887765	1.5489244457	5.1386540818	-1.17783153905	-0.805750803714	-1.73734673197	84399.9456689	False	
0.726049598953	-0.907027956275	-2.42272981435	-7.22127742762	8.15829412142	-5.78353887101	-3.58055740736	3.4607421659	-5.84503585789	-4.83821976883	4.56324119501	4.73883174704	0.0526624481292	-3.33602814921	-4.96823081327	-2.34799939914	-2.03285529163	4.72346053072	-8.64218120408	6.99436307453	1.0947418213	7.98929310247	5.83878136874	3.50171519674	0.950175137554	3.73762445142	2.27113335404	3.81543657208	0.24336810782	2.77637289746	7.57217248563	3.96621841145	1.72640189715	4.44163239079	5.41463830347	4.55799629575	0.61603239398	4.38494804756	1.56612250276	3.00610547908	-1.87184868728	-3.03128786152	-2.57727216671	84399.9999982	False	
