Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Parameter 34	Parameter 35	Parameter 36	Parameter 37	Parameter 38	Parameter 39	Parameter 40	Parameter 41	Parameter 42	Parameter 43	Parameter 44	Potential	Equilibruim
4.50631455288	-6.28649475044	-7.08470072828	-1.89840884477	-6.9444033114	2.00896654041	2.20003731657	5.17618652289	1.95679276576	-9.5845044322	7.54458956036	-6.3651933573	-1.60194736873	0.266027816688	-4.19984653842	1.86060518257	7.84381341822	-8.71292258436	-1.7355202562	-2.43541715226	-6.88737546902	6.49272122228	7.18537605295	7.61246735257	4.18413919137	-0.346025432431	-4.92984018541	-1.1405852559	5.68649766781	-1.07676055362	7.01043098956	2.90044237988	3.95318524584	8.01367549804	9.32535090245	5.65132991121	-7.73167529883	-6.65169007446	-5.05407838019	8.3041912782	6.22528001162	-2.08173895911	1.33025416522	-1.08659188764	820581.543647	False	
4.98863844766	-8.03771742725	-5.0046951696	-8.93896296813	-0.850059888479	-8.35045679188	6.74515729004	6.58087715802	-3.64156103003	-3.78997785131	4.335760776	0.276009184822	-0.150132681418	2.6505452396	-6.75813020063	0.223997038765	1.95202109784	-5.85808857354	5.18603705051	5.71733752709	4.50540088126	9.83641425494	-0.37538613077	3.93215951737	4.89586099049	-1.41687714269	-2.62918645546	-1.94432812592	-4.79417927107	-2.89199842568	6.16764883295	3.51944898363	1.03633307729	7.88498730221	6.03816365293	-1.63335684278	-1.82673893377	-6.56097077129	-5.03539514803	9.97443687106	7.45570609468	-6.40270182383	1.78025142325	-6.10865271519	1055139.33064	False	
4.53888566542	-9.31914038677	-8.29728930834	5.02828528278	-6.43274963801	-2.52363283677	4.00831874567	0.323383630722	-9.33194704837	-0.369624990193	2.14542642715	-0.649216385266	-8.01996607892	7.31624159736	-7.65924660349	6.76988045244	-1.1319549644	-5.23489824871	4.26390834352	6.38681959662	-5.81277969923	2.19634136315	-3.31808330207	-9.92949080104	-0.910066095057	-8.71807418256	0.00090440572543	-7.92555938051	-5.38524810017	-8.80032612288	-6.47470747688	7.19427249522	-8.32369802427	-0.307310647895	4.27494406438	-8.47843039529	-9.49037644961	7.70313357884	-4.38568684997	3.06047694492	-5.9863299161	0.852087898413	-4.24837423231	-2.27428802563	907118.37102	False	
4.38266465705	-9.76950890104	-7.40412817218	-7.34381162932	2.11913688863	-9.30643456316	9.31912438007	-3.7083873478	-4.69216097535	1.39733154888	4.50679443326	-4.47722237417	1.50320210422	3.29143438689	-9.55108218174	-5.63760590228	-2.10999488531	-2.76146334199	-0.789303499273	5.7185194382	1.4677040055	1.48818519675	2.02057596046	8.33281525079	-3.3664865537	6.86717489892	5.47140108014	-5.8172512282	-5.31029195691	-2.64122332495	-5.91655762328	5.4167322985	-7.25060478894	-5.47159401068	8.02122168642	6.63332792288	-7.04929880608	8.31851103354	-5.2089853117	-0.459141791623	7.91365423294	-6.16601849679	-5.06055984154	-2.46509807851	852682.793103	True	
4.30316968242	-5.61446716227	-6.6033372004	-4.9572533549	3.7254696279	-8.14438777474	-4.34249290067	-6.5296790229	-3.88038641486	-2.8268325669	7.35090871653	-6.29818201869	3.53851128507	-0.612836010875	-8.82528915534	-6.68385285927	1.57108355265	-0.388118649514	7.87974352884	9.31815591832	-2.52639130067	-0.997596648104	4.78045588187	9.73643979646	-3.89956896936	8.56790876706	3.4743933656	-9.06160719619	-5.37705022805	-1.86984036365	-0.0788704152426	4.70452114448	7.61211456063	7.25783058802	3.18474439066	9.55301380242	-4.09633626212	-6.22913438372	5.67187933892	-0.569873573933	-6.15413556608	-2.2437961627	-0.798421303849	-1.33570648646	897677.116469	True	
4.39044306592	-4.0638448341	-6.56851544192	-4.01709366644	5.02103703361	-8.19720921118	0.232059780478	-8.25347980451	6.81097137699	-7.78677208565	1.00977965533	4.02564757179	-2.27471863381	-0.218871594581	0.597219218607	5.28217080044	1.69825534407	-5.99736593246	0.502850384131	-0.39919735591	-8.94347845406	-2.90849741956	7.94839397391	-1.45144981611	1.70988700438	0.0906656810707	7.17051054809	8.53491490345	-6.0092387357	-3.92831487839	-6.94082757113	4.79339281333	-9.99325509744	-6.11482751073	-2.87402038811	5.19498067465	-1.66163220744	9.2317099331	-8.30963919907	-8.51414981453	0.700817510646	-0.10990580882	-0.981643189608	-0.411368432623	922503.982506	True	
4.49964882898	-8.06911074492	-2.48425026282	-8.97558682021	5.38771613943	-3.81112523446	-9.06456457392	-9.10890034895	-7.97542019196	-3.74993904973	4.63236212488	4.58959138467	6.95949765402	3.98751888049	8.39497467228	6.03058195817	-1.1721262286	-2.38862432525	-3.56224613379	2.55348488329	-6.06255419578	-4.71518688032	-2.99152508294	-4.37876970716	6.88392692181	-6.91817837409	2.27321433222	-5.45686032791	5.92348332817	0.21348057367	-2.38572443163	8.30950300866	0.606810145361	-1.10453859264	6.61970814709	8.47169094014	-4.64343902687	0.909792087342	-2.46499146393	0.373605181576	1.30741315797	-0.768240164569	1.73515007413	-3.34081969769	837515.648727	True	
4.7661787995	-6.45429965345	-4.34080774175	-8.92151919408	6.27183881158	3.04815881827	0.441193689735	-8.10753349213	2.88785991995	-9.79718503285	-6.70574006687	6.23949218569	-3.41608108709	-4.50730939925	4.20803899091	-2.63353881466	-8.2477805997	-4.49199855949	-1.67629942668	1.71959250244	-5.45697699733	3.97175074227	8.08444044649	-3.29702675503	-5.85081320884	-3.12307786333	5.58047475017	5.32537771768	-1.1518853037	-6.66914218053	7.77436806699	-6.61605747732	1.42320908675	-0.615874025399	-9.55188000108	8.68597351179	-6.64974332519	-5.82851738264	8.25675141419	3.64630684016	-3.30003699496	-4.97995957846	-3.26689892228	-2.68877997391	886024.734754	True	
3.91254157775	-7.18617416061	-1.81657637798	-1.9895298744	-0.841418706126	-3.16830290337	-6.81058938328	-0.0509048216516	-4.98406763395	8.25261521807	1.48553923121	3.39338470248	-6.20669224934	-5.78765649245	6.56702716703	-6.85295661574	-0.0999320077154	0.103350225173	-1.09784227566	-4.53476593327	-9.59077567801	9.22909052988	4.64322775266	-4.25000842453	2.08881178512	-1.25472458188	-1.38214310904	5.66667166661	-7.95801359128	-9.13457012634	8.80060527613	-1.75159631934	9.24998960949	2.55787800651	-5.84959363266	6.50803224231	-8.28728334852	-1.72977461435	-5.02051848858	2.69432382811	5.92040356687	0.990363281758	-2.99068640748	0.567636106901	1479030.99078	True	
4.73525042607	-8.54031969513	-2.03892569266	-0.369721818189	4.42377550492	-2.90616929903	-2.87136649548	-8.35043838555	-7.81146000091	3.62178491436	5.05663680023	9.37974441554	-9.47807331411	0.800414328836	0.326361803361	-5.143421309	1.62116503932	-6.25679516014	9.64553583889	0.488494855958	-8.04219420636	5.35869288726	-2.08301834462	9.09269129305	-4.01721165067	9.98625831325	-8.77218182579	1.02903595023	6.6750430204	-3.4694036563	8.89247549118	2.47589483013	8.72743608726	-3.65626548611	6.04544646034	-8.57505378916	-1.94902696288	5.14901094211	-5.75958292774	5.76830938162	4.59216997521	-1.82728049961	-6.58248604953	-3.41446635813	980574.717736	True	
4.95315948308	-4.68505216127	-6.52233872687	-1.89091783291	-4.11717907768	8.59842900893	-6.87799442294	-8.76917690585	8.49224153085	-4.32163515334	1.01344993757	-9.24012694237	-5.75839282157	9.87455756152	7.64091865151	-2.32929297193	-4.50098706124	-1.80489188843	5.22559895544	-7.48071936185	-9.09119278701	1.50335925269	-1.05571029447	-5.63971687295	1.86999515661	8.75020764239	-3.20027613189	2.78176687167	6.26527461181	-5.54309639155	1.78193588628	1.51713962764	-4.68667336793	-6.11848337433	-0.458077927452	4.8630053836	-3.91459650832	-9.96162466566	1.924791463	3.34888980664	0.899212621538	-2.1309857117	-5.42527994516	-5.36219175615	1011439.29593	True	
6.42627017108	1.9865305812	-3.85448502856	-1.86804204234	-8.84423146099	-9.49811916367	-6.9058393652	-5.07731527493	1.89230672931	3.38424850671	-7.87463854264	3.90783473895	-9.43833574986	-3.27173539854	3.3839475618	1.66635276219	5.55527614717	-4.6122485262	1.04686303808	-7.03468708755	3.02322586717	1.41193312792	2.26462493771	2.13273184556	-6.00219800302	6.15757636903	-4.24027693933	4.44258076823	2.80100753389	3.52746848098	2.48321710607	1.40913903965	-8.67319884814	9.23592167363	-0.63805869804	3.0925121117	-8.0623930554	-9.02801859173	-4.57898026864	-2.16170437254	1.77389993881	-1.04354115456	-4.50910029632	-1.89563705165	850993.269762	True	
4.47457742801	-8.65689581057	1.94702314574	-0.865106348453	-3.30449480832	-9.4144677381	-9.73614643561	-5.87610184884	2.53155494616	3.81996479118	-9.83206251836	5.17223974059	-0.403020514615	-1.77335716741	-2.14833163616	-5.15459966648	4.86503609359	2.39379676848	0.939234475029	6.82071356875	6.71899101983	-5.08331143549	-3.55334648951	9.51569600629	7.20440556853	9.64516086815	7.46189404669	-6.03713397226	9.06026535162	-0.0924554104304	-0.309717107912	1.18914265053	-2.14909591224	9.12893340393	1.88113788227	5.78839592111	1.92180433702	-4.01131860257	-9.74105855815	4.62100793568	-5.99693024795	1.47971863264	-4.08308783841	-1.05904294988	917168.314047	True	
