Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Potential	Temperature	Equilibruim
3.14719534369	2.5951762564	-0.256526467173	6.57396675671	6.84153891279	3.98069747949	3.77246777491	3.96469761809	5.84113866892	3.48075869597	3.32334258732	2.6507601389	3.78210529976	4.80902055478	6.32672900299	5.46689962452	5.08146879244	3.73707538545	6.59147175187	5.08633605232	3.9649291154	4.76578407741	2.85429690326	-2.5062368189	-0.852951511755	1.35614436528	1.70902288116	16701.8873822	32210.2	False	
3.35468874666	6.5225316647	8.4106593724	3.68327069366	3.24464103317	5.1755010625	2.87319973346	3.95676516031	3.51899711183	2.73643437743	2.61391906346	4.64703870414	6.50258537011	5.5620788661	4.9285594735	7.05468801149	5.14241426749	5.87742609672	4.59342991338	3.84565792574	7.02215419084	5.03251029805	6.15326380738	-3.44536516769	-0.703276518052	-0.629972139009	3.86461338474	80771.2566795	32210.2	False	
3.08818637807	3.44119293487	-7.03045722612	4.42528508794	5.5198764046	6.29053869855	5.00326939117	2.86750312171	4.10806591475	3.89982540101	5.50686568007	7.02038166251	7.32575872582	2.60250808103	6.82408360564	3.27221713886	3.16430491677	6.53038785165	6.74623259848	5.27266981322	6.45750476304	4.26794080751	5.28274806693	-3.26811678098	1.34201714796	-0.0793621172372	2.28074853374	53811.0598095	32210.2	True	
2.44357006749	2.64236122986	-3.65849655514	4.74372919549	5.75426031106	4.94048222059	4.75297590667	5.25638552985	4.25900787537	5.58084951189	4.17271373813	2.99321052819	3.74050641317	4.3088390448	6.3651306156	4.40273946009	6.56191562933	2.64367314909	6.62206968206	4.82513946896	6.61533997234	3.58793894278	4.48944006922	-1.90827271765	0.392554607974	2.11887795994	0.912975622934	44444.5721527	30599.69	True	
2.42248901393	6.41951416756	0.485637698571	4.92542594882	5.89694807461	2.64793749215	2.64330216588	4.58510719604	3.01064484726	5.20166319207	6.14047169241	2.67713093213	7.03182440819	3.65802727435	5.10316033047	6.69335762379	3.26943394881	7.17780168864	5.04209410224	3.02011172921	4.5259401217	5.85509882557	6.3084777669	-2.72417563761	-1.16333536027	1.38877488026	3.3329235504	76552.9133162	29069.7055	True	
1.05759648963	-3.23625137255	6.67390612094	3.3119475322	5.43904231624	3.3730230826	5.29377804286	4.5403716821	5.87158247397	3.59488716309	2.64641650366	7.03433384857	4.40880339587	3.89176993425	3.51182660366	3.93839205373	3.4090625378	3.1361753237	6.10510508262	3.04828898172	2.59110000259	3.41846097414	6.10573459515	-3.06547126691	1.66046416952	0.922953809069	2.06100222276	48386.548295	27616.220225	False	
2.19211880936	0.276090409801	9.82119309228	6.40425541086	4.72647755033	2.57180436392	7.41683718062	3.49720893495	3.35782561153	3.64778606092	3.86520432544	5.48142716187	2.94126720005	7.13413930642	4.20129412019	5.00808240362	6.73767534968	2.87935908011	3.82505778901	4.79391659741	6.45229757892	3.82193277736	3.61847760454	-2.85269711175	1.1830198965	-0.783880016901	-0.210366562733	59272.2349325	27616.220225	True	
2.35914949598	1.79691316854	-0.130298054965	5.39302081923	3.89389123399	4.25943554283	6.87651678458	6.9977293567	4.24624899392	4.72354439907	5.61753639294	5.76009093951	5.27404118925	7.18054684914	6.8318515361	3.68662007897	4.21360129286	4.16658850938	3.57591207357	7.11025127681	3.9944440046	6.62451901646	6.27508157488	-1.56612812151	1.41157966794	-0.991040566327	2.80519392887	32321.4624749	26235.4092138	True	
3.89333681641	-1.76508844383	7.82411546261	2.75343750941	4.01424986603	6.55139968615	3.94244130983	5.84714137356	4.67736114392	5.71235880358	4.45838004571	6.0740217851	3.63641265834	5.54282359158	6.82832303498	6.08133201389	6.9075711425	3.49375975742	3.48215160725	4.30183233608	3.21046454061	3.76366567623	5.78944387066	-2.7160780897	-0.574106470472	0.343050042679	-0.78939488214	79440.3916584	24923.6387531	False	
2.68566037593	2.55772858281	-5.03827419373	4.69576634434	3.549550055	3.86680379823	3.39103004671	5.73134352549	5.19057598304	5.72321745798	3.03137673257	6.217546372	4.95965015562	3.98232425242	5.94981587025	3.34612745366	5.10186922904	5.81636255922	6.88573083128	6.93131536218	3.60987630158	3.74039165203	3.22878030393	-2.11231147741	-0.515136665094	2.00408716117	1.64999095174	15464.0804265	24923.6387531	True	
2.76767355811	1.07742947382	1.51059412991	4.44231998355	3.5603241207	5.03988275045	3.61381368548	2.58574470286	4.64511104304	4.45305392697	3.37709731527	5.88307965807	6.73133079738	3.31447582568	3.83871457378	6.25591789529	5.98851716034	6.56830453342	5.03550790905	7.26250113056	6.85059570522	5.89483381436	7.14144020538	-0.704243327056	1.08695025855	-0.487565889387	-0.587417073965	33516.0952844	23677.4568154	True	
1.99531165863	1.54136333101	-2.02992606948	5.77456433492	2.88332504016	7.27439331362	5.75475023483	4.05484441433	7.43664128625	5.83372661897	3.94337494608	4.50084130075	6.07173252511	5.01405312074	5.87073423309	6.88991229409	3.47767321299	6.33404735108	7.14482844807	7.43805334935	4.32377625313	6.16223893181	4.58430282557	-0.66775466321	-0.0932761140741	-0.716068315151	3.58303590843	10781.9013484	22493.5839746	True	
