Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Potential	Temperature	Equilibruim
3.41801767152	3.3600821841	-5.15786838578	4.31794996031	6.39639833498	5.25681822044	3.40298405387	5.19593299678	5.82263652634	2.74088257879	5.42520755189	2.8164728024	4.79556524628	5.45323444316	4.20035681007	7.3793407763	3.08853734796	4.93397570817	6.47614327921	2.9260920221	3.15098958628	4.89693030452	4.38685018613	-0.42613607762	-0.0576449864626	0.559240165283	1.68075415883	33619.5934851	24200.0	False	
2.52264540127	4.01373292588	5.09683939268	3.23067205569	4.24448906092	3.14407082484	3.49321278929	2.78929541205	3.50199618436	5.29818002315	5.32071583105	5.67315955384	4.07334265687	5.68614528005	6.3676274326	3.90755388267	6.31850453403	4.00278266775	5.4629344883	5.00111851293	6.5182180839	5.43568220068	4.92683750142	-3.05494041232	-1.06118223176	1.18272191779	3.06025051806	22744.209732	24200.0	False	
2.77157848755	4.77866218412	1.58310193238	2.69374629054	7.03015353245	5.43176093967	5.30972842578	3.61976911503	6.87838641959	7.26589433876	2.54782882567	3.51369962339	4.38586317323	2.81095361796	5.63193414814	4.21680583503	5.82541664116	4.95371217111	3.94361571649	5.3982162693	6.43217744185	3.95900291605	6.46467203573	-3.28763896609	0.321863176752	-0.579598716585	1.96798363077	41209.7049671	24200.0	False	
2.74384436141	-0.269467227148	8.87883493787	6.41095287652	3.01201665368	2.87640535585	2.8558012534	2.94396126959	5.8997110275	2.54468434823	6.85749562556	7.37917506337	4.20219397026	5.51129415367	2.53695356533	5.19595608186	7.34395338851	3.20712942612	6.88066328345	5.2341811777	6.6219811755	5.2100380707	2.94699366367	-3.227237064	-0.943580885192	0.450542509773	2.24392947278	28453.5831254	24200.0	True	
2.34144936233	2.8146918715	3.5398340308	4.03010122491	4.72350659457	6.10786810983	5.99803587029	4.11582611764	6.79374743494	3.88874925658	3.66082288347	5.57626410204	4.81628293688	6.74977074943	3.55653681643	5.21221723862	3.73964194015	5.90047451157	6.54981164761	4.07084358432	5.55234282977	6.54205024932	6.3689087545	-2.86394067284	-0.176275983747	0.469754327674	0.934293948489	86122.7289389	22990.0	True	
1.41522435986	0.464793950067	-0.862713764192	2.75773356711	5.97800812791	5.57829205032	6.86542761423	3.49025048928	6.10249076283	3.32418612837	5.00575007121	3.42284783724	6.22841750023	5.63431460895	4.67629610165	5.5681774313	5.66739431536	3.67315926483	4.92878463275	4.14132440703	4.28138273675	3.38861928646	3.47635196282	-2.62524640429	-0.966721341422	-0.177824165655	2.38920603228	26808.5452763	21840.5	True	
2.72737746641	8.29791846595	-3.41944319976	4.99993592703	6.75548677083	5.79252851257	6.44345390521	3.58003745665	5.70067787513	6.79065250149	2.51236475612	4.25484349985	7.17156795109	4.26808839849	4.38113693359	5.59750165592	4.16757286252	4.26286673453	6.02158662998	3.24125281894	4.31517684017	2.61504606335	4.36080645131	-3.27964647801	-1.00531917491	1.80206565665	3.76837854698	36917.7665784	20748.475	True	
1.6387148405	1.74802469908	1.68105767066	6.12650419373	6.20843830774	6.08636957005	5.41323817408	7.32279260033	7.15025220898	5.12441208496	5.04356837897	4.32086999946	5.32804207709	5.86138951956	5.11511584455	7.19158038874	6.47665000891	3.62983376541	7.08602974446	7.14500741897	2.97811874935	4.91623274191	2.56852109309	-2.88808819316	-0.691238410304	1.52650046379	2.34358856945	30461.7868351	19711.05125	True	
1.97673556679	-0.00664965771213	9.04179754469	4.56793323624	5.34775604971	3.35475317707	4.77811383189	3.15271467686	4.47383648807	4.19623106916	5.36848311502	3.49976222218	3.06462061195	5.18639332358	3.75491481796	2.54290349997	5.04027368709	4.92154575443	3.62944726947	5.87116450645	2.75704039147	6.25882881512	4.81019840778	-2.85316388562	-0.0453823268952	-0.338453177414	3.03082829924	59453.924627	18725.4986875	True	
1.80532402325	3.32963284204	-2.41455038617	2.96994055051	5.50277648332	6.34050191706	4.77601465894	4.37011987769	6.76528245918	4.25736968883	6.80152602359	3.65161413521	6.96613053947	3.68645106788	3.91471899128	4.88985461106	7.07587001303	4.00031605399	5.57301638795	2.8652406583	3.23325710094	2.61655203421	7.12369101726	-2.97045226406	2.62879258182	0.275445298579	0.528187803395	34445.1904216	17789.2237531	True	
3.68671776944	-6.40962689207	9.95113336528	3.69329850895	6.32139683961	6.75917197756	4.29836974824	2.94079307309	5.79130859217	5.47029526804	4.69584188757	4.37844448816	6.05889745486	5.51668852526	5.05819418331	5.18899126786	3.38049006633	5.94193887081	2.69329950718	3.78129817578	3.210133558	6.50222821007	7.32540024512	-1.28361535429	1.96431373263	2.00345304052	-0.860486007861	94502.4656885	16899.7625655	True	
