Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Potential	Temperature	Equilibruim
2.70947924529	8.38365917659	1.60315444886	6.2238038559	6.15448744297	6.19096406645	3.17192568138	5.73799570065	3.69314667043	5.6822355097	6.72867067292	6.95005257244	5.08481588311	4.32153595202	6.09706691602	3.77538712411	7.25165179894	6.12140640042	5.59426442346	5.08301703469	5.88988385962	5.91847979964	7.22631892659	-3.14012753096	-0.587497090116	1.87817116243	2.2478001741	27411.4614918	29282.0	False	
3.04646939548	8.32325251929	-0.539405142465	6.31386572298	7.13293449729	7.16809855591	4.48534041175	2.51078080994	3.30514209006	6.79154895258	7.432666007	6.41558410002	7.166802919	4.14595988244	7.05185309728	6.49645337512	4.05413763905	3.33275873355	3.45077047621	5.895383379	4.46962877735	5.91775806579	5.57893778492	-3.24461177868	0.708504951742	2.5799844472	-0.506404541023	42983.9398651	29282.0	True	
2.99714213723	0.954491322701	2.36738440297	3.29136507292	4.90418963973	3.75102911087	3.49875490671	5.63730449316	7.32760701711	4.27454443509	5.15843009724	2.6634620729	6.12282869839	4.71473497035	2.60426160298	3.77701037722	3.20816536441	3.4288127058	2.87945301278	5.48508472219	3.78185218431	3.49775921988	5.88562104267	-2.71575015326	-0.670302711669	-0.603906284097	2.75303408927	28253.8365565	27817.9	True	
2.29825127681	-4.75746991363	6.44770926215	4.8623341319	7.02202063198	3.27763826958	5.94939307471	4.55741860426	7.00389883342	5.34415397658	4.21952700579	3.2340082916	5.35085637765	4.45367857167	4.08577435619	3.65841034905	4.27775598846	3.49375074658	6.84792038575	4.9258132831	5.71831268927	6.01010327724	7.29880761454	-2.0595536909	0.901823841945	1.46311943464	0.841269963507	33468.9057155	26427.005	True	
1.24335749431	1.06881093073	0.20792503142	3.10944880369	3.37860992374	3.3117323638	3.85493628461	2.84580570133	6.8805632056	6.45355140696	6.33504845567	5.69631498145	4.51599001646	6.65558877373	3.10033605436	7.29877568908	5.0141367852	6.36052446351	6.98963593421	4.545834918	4.14046163093	3.55773441475	3.81246236114	-3.1089544481	0.73755916934	1.84691198711	-0.418240908788	31083.0835414	25105.65475	False	
2.6987267808	7.34187762881	-2.95108462615	2.66470468167	6.57360036451	6.50991692584	5.51245369458	2.80487884226	3.74308324978	7.3039735082	6.23363067712	3.8465074222	7.36693668962	2.87255027653	7.08103696555	3.31422500645	6.23376650741	5.16311350374	5.35415548885	5.81917943122	2.90260716597	5.66553560583	5.65733617374	-3.13582732594	0.106681325683	-0.896257198612	1.21900057651	37047.2939071	25105.65475	True	
1.52208030796	4.83854048755	3.28921763392	7.05166345935	6.64308403708	5.33507640079	5.1383147624	2.52275680542	6.99004066842	3.06265910203	6.95214541088	3.38286639025	2.95800696147	3.87057402095	6.73770901691	5.81790548303	2.57694787516	6.58772299881	3.83814271226	5.17975975764	5.1784869121	3.07286761735	5.37609783854	-2.80889382625	-0.468809377593	2.54463677569	0.057109682648	101388.024281	23850.3720125	True	
1.51200326059	0.704035623215	-4.52517815926	5.01049558925	4.35605269553	4.05590313931	3.21046885434	6.65451593468	4.28348901135	7.12742620599	6.28404905634	4.87774647934	6.89768617243	2.53117925841	2.56319595001	5.00048282966	6.87748814821	5.01620479017	4.49145362917	4.27454552127	6.40018303066	7.44227568281	3.08986193277	-2.69988065573	1.32704858168	2.08682130657	1.51438905213	31645.1705303	22657.8534119	True	
2.79795966061	4.32206805945	-5.39406235727	4.56655625066	4.20931315502	7.22133616668	3.21971943601	6.84627296327	3.44806025025	2.95588109673	3.38211683429	6.28943807515	7.21679952243	3.71719101957	3.60084767274	3.50803782654	3.59474383925	6.72054108671	6.91632213401	7.32226885833	3.55786998301	5.89777831034	4.74692939235	-3.32063164626	-0.640205535204	2.10636819467	2.44264358588	47671.706704	21524.9607413	False	
3.28216887862	-0.556144415307	8.82445475031	3.39175151701	3.93971900226	5.78205452239	3.8112112728	7.10457277425	5.60809177733	4.70846218618	7.20473697943	3.81534344957	6.24462553391	5.19782154851	7.44719310213	5.22303481574	5.75005803168	7.1428610889	3.26130059915	2.53664617356	2.8965734298	5.71660012424	4.73576234138	-2.7471233317	2.17978973568	-0.756681721969	3.91745983938	68963.3139087	21524.9607413	True	
2.09947435584	9.09779883542	2.98265402955	5.94944544962	5.22039260159	6.53185126593	6.48115437518	5.29699985854	3.94877487446	5.36703667009	6.92625336252	4.72177824593	3.14740231063	4.30239413185	5.673067938	3.45421406592	4.82348287727	5.38696025045	6.27966074133	3.21742930797	3.94873533367	3.17476384322	4.92798359283	-3.25602194582	2.641068921	-1.24028821425	2.87182392843	89071.9929824	20448.7127042	True	
1.89551715238	1.25287987862	-9.60287656667	4.75419647482	3.98016920928	7.00767142296	4.19702776115	6.88251501222	4.60544612959	2.84574279757	7.39504803455	5.88615876727	3.60063435592	2.56538497232	6.07450602013	4.67562727663	3.94171120615	2.8891624969	5.58301424651	5.77268517133	5.39094099173	6.02375838247	5.9502566458	-1.16985015054	0.672677777703	-0.206916168359	3.50062585573	19622.7449272	19426.277069	True	
1.47833881718	3.17291380285	3.7600546536	5.18192269902	5.35429068413	5.37646777253	4.16812816751	5.79960154796	4.13418893	5.07102075218	4.62540345375	7.11732687136	7.22834206817	3.45631558114	4.04788607299	6.13365246531	3.59596500121	4.48813920431	4.57521082589	6.62779598265	3.07881998762	6.23314182085	5.11234676152	-3.07318924733	-0.762590238554	-0.804300560474	2.96259767714	34097.1886662	18454.9632156	False	
2.74275061911	0.758565011538	1.64493096947	7.16805980139	5.59920332668	5.85539402834	3.86831852161	5.54376021701	4.51979259356	4.31073247417	6.22982501746	3.30761087055	5.92398633655	4.41037781346	6.27617661366	2.75268956146	5.62223054272	4.06373426175	6.81049592585	4.00778066242	3.98904984862	6.35333045329	7.20777343786	-1.32117252138	0.0886007603525	-0.495665688504	2.27544537504	20977.505348	18454.9632156	True	
1.15406400558	-1.6456564283	0.765404144345	3.44887856806	2.55086175196	4.63152096091	7.12438228663	4.89860704238	2.90773363735	3.82985029608	4.29072153904	4.89526907293	4.79075815966	2.94475521371	3.85515309121	5.22847954593	6.68472317123	5.36478661762	6.53580225086	3.9957691935	2.90332722856	2.79510936465	3.85311686463	-2.31536190126	0.751357414775	-0.338265377709	2.29120311312	58968.8114797	17532.2150548	True	
1.54273751759	0.838441966334	-5.1376864683	4.78140712058	3.32703129145	3.78646386563	7.43320635552	6.51002818078	7.19055173622	6.83979106638	5.68807836532	4.47955998641	5.25845864822	4.1212417952	6.11087202095	5.74422153712	4.21202843238	6.77671785173	6.31684901588	7.48428901549	7.08127633359	3.34893530329	5.61447970091	-1.69942121151	-0.786145385024	2.18417322871	3.27188986262	16148.2824697	16655.604302	False	
2.14771601858	-0.283471092459	4.35131196061	3.42204600715	3.78695226789	7.20463895496	7.07551358316	3.59607385475	7.03521603688	7.36544013315	6.39017113536	6.44325446589	5.75852361036	6.82911015551	6.32723544349	6.33986646969	3.47353235701	2.89684599345	5.0994920721	5.9747996015	4.45744324758	3.42462778117	4.06165532022	-3.1072697828	-0.85245215926	0.196467900286	3.69326500683	15377.0263488	16655.604302	False	
2.13716889247	0.83715488758	-0.111226797063	4.82320755012	3.32652358022	7.11600974835	3.31897333257	5.49664039446	2.75337387185	4.35090147498	7.35553572693	7.00080199097	2.73531793644	4.71255482761	6.50253551902	3.61435159238	3.7646698937	6.14835268789	6.8519043542	6.41248413543	5.14427427135	7.10725647817	6.54433586673	-0.655005944787	1.48668075826	-0.55204412418	1.43699653832	18209.5748938	16655.604302	True	
1.91476562742	1.48159759089	-4.57337343636	7.17309568713	4.13840429273	4.14709633401	4.53849607306	6.9018749536	4.53934169555	3.94970763568	4.25299029082	5.32228477573	6.13401936954	5.9812509072	3.63191110113	3.9191062513	4.41934486371	4.07231732841	6.56677549364	5.61832966115	3.56956890555	6.19107609519	3.55023745469	-0.453123003409	2.13200503618	-0.411494364608	1.61298580124	13735.5987689	15822.8240869	False	
1.29266014142	0.523605931146	-9.31428909991	5.78169506576	6.76522794904	5.56080215634	5.52819742697	7.2988245345	5.49656773258	3.90311192412	6.12687632624	6.39227166914	5.48027306987	5.17350318558	4.66715332363	5.99927397593	4.79450900217	2.76495770222	6.84726293624	3.8986849061	3.02678342952	5.04799255807	4.29514538748	-0.563537066475	1.25403137202	2.34301926268	3.56832145832	27738.0579136	15822.8240869	False	
2.47033002932	9.49425236272	-0.306716119609	6.5139257713	4.6270585142	5.34376153693	4.16673353947	4.71096830162	5.11100975847	4.41913009038	6.54826072703	3.46558292962	5.96544133733	4.70679221271	4.58504096445	4.8806587835	5.52551556728	5.52660443914	7.03726470445	5.80732796494	4.3667354087	4.98422989204	4.21541636639	-3.11020783142	0.146824232507	-0.30279585462	-0.214689849953	37777.2362585	15822.8240869	True	
