Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Potential	Temperature	Equilibruim
0.545300275596	-4.82172675731	-2.88968397973	5.66403259257	5.77660727534	7.00376086622	5.64276788511	4.58727831698	4.49491796881	5.89736448935	5.628453494	2.79719826363	2.57587369833	4.43736903362	7.4086867988	3.44779589334	6.23414566819	7.34064537314	6.39533107012	5.09750139808	5.7951250391	7.38176356532	6.23325065836	-2.49157101325	0.275509598352	2.55179009774	2.38779107484	73961.6282276	35431.22	False	
0.224335629789	-5.35429285747	-3.51300454872	5.13674060164	3.77174014421	4.78351512425	3.04828815098	4.21924244904	5.58207717321	6.59894180956	5.15949994364	5.81121603602	2.95983504279	3.23766629352	3.22070988038	4.13129027091	4.42495632042	6.38537951687	6.13114183001	3.72775965246	5.89648024769	5.78861129237	6.83197410578	-0.0512931891611	1.18427476496	1.82039108309	3.46043713405	76498.3685458	35431.22	True	
3.69098154907	2.44279265066	-0.502538134403	7.27860357306	4.02855967131	4.42028324252	3.274428805	6.80544578232	2.6997414627	3.18162771238	4.62082168257	5.9868094597	4.40773135208	5.53081124077	4.29675223483	3.49318734108	7.1917906744	2.52801404633	6.47236405811	2.83902924593	4.86539559975	3.62368991696	6.46017621428	-1.65517461831	-0.470944330575	-0.889809837072	2.63558400084	64036.5494089	33659.659	True	
3.84815589083	6.54568090695	-1.64714593103	6.42189562584	5.34070638677	7.40175710387	3.69564212637	6.3304381569	2.69134917676	3.60491629617	4.44564317707	6.87668173948	5.96869715556	4.98091250282	7.26584584285	2.87265231526	2.60851401683	4.30723926627	3.05076238794	4.29455913627	4.69302523794	3.31771226618	4.70165148471	-2.97076593532	-0.919196182231	2.92594772115	0.557274349456	29827.7550602	31976.67605	True	
1.8842511236	-0.481665154978	1.68097465279	4.61662997625	6.05067553757	5.02038791758	4.01369886064	3.56949743543	6.54993783705	5.84428750135	3.50397019294	2.79179480216	4.98418043982	6.31305099533	6.07917637965	6.88772939717	5.4703746468	4.35189365476	7.08736650191	4.00282013804	4.6580842051	2.6482036913	5.37399539368	-2.0897002173	0.854318460922	-0.43881019162	3.75901729048	14928.1519971	30377.8422475	True	
3.77934701117	4.69012396621	1.34358386312	3.63182106197	6.57554436819	5.66489811397	6.37299443075	5.78693683241	6.26670634751	3.8419193136	7.39500802894	3.73452840985	2.92832188982	4.02351719356	2.86228031821	2.77724732388	4.22379361398	6.71181852073	7.30548778592	3.85974487617	4.13794361777	3.53220351013	5.34155853718	-3.22705407178	1.75628063823	-0.662331269031	3.3226850645	37470.6065365	28858.9501351	False	
1.68059592781	0.151790054352	-0.857303689836	4.52707715728	5.21659734611	5.65262964211	4.96636224984	2.79307292634	5.06367019952	5.18325789329	3.37636964887	4.02935034636	4.75674129389	5.39084650991	6.13968251377	4.31794791848	4.5246681793	6.15892669917	7.28377924987	6.83204795168	3.41678566865	4.69607423308	5.57537742374	-0.18580277239	-0.341914527645	-0.800003484663	1.05876693687	50912.8744929	28858.9501351	False	
2.55669940946	2.39791587714	-2.42457063971	5.03312679466	4.39868943179	5.79200757243	6.38123370321	4.48859876897	4.24333541869	6.22859943701	6.03119393405	4.66812229913	5.03104493557	3.71324027837	6.18578635128	6.79102610484	2.85374237714	4.60277054802	5.0083481731	3.54925439584	6.55224868508	6.82044799145	4.5583780523	-1.89600122767	-0.611528675211	-0.219926222241	3.83880842931	14089.6643872	28858.9501351	True	
1.15093372881	2.06561650241	3.09350968199	3.46596159898	4.45417951776	4.00465879446	6.73731341103	7.18985449298	2.71501838574	6.53341176831	2.8668869981	5.59972334815	7.31229541955	5.23267306029	3.11020092449	7.25425715729	5.86913093607	3.95386941834	6.52946383176	3.87442645631	6.52364551047	5.89885101207	6.38993401907	-3.01409232648	-0.46852540597	-1.11232091688	3.99764187912	66903.2606354	27416.0026284	False	
2.23183248948	4.6710188445	5.25359591559	5.64224571455	4.66784762002	7.03999834345	6.46710304775	3.08675011103	6.24829519297	4.90786776893	6.16376741825	4.97987420885	4.7934459863	6.63865161358	3.40659250582	7.48320541438	4.35224567767	7.00826218372	3.91182621883	2.69896338693	6.52749907915	5.3217140522	3.16588922621	-2.93385385581	0.939799650004	0.0345104714199	-0.692812727181	69618.3662588	27416.0026284	True	
