Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Potential	Temperature	Equilibruim
0.769965156137	4.4575762476	7.7209167046	1.321925972	3.41938131292	8.86644015028	1.94456449511	4.94613490621	1.38314996515	5.1792896876	4.34481937876	8.82905385232	2.81968424942	7.47933169536	3.07365138511	5.8063388481	6.16940081851	4.32311254135	1.39154266488	3.5859383881	0.76055970537	1.85622914869	8.20855276388	9.19850827223	6.52841448955	-2.4144982666	0.384679359796	1.13412897337	59411.0086796	34043.9580116	True	
0.389211641634	1.58094424708	5.20080585642	2.24897181472	9.05486307948	6.95539546622	7.0923818713	5.42994649375	3.90809533529	7.84508892505	2.87988842437	5.03929997033	2.81911872849	8.13468705572	6.27131623085	9.6907947385	5.09006691022	1.53020022296	9.19846322802	1.28353733604	9.00946173047	7.24008410324	5.87953347921	3.8198226515	2.15954478661	-2.79687813363	3.40828330129	0.381504342247	29295.8234326	32341.760111	True	
2.73580765271	4.76114180175	5.47868996843	8.09041706813	0.770355217458	1.61345329867	5.30956930535	0.744310736257	6.7871092818	2.21335173405	1.17102396735	2.00569367289	9.33625724216	3.64965125277	2.71875080469	2.02127184242	4.60006456844	3.80789439785	9.46304594157	5.56834004354	1.32140616043	8.21217348488	1.34591487252	4.16934037324	0.477858544536	1.16728165957	2.22768011169	1.78856865652	48409.4814518	30724.6721055	True	
0.868950132116	1.01525281245	1.43624433926	6.51459936623	4.03218909108	9.7922807685	9.18904821735	0.765256090408	3.68978096867	6.97376389411	4.54473317272	8.55402645157	8.42751290441	7.95915332725	7.52710676209	4.63519765529	5.00028730926	8.97879053972	9.3028476962	3.83279941592	5.74173629585	6.459456061	5.51993401497	8.34387188318	4.98995127782	-0.22051763546	1.79445176133	-0.536080997999	70978.349145	29188.4385002	True	
2.52180115169	8.24048199851	7.51581390014	6.78567224084	0.873882105981	9.16273608678	7.55813190484	7.81914381849	9.38807630304	4.10502794282	9.16937175609	6.21940517321	4.83679920089	5.30902813467	5.47662472287	6.48934867234	5.62995224413	0.789702976844	5.44973835137	0.897074261449	5.95453199519	3.37980573172	5.47035096261	4.32863978245	3.45113615764	-2.07963956782	1.80379241422	2.22131889713	29085.2649923	27729.0165752	True	
0.63433939439	1.25600847503	1.44003951903	0.320538301925	0.26002020385	8.91105898172	1.69631464159	4.33557865192	5.40523286023	5.64856254026	5.36985155627	7.37980883151	2.34432246101	1.25223991141	4.56559901731	1.81624596082	8.05555965843	1.89935005101	3.84806082905	5.05213658199	1.28723428045	8.77858302357	7.83304638657	8.91909793104	7.78873684345	0.613210899897	1.41343268561	-0.672698523048	55695.3755101	26342.5657464	True	
1.72258916229	2.24059121186	1.55431478081	4.16947894321	3.8317006469	5.3358965368	2.9664320062	2.04786176602	9.08833281938	5.34377629922	9.21978541786	8.92190240845	7.63655106272	5.07275052797	9.61024726387	3.04502707754	3.50255014974	4.61057614373	5.09314591209	1.22798868726	2.76836729354	8.68658574286	5.91666462304	1.11811748744	4.31800343783	1.6868263011	4.29970971152	-0.611035636619	84352.179714	25025.4374591	True	
2.66028509459	7.61700772982	1.38268831157	6.51134406899	8.42709643695	4.2542774596	5.51860414413	7.9688536485	9.10847822185	8.81682079803	7.91402998745	4.74792780338	3.71470624818	6.24483787529	2.48617219	1.82039164969	7.48973438824	7.03029896118	6.70179913551	5.65314287243	8.96894847274	2.04238384221	6.49466366452	7.66546886029	6.6441395656	-2.52585087368	2.99334683394	1.22109851832	14074.690929	23774.1655862	True	
1.10057562279	0.190900770822	2.38255245418	9.68677999954	0.604977909699	7.71864665728	4.48230492463	2.69614171281	2.70886389351	3.82037988089	9.43514889441	4.9748813864	5.93271806945	6.27270152652	8.36090419245	8.31894082647	5.8459624248	6.41262017706	6.56211610203	5.34205459132	9.34968031909	1.34296757522	0.140223053752	4.08578106088	2.21922344435	0.918739503822	3.18133776686	0.30198969438	28946.6305012	22585.4573068	True	
2.99298778938	2.80037928057	0.806047174306	7.24423092695	4.51314511911	4.62290539579	0.795035214753	4.06060338645	6.04278360478	6.75545707798	9.79939061771	5.74997515026	5.32030241024	2.51038888353	3.11487112337	4.57547450125	3.60645633498	2.42045036139	2.85321830534	7.94611903731	5.61413064633	1.66070845964	3.57007506634	1.52385587316	2.10000370225	2.09664183735	2.37288571625	2.40732152419	14305.9024649	21456.1844415	True	
2.47626906292	1.51604048235	0.272037997198	4.85691524086	4.74113222418	5.22344096093	7.7712938608	6.75574547804	7.27765063224	4.75914231915	6.62068870581	3.38093978025	1.41980372616	6.02734454438	6.79592283196	6.56066378166	4.59771112326	8.4802203416	4.0861542652	6.37086108938	6.47405706044	9.37744266294	7.06390771395	5.50667113767	9.00440418813	1.67960591978	1.93103794792	3.42641310591	35980.4055201	20383.3752194	True	
2.45744180722	1.05474959249	6.68015494162	8.73956209673	3.28492738372	9.66252560845	1.92291035333	3.912311778	1.11589204724	8.63038016351	6.13931591654	5.26924197539	1.05559347117	5.34014504735	0.955290424391	0.0709431898444	5.0744539327	3.5244420538	7.18409244155	7.5547017698	5.66434248628	6.08027501939	1.96816195719	8.41306947441	1.54272126893	-2.47693707728	4.34735234923	-0.256358150565	75573.0075822	19364.2064585	True	
0.150400210048	6.85090635076	1.31892993015	1.52367092098	1.08213078902	2.86245033447	7.42532565736	7.42030541573	0.346560205005	3.16615546842	1.15125054582	6.05656693714	8.04327389266	5.09255514551	3.85018110235	5.33953471248	4.71598138629	5.26760960377	0.634103411651	7.66143436248	7.13854217451	1.28378731071	1.26187851258	4.72006314807	2.04685773187	-2.67791418882	0.429852721774	0.509775680833	33948.0632325	18395.9961355	True	
2.00671003602	0.225659958031	2.63881966154	4.65530035627	6.62457957235	1.89427741912	4.80661081829	0.505754989666	2.00600890185	5.12227810386	0.56172453522	1.09756832245	5.65925068658	8.36206874492	8.97512541855	6.77093885156	4.18643568186	3.16687321566	1.92884926563	5.68343642403	2.90936170585	7.18974017464	3.38141502447	6.74639226348	3.47684659386	-0.0894281444953	2.38861851509	3.71060379049	30148.5578422	17476.1963288	True	
2.92662098815	3.4903801951	4.04104498356	4.03589485575	1.6914585275	3.93615536179	4.58396688525	9.63795818788	8.53427931682	6.4972097975	8.47935232487	9.47329200992	2.79398070748	7.93897325801	5.35982918455	9.24793328349	5.98494343471	0.424088886556	4.86472621843	9.04608658032	7.89452212989	2.46831765457	2.92675522706	2.18275496048	6.79951193857	2.1926600377	0.984786441952	0.869912152599	37093.9620535	16602.3865123	False	
1.37526474318	8.06267259867	2.5280252028	9.33192623669	5.90626266758	2.10225527882	4.90421603132	4.21149482073	6.04428136314	1.38132811529	8.7283587665	6.29407140984	0.799375358632	0.151803162395	8.20922433064	4.93154684808	8.77802160164	5.06943654113	5.20254564034	0.840046421608	8.33440972808	4.61735737069	9.00299048093	0.0436611547103	2.74348932685	-2.8620762917	3.46877577021	-0.569104293908	24951.0047673	16602.3865123	False	
2.57308937024	1.01408354216	9.03494390534	6.79751307556	2.48394539152	9.03142904035	2.83183969311	6.80745899538	5.82947659894	7.09509786104	8.37005015858	8.93621235672	3.2424260437	4.32585109166	1.6620820235	8.750136709	4.27741425983	8.62443604487	2.46111643622	2.33874068324	5.42412648607	7.04640062304	4.43158851466	7.82467370584	1.39439965708	0.294261264661	1.89472201137	3.86214725729	37385.6005478	16602.3865123	True	
2.70204863601	1.70714367514	1.30165337379	7.07144572542	5.59515419508	5.26622431172	4.15121308379	7.78892047427	7.6368186353	9.04431706435	6.24123612364	4.55371395939	2.59485151646	0.97281416551	9.7680999517	6.42514461078	2.43674803261	2.35859591218	6.54836398608	4.50002273279	4.22291163849	4.74633751196	1.28741874688	1.98884497358	2.65699759897	0.605925898886	2.17823334428	2.67928543458	13498.4102838	15772.2671867	True	
0.930653332976	7.16194042003	8.37200700379	4.69362965573	2.43700118222	9.1370680417	6.66847565117	5.17588923137	1.01046401555	0.838137475429	1.79378233962	6.17185628576	2.37665459264	0.255639009885	9.13707076694	2.4849155982	3.0707863601	8.82141877263	7.90083136826	8.8315130604	3.0276970035	0.821163425796	5.08135308718	5.63910696214	4.62924003503	-2.74355088564	1.14134961935	1.65042127925	28002.8472023	14983.6538274	False	
0.709584248958	1.17560643203	5.59786235744	2.48419357684	4.02071453464	5.48993810635	4.70200961089	5.56206983429	8.9770879038	7.99250418841	9.16658125307	8.38410151475	4.72061728848	4.8722301818	2.34837103965	0.68617285831	7.41465452955	2.80743381482	0.575233744489	4.24145401173	1.68976795347	1.31597510586	0.77293766357	7.85050415871	1.36618546255	-2.60488067643	1.16886177056	0.0245565706656	13092.3525512	14983.6538274	True	
0.643002959497	2.39174502096	6.07448077314	2.12503800411	5.12940118705	9.54522403942	3.18551523405	9.5546555877	0.0248680776222	5.68105608865	7.23243773173	9.71951441922	9.1589179505	4.36416205199	7.30222160452	2.9644996434	9.81632219529	3.43482916148	0.944675554147	3.55258426721	3.33374724739	0.797363872961	6.64970167927	6.3166614731	3.72374038617	-2.71036495636	1.80402247559	-0.0152105342748	33921.8880183	14234.471136	True	
2.534197787	5.88684678388	8.70863778563	9.31279742479	6.50651748576	4.82202404275	8.70978556796	3.20731412887	7.32340899073	9.23335589522	9.37007465829	9.06288103491	0.622543557634	4.27187087283	5.33657082939	1.95550482894	3.83221118819	7.59012485703	5.06234799178	2.3218601329	4.44072679266	7.36673876463	8.90503605852	7.04043399241	0.644056273496	-1.88891420797	3.19039715408	2.97284586893	54428.7808876	13522.7475792	True	
2.74009458159	1.44119199761	1.64193015815	1.10781305828	2.17875891722	8.12681642332	5.22427984879	0.925777024635	7.00683704046	7.53493837899	2.67677412128	3.50180370135	3.57001039208	2.55379696674	7.27447272079	0.575337503476	7.33234852345	7.31972775754	2.21215536904	2.86456101567	5.0206606189	0.231868215897	8.44643267377	1.70997207279	6.92249449951	-1.96191172574	2.11266331544	-0.946556027407	22363.2769422	12846.6102002	True	
1.92925568328	1.28626283583	6.65824166971	4.04209036542	9.21822361605	5.94672405698	5.2661739799	7.29419839023	7.69235800394	9.40906435073	3.85271849084	0.354169654325	6.52272175691	5.1880234873	6.96853267038	8.11159993361	9.49099081793	2.90295730576	1.66064971687	2.6817225058	3.57384996787	5.35024758078	3.74538421681	8.7388105169	9.56507574698	-2.8333597267	3.49059217603	0.318471437548	26240.5464305	12204.2796902	True	
0.523335272313	3.95118629382	0.907270844461	8.76256524006	6.82823517184	0.927862161739	8.16652814063	5.87705424946	3.75223147332	9.48521362785	1.97561046889	5.4119821598	3.17677736976	6.84306880589	5.92598367948	2.68735980092	8.96822930443	4.71701316466	1.42319842794	8.34354621721	3.22758420823	7.64596638265	6.88603719842	6.1796208729	4.42401193052	-2.13703828451	2.90603616307	0.788586023217	56295.7431743	11594.0657057	True	
2.29825919275	2.6596490682	0.417188896032	9.78564911369	0.348138072903	4.96013679643	8.55627550141	1.8844318991	6.55216089574	3.54905980514	5.82449708302	5.10066153989	0.717456953928	3.37989478869	0.466360916954	9.64107141351	4.29093023994	0.790658498865	3.84628813961	7.66909873182	6.04724402176	7.85252487605	8.29900355781	9.12577085707	2.01237415121	0.627325015813	3.42285264775	0.510913469615	16562.4332622	11014.3624204	True	
0.374357512877	0.317229679121	0.118514080709	3.75830810269	8.5082543717	5.43852980797	9.82052737213	6.10863190352	6.29469185327	1.78300712084	8.67239968944	1.94798786529	4.7498123345	7.99900319983	7.92486506867	7.46838064195	2.34056205405	3.48257533178	3.94787883584	7.02664504107	4.56020811761	4.86431892094	5.83032594628	1.29469092433	4.87412544017	0.288376632463	4.23038222326	-0.526904881815	12761.1599874	10463.6442994	True	
2.62728208734	0.969176845416	1.85787330935	4.9931192114	5.98692479716	5.23884416082	0.979777881874	2.82515709166	6.35440063639	8.26969858905	8.16793613921	8.71952629504	3.76831776691	1.62216271161	3.53858989404	5.30457873728	4.58595836801	5.19279065985	1.66395797623	7.49700235712	6.34038007693	0.0841813639448	8.14530143786	5.50728549463	8.41546420221	0.0029066986147	1.86658311505	2.759788016	15075.0189461	9940.46208444	True	
2.5197027214	1.12169591182	1.25857562695	7.72283606728	5.60196234996	3.73736627159	4.80951197358	2.08588580802	9.42952245241	3.10189380783	9.56814517286	0.834271974694	6.73513289655	3.68563264577	3.81735380993	9.71946962435	8.22904019007	8.04786137432	6.1484889419	2.6326941496	6.40204867272	8.1786169084	3.03068782684	6.46665051293	1.54187080396	-0.128253240895	3.67680072969	-0.244180971805	43225.3226037	9443.43898022	True	
1.16587950596	0.381689354611	0.603225708875	7.82882993747	1.7076775895	5.23108057578	3.76968327613	5.143654889	3.53275532707	4.04404028914	5.22557034727	7.46071907135	2.03867242909	4.60734990149	3.78345119796	4.69865998736	3.83041321343	5.58896428009	5.59812794546	0.968454901941	9.68905506683	0.42911020711	5.99061631533	3.87341070301	0.230450609265	2.55764317888	3.24326356992	-0.400475352898	10820.5120948	8971.26703121	True	
2.83259417928	1.74561433028	1.78615510995	6.90511334321	8.37971264369	3.47050428042	7.79777425672	7.20160914112	8.47050679292	6.28591367364	8.55241123648	1.59549621825	8.00007785804	5.64901172248	7.64902608484	6.39040939776	2.50002920089	1.2568466851	7.86618218083	5.34146648907	3.77182598375	6.1446986814	9.24806358632	2.95726739389	0.266100565993	1.52921244953	3.01619924251	2.92441319409	17399.3970165	8522.70367965	True	
2.09928902657	2.38396716321	3.25378984827	4.45248356708	1.15203891551	6.27323987618	6.03796524773	2.31031657912	0.179834290545	7.36456383552	8.3194739359	8.01267349338	8.20461764156	1.95849753813	6.47279126447	3.51174931132	1.17752898394	1.98590481977	8.45490785184	7.46251876498	7.96603592917	6.21386955415	4.57309468943	6.94158961775	9.19726824017	-2.46297709774	1.14014593107	2.49660577825	14222.5421886	8096.56849566	False	
1.70786575575	0.498309397456	5.85984583178	9.19351269972	0.863671948317	1.88442397371	4.37067874358	8.05441743421	5.7025399646	6.50382565802	5.26259145498	6.58890424905	6.53348816587	9.24974295799	0.760702465124	8.15970815173	3.24430958676	9.89784158203	8.17367858938	4.34435337537	2.86250755722	9.44057450844	9.40655511016	9.59710382945	8.07402205639	-2.27262382688	3.0604954353	3.52489681476	16775.4105691	8096.56849566	False	
1.75318011705	0.283824011904	1.43603374264	4.90938681032	4.67129080297	9.31563249274	2.02814179133	4.7814103771	6.73410062945	4.43090736735	5.77171505881	3.99610600294	7.55317352436	2.98671167539	9.17465374533	1.8929390274	1.50639580036	5.7027539911	6.51729672659	7.93081304554	3.85328712145	1.96232234243	7.33816256795	0.463238843215	6.38062909122	1.14195025182	2.72411867456	-0.747426437252	10850.7381506	8096.56849566	True	
2.18500584587	5.32307981161	6.33138873261	1.36736215204	9.72284177046	0.667359934811	8.54312433554	5.18184588141	7.6801915967	8.73079017659	7.30092852472	3.41755177545	4.14141781476	5.52602428471	4.30198259052	0.547133328711	8.31659770789	0.155355499175	4.57731939371	9.0206501556	6.66091046991	7.575816231	3.51517704948	2.86221490558	8.84362189335	-2.70939685338	3.44564645662	1.9806390708	29334.0503652	7691.74007088	True	
0.648750353763	1.55586618854	2.17386058469	0.422084614764	1.25125533391	7.75997486168	9.32399341289	5.51070856385	2.02686333624	5.21370691258	7.3243385481	5.83392779172	7.45118264211	8.9486282309	2.71470877682	1.52744791349	3.33645803495	0.523135963288	0.68554746558	5.66022493858	8.63573723481	0.0460300261839	0.680507976261	0.559248552623	6.22248601932	-2.68188476211	0.0514771020618	0.66480016617	16687.1420693	7307.15306734	True	
0.533485490986	3.86968210281	1.13775069829	0.822299134558	1.00527003491	8.53416914544	8.28294543354	4.26507210941	3.20595443533	9.31131196459	4.65495021454	7.20564952297	3.04937089529	4.32466029135	6.00664389752	8.46052466732	6.14616686575	0.484106784578	2.95184005036	3.19501228441	5.13801724088	3.84926495916	9.3898423354	0.415151757552	6.1005427081	-2.53906544213	-0.0634750602455	-0.1547573776	21588.6487626	6941.79541397	False	
2.85927571931	0.849983668095	1.9996133831	9.52605801646	6.86543710698	8.23627413606	3.99006070167	8.50365981283	5.31963173587	4.76345444604	1.4238816414	4.11514614567	8.28059628513	5.60966638973	3.93221421716	9.89097260631	5.96158106068	3.59145119531	5.59831373983	1.0094584574	0.519449890605	1.76280903515	0.758228761998	9.67956719762	9.44473531407	-0.870067244763	3.48301317727	0.212210371218	13422.2508629	6941.79541397	True	
2.30562808055	1.38481946737	1.24924520944	7.91627724459	1.56474130335	5.32453241064	3.57597812254	1.80380006557	6.33601912509	8.57216301152	9.61305779318	8.8426235403	5.43689466734	1.47364229913	3.34849318688	2.65677814826	2.85459026618	2.22707563091	6.70664355173	3.82767447284	0.631644269729	8.03721896192	3.41833177484	0.286708063542	8.9366261007	0.672325734837	2.39326974509	0.762986851365	19157.4347741	6594.70564327	True	
0.719924323469	1.02553457733	1.11971652609	1.05907820039	2.5421165265	5.60487199739	7.21819769946	8.95922693295	1.52453877556	7.0124430134	5.36580415186	4.792332097	0.483038783934	6.32584457467	5.73873841392	2.77837460843	1.83902979111	6.83620845479	2.24080027868	0.508924203961	6.5789734007	3.01536005187	2.38412989411	6.65240002399	7.71176651404	-0.155897934934	2.38676072826	-0.445990936297	51082.252122	6264.97036111	True	
2.66919525595	1.0688754451	1.46936868769	2.96100726655	5.92468195457	2.90050899794	0.651299625371	4.1227568889	0.37981197385	1.57512391765	7.6363063978	7.98346775834	8.16983637154	2.29987005044	1.47380222235	2.15611131242	3.02160415826	2.0369241181	8.40430496342	0.773575312075	4.26643226268	6.25059418484	2.28789551302	7.46691797243	4.19850403516	0.630194179688	3.09603490596	-0.604039240975	24627.4876515	5951.72184305	True	
2.64935007708	1.98058285383	0.410240533287	4.99933860677	2.90597056361	1.6160589217	6.68081200469	4.43757812095	7.29033562395	7.80178519123	6.11975205472	3.41016512905	9.3476820885	7.96721720907	1.53830067413	7.49713265806	7.37285133685	0.579129517225	3.9915508538	4.87667535508	5.26490983036	2.24531451906	2.71237568974	1.35802045249	3.53246230233	2.01552511709	4.63381478693	-0.458826363655	24927.9440494	5654.1357509	True	
2.72070608788	4.01658194238	0.640897630561	6.17827633233	7.92420814429	0.609622499076	7.71887320052	9.3586722219	6.99826008924	8.36251598082	7.67460143981	0.652858548279	5.67159375704	5.13576487495	4.94305318465	8.54682804626	7.77325280659	9.44526322575	2.72299785717	2.10384100514	2.20713745929	2.32194718629	1.96349233024	3.28716566097	3.10155488907	-2.72062442316	4.6504745188	-0.718360357732	20171.8838725	5371.42896336	True	
1.61137027216	0.903264282998	0.316326370402	1.19125980184	1.70441266261	9.77853756013	1.59096474839	4.49974559187	9.3289205496	8.60764273526	1.23144518306	3.18573394412	4.43543199423	1.7265011297	4.48416036448	2.30711639048	2.08702594465	5.62966028455	7.26166593278	4.40792841054	3.74120367725	7.68436604969	2.51526477285	0.878943358129	0.849634735078	-1.13869932095	0.304855934174	1.86283790934	18243.0285541	5102.85751519	True	
1.71738883063	6.81582469004	7.24139233508	3.36590902157	2.07545534889	8.32267002059	9.02808794459	4.19596459331	8.16937865816	9.57138445157	2.482328891	7.69338305755	7.59066294637	6.46034443623	8.42243324342	4.17388982445	2.22100921432	4.91101382097	1.97919756643	7.62456989166	1.24249507542	5.46067006558	4.45270570243	5.70633617719	3.25519620778	-2.64148559703	0.700863972816	3.63454671995	15937.8409352	4847.71463943	True	
1.32106347575	0.864594161229	0.325095031314	8.74173509341	0.647918556666	1.0151686939	8.58532218501	2.87627990295	7.89606834524	4.39877863278	8.725738061	9.72307046094	3.25204565143	5.5550450522	3.62088361186	5.49763655362	2.65094758683	1.07830458666	5.22702668224	2.77037471695	4.60799715044	0.00845595154916	0.30967195414	3.62710529344	1.06451334675	-2.1227757818	3.16500469843	3.05429617258	19339.5944658	4605.32890746	False	
2.27590172574	1.72427018848	0.648432377931	2.24100211531	3.42309267445	0.381997130768	6.88588062021	9.30111550919	3.11165737371	7.62551523611	6.34405966117	7.9885736746	5.00036173647	4.61491976565	0.806670835962	7.34562699757	4.56233191867	3.65057278498	7.00777032281	8.18772909506	6.74393064013	1.52986470559	2.96420372254	3.49900267431	5.48862952194	0.459450252924	3.14686945724	-0.903279445286	18100.5148348	4605.32890746	False	
2.55597597413	0.380771288125	1.83830055255	7.99323489861	6.12664111266	6.08431693076	1.59725853845	8.09631041798	6.34252053015	9.25180163351	6.76553478253	6.00574324115	0.776628232911	8.58304405294	4.15509420132	4.76101478715	1.46509488085	9.16078178109	7.99037924485	8.38440261055	7.70701890137	1.92344260825	6.01127588779	5.10946484428	2.77649312682	-1.31849172171	4.62728623529	-0.802066631524	14461.3977298	4605.32890746	True	
1.30683347236	1.77592241247	1.89829443316	6.10944004456	2.2633528446	5.1089894212	7.34816241685	4.41064440075	5.95393983393	4.26794050017	3.3551060778	9.67180864501	0.124197151711	5.97839972481	7.89459307291	4.24202671476	1.08770306451	7.06863032871	7.60935312722	8.53424771424	0.468117784527	2.96354364799	7.9259378261	5.15735038596	7.96806366327	-2.38380718973	2.55626855804	-0.872935301884	18570.8305177	4375.06246208	True	
2.94756806346	1.27632879257	9.48175800433	8.88255054417	5.12514100989	0.867914041064	4.93190085266	2.29309839029	9.40429385762	5.99514355854	5.26895960732	8.72604161182	7.75119831553	5.63726458866	6.04744050235	7.63631824972	3.8045314552	7.39083806001	7.93111546784	8.10733480078	2.62541344749	2.44830902089	9.65036306552	4.97058383218	7.93416563553	-2.16966083794	3.05292587526	0.768609301036	13435.68621	4156.30933898	True	
1.68025963215	2.36616237584	8.36822460722	6.33396227274	4.98337031739	5.410719253	6.7301109435	2.12406601085	1.49558507027	8.92169752604	2.99633337586	8.50605776184	8.4195428936	3.95165511754	5.75136420449	5.85667110549	5.50217917401	4.19551362667	7.99396148179	3.78156617738	4.75876579735	5.87765085568	1.49092529416	1.88950897248	4.24801768277	-2.5960367437	2.11658547518	2.94118379459	15400.9100734	3948.49387203	True	
1.74554377586	2.99424328541	2.60820431204	5.60347143318	1.61799077182	4.47243183804	5.93754595884	8.12758130932	8.77613966456	5.96132030258	2.14867639066	9.21982928757	6.31546326571	6.94216962713	5.40457088952	9.296591907	6.2712432645	1.57484226204	5.61901313935	3.53644761634	5.65541369202	2.74710488819	5.08361149935	9.38815135828	3.71296695447	-2.51121242025	1.68383037479	3.33493451219	11108.2193246	3751.06917843	False	
0.717403746622	6.46013115881	7.62345853596	7.70008219919	2.53564289624	3.50797053304	9.31274071077	0.71730696867	0.727720609114	6.68228126572	8.42455886119	9.14767142822	6.27735114153	3.72430041002	2.29736060786	5.34468232875	0.645873669338	5.36528244635	8.69328820722	5.55288404489	0.531619176229	0.701639553982	1.5489464404	4.35179432073	1.00599648373	-2.7583217827	3.9493802897	-0.882586002047	26296.2828776	3751.06917843	True	
