Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Potential	Temperature	Equilibruim
4.14103435536	-4.95348661918	6.89722827741	7.11254094501	-4.13659663612	4.49452342138	-5.82494744429	1.94272466364	-1.22841313696	9.25104448508	2.46224503875	-3.46747653202	0.962641390037	3967.24632064	3000.0	False	
4.99738030164	5.93053558656	-4.3743667166	3.58984356065	-3.08486796393	6.74588429845	-7.48976209733	5.64312216	3.26088262135	0.912872674432	1.1098235365	8.44512160633	2.7582418697	5217.04453654	3000.0	True	
3.30936266488	6.69497482367	0.8489077316	1.70263734076	-7.31057526177	6.13358735534	1.06650869715	7.95034268076	-4.34613862873	5.9939196378	-5.98835709832	2.53147936061	3.30137433059	5222.20447574	2850.0	False	
-0.0144800008885	-2.60896665881	4.04567209621	7.12809252638	7.9356030909	7.24270563851	-0.592291008399	-4.53207911713	8.18908515005	0.104929184339	9.39493257974	-5.49430732985	1.42191821337	9668.52263269	2850.0	True	
5.45453700086	6.01680466342	5.53498806477	4.83644738423	1.33197723421	-1.29838068434	-3.84400627356	6.84527261035	-7.52639691774	2.9578398892	-0.856264591637	6.43130689092	1.9116431336	3820.19775588	2707.5	True	
-0.990494632782	1.57331064968	9.08260155323	8.20296311215	-2.34851118727	0.504208371351	-3.5093376383	-0.682091233831	2.35517953343	3.16311804664	-3.29232820864	2.92870476034	0.724875235791	3125.07942314	2572.125	True	
-2.89873858075	3.6755742039	0.53338043084	4.90082043499	9.12438696	3.74658610431	4.55033133076	3.30010726025	8.6774534132	6.29130656055	5.01560146185	-6.81166730115	3.29911321546	8500.65490091	2443.51875	True	
6.55426274707	8.07728552881	5.71528622462	4.05313525336	7.59836049729	0.57970715445	-4.85187352137	-3.82173549607	7.35193598661	4.24244417141	-7.13897905504	7.70704254055	-0.578988251215	14869.0850439	2321.3428125	False	
7.07901929224	1.2960175112	6.98822537761	-4.28231007113	-0.798653597384	5.47341406886	-1.73006648762	-1.94552643103	6.85081744752	-2.84457656684	1.49933072674	5.65911304382	2.89763773713	7788.84012309	2321.3428125	True	
5.37964492778	-1.84967400693	-1.20772992867	5.42966304096	-6.90266238797	9.7741878125	7.58428760768	4.87200041427	-0.634156509345	-0.289014410801	9.23765677822	1.4299836195	-0.318025704553	6010.32391668	2205.27567187	True	
-0.17975694547	-0.934704824448	5.33088999933	4.46751875845	-3.85270813242	0.260648085776	4.91795625753	2.93538020775	1.9187067531	-3.29832031538	-2.78262041539	7.79486464555	1.32429472996	5672.15243774	2095.01188828	True	
0.477218700599	1.90331200629	2.52236312512	4.9309288673	7.0187921507	-0.667791993095	-3.00962521602	4.29192544607	2.96773769161	-8.05012114409	8.07227348832	0.22063822307	1.61223879735	5401.35364926	1990.26129387	True	
5.99550174714	3.11977851675	-1.74145290961	-3.83091698974	7.26458487187	-2.78646768911	2.69329469009	-6.47483278061	6.10793306773	6.63163652356	7.9390048652	2.88493919473	1.30092345434	3804.06842253	1890.74822917	True	
8.31379047498	0.528659624229	4.92812446646	-6.03720855327	0.674202218699	3.60221280829	-5.30143699662	4.28366983583	-2.43604003106	0.123041455609	7.4759991606	1.69998594181	2.05514604738	3680.5443201	1796.21081772	True	
-1.92260889127	4.61177485092	6.77898857745	1.38227180428	-0.525166973555	-0.539930286034	-2.63159751659	7.28029938114	-3.0541739597	7.5273484453	8.14682951882	-4.75665613471	3.19847208536	6384.8930063	1706.40027683	True	
6.0414418437	4.30814864254	4.29959401031	-4.16258177056	0.738760842837	1.37443167741	-3.03934600057	7.8444533463	-8.0298327823	6.83560136811	5.60889998545	2.43655769168	1.84662345904	4575.77650066	1621.08026299	False	
-1.15297089969	-0.904256800517	6.64921181938	8.88940906694	-0.380282462728	2.78601493823	-7.265405032	3.52084363128	-1.7920846436	8.27086483997	-1.13365279986	6.78944958598	-0.771247373135	7286.86226377	1621.08026299	True	
-0.685003341396	2.57282960194	-1.96075341959	9.90307930053	5.68646692134	-6.19772926174	0.205296234858	7.31411315625	-7.07490065952	1.01522563907	4.84709628451	4.67632343724	-0.777541688682	6370.60393601	1540.02624984	True	
-3.44619681504	0.183618354213	6.98973283517	-0.567489339489	-1.26612473535	-0.976717501615	0.769436182728	-1.81935985216	4.39099615501	-2.55481973651	-0.563598063311	1.84360929001	1.68639836241	12585.7408415	1463.02493735	True	
9.31142363663	7.57998523864	-2.79943105526	-0.913148926125	-0.351003870244	-1.52271494258	7.27263497088	-3.32076685767	-4.01932720576	5.51403140732	5.95081264725	-1.60522468947	3.04867733183	3900.08322101	1389.87369048	True	
2.83084532209	6.80182014387	4.25459189033	-5.70257407168	5.77163664973	1.67498847788	-1.36994197623	-6.45598960279	9.16945923351	9.52780863704	2.07105065794	3.7083940982	-0.748820296197	6807.70970625	1320.38000596	True	
-1.67256213582	2.3896631402	5.46804639423	8.94238651965	-1.29434640492	-0.271525145148	3.21459732357	-4.71196875733	5.83075630398	-0.790381437014	-4.84520007802	9.24156599631	-0.499116614548	4650.34759817	1254.36100566	False	
4.69935441071	-0.113700633291	5.77541253536	-2.86769567202	5.20753596983	9.87051498913	3.98178182616	-4.78886152186	1.03426725813	1.20920651613	-4.44765238053	6.93418607506	1.76803706493	4930.85683174	1254.36100566	False	
5.95010538828	-0.151878390179	3.88913864326	-6.29220939606	2.14929217793	5.15319082004	7.15838515665	5.64928285534	-6.41993702884	0.495406557956	5.25996853351	-4.10130785803	3.45563574796	5421.57043847	1254.36100566	False	
7.96483187732	7.62150825682	-7.94454905256	3.41330675417	0.69379715617	7.46285875801	3.03224298932	0.802190172735	-2.63038798277	-2.89242899583	3.47887805124	7.87130000341	-0.199094175571	6913.1702266	1254.36100566	True	
6.61252211105	-3.6380599543	0.121475503785	4.14072757145	0.0220377238271	-3.14865793094	2.28411152546	-3.5519242246	8.85829196503	-5.90449772298	-1.81158755539	9.13225501425	3.60574177005	3258.15502696	1191.64295537	True	
-0.470539439103	1.35051064927	0.302156291645	4.55254091894	-1.24391879511	-3.26930859606	4.64235246287	-3.55408663914	4.12128554611	-0.691919659063	7.94822628929	7.04410392387	1.58114089162	5922.94305366	1132.06080761	True	
4.52774459871	1.22428557296	1.64351937356	-3.93402900435	7.14856203079	5.04512559777	4.88326547908	4.17892270167	-7.78573315974	0.394822455532	4.95668737192	6.11086186901	-0.265761847621	7054.40293324	1075.45776723	True	
0.322890318732	9.03904640062	8.57172888989	-2.46174216257	5.79676605632	-3.37838419752	3.9568579492	-7.10280304284	5.18934103265	-4.4103199333	3.13127795285	5.28843385617	1.38447534689	3447.57717165	1021.68487886	True	
5.94714696619	-4.69607898326	7.66979251549	5.00846474526	-3.02492330532	-3.79247170472	4.38891942516	-1.06174504128	-1.24751638595	2.58213718336	-0.412517497909	2.45010144253	-0.0696652092634	2581.01357296	970.600634921	False	
-2.21959036933	7.70481613221	4.00335201689	3.69479097959	1.36902182504	4.39902284712	-4.206553145	9.28342305292	-6.55866853695	0.2640296697	1.39887298952	8.34300029846	3.04741998566	6457.57143935	970.600634921	True	
0.0999744197025	5.51626732815	-2.66836781664	8.9661089785	-8.16152553983	6.07287002636	0.267523697579	-2.9181086756	-2.15846730877	7.96610178735	8.34155959254	4.83300289252	3.42843277301	5071.38769626	960.894628572	True	
2.6943601928	5.63938285233	-3.31178982064	1.74851118278	5.512020261	7.72003771211	4.78931266864	-1.8023732454	-2.77399186611	-2.63131125646	7.90378234415	-9.59852458259	3.65494167781	5259.30697753	951.285682286	False	
8.28293101917	-2.46029715803	6.82569945709	6.90945265933	-2.66963495046	2.7406391222	-5.44760399563	3.97118063949	-3.02947919513	-0.116207105906	-1.49714780011	4.83729341709	1.55505675332	2770.73002677	951.285682286	True	
7.0251849344	2.00873515386	8.63503427903	3.98193793237	-3.12802591306	1.44062515471	-4.79235602549	7.31590825382	-6.07123295065	-0.390880799708	4.59810254213	6.55530011916	3.66248078192	3773.29946099	941.772825463	True	
0.644228394465	5.32966712946	4.02128595737	-2.18830640148	3.68440978419	1.3941764331	-6.51345146411	5.69849445648	8.0827127697	2.53411505873	-4.71894690288	-2.22891263841	2.52037535071	4629.23168269	932.355097209	True	
8.07290548966	-7.17845603178	5.98900545233	6.65412158745	0.884815266751	0.616541918236	-6.1945559936	4.79295332445	-1.09903363119	-0.887515727769	1.98094120193	4.86232286576	-0.43630297294	4363.48190451	923.031546237	True	
1.23812519048	2.2167539289	-2.37912343804	9.72624487288	-4.1354809024	6.59753938184	-0.531512637494	-5.27278193013	1.28474354905	9.91038235818	-0.759024334083	-0.169215261212	-0.322248357143	5046.66279636	913.801230774	True	
6.92392814168	-5.60335246757	7.97542130971	0.767602420179	0.0542876413094	-1.98317096163	-5.26614826502	3.54703583488	3.03238746626	-1.5620566445	8.5813425703	8.81171494055	2.99729157381	4611.53487141	904.663218467	True	
5.6581700715	-0.711433144233	-0.288213431722	7.74770525524	4.69277495319	3.94238345161	1.4438441295	-6.45818154517	5.06461683688	-1.00429675279	8.9097530934	-8.87182036736	3.24528318485	6080.95290711	895.616586282	True	
