Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Parameter 34	Parameter 35	Parameter 36	Parameter 37	Parameter 38	Parameter 39	Parameter 40	Parameter 41	Parameter 42	Parameter 43	Parameter 44	Potential	Equilibruim
8.80990140513	6.83948137995	8.20986764451	-4.63212208867	0.0833601535628	-1.36313231257	5.38461803688	-5.11142126707	-1.00812017502	-1.4157962369	2.32285647523	2.12578618297	8.22426169113	3.66161507819	5.84838037138	3.99557499501	5.07404199708	3.12182937911	6.01255462972	8.4116512331	4.20160005767	-4.8569621791	2.27276667218	-4.32892704928	7.58503987214	3.56684807415	5.99368625783	-4.10670615398	-9.98248910249	4.21688164447	3.41680240372	5.70835503066	6.93535671121	8.3968945145	-8.31383655277	3.86444633912	-2.8855413871	-1.0516857692	4.21666258693	3.72668781034	2.68802906338	-4.45586281961	-0.937026616265	1.27269876403	818583.298976	False	
5.92013233154	9.23784117307	7.82096871814	-9.79428734416	8.83845839276	-7.42280474311	9.17460763404	-8.38752631052	-2.2799418971	2.75624785529	0.159790579107	1.73254910591	5.62485485382	7.56992940516	-7.45998037049	-0.45159419183	5.502793066	0.0472148520835	-1.06164799804	-4.17115330573	2.82360192268	-7.70660214094	8.83189823031	3.96103516953	6.57119131844	6.0902423384	-5.72225425626	-2.13982355901	-9.47340765336	-4.59679589173	2.12404686409	-4.57914631573	5.50233782983	4.79541285609	-3.53017150256	-1.10814438268	-6.03294974694	3.90028245482	1.27682656148	-2.76708045298	-8.93936707274	-2.76295031759	-2.63250338516	0.497570305396	998223.585423	False	
2.79046845696	8.93498170941	-2.36937884462	-2.18543905349	3.1847628608	-8.45255449242	-0.720471599731	0.745051320973	-8.06254314812	-8.72844381339	-1.85509616853	-5.92683133888	8.49000101499	-7.1387860944	0.177017949534	-0.0897447672056	5.34385300761	9.7559873195	-5.05290357541	3.39240094096	9.01444568406	-2.92602528943	1.56107214346	2.12093753071	-1.57434390432	6.03737884052	-3.50929536635	3.53558514259	7.98546184728	-7.50522197184	3.12183195646	0.472648474017	-2.3303562682	2.89974777237	-0.744654418151	7.16216349444	-4.43583221422	9.64473986568	-1.90945684638	-1.53779694021	1.23103699327	-5.07732542897	-4.73476061304	0.341052808956	1011828.03813	False	
4.38279436207	9.38059124976	8.3416501442	-1.87005775283	2.7294454965	-8.92785600089	9.19560773864	8.19780999975	-6.77941907869	-7.84244855595	-5.41395273868	-6.42217910479	-0.329881499581	-0.766300120594	-6.51055558812	6.51690231162	7.84924158371	4.84002668727	2.06414629742	4.51784095834	3.87810505588	1.79081727433	-0.428284767108	-8.87545649864	-3.06596398097	9.1610363896	-0.51404709893	2.09071529326	0.324996142702	0.335829449505	-2.14622630271	1.64783489508	1.49810264453	8.99192447336	-7.84627732061	4.21987318142	-0.35327327256	7.14237080772	-1.70233468113	-4.49133352372	-3.57552822288	2.45769398104	-4.63032372877	1.76430978489	858765.833527	False	
6.28692422756	7.89991110583	-3.79372509417	-3.52750464387	-7.10959967051	-2.60284303305	0.823509499251	4.13683163115	-5.7047724842	-7.12540492839	8.04340980568	-2.59172387187	-3.2543750575	4.06928087339	-6.02279506651	1.68126002083	6.29197922216	4.25544326011	6.39108267681	-4.55213416235	6.19205377913	-2.10101352997	-1.40388712399	5.27181691297	4.09029033384	7.53586078664	8.43068205572	-9.98955615713	5.94187769311	5.67330011009	-7.19154101939	1.64394397744	-1.75242019918	3.13345952031	7.9522864871	9.32819434777	-7.79175298623	-2.32495965515	5.77266856477	-4.19161382594	-6.91303198203	2.02822042878	-2.15600060087	0.775771895698	866116.628176	False	
2.06747725548	-1.92174583413	0.484754945111	-4.28810328379	-7.11887840864	-5.74478254836	-9.96292719543	9.78422295349	-1.68349374141	-4.39882992528	0.957214612134	5.50419152357	-5.2926826013	7.61774709511	2.75856091716	7.99864780291	2.29768732859	4.30874888432	3.75821266241	-1.28882509298	9.67871108017	-2.47029770211	-9.09263606747	7.98927094329	4.71956817137	-4.13176865645	-0.723104020254	-0.880143471573	-7.74645652622	-4.35301488856	-3.85060093694	-1.72717707506	-0.861220063431	6.6108844406	-1.33374563524	0.950903149892	-0.456466700349	-2.16061072658	1.98794355448	-4.75887072408	-0.838752863139	-4.97007386563	-5.92435569877	-2.94566051634	827646.046055	True	
5.08465529329	-5.48542719103	3.38971617718	-8.71768198778	-6.40619920791	2.47064885044	-6.88297386116	2.78178473129	-7.18857908262	-6.68799090253	7.93864451013	6.70318320572	-1.51266892573	4.00369501377	-2.72818051281	-0.384397080474	3.14199867486	-7.60541916201	-0.890998189922	2.71642193921	-5.07996164346	9.33917679767	-7.42197491923	3.80646352841	9.6093886705	-2.47599516763	3.05289899784	3.62268349565	1.08734054605	-1.76697563863	4.58697905796	-8.26954629651	7.43640850835	8.31652698038	3.02466683527	-7.92592241163	2.3274531396	-8.45778416268	-9.16447079851	-5.98928352983	2.91701468067	2.50233953788	-0.32037683931	-3.28413268745	1167516.17025	True	
5.03102603211	2.33092701586	9.9869428537	-8.14898312815	-9.39647708314	-0.398827476444	-8.33767482007	3.26968885665	-4.97185585792	1.18855767199	4.37842426883	2.22050944338	-2.099710367	1.04240262632	7.97190117146	4.33295135962	7.35174273237	-1.0619326837	2.72283075175	-0.691211130193	-2.10801260989	5.44255682135	-7.65723524895	0.0865047345969	7.95412203809	-2.73261591797	9.745386063	3.3774244999	4.68582857875	1.55440197109	-8.01033157636	-3.62793126128	-1.97350459686	2.21826578434	-9.1318189146	-6.48055354379	0.988516127015	0.175744585288	-3.10805623798	-1.54735014285	-3.41321578596	-2.47435773612	-3.38518782242	-2.18105828173	891227.783374	True	
4.99400089747	1.79769297946	-2.84964824494	-2.09345725647	-9.69208664312	9.15762058506	-4.28039499609	-3.89765177857	7.97595728126	9.42294533495	3.73653677226	5.64779742673	7.2834067055	-6.38298396115	-3.49111966571	-9.18196893754	5.08831087785	3.75544042605	-3.88526216327	-5.82372953305	9.74368968178	6.4809724354	-9.14185677762	5.05540814594	7.89955650648	-8.36014473071	-1.49740015005	4.00069289361	3.49345069545	-9.3677803209	-1.58279627972	-6.77268402865	-8.08642590712	-3.33647128564	1.96626352079	-8.23543524823	-9.07063587004	6.08773335083	-2.44397621018	-9.19554038168	-5.81378309488	-4.88372113351	-1.20329966425	-0.624339583068	796554.303569	True	
3.37820261831	-6.51180482688	-4.4160515431	-1.13120287087	-6.76755889185	1.75338618956	-8.56881636261	1.78359860056	2.27776866588	-1.04192913969	8.91291930565	-2.12523586288	5.12165263048	-7.14456822673	1.41263606544	-3.02759086	4.75184999158	6.75915423908	-6.87454941091	-8.76890633265	8.68981680208	3.85596860611	-4.77055578983	-2.98955920268	8.82653969412	-9.51360682424	-8.8677566902	1.52736670348	9.21490072395	-8.96144281757	4.17914378323	-1.14621800913	-1.70716566957	-7.40647634001	-9.03546469343	-3.54281816137	-2.73351035642	4.20783306398	-3.70872288754	-2.5742725429	-7.32647759388	-4.9694302304	-3.59266984951	-1.55772935272	866825.174278	False	
