Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Potential	Equilibruim
6.9096913089	4.04890078391	6.48210542778	3.82613669466	6.09942867798	3.40131883901	3.27089716667	4.46001374329	6.39268042125	9.04662981054	1.94472978111	3.52707405765	5.96155565476	5.53038662895	75368.6718333	True	
3.68373507858	7.91080521217	8.10197558791	5.2070370455	3.1502624049	7.49213702852	2.52455598485	2.72000652786	9.67928355797	6.19142892933	4.26937967599	4.62741865465	5.8175419803	5.51664828696	93530.1343564	True	
3.43021496055	3.90554910389	5.91186732386	4.30010328713	6.92226573564	3.55855322152	6.18020779005	4.76499248029	4.91369424089	3.01420560273	2.6454119194	5.87652626959	5.77970137433	4.92271702052	57252.0780265	True	
4.5038088038	5.30774442523	7.33892537243	7.43924910154	9.05011391125	2.63863171207	4.78327616304	4.09502101106	7.37299419634	5.52947523285	3.29882209584	4.57250724298	5.74384452921	5.0235315248	60137.0773832	True	
4.50734089913	7.42284288337	3.9148893454	3.24684189215	5.47834512602	1.51365814873	6.90227725762	0.152799829707	8.62791614415	5.84620787147	2.07613793519	5.68103943269	5.94530315138	4.89700890301	96409.2461011	True	
4.94865365766	5.39500497016	6.72349860165	4.68878092844	6.58979899	8.68267266733	1.47188178797	6.7016573798	7.86957452944	5.55821337847	0.482033676967	3.87404692066	5.77819325605	4.38422212647	61331.381615	True	
3.95869413721	5.92060458353	5.05272187195	5.11755159628	5.97844981926	5.7651620649	4.01596742896	0.866072810418	6.18490545739	5.6801849665	4.05879516952	4.91300015729	5.88574704227	5.05519614017	58054.1242145	True	
5.9736523328	6.57640072786	7.70728219077	1.27262522858	8.44708353005	7.17269854451	1.24854641363	2.74268561575	4.84779743052	5.73419870338	2.6971406734	3.11762443877	5.98778151189	4.49739810135	70536.6749783	True	
5.72155628037	6.06123719681	5.31084984125	5.86764074265	6.61902613393	5.32916942874	3.47268948884	6.65116773034	6.95423683319	3.9424891266	5.12817817739	4.54870761432	5.81083293468	5.15377869054	50883.6108521	True	
3.88205775581	4.99723989725	5.57737369702	4.5272783592	7.47032060557	1.45572221312	3.36786456669	3.98912141843	5.63607935282	5.62907857229	4.0091339725	2.80452766323	5.85427146954	5.67444911171	57234.9927021	False	
6.68695360486	6.18159596201	7.4227335738	4.06362105034	4.83029491238	5.27003814354	5.94680011519	4.99334443085	5.60709222953	1.78871843023	4.21246576872	3.3767615226	5.77560646353	4.22878299842	75979.6200693	True	
6.80515472696	6.60137525168	5.86185111594	2.16667883419	4.41720697969	3.95216056893	4.36795324451	5.55775903866	8.10275161879	5.8676649351	2.70491098376	5.54796350315	5.97205202809	4.856952516	38313.6357195	True	
7.07589306803	4.66729292762	4.90698397969	5.99930924342	9.39977868008	5.03391717906	4.18805604846	6.3094005762	5.49876036836	6.92377726204	1.04992596578	3.6514120503	5.95556280494	5.39249852001	65018.7915466	False	
5.17512875263	5.14539416991	6.65218944467	2.55434779412	7.91274670285	7.3531484732	3.31451444666	2.45390316526	7.02213637315	3.70056393413	4.48837489503	4.10723638224	5.91331799055	4.74334278142	50651.794362	True	
3.88187582545	6.93049858751	5.15556718364	4.3035620891	5.80536644287	1.19152198621	2.74949676932	3.15426929107	6.8524975376	6.63970172159	2.01819265818	3.09467141699	5.76076611731	5.4678252783	65718.8282852	True	
1.63501321927	7.40297336201	3.44793548514	5.87005100749	8.45496984501	4.81275585988	3.20429927509	2.13094918595	7.44179197997	5.00268304823	2.63088807403	5.2721989082	5.77897811797	5.15849746918	88295.5061091	True	
6.17132196905	6.04686118882	6.1857443206	3.92476965094	6.42221298059	4.4541422023	3.91320354355	2.82749891177	4.57473429707	5.16029275847	3.33117556417	4.34322286406	5.80715521927	5.20864493215	44066.6376789	True	
5.81263811965	3.30425295232	5.0018300052	2.62269469698	5.71987622191	8.63949661022	5.37706200181	5.85012718026	5.39473209487	7.13487803527	3.26970856539	7.95335923307	5.91390463682	3.41456330936	96562.7823521	True	
5.12085456084	4.36501254721	5.41013014976	2.32241540517	8.41230615997	9.81939137974	4.63249720923	6.37624375353	4.46407748764	5.05336679908	1.82464426919	6.44668950214	5.74527829852	5.43299399984	71199.4937132	True	
3.41947296875	4.35765767519	6.90486063155	2.22855944919	6.04023120515	5.69938785088	6.31676299267	8.02091686447	5.46424190067	6.00817103391	0.631205504225	5.25730600442	5.81836824805	4.09194354038	67435.8081189	True	
3.56723166091	5.18995494906	7.50303108114	7.90475031844	7.80080646371	4.36059397406	3.19040863203	4.50726364961	5.35192267181	6.30672767406	1.73275739275	5.91841453571	5.99288135607	4.39058800144	50980.3780632	True	
5.15669575099	4.42355679119	5.71467258491	5.54986117953	6.61438739687	8.14319264163	3.36109062694	5.00479520682	8.44948937777	4.58318249797	5.13371096527	4.69189718373	5.90028855297	4.12644120434	52158.1155287	True	
2.79107258258	5.42942515961	8.79439845357	5.24140764215	5.781580119	4.37260867232	2.47266561939	3.95192947632	6.37597657226	5.8365778435	0.0143071660172	3.39839603003	5.70933455493	3.23158567179	93793.5262313	True	
6.33924359421	5.60909301323	6.82631095387	2.37550851968	5.01077193245	0.969619003893	1.81009817668	5.46335457734	5.17642274862	5.17101002306	3.80036233447	5.68979306428	5.80390940531	5.38412089089	50837.0763425	True	
5.26274643196	4.11887818251	7.44183910014	5.6614769728	4.38336367042	3.37185887922	3.9702292132	3.89777948539	7.10493659217	5.62545667102	4.12469359848	3.91560442275	5.96451971469	4.69109493065	46787.8450519	True	
5.16031536193	6.10561720508	7.90618754394	4.36924663388	5.09920680569	4.3369144044	4.83644777536	5.9315001248	5.56034858065	5.28051759997	1.7894474992	5.99494176691	5.93552703004	5.09475066529	32836.0321094	True	
5.69219822898	4.37170353629	7.17157966546	1.07873960562	2.99020370158	4.34189797823	3.07374964017	7.40600020715	7.83445426494	5.52232952672	3.43363192113	5.36182965192	5.87520808949	4.11495857673	56613.8424632	True	
5.90829025643	6.46452552434	5.31492487671	0.588298926548	4.90208110492	0.594025101339	2.55522624137	1.212313327	8.18725024118	3.80921891432	3.26545363463	5.85043619556	5.86672816208	4.46031108158	70868.6975222	True	
6.34414104154	6.5454872684	8.07508165779	3.0563528766	8.00413959953	6.06164703891	3.63626927922	4.48166765021	7.11175008386	1.70578212006	0.484169424862	4.86266665407	5.85484688007	4.04063460878	63732.05584	True	
5.36476171087	4.25399124965	6.97647459482	0.365526404661	7.63607739021	6.34190098988	8.16598623569	4.46457759798	9.26481042282	4.72617436361	2.32889334012	6.48599121916	5.89707511965	4.90162044753	66408.5232269	True	
4.08707854647	3.76790275457	7.55039465885	1.84352683591	6.2354155397	5.50045965938	7.47411980224	2.78023807333	6.17045606383	6.09261793619	4.37532432692	3.76857864821	5.78340001216	4.30469818647	76502.0714264	True	
7.67558749153	1.80336273459	8.30396944832	0.244160855564	7.32348223488	6.14347239063	5.71760550754	3.3940462762	7.48725380253	3.55582763931	2.4018305791	8.25843973092	5.89438054229	5.27116619537	94911.4036214	True	
4.29710463767	5.13935278003	7.07041967021	7.7661579627	8.88612927504	6.59494715436	3.99947600434	6.45014237232	6.18748529432	4.97662959402	0.586284245967	5.67790425656	5.87501627437	4.12840847355	49219.2315351	True	
5.78611019252	2.77134900179	6.39464507845	6.73703274724	7.29329841707	6.40381253293	3.42360530318	6.77932163789	6.71136071579	6.91418444218	3.80331919246	6.37013596506	5.93709632376	5.02749428974	51243.8950607	True	
5.21472893238	2.31683897258	6.20396568656	5.68877063112	8.49508077941	6.06420285085	2.74805605109	1.76431979264	6.15834654745	3.39100713676	3.09109450386	4.81961842282	5.8482316701	5.84359884388	62746.0474566	True	
5.86840656382	5.8568667633	6.82128562544	4.59891021695	7.71563143196	2.7290855558	5.81540999313	6.24295089648	8.72991203878	5.13553793641	3.55884685693	4.45784879866	5.86137017194	5.40842798997	44477.0635795	True	
4.03532698803	5.48627141467	7.20685831873	5.04102488101	4.22809398885	3.82627276364	5.13328375236	5.61856843144	7.48472959227	5.19009348298	3.97206428869	6.41015251026	5.79552620952	5.66740878687	46421.9611441	True	
5.47044973586	3.37657235187	6.50976402104	5.98343268236	5.56929227285	3.61584022272	3.21257344757	7.08298686225	4.6812986928	4.13686218306	4.11130293221	4.20063422103	5.9860464538	3.27744569418	66733.2154407	True	
6.89401438482	5.14440428355	4.48706309931	4.036968168	5.37625450359	8.805609095	4.81204803436	6.21942691971	4.00746055704	6.418705767	1.16190261552	4.90604651773	5.95662572738	4.84703551977	68141.7436754	True	
4.77445507081	5.98022031495	6.82540599066	4.58225016675	7.69987792835	6.47560236695	5.69460340945	3.46558996651	7.03518129806	3.57869716639	0.552109662581	4.55397314123	5.80943603883	4.8963972269	43017.5944052	True	
5.90869729052	3.44615651579	7.61454870563	3.44503320747	8.15911018471	9.11241127315	6.28823045388	5.5360308065	6.84257191165	4.95359839822	2.99034552012	6.66469348581	5.96231767403	4.28361281146	53172.1520847	True	
4.10285558641	7.34244138114	6.08293651167	2.53713913446	5.252773995	7.0358921859	6.2894003247	6.12993397831	5.15326147874	3.18890363487	1.3620687948	6.49253803639	5.98335756884	4.25505526351	58759.7797171	True	
4.97990019523	6.56354486391	6.5727329594	5.55249725103	5.30002769236	7.78469221702	3.7247204204	4.2803584908	5.35816794088	7.10375092322	4.61967826783	6.30786751894	5.99869199525	4.85430702697	44083.974769	False	
6.19160152535	6.13339580023	7.6480501373	4.8183503956	5.48367405854	7.27315419459	3.27942488833	5.44940106177	5.74500183135	6.16860653791	1.73770077068	6.12705233023	5.84547987488	4.10712105731	43242.209305	True	
5.16437153681	7.57773608702	5.44643275703	8.95491583518	9.73730303747	6.21653058036	4.52625463835	4.79716910751	7.08178715996	6.86923338723	2.34949402775	5.4504273544	5.94079766176	5.51653130195	58958.4570645	True	
5.77366038208	5.02334713202	5.94006813902	1.68092810154	8.02971801071	7.95563548201	8.16223797975	4.91026240609	7.37324651569	4.37789079983	1.64510508173	7.13997624626	5.95556217161	3.83950728231	65710.7894508	False	
3.05453350197	5.69222246062	7.71512120769	2.62643705069	6.49656308397	9.60352082705	5.5245243543	7.60387071046	6.33820585551	3.46914679543	0.698517908922	4.44264030599	5.82173478831	5.62991178311	75632.4324665	True	
4.61789199923	5.723721462	6.21858526186	4.35386679646	7.69340926668	4.85278551496	5.47445984799	7.45663445158	7.8174363396	5.14611887357	3.91950476479	6.70081706263	5.94784977625	4.56515912406	39790.0569106	True	
4.74215552622	5.32774078565	5.52441237523	3.02936386683	2.85734143048	5.98010533433	6.62801306253	3.19378062585	7.60306400687	4.89081737992	3.59896922509	4.15844160608	5.85701279357	4.3477321328	54811.7289663	True	
5.22673920084	6.07860893758	9.28387383135	6.06120669104	5.96435072589	6.03436632911	5.59148674052	6.13874586246	7.15470548864	4.38796430783	2.66247141614	8.66721692958	5.94261474616	4.4844272511	70552.7688384	True	
5.07645146595	4.69043239701	7.17112419959	4.42330580064	3.35814847054	6.07024165263	4.56189610821	5.8853448953	5.63613588541	5.61082735375	3.55820249373	5.2743642354	5.86014573308	4.53569328572	40023.1805788	True	
4.30008032785	5.80329126192	6.92282733302	5.18139296193	2.4228923291	2.83476558471	2.96697601921	6.02367256883	6.73453210384	5.06887948955	3.85173978717	6.5868500553	5.82338379125	4.38307407668	49990.644314	True	
5.19370048399	6.69093972149	5.83734323955	6.84895506496	4.62987072348	3.87077669127	2.3443665719	2.2941864683	6.82117705783	4.419723681	3.3558855732	6.61639729349	5.74343289373	5.23584718345	58513.195882	True	
5.00221723258	7.89755323794	6.37817907623	5.49200028288	6.428460744	3.45474958675	2.26910118693	6.21869225928	7.88580555757	3.65828403471	3.44153713172	4.66544251309	5.91120360834	3.86677264816	53739.070565	True	
5.97250553772	8.40377381945	7.91370499849	4.3944060002	4.9905345521	7.87293529616	5.20921934424	5.59555775084	5.93867645495	4.82362329206	0.159383664538	5.44054819593	5.85091655568	5.40428423241	60142.2318374	True	
5.91247836694	7.18027073344	6.13681451438	5.57331764484	4.9189368618	5.65278522678	5.20108775393	5.97823776537	5.45456211717	5.48156940677	3.66229012493	6.06737242769	5.90796146122	5.02387635307	36577.0502469	True	
4.26930700096	5.03328786558	7.48808286082	2.02263331293	8.15644213148	5.15232356634	4.90081279435	9.33838347129	5.98639739201	3.67447696899	2.98060385731	5.41342201435	5.68488262737	5.97194339401	90674.7890434	True	
7.27341780619	7.75825734314	8.47502928522	3.40093804404	6.64292378127	7.9453986374	5.2573183222	5.16495027273	6.9430529962	3.71328380328	2.30390463034	4.68969399491	5.72365409808	4.91990866196	88427.0242848	True	
6.64820026494	4.80874475793	5.94131611416	6.07263749154	7.72048943567	7.10061441088	5.84151146461	4.50553365932	7.76058835541	6.79050598742	0.96677532434	6.73080208231	5.99683800848	5.94822104201	41372.1346357	True	
6.51448017449	6.55331838808	5.17240978172	6.94447754653	7.75694627957	5.75877009464	2.23845297228	3.78641911908	6.51296258515	6.09530125138	2.00218248444	5.62405135888	5.96477778476	3.8997705295	46792.1528103	True	
5.76774293305	6.10781922524	6.54270937803	6.54308188914	8.72463230479	3.48140237918	0.582484750598	5.52728011089	5.42844205772	5.99993543768	1.82115638992	5.08566001574	5.79673616484	5.24960616673	53876.6121405	True	
6.09386173979	5.86251203221	5.80083747662	6.31041316962	7.92822960434	2.03008967485	2.98168124034	3.18497101346	6.41809925569	4.45953035985	3.58182782503	5.35985471595	5.96193568531	3.95640341379	43162.1664862	True	
7.27178265803	6.12612797647	6.96997393779	4.39417434493	6.15789256139	3.57840285709	2.56942523097	6.26998354431	8.36891551604	5.5864335789	3.05774454042	6.39476161479	5.99210386035	4.93290073988	38075.8574474	True	
5.00123434139	6.48303972924	6.4948140259	2.46497718356	8.77185242837	6.98480059052	4.39912070031	4.73737098565	5.72702860696	5.81004293032	0.196127979586	4.62595581096	5.99889333274	3.80084529865	44135.2023428	True	
5.66035790685	4.90411102991	7.53239174797	2.66924681176	9.5530221092	9.70418073612	3.20809553343	3.58865402319	8.13392218733	7.05406978522	0.0848535379028	3.27530737175	5.89924600632	3.66063875768	88241.5270134	True	
2.20044782271	7.06371564634	5.55285491558	1.96750654757	6.4722311243	7.04536230103	3.10112733036	5.43855020066	7.79413972532	4.55479369405	2.08571080497	5.64557206794	5.8946532127	5.81117283036	53324.2370949	True	
5.21408939404	7.67829040688	5.88424281552	3.39533643557	7.61346236238	7.39950074551	2.70608586951	7.81117423827	8.4777077753	6.79896047609	1.58335943606	4.67524945386	5.98424353964	4.87510469323	56900.705202	True	
4.89474016912	5.32833193592	5.88082164599	2.17989131663	8.86429984814	4.97944764742	4.52198510265	6.90653435587	7.70116015001	6.42224594264	0.806954855347	5.5665512042	5.84455322637	5.21855571615	45510.3261649	True	
5.65160589347	6.07413881508	5.47508328377	3.3346616659	6.67548437448	1.87023971928	2.9987226052	6.88515346717	5.82652495966	3.4904870834	0.326800218257	3.82263616287	5.88970277813	4.11431479968	54036.4108341	True	
4.5740700258	6.29614140815	5.57633738527	2.29431075777	9.33263224053	4.91606474983	4.09503188297	6.25260166173	5.72432405762	5.52919319471	2.02892585595	6.4558486744	5.85959103696	5.58132675994	42192.7282982	True	
6.25179183984	4.07276283239	8.03928955847	3.52087475669	3.57597388994	4.90454919128	3.49148603418	6.81269268315	5.53242919541	3.51098378832	3.27893319275	6.6359513526	5.81993065466	5.75510680387	60981.2779254	True	
4.29511931841	4.68162139256	7.38353331441	6.10977738088	4.51144672737	8.00456686383	3.0158594057	5.79181214622	6.80105917877	6.27622288841	0.743323089537	5.97309758796	5.95509781553	5.44602366035	44148.6056958	True	
7.46628730952	5.80874976769	5.74647125333	3.56959409844	6.11043093689	6.58283939929	3.69276337703	5.46680134512	5.76004420248	5.60065089072	2.08148233564	3.46098190248	5.96934487443	5.47559470294	47096.6007425	True	
5.56116020753	7.5130162447	6.07845745367	6.17353038354	7.33948577684	6.24005592244	6.17332690041	7.16301233327	7.15875999874	4.50444513319	2.27559754786	5.08043834959	5.9698445783	4.90492680136	40866.5645602	True	
5.45126864845	5.85729547916	6.34124206886	2.34251400392	2.40592415393	6.26151844743	4.69638852171	4.46063969937	5.38338472969	5.97794129118	4.48417431193	5.68285633833	5.89952995504	5.123199171	44298.1855633	True	
6.93235287662	6.12014940631	5.72683051704	2.40583723225	7.05520251165	7.10698444103	2.47832907819	3.80001855038	7.86866885513	5.82116231586	1.1449404041	6.21846559291	5.82854122197	4.87219124271	47540.7268772	False	
5.21051248814	7.48578013378	6.73492203052	3.44766600184	6.22413498748	5.94418245749	1.76748108056	6.40057422677	5.729729857	4.61868616484	0.981079866928	4.1075798392	5.88280111753	5.69584188855	45948.2497818	True	
5.21495698327	4.75093420886	7.68024914165	5.77808391448	5.03095521711	6.6642575651	3.22431670491	6.04730976407	5.31409837477	5.55368714189	4.36805896904	5.21128931263	5.93324542769	4.62641293327	41791.781155	True	
3.81897911021	5.48083086611	7.0485330884	4.82610123644	7.2244684784	3.23146225059	5.36138629382	4.24251770167	7.02354403303	3.34708516943	0.429318353134	5.91371845127	5.76344514179	5.62144243271	47528.1837608	True	
5.19065416774	6.7465801092	7.27853477031	4.41831833692	7.15656586059	2.64023131995	7.4654064338	4.57876797863	5.48640280665	5.49746919243	4.0803947993	6.43015855973	5.93508317843	5.75256403584	45241.1447974	True	
5.23671572798	3.67629914157	7.64472053028	4.83348618942	8.71875051128	4.1934496434	5.62308759424	6.7341640301	7.98082526761	2.63022045261	4.13360041259	6.41244335965	5.95686273832	5.7306715792	58169.8244094	True	
5.60927579363	5.73976747351	5.33391655396	6.60929290299	8.47154212827	3.91507858056	6.32325091955	6.49496575247	7.66096824995	5.79400783542	2.73307768841	6.38291258931	5.96975359489	4.82014999959	40765.3349099	False	
3.94430065608	3.95944895524	7.41487092924	3.76375360098	8.2999039968	1.88847385227	1.69088160306	4.4560189556	5.48596692476	3.43804666928	2.06626482006	5.12289175814	5.77708727665	4.83806450334	57184.3326663	True	
5.29978245181	2.58566455479	6.91138859888	2.4506002937	8.6572742402	2.46009991858	4.70781047694	5.7041511229	5.83576660276	5.55171953209	1.97984268377	5.25356295416	5.83205791572	5.00519739125	49558.0799947	True	
4.47744791495	5.4658022085	6.78575575809	5.71679619374	8.1844700994	0.233905210392	4.42912727683	6.33990694398	8.99632450085	6.9542617507	2.3016996448	2.75707210309	5.9760367069	4.91502360227	66279.3419413	True	
6.28025245332	4.34805176411	5.02587885696	5.1272820563	6.12683384709	1.93860629746	5.40983829844	5.72861587933	5.89679808973	6.18549002188	4.55011441552	5.66091094931	5.85241221664	5.37306963205	51240.4531639	True	
6.42976545949	4.19728926539	5.40207410699	1.80520285616	8.36699321152	1.62495502162	5.21056878115	3.60178757075	4.21257046704	5.63521676541	3.09850767399	5.56594298801	5.94411433719	3.99279289312	60568.4219818	True	
6.11588569065	6.45318517193	8.40277440796	2.35629805938	5.03524228328	5.13485848279	3.42532167551	3.0897713987	6.63011704711	5.93887517582	1.22734597794	5.86843525347	5.95060658662	5.33204276834	42286.3640347	True	
5.47560295363	7.03607176563	8.27138528339	4.84825818979	8.30052311172	7.03275392191	3.81256983745	5.32380190713	5.03517123446	4.64836159921	3.18692016944	7.11997580454	5.85693646692	5.09975945833	52388.151934	True	
5.84355374678	7.27045572856	6.3832994809	2.7139868881	6.7799476659	2.9903366877	3.73282937705	5.45905923765	5.57921189268	4.93405988705	4.43691719186	4.76215269186	5.86292030121	5.5411385011	41593.338795	True	
6.14878732657	6.69819435935	5.98178647689	4.13841398565	4.52555040321	5.3637137483	3.95393662353	6.20148905424	6.58098795493	5.20212230412	1.96994527246	5.18830892082	5.86688633361	5.78182376353	32629.2278606	True	
3.57561217037	4.07202171516	5.82343272929	6.51523775796	5.77920470373	1.43865561	3.77788027483	3.16408483735	6.306556698	5.01416652466	2.10039367246	4.99434996943	5.83159601209	5.78001355126	49020.8721356	True	
5.91233823099	6.11367445662	6.45319850721	5.43490217707	6.7436002241	6.68361951532	4.16612168747	5.34256860398	5.71796379197	4.87528457147	3.42911440118	4.76934829905	5.86850371097	5.40154982236	30698.4190162	True	
6.28914054935	5.71435595568	6.27513878549	5.76622410653	6.46546286654	6.63686858769	4.62181767171	5.69752792171	7.1084595268	4.63937748932	2.94356650023	5.43535797119	5.91211796878	4.89819260463	27618.4764825	True	
4.47520076413	4.79523315866	6.63329302797	3.36091528906	7.5819021406	6.94900360576	4.92235131153	5.03229904869	7.22098501784	6.44335564171	1.21843676919	6.9622964625	5.95064692685	4.85734987699	36117.7105509	True	
4.67593196271	6.62885955617	6.64806248945	4.40644834575	7.06683232403	3.26909924813	5.37339487638	5.78820264384	8.60085494245	6.21023320808	3.9894371166	6.37048109107	5.98536546088	5.31506940246	35445.1801498	True	
5.68751302402	5.40590431735	6.81308880547	2.88222281435	8.58919755596	3.51121893671	6.52524570153	7.6266243732	7.71853062462	4.27844615184	5.32778313712	6.41374776803	5.94920601492	5.7378221533	53572.6177355	True	
5.65546384837	6.57486782974	7.12801450609	3.4230676918	6.49365843061	4.42572901303	5.69495031071	5.94202285173	9.02946526484	5.38875716228	2.31703140955	6.29945530818	5.87860460745	4.73193856723	40420.4692096	False	
4.8130977073	4.36488341861	6.10176256043	4.76972374887	8.80468996189	3.26442533733	3.57645203761	3.19442196977	6.66868676136	3.00225174887	0.994294314248	5.01491518234	5.80786124818	4.63399857236	47626.9511311	True	
4.24624519119	7.11038676353	6.77353569971	3.44505222521	8.08067478715	9.24821023858	3.9914101781	4.19987012946	7.43376374107	5.15655144393	1.16675083749	5.18042052852	5.87412594666	5.11488383731	45668.5958221	True	
5.87405773775	6.36369465414	5.50390134111	1.51510428636	6.841218947	7.21412259933	4.99866819287	4.57049778987	7.82073271014	6.12385171922	2.54495623108	4.27196386897	5.87711169489	5.04335904189	41280.8866918	True	
5.00266936236	6.29169281988	6.96719089277	4.16911430803	8.24404475265	6.02880336272	6.31343324529	4.61982294661	7.00669737511	5.32840468448	2.81839798046	4.64927799424	5.94841683377	4.32224606456	32585.3468862	True	
6.70885341836	5.09739451957	7.41077946902	2.69467253417	7.10097883569	5.01416739306	3.99470226511	3.8275832257	6.45348501157	5.80429332866	0.354509292312	6.55544816797	5.92593291408	4.59305802872	37470.8150106	True	
4.75296971966	5.56410316419	7.15565524571	5.18784711234	5.31278998686	3.98740892805	3.4640757495	7.06402905533	6.9441228317	5.68047189014	1.67244716424	5.75060041669	5.97023702064	5.16991064767	32586.2285974	True	
4.77662360341	5.40290755499	7.932195267	5.27529379056	7.40847723081	6.49443031993	2.88099787789	6.19436729478	5.87812736698	4.95853899042	2.75057841188	4.99504886347	5.94382447918	4.86025006415	35773.2113058	True	
5.44204033974	6.13820350902	6.30313058318	7.30203182988	9.81454280794	5.19473245671	4.16733758756	3.69374019344	7.63158727484	4.9853264834	3.51161349232	6.01545592684	5.99504342203	4.38495224209	39453.4137609	True	
4.18648172362	4.07242251927	6.46093870717	4.05175371751	6.73963501635	3.75356441806	1.45049950039	5.24271451804	7.18942337186	4.47361108319	1.32613492329	3.54536131893	5.83923297683	5.4586888568	47934.8385721	True	
4.22174513592	5.31850381758	6.44281079176	5.84824150943	6.97723622886	7.26394866232	4.00223164322	5.261527025	7.42926038698	5.98667507247	1.12153493867	5.25534103669	5.87212842059	3.85784227854	38514.4629258	True	
4.35199274265	6.15603380219	6.23083371808	6.63861133171	7.14758927264	7.86609938884	0.913638024935	4.90329944919	6.326489557	5.89092568053	2.59245198596	7.06977177888	5.92578785367	5.06507012957	47173.3928307	False	
6.60745502567	4.09793925125	6.26334988318	5.53605693781	8.77944426977	7.79801156561	3.13000721191	4.73511099804	5.91797056866	7.48909624468	4.41450171493	6.06847361465	5.99921783482	5.94541004832	52358.2879597	True	
4.18578890728	5.97819252903	5.54218343509	3.04301456689	6.40211973444	7.35819621905	2.5501738026	3.4214947284	5.96523145712	5.24051909243	2.07892631379	5.66259197211	5.93705598086	5.03384206078	39906.8351095	True	
6.37254560968	5.36535840842	6.75202851228	4.77949260568	6.61782360697	3.29471711739	6.10173432836	5.40961402283	7.71330409823	4.13342617289	0.028141415568	3.75600620963	5.97281560373	5.50861056676	44819.9391063	True	
6.20417328332	5.03788397168	5.68466163318	2.19191164051	5.98083937189	5.58708281842	4.59192195338	5.95551356479	5.88719135448	5.86647783504	0.528103159059	5.9484426044	5.99455823121	5.77318805898	37221.9981105	True	
4.57235449127	5.26291989589	6.74283607265	1.89887381516	5.41830921094	8.15245053105	5.9821084662	6.06504511702	6.99765936153	5.61283311443	1.86775004389	6.4546236424	5.90597489791	4.31684646334	41949.7578871	True	
7.26833543386	5.33058574219	7.68283555438	2.44010964809	5.08800178454	4.20661933866	2.10759447013	5.88193612551	6.35227829809	5.44270517295	4.52725629176	5.77341025948	5.97011853011	5.71299606093	46184.614201	True	
5.60304512418	5.20160829502	6.26450906729	5.60020119558	5.6114321847	3.67882033688	5.867499201	5.78112867871	5.96032897911	5.02466442253	1.50713340885	5.30394299279	5.85061484372	4.88940106372	33560.8336225	True	
4.03760161369	5.20145271273	6.79261172627	4.00159145494	6.49901018888	5.18647785083	1.60715360209	5.17452292987	7.45537373093	5.44194947591	2.09826009777	5.75214427473	5.88292401324	5.47099683585	34432.839524	True	
6.01131355243	5.64276272408	6.60303911399	2.07226866884	6.84060797279	5.16798247151	4.19898768854	5.03070466806	8.41278968011	4.8089968062	0.271964446008	5.85764497465	5.99298153743	5.26645569622	33290.1806807	True	
5.75963793451	6.05621069984	5.23473215399	2.29649683057	7.1334900506	4.07969914869	5.23076758003	5.91495931643	6.96659747716	6.59324773667	2.72540698538	6.39232114032	5.90206242962	5.74905794806	37290.8076088	True	
6.04551534957	5.29947803729	6.84448571095	4.53632711946	6.40165300992	5.95221402835	4.5443988213	5.47383295899	6.15838700965	5.54491493584	1.8327944922	5.6003208161	5.99463968864	4.39437073678	24958.3909092	True	
4.9649186271	2.87214741451	7.38603839007	5.64422811352	5.83641892026	3.99416162069	3.48505925797	4.90197345402	5.50189175498	3.71067485675	0.707877525867	4.59766785832	5.87269155846	5.78964083494	49382.1672008	True	
4.19097474317	4.93473780809	6.91399604537	4.25613232236	6.96269487878	5.35847751481	5.41902940974	5.69569831424	8.18794954817	2.98615422492	2.83169593752	4.95025470138	5.89278296821	5.72900389164	42356.6081321	True	
5.41988685527	3.93903511225	8.34155178622	5.28314556913	7.91215612347	5.83312118282	4.74045150478	5.50283526063	6.12458625038	4.38378956471	1.34141150521	4.81656035224	5.93040235518	5.87837468029	42953.5318745	True	
6.06011257812	7.16441486114	6.7121019513	4.7435347728	7.59906078178	7.08141383444	3.55076175825	5.13602324954	6.15790853621	4.51198541229	3.19910838467	5.91505509534	5.98747086188	5.10189848203	29466.9995257	True	
4.60914896249	4.91100891961	6.58237086538	3.19764629424	6.25988024991	5.67375435546	4.17534622903	5.69110635508	6.08230774574	5.10218993445	1.52485549656	6.96176608645	5.89779184439	5.95236688298	31663.4010324	True	
6.23979009894	4.60651009449	7.11472605387	1.88573517469	6.84187560516	4.55310126567	2.93159051028	4.8930024546	6.37306031175	4.73202008085	1.66402837974	5.96739053789	5.87123440894	4.96783799211	33939.3798399	True	
6.42880440798	3.87139043795	6.73220421517	2.06089827029	5.23743353899	5.22165002443	4.24515383609	5.37716774708	6.50676670397	5.16816252932	2.84111493977	5.46945036006	5.94304639439	5.72171159589	35186.031696	True	
5.14897657138	5.7619963718	6.42509571694	5.12607139242	4.58631446094	6.35816714589	6.69389600316	6.28221039967	6.11886758337	5.70067180057	1.0610799693	6.41679363225	5.9800742337	5.660708785	36535.5002023	True	
