Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Potential	Temperature	Equilibruim
2.3792627615	1.53464535517	1.16067091421	9.01978864804	2.63070406332	4.42256494357	8.05982748855	1.80702268726	3.17373227669	1.3660669909	12991.7977058	5332.48610337	True	
0.632733483903	2.50120230792	4.35771633097	4.19126451972	6.64463783753	8.22307438315	5.42474923032	-2.71404698266	2.38103968122	1.38221665419	17902.3073266	5065.8617982	True	
1.52906233168	1.28083649086	3.42446409289	8.23045666589	2.4496677994	6.42647401558	7.71440338985	-2.33916082262	2.7159458323	0.804654181168	8791.16999663	4812.56870829	False	
1.6389956417	5.65318864931	5.86738693437	2.29461870455	6.35395333641	7.57313941286	6.01748464645	-2.77197703868	2.64080943797	-0.0421278324932	31211.8811564	4812.56870829	False	
0.417128057712	0.992432268299	7.16659996912	1.63864492737	0.819422031485	7.30472619305	3.64812966111	-2.54360564946	0.333303639557	3.10711446744	9543.46471683	4812.56870829	True	
0.948761375803	0.991583777669	0.737335145041	1.54970643698	2.65592011937	7.54198453329	1.70999900297	-1.47915261908	1.98680331896	-0.298371029796	7769.21518115	4571.94027288	True	
1.79271482612	1.80012738275	1.34127122871	5.62629686758	2.61632110703	5.58206095122	3.67184809607	-2.21947157927	1.81849176678	3.9476069176	7287.27505629	4343.34325923	False	
1.96588392704	4.11608389296	3.86289747672	5.92040440342	1.36272501917	5.26893048084	8.75674481583	-2.46307937111	1.6850487388	0.780148007136	14098.4554245	4343.34325923	True	
1.1591676814	5.86361595112	1.05705427968	8.96639242118	7.17915636135	5.10925466918	0.945190611378	-2.59006149762	3.06232942258	3.39462797924	11289.8341835	4126.17609627	True	
1.06688279218	0.589995580216	0.641982826698	9.34529551586	5.59138323362	3.60459306524	0.91080006946	-1.87690114632	3.09434340748	2.05353152516	9859.35660697	3919.86729146	True	
2.81794455602	2.91823677278	0.105753274977	2.62594906936	8.46731363605	6.43858287519	0.69102299508	0.100443133442	4.62458766998	-0.212442859731	9206.45457254	3723.87392689	True	
2.62508411378	1.71940064002	0.717345505776	0.659730709019	0.200327156469	6.12801211644	4.38937497893	-1.92206883703	0.0485437799455	2.74725225093	14380.3182874	3537.68023054	True	
0.967374145637	0.828010624079	0.82256486578	3.69155389177	3.4691873738	5.49007802748	3.27827705515	-1.76075874899	1.66774881569	0.0573651073739	6565.78806125	3360.79621901	True	
1.76775985931	1.16574956289	2.13997475992	4.19948327376	2.84008004915	4.26782928392	7.34494240834	-2.16041642399	1.3334388889	1.72179248535	9359.54732311	3192.75640806	True	
2.71108849902	2.67879339661	1.26043405786	5.44680471508	6.98483464143	3.03916061914	4.2603169604	-2.22673079743	2.84294394184	-0.200987566257	13730.2811661	3033.11858766	True	
0.869097584664	0.577206313454	3.20588832963	8.58157706869	0.610255705562	6.35347317302	4.07367971979	-2.23282252698	2.75727555147	2.02391728112	10201.2548438	2881.46265828	True	
1.0362110153	4.856483114	1.53240055928	9.2737013164	6.99380354076	5.02424680888	4.21726065621	-2.44324631145	3.26893891443	3.07297823194	10948.3238856	2737.38952536	False	
1.22649934062	0.630696335276	1.90521241297	7.56853647251	1.26044913284	3.6577650609	6.90299893944	-2.4720736668	2.36650078484	3.59610228995	10310.5271134	2737.38952536	False	
2.53257225751	2.88587569545	0.44547192531	7.93836643077	7.22334349484	3.87003571406	5.93441444181	0.00197724387755	2.87200585969	1.44623347881	8405.54613492	2737.38952536	False	
1.5072351434	1.00257819513	0.430759301351	6.6621636177	2.77865941364	5.34391315678	2.6651229889	-1.87526009942	2.05386118126	3.09451321012	7595.52514693	2737.38952536	True	
1.89757801667	1.54422708628	1.14769090845	6.49602019511	3.79228600463	6.67330785031	2.29985450064	-2.29272633991	2.01940948627	1.66222241862	8402.21861	2600.5200491	True	
2.38922496419	6.11637414452	6.36082493745	6.41029504716	7.35640235178	6.25703462885	2.21123406853	-2.56832287024	2.67438303816	3.31617306107	11371.0200043	2470.49404664	True	
2.03402434388	3.5590397697	5.83665767986	7.75073361256	5.25359444553	6.23678021187	2.16016530404	-2.52465468673	3.05484949003	-0.214780675755	6865.79938727	2346.96934431	True	
1.59265259433	2.4910532418	6.40887024753	5.42170398403	3.90297149922	4.56218072891	4.20724237612	-2.40933504333	1.63256289588	0.61553682772	6596.86120439	2229.62087709	True	
1.95310324415	1.0416927355	9.33631334359	4.00036547835	1.83974658579	8.68448041788	1.52946485097	-2.66743586255	1.8209716371	-0.198660593099	18612.1258794	2118.13983324	True	
1.21895328709	0.847836775833	3.31729912492	3.92947327609	6.94856174484	6.24099908325	4.66937946312	-2.47453670014	2.66288853145	0.427534299319	7432.52332031	2012.23284158	False	
1.26691010653	1.08065705452	1.13307188444	8.18988462995	6.25548371655	5.51320344102	8.27065362675	-0.376883303235	2.78609763142	2.94960424488	7907.88238299	2012.23284158	True	
1.40382930897	1.5702768803	0.531430836087	7.5929891379	4.30528465121	5.88509597091	8.57358797726	-0.660588634261	2.46027562806	2.23113751914	7316.14001042	1911.6211995	True	
1.22672214608	0.306621906185	1.76215337062	4.71388909311	1.9467363386	4.71149040541	5.34383562463	-0.0662530952212	1.28013822711	1.15053607535	5504.88326186	1816.04013952	True	
1.28423294414	1.82567955545	0.188238064837	7.83393612062	1.68991439249	5.90237579539	1.58349987927	-2.31603828939	2.54536740365	3.51038109834	5337.65788702	1725.23813255	True	
1.71222034813	0.814134611404	1.65971746003	6.82253940479	7.4765383441	3.75040691112	1.5341867133	-2.22354425441	2.91403710015	3.84051777381	8254.25637734	1638.97622592	True	
1.1449526048	0.75504831403	3.04880957809	7.32559529232	5.28770954454	4.78065026681	3.3021055694	-2.48117035286	2.67711070066	1.858157865	10376.829008	1557.02741462	False	
1.69014081707	1.13596201341	0.914408040804	5.33128047643	3.30817475837	4.74323037919	1.64899202251	-2.31498836385	1.68096862916	3.72077954652	8821.04695135	1557.02741462	True	
1.79029062296	0.0874855115498	2.66353840732	4.80498706288	2.96731318216	4.75867752471	0.292638660344	-1.35591384645	1.4924586058	3.64024498151	6656.72302542	1479.17604389	True	
2.44209737526	2.47431751247	0.430257536321	0.804530494484	7.05446392486	6.61101543182	0.353628661068	1.15199949209	2.65502024106	3.81967115502	9219.94427432	1405.2172417	True	
2.86516760469	1.32037332596	2.3010899051	8.28467194965	3.51942163113	4.31302792191	1.83811372792	1.83066360712	2.89901759722	0.214810705392	8980.34172608	1334.95637961	True	
2.85423530725	3.49004421994	0.190193178763	7.81341615629	3.74022420659	4.66388573874	3.71709970209	-1.95314211613	2.56823040059	0.912804761138	5193.15146698	1268.20856063	True	
2.94039394939	3.37105793692	1.22123211474	4.7160568909	1.35253051937	5.69417137939	4.82881972472	-1.67779932923	1.15589971924	2.78369572442	6454.92326526	1204.7981326	True	
2.77249331472	2.89073253347	0.0621463824455	9.40763616479	2.90291200572	5.05097617573	3.70764574691	-0.984911920789	3.31058355155	3.86439037616	6806.73885113	1144.55822597	True	
2.71613035232	3.29187500941	1.72362546949	7.08022312544	2.59808486484	5.60326605532	3.88804075752	-2.16410405015	2.23943361642	1.64245021004	4678.82907939	1087.33031467	False	
2.57164354081	2.91478357013	0.375572140442	7.58144172053	6.75931849491	5.31260465551	2.02047266048	1.6681779591	2.79125196926	2.69300080627	5995.15006494	1087.33031467	False	
2.60428023407	2.84251997606	0.476044037535	8.28464800932	4.68725186884	4.48808066309	1.38264582516	0.455200414585	2.67252421713	3.5994659257	6391.25932531	1087.33031467	True	
2.1796453913	2.2602668983	0.388139538432	8.00606120685	6.35188140199	5.17235597657	2.5540935707	0.690578849769	2.82292940063	3.38728125672	4011.69046697	1032.96379894	True	
0.938246870789	0.593468606837	0.79856341368	9.210026112	6.3453624369	5.95984483724	0.56276546909	-0.359370463455	3.19475980294	3.58737464867	3754.71572338	981.315608991	True	
0.618440273056	0.392328869527	0.802938530112	4.54794484692	1.97843738433	5.5559744494	2.77071314414	1.97207582092	1.35737001653	0.593980074383	3843.3098583	971.502452901	True	
0.504050740624	0.301944055297	0.583249365326	3.56732451535	1.44151633886	6.06921933747	0.740480008391	1.09461237957	0.882175294112	1.2624503514	4095.54864871	961.787428372	True	
0.603167300295	0.611824806864	0.791102897981	6.93247223571	4.18405261585	4.93488061362	3.48858897258	2.46490145023	2.32992971103	0.598751459142	5067.33511171	952.169554089	True	
0.608675081728	0.607578753992	0.214586324318	5.41076357643	2.31136570672	5.22676112864	3.74296599674	2.0323935558	1.53535613033	1.55032446759	3394.03328563	942.647858548	True	
1.41366233883	1.37434157283	0.227621423339	4.88582427295	0.633290646981	4.7536498669	3.36882905466	2.26741526454	1.32776675954	0.45763106121	4647.88918386	933.221379962	True	
0.357168217649	0.487031393763	0.335133997303	9.86511607584	5.29192871383	5.59306016935	0.786709177035	2.87833917032	3.52337302717	1.2219848926	4692.85602375	923.889166163	True	
1.91071569682	2.15176691416	0.126829949348	8.43128760443	4.28015353635	6.92311157505	2.58507463949	1.80269056515	2.89417968971	0.243981818426	7896.24279087	914.650274501	True	
1.23425599795	0.754142310313	0.844320198197	8.92431723009	1.98426554582	5.37462264812	1.66478507988	2.70712708295	2.94446772215	1.0758621733	6680.08337421	905.503771756	True	
1.44522343841	1.18170392853	0.705217284754	9.55045400555	5.08472598986	5.00586777353	0.633915445946	1.47755085075	3.44736802981	0.184687226094	3449.80637922	896.448734039	True	
1.12080382004	0.174854056743	1.88970746299	4.04986393885	1.30462656	4.8117937711	0.968412445297	2.23195154669	1.44832409128	-0.218216959128	5166.02886247	887.484246698	False	
0.66984170849	0.308842864016	0.548765775727	3.14528937737	2.61212749749	5.04276500178	0.906170025539	2.08952496146	0.960319154749	0.580167784318	4849.91325505	887.484246698	True	
1.1582436772	0.348039568494	1.65212500759	5.62671457728	1.9399551846	5.81778039764	0.672908083816	1.72594016846	1.80798372807	0.034137680326	4278.83774985	878.609404231	True	
1.89887269403	1.56405950481	0.60974608163	5.96973755263	3.09955762073	3.45534117342	1.26208898316	-0.449835790105	2.06902308301	0.0809286506314	7119.55230359	869.823310189	True	
0.664571295329	0.208510889049	0.659647980251	0.28998171362	4.67180212657	5.35790846749	0.917170660846	0.0622410858502	1.79281393364	0.282329214158	4999.49023905	861.125077087	True	
1.2617900248	0.550955106518	0.988032131816	1.4730038766	0.279250128325	6.42654968042	0.0455884656635	2.67966404804	4.52145800042	-0.33065147163	6753.76293503	852.513826316	True	
1.06837626337	0.508597200327	1.46207996151	2.53068250777	1.2924040327	7.91257071434	0.0442734877027	2.27237572218	1.87667142872	-0.35071835389	7993.65647249	843.988688053	True	
1.09454156422	0.862036053541	0.842156825884	3.08850735052	1.62981563924	4.91395043232	0.0381188791443	2.2134733616	1.01019121623	-0.0188868204885	3549.21253355	835.548801172	True	
1.23359608812	1.0944071745	0.49555313217	5.38134447287	2.82951426538	5.95586048902	2.64026494822	2.20822563902	1.55453764415	0.634678035379	4994.11476692	827.193313161	True	
1.7639757136	1.16424910853	1.27791659305	5.68421860659	1.19357864279	5.87420464804	0.346200586216	2.93898408495	1.72862657473	0.812478906711	4916.13344182	818.921380029	True	
1.11191535013	0.711777143713	0.969728787993	5.45074131078	2.89706541412	5.18957971521	1.66918731103	0.788007983105	2.46922503674	-0.22759776007	5050.45484891	810.732166229	True	
1.12291497772	0.806492556348	0.986338228127	6.27387797267	2.19805392248	5.67066013124	0.368065700188	-2.01928629003	2.85399846047	-0.34801430177	4081.5024381	802.624844567	True	
0.7360715302	1.50871101637	0.740500501985	6.85099014074	3.00960209872	5.88588026692	0.856117370769	-2.37349795902	2.07468689067	1.18064211589	5885.72112019	794.598596121	True	
0.636703288496	0.295904086255	0.846135539461	9.58852357015	3.17722633333	4.70612017276	0.696305269236	0.308663443848	3.55909791833	-0.052666640349	3605.71063039	786.65261016	True	
1.47304036654	0.505521830516	1.67193398944	6.9143897358	3.45678611797	6.04721947918	2.37019090021	0.969950447815	2.28209660301	0.688702053345	5623.0996218	778.786084058	True	
1.75654275338	1.96397928335	0.253359384149	9.5085998596	3.82699772264	5.68196025956	0.84259439872	0.806497690382	3.35330886196	0.657142934099	3659.20201222	770.998223217	True	
2.37630882548	2.63065613952	0.115115054392	9.16779748244	4.05818221521	5.59786213178	1.86773038124	1.14407992931	3.33787991879	0.2019349572	4095.04578936	763.288240985	True	
1.62269086792	1.06978182555	1.55155140617	8.0357444708	2.59904177775	4.82014955735	1.45412349006	1.87134280373	2.63523989672	0.192506905815	7501.0904517	755.655358575	True	
1.08957872195	1.18315043573	0.478134897209	5.43487040217	3.26943731895	5.65163760137	1.5803895481	1.87819999758	1.580060081	2.23575462849	4120.34318432	748.09880499	True	
2.29393639122	2.3946010391	0.46202400967	5.14139611776	3.90956156876	6.16004720047	1.38136273976	2.79441671142	1.67629527697	2.0487535495	5493.93409234	740.61781694	True	
0.431357584757	0.279268642654	0.409455473441	3.85949183504	2.18359942906	5.63577933435	0.423181724858	2.69975037693	1.14672883279	0.282472163998	4140.90239503	733.21163877	True	
1.03403101319	1.31345665815	0.143770051435	3.62242402856	1.05829887981	5.30382715245	3.13253070876	2.4726030795	0.937915239162	0.644832954219	3597.31368805	725.879522383	True	
0.88500932144	0.660093682235	0.552193833161	4.88900280994	0.283980583423	4.75615667522	1.90576803867	1.77436761426	1.54768292206	0.252818224769	3825.42249942	718.620727159	True	
0.544990215177	0.44917717843	0.270432529982	9.76268225464	5.37918724411	4.64197245978	0.899476159957	2.14939737302	3.40679617811	1.04311820584	3715.05088443	711.434519887	True	
1.30677555896	0.297774643703	1.74777787599	6.35521990084	2.16074321604	5.35509499059	0.556258873562	-1.34580723928	2.43951917062	-0.275752937119	4482.57264642	704.320174688	True	
0.348892675332	0.628468081801	2.47060715157	3.38931127878	2.52587739992	8.05256320461	0.261263846989	-2.37416526748	2.53709611785	-0.440151545429	6380.947471	697.276972941	True	
1.66203066595	2.04734851255	4.8672939611	7.87212307561	4.89674489492	6.32353204774	0.728016228609	-2.35111950518	3.08973615848	-0.338827589232	3409.37620563	690.304203212	True	
1.79884240556	2.08994454178	5.09046665113	9.10418782294	6.72157557642	5.23340514117	1.80235110815	-2.37507473232	3.25234655789	0.162387768596	2815.79129909	683.40116118	True	
2.90578053749	2.81328877637	5.60381614812	8.91773091254	7.02416429255	4.77830333978	2.31191393154	-2.257298286	3.1891200542	0.258963289997	3509.95623429	676.567149568	False	
1.70950892393	1.75387810146	6.0400761163	9.92307870227	8.21015825	5.28194958309	1.93150023091	-2.51359318536	3.76304238317	0.407949861964	4149.47721334	676.567149568	True	
2.37994846536	1.24462771666	8.94512540965	8.65114540831	5.84724236967	4.78237317102	0.0010371299743	-2.25347024013	2.99818943367	1.64362882806	4383.71539826	669.801478072	True	
2.66414822592	2.25413981489	9.6562766987	8.36856953557	8.03778895606	5.76508862474	1.70947844444	-2.46079619894	3.19955385635	1.78221134162	5110.3340175	663.103463292	False	
2.68056369358	1.50484316476	5.5619303994	9.50065257716	7.92860947174	5.15176651295	0.256740724409	-2.33754965277	3.49579872666	0.403808821657	4392.19780814	663.103463292	True	
2.77188763067	2.56670537906	4.65997747435	6.83283038247	6.69899540783	5.12873696938	1.64322899287	-2.40566943172	2.57901143651	1.29075991225	4015.6435777	656.472428659	True	
2.39996787962	2.52185575157	3.95166947129	9.46285870414	4.72983557094	3.91028284377	1.59260358892	-2.39072425182	3.19518915435	0.860671088253	6787.35241817	649.907704372	True	
1.48672367261	2.50255990483	3.34534972993	5.63064331441	1.97809169697	5.60444364549	0.947750945654	-2.39127642545	1.62329765767	1.38246757446	4173.11249873	643.408627329	True	
2.00974477132	2.65775800983	0.464431524967	2.80428984599	0.990302525054	5.91894060746	0.529217417947	-2.17895749625	0.559887728706	0.974089934656	4707.19333172	636.974541055	True	
2.98032523089	3.56615506636	3.05364716701	2.500654759	0.753305759955	4.89565527242	1.93603941711	-2.36685420306	0.805414346382	-0.228054004052	4449.25146966	630.604795645	True	
2.22612604232	1.67741572932	1.34237631364	4.67405310319	1.96897341637	7.10721493345	0.424246452428	-0.227109871667	1.71830833322	-0.252384484388	7010.90943247	624.298747688	True	
1.3208737894	1.63012284626	0.327199025003	5.79417637736	3.51076000403	4.16414037548	1.63647859165	-1.77793815974	2.13682583631	-0.0933061611662	5428.38506599	618.055760211	True	
1.63512580699	2.15164401302	0.993096015408	5.83630930171	4.42079417342	6.12658375794	0.286198512258	-2.31354569193	1.95661330113	0.44623739716	4232.76614613	611.875202609	True	
0.966371450284	0.932547856167	0.699017165867	4.26316177675	3.41836125219	4.49568249391	3.61360791822	-2.15884034672	1.36613521816	1.36985995303	3806.36310919	605.756450583	True	
0.714265858102	0.574836060046	0.855624425845	3.04548961805	3.12766643746	5.43159815035	5.09669393524	-1.14782472891	1.04158540984	2.19274659923	5744.05662228	599.698886077	True	
1.69632351292	2.04911513831	0.485356905381	5.33944059927	4.19102543026	5.54348680456	4.67415320459	-1.98539379506	1.7062520289	3.41653033131	4472.72204608	593.701897217	True	
1.99175123091	2.48061656907	0.569498579713	6.28204520457	2.51126990669	6.1342064738	2.10264973801	-2.2984405392	1.87388619345	3.85094512388	5542.69760098	587.764878244	True	
1.92531440239	1.93120956651	0.955127321317	7.35220489668	3.23952126954	3.92027948836	0.662102598402	-1.91170351853	2.28098735285	2.77766206806	5916.43061595	581.887229462	True	
1.03396589123	1.0491386088	0.125220915891	6.71881004261	2.1018333108	5.5280346103	1.12398139259	-1.79309809737	2.08144684518	3.1247406399	3496.24345696	576.068357167	True	
0.91351908068	0.316444545402	2.85002790457	4.78628324524	2.40348328496	5.38728167359	0.285134253729	-2.34372418307	1.32283670516	3.47640898572	3443.38705736	570.307673596	True	
0.78999907507	0.393494162641	1.24024294704	3.15744431554	0.552766544404	6.38986201532	1.24547320449	-2.0723767312	0.684745669081	3.62522183744	4345.11491183	564.60459686	False	
