Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Potential	Temperature	Equilibruim
0.0610419851591	6.28979617873	4.73616650358	8.34225182138	1.98117258191	7.82942425522	8.14292290078	-2.34335661903	2.94149752726	2.08487308019	29615.3904475	26933.577942	True	
2.78109612761	1.67186162468	4.09487341733	7.4531702563	5.91427458225	9.18569420235	5.60872672863	-2.22019389312	4.40797196802	-0.393101683974	19343.4495835	25586.8990449	True	
2.1925472767	2.48864045119	5.01467470243	4.42852529625	3.46702011182	6.95332649994	2.07855354165	-2.1915127273	1.84446204653	-0.822993424659	32048.2160371	24307.5540927	False	
2.0443226074	5.2172364059	9.50368712847	7.49011599002	2.64300550026	8.22579130506	6.96458605262	-2.49627571816	3.92478842203	-0.203552648122	28898.6654369	24307.5540927	True	
2.31091449182	5.37840191367	6.97556901331	6.48735986525	2.63050985516	2.93000719736	5.44354526473	2.12394968837	1.54567306302	-0.167336658736	74153.7717145	23092.1763881	True	
2.19112841071	2.64255949262	2.64334045773	4.1911834434	0.368222886018	7.06446295148	7.13724270094	-2.5917419654	0.601212549427	-0.0541834434436	57451.2622032	21937.5675687	False	
1.75340287533	2.84660644629	6.71175180878	4.23166130332	7.84303609534	9.74449761494	6.1241525	-2.68835007936	3.62492309835	2.65141446688	95875.2339301	21937.5675687	False	
0.829768256899	0.392798342572	2.40139587273	6.8515962924	4.05981558969	4.95484950051	2.64320669329	2.22263967694	3.56157301943	-0.296465668325	34217.247319	21937.5675687	True	
1.74738537649	7.06718050683	7.22832382457	6.29642186689	3.97846576895	5.38783325136	9.15962109489	-2.63971699478	2.17814414751	1.88068242387	17876.7462901	20840.6891902	True	
2.54665633967	2.22688605854	1.99530574193	6.15632765648	2.93493289224	2.46197990058	7.67964552537	0.310036452542	1.92395826523	2.34416239102	18638.3872392	19798.6547307	True	
2.39888314822	1.43641176859	2.04428727874	9.39577307851	1.79634018507	2.45351675945	9.56081204776	0.0010047626731	3.46959486131	0.778061076081	25024.7838149	18808.7219942	True	
1.85872387633	1.72250011679	1.48657115076	5.6817383897	3.77809598004	6.88228149212	7.87988840326	0.0714858696441	2.99018905334	-0.557281268148	28564.5016772	17868.2858945	True	
1.98458897069	0.978222674524	3.74071117037	3.09012335039	4.46266902889	5.5179585653	6.19701020805	-2.32903065005	3.8763378566	0.145227084958	86048.2399467	16974.8715997	True	
0.803731783231	0.374819956569	2.33407509585	6.96897148515	7.40177303606	4.66314679215	9.91866396829	0.270515846652	2.48506760248	0.118196257583	73794.6275946	16126.1280198	True	
1.42064315598	0.662846029312	2.22620037493	4.12923713823	2.07793396853	8.92470541925	2.58038100067	0.777727214366	0.740486744163	3.30919746223	48705.9849907	15319.8216188	True	
2.42394306396	1.88344308579	1.93642633505	1.44609088367	7.59406510731	3.66762278105	0.615252452842	1.41022108242	2.86861563064	1.28380239805	17637.4313548	14553.8305378	True	
1.82572271351	0.725251830625	4.12519089404	9.75804258645	7.67315735603	5.62877438982	4.25780272844	-2.17361386652	3.70153296079	0.777213608011	12103.9165831	13826.1390109	False	
1.99725226215	2.03957450612	0.996301156229	7.56885294086	2.09496006837	7.07087429321	5.08205532931	1.37414994331	2.16611382396	3.61041205098	22027.9492272	13826.1390109	True	
2.21482749062	6.9515683965	6.82698353363	1.35614110266	5.51426325893	4.18577134205	2.22077405143	-2.95168893616	2.4487884621	-0.292155436695	39259.355744	13134.8320604	False	
1.95262703347	1.56305638327	1.00310728169	9.3955037702	4.36848559202	7.18780045263	3.83827613591	1.72024785097	3.69952329277	3.8047896593	35270.9507826	13134.8320604	True	
1.13965804188	0.498078620648	1.94598003027	4.57426269821	9.89557742598	4.20095068516	1.14289545532	2.53445932877	3.75628030208	2.69763240659	12746.0102231	12478.0904574	True	
0.198140131094	5.1477923874	5.62419366118	7.02989610998	6.58219715451	8.4620069674	3.21651600968	-2.32857306926	4.30296500728	-0.596250780667	51703.1486394	11854.1859345	True	
0.293069465799	8.97833245794	1.5362267619	5.04250391288	1.1276732886	5.48099561115	5.31916000321	-2.81185655507	4.15612199577	-0.425157522402	45295.461542	11261.4766378	True	
0.7765481415	7.62826932007	5.63475728685	2.40474262802	0.431136426343	7.71215212072	4.98970633007	-2.58444825566	0.417573332014	2.1703909003	13448.5612466	10698.4028059	True	
1.48277860705	1.1272716827	5.82341530807	6.46154668144	6.51258865578	5.30967734476	1.62681034029	-2.33254172725	2.69662067661	0.919617340537	8794.68096932	10163.4826656	False	
2.03937386351	0.494225668762	1.32107423449	7.83596986201	3.45299084349	6.08115144962	1.39634291969	1.21957261846	3.22096191805	0.0369897838164	22715.3540781	10163.4826656	False	
2.53916412699	0.889541559421	2.9225492053	4.5324716885	5.55831570367	2.72629091268	3.53890139963	1.69521223901	3.30991945105	-0.437793963295	21965.6148366	10163.4826656	True	
2.41133633859	5.50127333305	5.41112201875	9.28881363027	9.39381519304	7.1116042605	3.44043416672	-2.5852943713	4.49499731812	-0.54535564595	11518.6543573	9655.30853231	True	
2.04399191797	0.654518719037	4.94793367836	1.90863000604	5.32224558353	5.44152358391	3.2104866567	-2.61912392361	1.60045940933	2.19583031891	24538.7488039	9172.5431057	True	
2.44637369878	0.437203595785	2.09509916646	7.87709192106	2.18127076164	3.12297008236	5.54133960314	-0.791256592756	2.82754550939	-0.440275668253	26545.1610503	8713.91595041	True	
2.08102792109	0.969344850791	6.78501733262	6.1314054877	6.33331152139	4.86610758858	5.8534242729	-2.89563059944	2.67739337294	1.88130456907	28708.9236244	8278.22015289	True	
1.77232447775	3.27642740623	4.63601263771	0.30376265229	1.30577745738	3.02350074833	2.35019969774	-2.73624884027	0.380218299264	0.015662063334	35535.4423339	7864.30914525	True	
1.51920090993	7.92515795729	5.83489069886	2.63644693685	3.07190832763	7.11081782169	7.67764619923	-2.73306488305	1.49739466717	-0.546287440382	24443.3089783	7471.09368799	False	
0.780302806655	6.01918210974	7.64690923747	9.067991614	9.86304688992	6.99001136721	2.35054630298	-2.58677419042	3.67921993092	0.418866612815	18455.4928267	7471.09368799	True	
1.11725394065	1.88849493023	3.97818890539	4.49870523921	5.86842760664	7.01885416021	9.264323033	-2.60902924717	3.51664317454	-0.543805553974	24754.8262305	7097.53900359	True	
1.3283379988	3.61332028872	8.46182163898	7.7313850423	6.1227757814	8.54679507833	1.33424297078	-2.7193972835	2.85557052674	1.36729905276	22420.1503202	6742.66205341	False	
0.359367444187	0.671393413778	0.257223097503	9.66678731606	7.02530736113	5.85900211314	5.66549391047	-1.66340746472	4.29652844626	0.222100592138	24512.0464655	6742.66205341	True	
1.69858539257	0.669738970215	1.74004855724	0.406692205518	4.34656672088	5.76319731191	4.39201138479	1.20856212127	2.11022861389	-0.467386109719	12440.0343711	6405.52895074	True	
1.26442658475	1.10176048615	2.23946437064	9.86437402887	8.7211875543	3.52210792382	2.1968695191	-2.21467781035	3.66064634086	1.76061064015	6166.51540685	6085.2525032	True	
1.88868804502	2.5484581498	0.813145335066	3.84482084648	2.36615564546	9.78467953753	9.83056671997	-2.61000031709	1.08708085156	3.83092787874	30133.4837152	5780.98987804	True	
1.65792531024	0.39365774478	2.33638114527	3.1026412033	1.50967293313	3.63445877974	0.634846518017	-0.596059311957	0.872388519917	3.81892666414	10275.052644	5491.94038414	True	
2.75156941531	2.90608064359	2.54490261855	5.72281390831	4.74902332164	3.57154551395	4.04027473184	-2.50392164547	1.93701684679	0.963229713736	7825.25023293	5217.34336493	False	
0.150834795729	3.44662325006	6.21600079895	9.1025681167	0.248390385902	5.32997513694	1.73903639596	-2.48547499541	2.97349697511	1.87862251954	18493.0437665	5217.34336493	False	
2.64871559851	0.458101109952	5.28666317758	1.88262751975	2.5733247543	7.33386931424	4.0738416825	-2.67300010944	1.59400607038	-0.414467705863	16863.651721	5217.34336493	True	
2.79091248809	3.636073179	4.40380899714	9.60906812138	1.60735879614	3.5119337042	5.60755052629	1.26173312277	3.02080255525	1.90231511878	24823.2227544	4956.47619668	True	
2.25705623277	1.35903669844	2.84437342839	5.56535942526	1.30323697376	5.23623900403	9.78299007246	-1.02395647295	1.44665694289	3.61323196003	18913.4157919	4708.65238685	True	
2.72859942997	3.44677301556	3.18644191614	7.43768776817	7.27068387828	4.03399487999	7.82347774082	-2.34044522673	2.85170185169	0.391318336458	11562.3839546	4473.21976751	True	
0.238156838747	0.304596065388	7.20676773075	4.67158634081	3.28686626745	9.58277102945	0.617352547396	-2.49082464987	3.85052830665	-0.524144189165	6950.24824934	4249.55877913	True	
0.523934882632	0.640428351718	2.09618128491	4.86019334806	4.81275312619	6.32429838128	5.96792914964	-2.36839151456	1.75030333575	2.45056557124	7544.97598664	4037.08084018	True	
2.46525205113	1.88436919421	0.137015767259	1.51827715523	1.26253134257	6.51555746646	4.98921795285	1.87958983075	2.61897182187	-0.301548733885	20260.7881387	3835.22679817	True	
0.614982002938	0.148368945403	0.178895533148	0.747821911364	0.0054073457205	4.73683734331	3.27226428411	2.32077644806	0.929547379455	-0.0161545733967	9649.93872165	3643.46545826	True	
0.798619735891	0.501960519419	0.272923586123	7.63475326311	5.18216416658	6.89666474827	1.62098721426	0.194912070278	3.12127212087	0.239120993029	12148.3486049	3461.29218535	True	
1.1368176379	0.622588456458	1.36704702289	6.70690824033	0.778163458062	2.95157336711	5.48240926449	0.0619456461188	2.45751627301	0.0974093411567	14783.4103182	3288.22757608	True	
1.96053561337	1.55289677101	1.18934640431	7.68110386832	1.72541721833	3.78161249652	3.56447422881	-0.648525606381	2.74925768311	0.107947902721	7603.82260621	3123.81619727	True	
0.563327597527	8.86060370033	1.38190241331	3.44455003039	0.92701371978	5.80627308392	2.29108132426	-2.46834978449	0.788113112291	1.25001611032	12382.8037213	2967.62538741	False	
1.41707545356	1.52715790256	0.097302705002	3.63323681696	1.50731465836	4.35981433511	4.77069015651	0.8377898429	0.853873586299	3.51627372878	3783.64564172	2967.62538741	False	
1.38654675265	1.08729217595	0.67137843728	3.1469280175	0.371521592631	6.36388407554	2.3039975636	-0.091763266691	0.543527359426	2.36223490235	7139.1899011	2967.62538741	True	
2.30819100214	0.0285916250569	3.00709164492	8.79008609332	1.18253704936	5.7286970109	7.78727691406	2.39490491308	3.09606613076	3.39972524022	12431.9343623	2819.24411804	False	
1.16742126384	1.5241724564	0.216992621212	9.58186229982	9.40130004748	6.79453289947	1.22440284741	2.92582145087	3.92865022479	3.20543837082	9430.40126493	2819.24411804	True	
0.991414607659	0.88083167033	0.735389174059	1.55295672586	3.49479022273	4.05417431592	1.90935118159	-0.859672802575	3.46617109967	-0.345720102816	8949.17779538	2678.28191214	True	
1.79812001466	0.372318281265	2.34956222907	0.921129956203	7.88971369848	6.47175389551	2.23034616336	-2.19199819476	4.03680870486	-0.463333257693	9034.3961721	2544.36781653	True	
0.382811654923	0.679255336333	5.69763566759	6.98511530395	3.61060462044	8.87371726529	1.29121182435	-2.29999681267	3.25176827197	-0.4540385714	9415.17739151	2417.1494257	True	
1.76843167682	2.21159733268	5.32225870652	7.81106491731	4.80327294379	8.27113377047	1.76793571448	-2.29889406795	3.40220861631	-0.532571137979	8413.21493391	2296.29195442	True	
1.96205902774	2.29859933403	1.42479842117	7.50175983164	9.05366904866	5.72041103155	2.51605206299	-2.1438105582	3.49618445186	0.272641460267	8263.416516	2181.4773567	True	
2.32360444038	2.26520901292	0.550987362279	3.1591262314	3.09342196184	5.45280927486	1.84234467952	-0.268348153899	0.913346106835	1.88881963625	7328.4122198	2072.40348886	False	
1.83959673449	1.28044915756	1.38308213941	2.4579877766	2.08968174165	5.17535700359	3.52439216396	0.929960284561	0.608668479115	0.918642806428	7247.89423591	2072.40348886	True	
1.30928644518	1.00682174143	0.352840517635	7.54175633492	2.24579486713	6.01890979478	0.246942793845	1.052805283	2.39145653085	2.64225223798	5910.26064889	1968.78331442	True	
0.653580319761	0.379122168566	1.14121565644	7.83723360759	2.84394840674	9.03582361149	1.91468966686	-0.0533505085191	2.61083465901	2.11173407049	14317.0377102	1870.3441487	True	
2.45428416686	2.16870709861	3.39572439659	2.63810010005	1.51787671445	6.23995781178	2.88543297383	-2.15883640691	0.492196820262	2.23069955063	8807.51713647	1776.82694126	False	
1.45056711661	0.514974371599	2.21120065817	4.23723367463	0.59135966386	4.66281834087	2.43556665211	-1.76456498158	1.02495043697	1.24131531618	6660.37026536	1776.82694126	True	
1.37257009903	1.79346983859	0.377869625745	1.28823580413	0.514006675354	4.76077123989	6.14034633477	-2.31014353644	0.146088029204	3.92238639652	5566.37246453	1687.9855942	True	
2.71039135017	4.31826401109	0.581277670921	3.44911012294	4.01657592717	5.45327438319	2.69074181529	-2.6494408256	1.33727339559	1.31720168802	11100.8679138	1603.58631449	True	
2.80067626859	1.22972655763	4.09426271488	1.1830043002	0.520143053785	4.51732957504	6.11176039232	-1.99378455802	0.0549656093392	3.15576537176	12704.1160308	1523.40699877	False	
2.06676948351	3.08871581917	7.80492110535	1.8220624713	0.386411411769	5.56279426663	4.93128710204	-2.41772899983	0.277314797049	1.50714123182	5735.99254585	1523.40699877	True	
1.40101968714	0.762432383411	4.29183915944	2.51461257614	1.59629118871	5.65699052055	4.15668424561	-2.23908613777	0.597670374008	3.66729276562	7186.28817524	1447.23664883	False	
1.6719242715	3.17839058968	1.68493968896	5.705808266	1.8061517984	6.01911048009	5.30637175691	-2.36571864344	1.68189507583	3.14965578468	6383.06396051	1447.23664883	True	
2.36426977938	2.10018278789	0.592652964958	4.56394642623	0.963797092354	3.08655527275	5.40973500872	-0.584386688349	1.18453268424	3.82396187101	7772.42223878	1374.87481639	True	
2.48139895555	2.34781909101	0.645319052462	2.97750640031	3.26332343614	5.80593183102	3.7608793057	2.85241433312	1.0973771041	2.20402088886	6046.93176082	1306.13107557	True	
0.674295869745	0.135168665363	0.362236784221	0.589900023157	6.40734098771	3.41165892942	4.73044272418	0.700368103236	2.32542558224	2.95965646086	10766.6970709	1240.82452179	True	
1.60652947836	1.36887922933	0.186360465765	4.91528626572	0.653451843552	5.45902752966	1.24874106953	1.52589569656	1.37105816999	1.04485976747	5308.56614873	1178.7832957	True	
1.23448977082	0.358175814412	1.39059230572	6.18167251512	3.30417070279	6.05121634783	1.55498787336	0.0365676559298	2.00536813061	1.26062564514	5930.33189573	1119.84413091	True	
0.796094640532	0.854806725738	0.202311273973	9.34250601792	0.832428241072	5.00660228505	1.50269636839	-1.64490789389	3.21360144246	0.576571763963	3666.48156243	1063.85192437	True	
1.02341316604	0.970929728671	0.558353424866	7.30867510406	3.13752813661	6.10587238196	0.39477297498	-0.66356519511	2.57495462628	0.222541675475	3534.33949279	1010.65932815	True	
1.26568320245	1.31216648547	0.712100606139	9.78906739923	4.96455319069	5.45596058204	4.96330588205	1.0285289893	3.50016834296	0.561659657073	5480.60364171	960.126361743	True	
0.491757140596	0.607419650007	0.469735457445	7.63256391334	5.02577068954	5.56827389797	2.91640288605	1.74584993034	2.52867812162	1.74069075726	4544.12425182	950.525098126	True	
1.82080423833	1.72283939413	0.409805801492	9.71967460073	4.06402849878	4.88298589185	0.41561778278	-0.294110824168	3.41283899855	2.95145514691	5021.39831443	941.019847144	True	
1.03171518462	1.18326056345	0.254408881704	9.02943207021	4.82955637638	6.96097925136	3.88951107064	-2.0965598124	3.11698497219	2.25478450602	5082.46248416	931.609648673	False	
1.65646439391	2.32571078775	2.39558293745	9.41042852548	4.47342893599	5.72203657813	6.52570578478	-2.41500396201	3.31365108955	1.863144782	4886.48421306	931.609648673	True	
1.07022191398	0.725069618717	1.0849918741	3.96456933302	1.14959238751	4.88126639215	4.93388291128	-1.68839662773	0.989351529265	3.59359196198	3688.02938044	922.293552186	True	
1.32448762536	1.29830837275	0.129153427317	0.874263416925	2.5215028133	5.08314881659	4.06285580752	-2.19824708224	0.718146528063	3.63817535882	6857.43603558	913.070616664	False	
0.771643635949	0.695826306075	2.01501914233	1.81849450503	1.73011217696	5.4024595136	5.83255283773	-2.50384240778	0.442082594195	3.1371979938	7897.76839662	913.070616664	True	
1.82187488425	1.75325886116	4.44220513557	1.46942947911	0.233614315834	6.44630712767	6.55493509722	-2.46429031803	0.0985291624599	2.67440221462	6676.14687595	903.939910498	True	
1.94684030928	2.27506957716	2.64469050357	0.676920905819	3.3832449241	6.06911818764	1.59601393502	-2.47170105287	1.01096788625	1.31033617937	6226.64263707	894.900511393	False	
2.08735374098	0.711859380948	7.38241733934	2.75759915944	0.160511750027	5.61167133795	2.91278235404	-2.2922467655	0.489049495733	1.42624244166	3802.12704772	894.900511393	True	
2.83444033763	3.56310877039	9.46272617934	3.09211151506	1.23666587122	5.90115597757	5.17203279702	-2.29461553501	0.621748739503	2.17713529984	6031.84475167	885.951506279	True	
2.82084824615	3.41013025972	9.563373851	4.11400443605	2.17958235859	5.61837201144	6.93355989656	-2.41987808028	1.13538267741	3.37139600843	6526.39131312	877.091991216	True	
2.90043330884	2.33003222804	7.96544074204	5.75184589319	0.433082703305	4.25920035771	7.04619231688	-1.85052451278	1.60444930236	3.39449828366	11783.4742965	868.321071304	True	
2.74014307921	1.37024693903	9.48347668134	6.78457790464	4.13288957264	5.88190530858	5.36529729679	-2.27325021405	2.30034871607	1.46469651146	6342.10556241	859.637860591	True	
2.58146836333	0.517235921207	8.51710165581	8.90679822676	4.98035491954	4.84070124073	4.78172540591	-2.25305757578	3.17154656334	3.4464586401	5912.79244441	851.041481985	True	
2.7518294593	2.26097107239	7.47355263041	9.09457606893	1.80594367575	4.38292399404	4.20885596706	-2.4142182791	3.13050369545	1.66140287231	7047.99441198	842.531067165	True	
2.22766550965	0.517035309542	8.06098047615	7.02487556132	2.13492494055	4.0730761683	1.59538238386	-2.31497686005	2.19939860894	1.44968775772	5420.13989447	834.105756493	True	
1.84077073236	2.23337811938	2.05921409063	6.06929726474	4.30842343847	6.85598621221	4.56838663006	-2.26535326174	1.98070548281	0.827231395083	6928.90911832	825.764698928	True	
1.36940535395	1.83233290233	0.519030316057	4.52844899409	3.2270114892	4.4654571445	0.486535192233	-2.07785709974	1.35538597138	0.765357348566	4071.93050383	817.507051939	True	
1.74149715268	0.942985026017	1.54844164141	6.15705508165	3.51201639001	4.57337278591	1.59429998681	-0.688814573355	1.91485102701	1.64561210383	4893.98406521	809.33198142	True	
1.90322563672	1.70745185752	0.654591391637	6.8732923383	3.70427683294	5.88111040292	1.54570655507	-0.927543647201	2.25437147679	1.64495722865	4639.7690623	801.238661606	True	
1.59126962157	0.796222402983	1.51149409551	8.58244210602	1.8653985938	5.22302491054	1.66130084323	0.481217499592	2.80977811401	3.27631866215	7266.84118714	793.226274989	True	
1.22923343681	1.02469241388	0.186856775155	9.35225359953	3.25451111162	6.54355250547	0.865897128347	-0.85860543761	3.29869780824	1.62565689444	5925.15109347	785.29401224	True	
1.11739658338	1.14539498668	0.469464649486	6.39540783806	2.94699220449	5.72098476095	1.54928414299	1.3688946054	1.93186998713	1.6691840165	3664.94697656	777.441072117	True	
1.68435554499	1.80657362686	0.700191222603	9.17180347684	2.70177125122	5.65815661206	1.86088402443	2.69974633891	3.27485450163	0.353832131484	4967.15072871	769.666661396	True	
0.554070510384	0.361306677818	0.592507462585	7.16796324518	3.27842954608	5.29070874091	1.34494814229	2.10918008195	2.42271860579	0.434628691206	3043.25267228	761.969994782	True	
1.08670698053	0.642904283372	1.00880079813	9.42891979368	8.12414311222	6.16456148237	1.25583595294	2.90615895049	3.46132679713	0.668266251648	5629.32248213	754.350294834	True	
1.10118246293	1.3957098118	0.0494274623523	6.40753909299	4.70446989611	5.11300120196	2.33566220841	1.51018821977	2.29528690573	0.24998710781	3611.96929614	746.806791886	True	
1.811761779	1.37906334456	0.8454218287	8.74510381081	3.70522588538	4.42742306421	0.813726253513	1.30649644664	3.18059930243	0.0447514088263	4890.72885628	739.338723967	True	
1.94632799786	1.24575287533	0.920520975231	9.38210474157	2.22347005193	6.4666314808	4.07537553365	1.19062428755	3.27287639221	2.33924215843	9143.57034258	731.945336727	True	
0.430784506322	0.391722661937	0.247352304462	8.88899112892	5.80588836185	6.8067471023	2.47014786349	-0.534433787077	3.0739753692	3.28095110097	5620.00841695	724.62588336	True	
0.949317245638	0.908450529945	0.748828922865	9.56962729718	9.61629527344	4.07386389792	3.0042341911	-0.089332676559	3.88177125897	2.19602530145	5258.5969757	717.379624526	True	
0.536815576256	0.221776668443	1.13723892043	7.98789911894	8.14317192739	5.67766115059	0.955980944483	1.76155889048	3.21974056233	2.68586540427	5862.74861138	710.205828281	True	
0.8082358924	0.868562223351	0.185718133635	7.27946303569	6.47969463794	5.04450567965	2.42243112039	1.43890913566	2.65172246794	3.69171147934	3166.06410614	703.103769998	True	
0.748348021473	0.791033208438	0.2684411202	8.80037835348	5.11102219852	4.78353206146	3.57229830154	0.496857308552	3.05722675208	3.35403313302	3453.35503293	696.072732298	True	
0.556583724807	0.426346529584	0.225717755257	9.01227739491	5.81808981106	5.43624174735	1.39197530884	2.91592125754	3.040084709	2.96015383549	4590.59019028	689.112004975	True	
0.787045800429	0.340937169525	0.777936450123	9.64623172536	5.89567484857	5.23036341837	0.248390965746	1.1132154515	3.4065661081	1.9507598755	3313.8010938	682.220884926	True	
1.02001218648	1.16355246816	0.268502733528	9.60244670872	9.27583191746	5.43741681387	0.728967980138	1.68159543241	3.85081083257	1.93541935519	4418.66263272	675.398676076	True	
0.983172732756	1.20791538242	0.307908997149	8.80312876605	6.9731097457	5.44543169469	0.930171756883	2.34877616001	3.14416383781	1.12896116392	3565.79300634	668.644689316	True	
0.685544290198	0.454013216916	0.79953303621	8.63726247561	7.12558804274	4.75477474913	4.11677761002	2.48488042764	3.2397078175	0.694678151301	4780.10650181	661.958242423	True	
1.0655547776	0.594223789767	1.62820790225	8.78191955371	6.83832074374	5.02284263496	2.43022417123	-0.182294710873	3.23592164059	0.539257803728	7217.06624752	655.338659998	True	
1.38153583013	1.02886130942	0.873018689193	9.97614338933	5.01004149613	6.57285760815	4.06055387074	-0.489508597087	3.71580931926	-0.00636739150502	6987.76470482	648.785273398	True	
1.1724201187	0.656881171236	0.939734856136	7.52049727742	1.40964359322	5.63916789958	2.54792124148	-0.54217649811	2.48119569425	1.04261538797	4473.19191273	642.297420664	True	
1.48531499662	1.37808780295	0.453707658827	5.23544076004	4.14620142061	3.99501483264	1.38408479326	0.249502143779	1.74383982121	0.562675975357	4327.56825491	635.874446458	True	
2.07433461254	2.09424756475	0.277127466814	7.90528084629	2.24630419644	5.20306870773	3.26588072943	2.90941244698	2.67582442648	1.0286378305	4600.44079905	629.515701993	True	
1.87949513153	0.605822282208	2.12627921559	8.86840715666	0.845771765668	6.20225635893	1.5644880343	2.49553057277	3.03815357005	0.437799010597	7117.81597809	623.220544973	True	
2.12227788967	1.97057770621	0.625830414826	5.61628338026	0.959908497277	5.29985995087	1.03999575681	-0.0665708534467	1.8071839051	0.186170291984	3998.20341082	616.988339523	True	
0.978129569343	1.06831779005	0.504773817171	6.23988169203	2.67916986151	5.47317446841	2.90727046378	-0.896546107721	1.9346670909	0.472477632853	3966.52409022	610.818456128	True	
