Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Potential	Temperature	Equilibruim
9.17978829895	-2.70643045345	8.1123539896	-1.96669035973	-0.589720422052	7.79763700019	8.41720041882	-2.43525868427	-0.192887911557	-1.79220763736	4.2995963113	5.6614257154	0.34124474292	1979.67494203	2049.0403661	False	
3.20983851046	2.96035531398	0.906163146037	6.28739705008	0.307170807507	-4.1237196671	6.04028340002	0.20952240996	8.2444385241	-6.24504248069	-0.360356384548	5.88029163349	3.35635526541	1195.33903485	2049.0403661	False	
4.15727216598	-0.457400691892	5.91479835329	3.31631597318	5.90241289085	-5.28028262898	7.56114626628	5.47124490912	-0.755767105438	-5.75717182659	3.98870556768	8.88485824656	0.654056548738	1237.34820395	2049.0403661	False	
5.59401510689	0.412629270031	9.54125974917	-0.264200076365	1.16705003311	8.26112912738	4.6249611996	-0.361850120903	4.0773393531	5.14804428183	9.84529196583	8.28158233653	2.6533336505	3965.4497623	2049.0403661	True	
3.42215835818	-1.1540997453	8.96422367712	0.973237139782	3.99036346493	-2.08681408063	6.62860356908	-4.61369693465	8.22563372795	-1.76876732298	1.18311261678	6.7119773269	2.46483498652	2731.3452906	1946.58834779	True	
7.0562972944	1.05508927127	-3.45795508339	-0.188870427914	1.53494960506	0.546558734229	6.10041544464	7.97624505296	3.36350429042	-5.04297109249	2.91329789225	7.1664402473	1.00376096957	2003.04561663	1849.2589304	True	
5.30652041207	-1.34027890051	4.78111622047	-2.36901343211	3.45207137187	-2.253290048	7.98496749376	1.99704599121	-4.79244576154	2.6240990657	0.28393025162	3.42542194478	2.66074476552	2189.62176876	1756.79598388	True	
2.48662635311	-0.389637270093	5.2081235912	-2.62155210496	7.73044939776	1.95168969594	8.22217748791	7.9957764958	-0.683406086343	4.08816438785	-1.68467404273	-2.0375380521	2.3372952955	3485.07399271	1668.95618469	True	
6.3142815175	2.57827935755	-0.962889721623	5.66328335276	8.51287258026	3.93990800448	-2.13613431655	6.24179308039	4.19197855178	-4.69272878788	7.17590023079	1.11254401928	0.539494755379	2903.468975	1585.50837545	True	
0.293289131775	2.62345590559	-2.28420993446	5.9454763991	7.37801893372	4.59567856601	-3.20201389178	-0.651665036431	7.89069250264	2.3433367724	-5.30876201732	3.67312659233	0.777311609485	2371.1503701	1506.23295668	True	
