Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Parameter 34	Parameter 35	Parameter 36	Parameter 37	Parameter 38	Parameter 39	Parameter 40	Parameter 41	Potential	Equilibruim
4.62595403639	-1.01067368994	-9.05448601433	-3.26280671571	-2.48948035546	-6.65120930624	4.95332491675	4.76862103694	-0.369259757056	7.34372875731	-3.5956392854	-3.06769051813	-7.27762521198	-5.14084339555	-3.14126175527	-7.78395463064	-3.44607193443	-5.61407480471	5.89996725287	-2.85878277204	9.70545971438	5.76040100916	7.26160105521	5.09326766933	0.672653875318	9.65891421085	6.44469639309	3.71287388439	6.10428993773	2.53593694908	8.25207665467	4.88660441246	0.568223631312	5.88538057556	8.42336083256	8.18303030401	3.49190010959	1.43667573573	7.87361354782	1.660233707	9.63779902693	840853.14497	False	
4.57088159382	-6.06138593833	-8.32015463674	-7.84955361378	9.59464105638	-4.38387757497	7.6413470599	-0.486368064202	-8.90870841322	-5.65704484339	0.534032557204	-7.32633928335	-7.42393297581	2.03214128619	-9.10200967155	-4.10900340651	8.07375487607	2.0634391839	4.64642007888	7.99878126746	3.84478022124	1.41465330103	0.552055155749	9.20903631844	0.551303144296	2.50832792882	8.84957920147	5.94157918945	9.49809142715	7.09172814612	9.29574786009	4.78700303692	5.66106532373	4.27142024732	4.16293044138	3.43914628665	7.45009826348	9.29331491961	3.97786304129	8.17724425865	2.39585936042	817245.042961	True	
4.47903624094	-5.64852274942	-4.48361262164	2.80623309872	-6.59511156699	2.39137449886	5.10808139861	1.18095748246	-5.59583727138	-7.73657128375	-3.19935295364	-2.33742563461	-8.11799692875	5.7413984561	0.0342959882639	6.33057369078	-0.969117245524	-0.702172379796	2.23560941514	8.02860321458	-6.42394010937	3.02761104867	5.14210428132	8.36802146881	6.47035956666	6.09591069644	4.67202104472	4.7993352062	1.4621082355	1.23199353006	8.78131611262	3.36041971875	5.67817042267	4.17755355058	6.7660944383	3.13502165157	8.78679979471	0.874120050983	5.21181456073	3.97497390927	0.436344612989	820114.953263	True	
4.87978042141	-8.77897830176	2.83595889734	2.24961874253	-1.27600731941	-3.76155983554	6.39842909457	2.3424377115	-8.29258445305	-4.25179468593	-3.86685556775	-3.84164808508	1.52070914446	4.11201417719	-7.40519371495	5.33470400622	-6.98916173196	0.828411325273	-4.46047852476	-9.96661273112	5.58504731695	1.04386090633	6.58667691015	1.96914778829	6.43328776641	9.51964306362	4.86256616178	9.1067388376	2.46554108282	6.49240970067	3.71270382614	9.66964898186	5.62414155343	2.87322252782	3.89096845165	7.14802081712	1.56274143003	5.0482584333	5.91503561355	7.80126953929	8.02096986159	542312.407619	False	
8.15291284227	3.30170224041	-8.56528427275	6.3498241877	-6.24687922604	-8.6511972952	-9.82720313906	4.69420229753	2.9983807276	-2.48298142209	7.75896662367	0.0260194419399	-0.704126083596	1.5828372453	0.667255311259	3.71965395778	0.161900868506	-4.9879506983	-9.20575205343	-6.15292516504	2.75981009669	0.902021622422	2.58041097802	8.63939826971	6.09167938863	7.52465293395	5.84323641208	2.37185576693	7.51275721832	8.48513349258	0.0261740228096	3.02921458521	9.95624695347	9.61612246031	2.39916799441	8.54254328756	7.59340703977	0.203522087755	6.34790804975	7.64785716334	5.89930826322	880759.878512	True	
5.12460242082	-3.21131696908	1.34263146591	2.44459846416	-3.4546145006	-9.06963395642	7.75382194462	8.84308957898	8.77943971831	7.89176627719	-1.80630249767	-0.63034954423	-0.458001436032	-5.67782140043	0.095598908979	-3.69609602516	1.95419206706	-4.7449502476	-4.01788076255	-3.61802445875	8.6919361001	2.09101922437	2.5831692512	7.89612600901	0.339891233701	4.99762265231	6.64734119493	5.71705029761	9.06023123228	6.20685089531	0.2849947367	7.53989570308	7.56793044534	7.00218868253	1.02478294772	3.77933712353	1.57175745884	1.98167528939	2.09743011482	4.25667064171	8.23592128088	1215927.7222	False	
5.33991784186	-2.69373861672	-5.84377163946	3.33403292057	-5.54753911462	-0.246144961069	8.0088329594	4.69701380724	-2.86035436266	4.9631304345	-8.67400891335	0.12561142664	3.63889658629	-8.48159928897	-2.19330692443	-1.69155352363	8.94849852743	-5.68662542393	-8.22529854702	-1.31360768291	-6.39781092348	1.34552316025	1.56776150799	8.33185855291	0.221210775982	9.23909796294	2.63616718462	6.28387576975	1.61979767115	2.01847270393	2.43512069549	3.32030537498	4.42311617802	3.69843526008	5.68737642902	4.36568512024	2.01279244429	4.09279534451	3.54657214834	6.4767387435	1.16449355601	625626.445318	True	
4.62764744956	-5.91081999908	-6.12798051746	3.21271803813	-9.38172235127	8.20957253172	6.81071280425	-0.964584091054	-3.21681374746	3.07803994555	-0.373526415456	-3.87227691196	-7.36454713068	-9.41758136134	8.90612374693	7.11427846539	1.9638505901	-3.24587027018	7.93417680546	-6.1978439275	-7.61767124189	9.04635739356	6.2059559872	3.3756479612	4.33048551508	2.10489164394	7.58075395938	6.79604877946	4.94677330484	5.90532779422	4.76197936353	7.20303397322	7.10977568244	3.0263444361	3.9597074246	1.75325046053	6.86259002345	8.70744202587	0.258686326454	4.47880710382	2.83679085429	821803.61072	True	
5.07455894643	0.396800352555	-8.83588137669	-3.89128417304	-6.41401526413	6.16359047587	5.09324715789	4.99558832172	-0.474351634621	7.83014720555	9.98904511035	-5.01547872635	-0.909960072952	-1.93960048044	-1.7697301805	-9.54207902778	-3.11645515959	-1.44910822126	-4.94725572154	-8.00114478749	-8.08531680837	8.67139032328	0.597782961403	3.47802280811	6.2923523017	1.09390346135	5.53710053225	5.48826833606	8.74111756944	3.98159602103	4.16120548388	6.02105147416	6.14606643863	4.19106293013	6.1805954912	7.90770124439	7.64746333814	3.45524332526	2.13383556594	0.853294906973	7.22942535423	908707.078288	True	
4.19333959695	-8.39874180324	1.62310136764	1.78052321808	-8.14327300855	7.87197924776	7.88965123581	-6.71375414807	-5.959281225	-1.91943022539	7.7069502957	-9.41082992044	2.08431101629	7.55234838372	-8.45767421464	7.64617557934	0.5948710131	-9.618136479	-2.31025531329	-1.08390112474	-4.1439236147	2.85244298793	5.91987368212	6.52985708737	3.86891048763	8.79790959053	5.36358828278	8.13755618894	7.07273573348	9.47362759773	8.31779449638	2.98696810299	3.0360052116	6.48348325643	6.30323886908	3.82895844439	1.06290811568	5.43401836123	8.96277190173	3.95393171882	7.60191218662	1041655.57552	True	
