Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Parameter 34	Parameter 35	Parameter 36	Parameter 37	Parameter 38	Parameter 39	Parameter 40	Parameter 41	Parameter 42	Parameter 43	Parameter 44	Parameter 45	Potential	Temperature	Equilibruim
-1.28581519579	-1.76065586827	0.100589002133	0.824830853332	0.701601784453	2.53209371282	-0.22174842568	-0.279050728553	1.55636419775	1.93782632381	-0.0356976949097	1.53400867832	-2.47740656396	3.31201631842	-0.140183302794	-2.18806438318	1.63182617004	1.18314185413	1.43045024529	-0.765539368479	-2.90119855151	-3.87073068919	-0.921914667757	-2.0502866332	-2.9133111483	3.38502553689	-1.20162704417	-0.490589506107	1.93421531931	-0.183311988394	-1.33444009635	-1.93332856291	-1.31412528206	2.43614595628	-0.672499085225	2.41312792385	2.49279847168	-0.988825239362	2.30092464605	0.803750818615	-3.62563835248	2.60010755735	-1.81938573897	-0.0442150293609	2.42663375868	39237.3305579	2896.64379737	False	
0.412470701464	-2.3949762227	-0.579234197964	-1.71022861963	-1.85388746711	0.012218645909	1.49341201471	-0.908783819834	0.90208797494	0.00558260454423	2.19690959286	-0.858014155585	2.1451271801	2.29732019088	1.67316884649	2.27548860235	-1.58483370699	-3.06620964254	-1.73698722462	2.05667513736	-0.138783635357	-2.90667976318	0.50043405791	0.239646553619	1.11292159039	-3.26691958154	2.43648917618	-1.97922696418	1.17438009878	-0.729924896886	1.32558354638	2.32139595999	0.17312150239	0.400233407761	-2.99507116334	-3.45691494276	-3.4793795365	-3.56188264552	-0.219817244602	0.161458558294	2.73445724706	-0.932928310256	-1.78283354931	-0.333695514032	2.51882379568	45793.5698473	2896.64379737	True	
0.55366311523	0.276437514028	0.0740696783488	0.126529809038	0.824721417567	0.705891503779	-1.36193162276	1.47344731904	-2.66494916158	0.198336820559	0.718966734928	0.821573539508	-3.2865152922	2.1058437456	-2.11496500804	3.42293210228	-1.55313163453	3.00380924622	0.00432022289185	-1.97400359095	0.79818316973	0.967361739814	-1.82864030637	0.1388692628	-0.487480144717	0.916525449984	1.01891274878	-1.701691573	0.267719492336	-0.266619372024	-1.29586066553	3.50062782089	0.564652298176	2.34942288941	2.02122931069	2.05560107438	-1.04919036595	0.501787739598	-2.25399059899	-1.13790940929	-1.71208975787	1.19934677693	-1.34098685619	2.19014440105	1.69611719503	27864.5067182	2751.8116075	True	
1.60435776457	0.410096944756	2.91091815744	2.11015774483	-1.23816595252	1.00748003264	-1.5174917978	1.25611145371	1.84316886485	0.740064806215	-0.356702715383	3.68601438924	1.05476202842	2.52602623077	-2.70393370755	0.257228511318	2.30421619737	2.30008989422	-2.46982529995	-2.61968715134	-2.64639470016	0.872274425196	-2.68002244461	-0.130853687106	-0.197052643042	-2.56806603338	-2.69432246747	-3.02023845793	3.31659754259	-0.829988762522	-1.53212209084	1.22230386883	2.53319756442	-0.757074985001	1.48481980227	-0.211590379364	-3.158425479	-0.266602775103	-0.678100496919	-1.23839505813	-2.50738743408	3.04244761602	-3.97289589966	2.7940015521	0.514066502947	39840.1835209	2614.22102712	True	
-0.472987662199	-0.24435971867	-3.7419856208	-0.0670738207257	-1.88265573547	1.31610762265	-1.38177383887	2.08552907533	0.138922096463	1.04413962041	-2.75984387715	0.0718952855061	2.00366413586	-0.24044099125	-1.67138754822	2.7267215744	-3.52490479124	1.14710291306	-0.910398503256	1.25467315828	1.18306435082	-2.56452620333	-3.24952032332	-2.6130245061	3.2790904658	-1.39363513198	1.82114612518	-3.59954334712	1.96984684193	-0.455393674836	-1.85229392214	-0.0948732504144	-1.30411432903	-1.02479890151	-1.12769997446	2.54980798241	1.03980748083	-1.33193422456	1.47792874437	-0.00300528950393	3.01051184889	-2.80181374063	0.514474420392	1.75743733449	2.15115005736	31743.6215629	2483.50997577	True	
-2.86026891174	2.0246780132	0.523403319908	0.47541713485	-0.686960119077	3.24227321029	-1.96050680299	0.958485024155	0.112079478356	-0.38536736459	-0.480292157771	-1.71745577704	1.53759588314	1.50984545493	1.0908611354	-0.131571005013	0.160405744033	-2.24093840289	-3.96935715658	-1.78694275151	3.6594085433	1.12154990507	-3.50345174454	0.0475612723012	-0.486177393892	-0.111070939181	1.95570265424	-2.14152628331	0.956624099426	0.730698301149	-1.98457252489	1.33058498066	1.43010697742	-3.443488531	-2.47508488336	1.54678468446	-1.2155433698	0.554825708536	1.26073525846	2.28397997304	2.45050081169	0.134176507728	0.99349148394	-0.748491504552	1.77516135209	41124.7637987	2359.33447698	True	
-0.866295762453	-2.73022625031	-0.80726195493	-0.987182660901	0.597407586643	-0.371590664642	-2.21471223903	0.900757764501	-0.365647499989	-1.65150201464	0.289026695787	0.665736139546	1.88597039195	1.69315054289	0.433740078338	2.22059983466	-3.17083465868	2.18384041192	1.54165135824	1.09606421723	1.88589779974	0.0330637629053	-1.09167439417	3.03720955562	1.56658855029	2.58421344158	0.31257081636	0.938413555369	2.76150230245	1.54568463062	0.283587350776	0.481383630906	1.84671784199	0.864259992629	-1.40382398006	2.56622344141	-1.12148236282	-2.15970258356	2.86679198382	-3.17256877841	0.838311446152	0.598667541657	-1.75434898135	0.339947641284	2.70010896528	25358.7567595	2241.36775313	True	
-0.289903796181	-3.74349877853	2.66846034516	-0.0614493462159	1.58990697085	-0.526390830516	1.14107430514	-0.892018164566	1.591005566	0.141369833765	-0.588397689598	2.26564760469	-0.130927470547	-0.683350400324	-2.33622905715	-0.503278935779	-0.698888138645	0.996983508608	-1.97338385991	-0.512469837471	0.0281312329878	-1.79776111041	1.51424700641	-2.15968227942	0.10032107575	3.67977180711	-0.274659999979	-2.95591983943	1.27318024989	3.95519188439	0.183009287965	2.76174985772	0.436071914374	-1.85742207635	-1.55147383433	2.80057660312	-0.792923699695	-1.93890797819	1.84473514321	-1.20009169518	2.19292377985	1.88169744075	-1.70714336712	-3.2791255065	2.07074420533	34418.1343736	2129.29936547	True	
1.1477219123	-2.2424271752	2.09208785403	1.28482723603	-0.563647386475	-0.942600002839	0.877943039191	-1.04572427631	1.06726948386	-0.50436311099	1.45236878394	1.34045607539	-1.09833539832	3.28692396431	-1.70803684472	-0.602039783333	-3.08775174826	0.10122434661	-2.28377431641	-1.48359219566	-1.31677642302	-2.19356431919	1.10809019834	-2.34861776977	1.41200480726	-3.26252274664	-2.87394570805	-1.23967892734	1.35772234426	-3.40775554046	1.50170601168	-1.15061580324	-0.586860426405	-2.35277628294	-3.62371240253	1.44226012374	-1.01731745736	-1.69398081035	0.149893256019	1.47110240279	-2.37076495615	-1.5918214466	-0.486610740444	-1.51148854292	2.68812828235	35635.1852615	2022.8343972	True	
0.331488712883	-2.62141624306	-0.365925419682	2.45446516545	-0.135072895819	3.0750721521	-2.01806327727	-1.56385169025	1.21835623104	-3.52788343386	-3.21788880857	1.341282893	1.01619049556	0.853433813382	-2.14840384769	0.166478850262	-3.2704457486	-1.81708314262	-1.81267796908	-3.39218129915	-1.29420683658	-3.14278636258	0.758184789618	-3.50528709336	0.0801404530358	2.45530214914	-1.82836570134	-1.95445204701	3.55588747996	0.0026737604095	-2.30783996396	1.65832881253	-0.70411059765	-1.46995181921	-0.165685259008	0.0602459305502	0.156533964102	-2.14316215229	-2.72492845366	-1.08277357648	-1.84928214373	1.55366294748	0.740706503891	3.50729464457	-0.35119961023	33586.8639862	1921.69267734	True	
0.768163370113	-0.353996805721	0.214633795789	-1.32806109252	-0.238242539792	1.16593216613	-3.77179305734	0.0652149531889	-2.18432495562	1.10360011275	-2.89371938876	1.96909815467	0.899369629673	1.97566962181	0.143417782682	0.800968472049	-1.74198461398	0.572129905714	1.97072891365	0.830862955626	1.34726304181	-0.538145916671	-1.44699170815	0.456372532817	-1.42705644637	1.72443938221	-3.71905959103	1.35188074141	1.9577770515	-0.996331871464	-2.16748897191	3.59469967846	1.81514298764	0.3700875368	0.436117090801	2.86771957612	-1.10085548488	0.516929172393	-0.218235015045	1.21441522437	-3.00123217539	-0.597106408395	-2.31978271456	0.155263897122	1.7013182319	21560.4692249	1825.60804347	True	
