Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Potential	Temperature	Equilibruim
-2.14588980762	-0.173936222325	0.621327475701	2.05258079836	-2.32669180288	0.722126069644	0.0051296520688	-2.61275428739	-0.28868977188	1.1520049839	-1.98436454685	-3.17891290137	1.53257774906	1.75014236065	-1.28010110335	2.68301300888	2.64356867482	-1.17249112805	1.59095504596	-3.79328574913	-0.303132255065	2.9234496813	-0.686898445016	-3.32345850978	-1.41587163797	-0.246466179133	-1.24343607587	-2.56974107946	0.753043556785	-1.29375256346	39905.8242987	3186.3081771	False	
-1.54252837559	-1.0063065102	-1.6280048928	-1.95207722808	-1.73337165738	1.83177774103	0.52026405679	1.18855825785	-1.32113910529	0.251223053099	-1.53717544161	1.75585770899	1.34887096141	-1.32781124505	2.08493349971	1.03303994322	1.89744529808	2.29399948527	-0.90274321183	-0.700181434289	-3.75183450233	1.26721839285	1.80847937994	0.00820465711192	-0.311322086706	-0.35513413109	-1.57769987766	3.03577272533	2.51453156803	0.848216540585	22221.1051184	3186.3081771	False	
1.67800515916	-0.750877087076	0.806956810946	0.564532093915	1.07250295393	2.12627935598	1.76152746293	-3.20492943524	-0.742277911525	0.849171680069	1.62536606002	-2.82286962066	-2.58332720034	1.323058004	-0.623997215177	-3.10881224427	-0.0559807704228	-1.91138727924	0.0936117532983	-1.21711753396	-0.468998526129	-0.463064008049	0.0341262580738	3.59993668129	-1.01136881866	-0.0730726683933	-0.809717650478	1.46569454801	1.44660066073	-0.956388456071	35335.5375775	3186.3081771	True	
2.19697777181	-2.35051347665	-2.13169426017	0.776700477175	2.78206523231	-1.39676351738	-0.285036469326	1.49904750925	0.0706201517856	-2.54608811965	-2.11548238146	-2.08665237882	-0.868768970977	-1.82210949525	1.5253135752	0.0384994242754	3.30352046591	2.17816134296	-2.01690661164	-3.52362688143	-1.68716310727	0.0477189824987	1.26559087712	-1.21886390727	-2.85301483304	-0.666924477208	-1.52215255001	2.83582502145	2.49454682276	3.48889765064	35819.705857	3026.99276825	True	
1.62011969297	0.664378080355	-0.225081126607	1.04764926731	-0.109489651607	2.24978359936	1.84147356691	0.208557141012	-2.08215350675	1.68005307274	-1.17043858236	1.9106590696	2.03766214678	-1.59702889882	1.55180113662	-1.07181805254	2.77898949997	-0.164363046824	-1.60594174442	0.00670267042574	-3.10304068902	0.169730884218	-1.29997779575	-3.96511691851	1.91906201522	0.85179776444	0.612183413762	-0.559978166208	1.06371521449	-1.02430195056	30353.7432304	2875.64312984	True	
0.192859565882	-1.81730950863	-0.513349436425	1.84193699726	1.10623582048	2.86527603457	0.493116373423	-3.63543063375	2.18728415412	-0.213217167078	-0.551512622819	-2.27026040135	1.66656901591	-0.396670037283	-1.98268120846	-0.734670381264	0.0711556998929	-0.38398524675	-0.558233015477	-1.76971344423	-3.76703997501	2.08940233438	-2.38152949365	0.241503405833	-0.763816131941	-1.55816493845	0.608992852673	-0.944915517772	-1.6990844649	1.1645633621	25225.1033757	2731.86097334	True	
-2.474142939	0.64075986874	-1.53238887023	-1.94247178129	2.78471038254	3.83963173352	1.63855622237	1.35032221832	-0.314007842964	-3.12573107596	-1.8519594053	3.69926481599	-0.0835015845134	-3.22480528013	0.713249937988	0.530293212204	-1.85324416228	-0.881234306443	-1.67448078763	-1.43013653902	-1.92437595141	0.891772032384	3.25462680421	-1.40041726595	0.401396961154	-1.17685763638	-1.26443590262	1.49630868929	0.626972516313	1.58972289511	27542.122182	2595.26792468	True	
0.423363364216	-0.480669285877	1.4396518888	0.828276421776	-1.81963018876	-3.15869336725	-0.556412012209	-2.66706426032	1.23743479896	-1.88379321873	-3.89913979638	2.08981543357	-2.12915580223	-3.4649308523	1.99549442353	1.27835775802	0.499060017631	0.97347035928	-1.8995170272	0.505673614163	2.36600134816	2.68234655046	2.17090110526	0.562835762591	-0.729730076105	0.924761672116	-0.948027414002	1.50453600439	-0.630091440013	-0.195630613448	38537.093245	2465.50452844	True	
1.25079822024	-0.112606586973	-0.106483609893	-1.73417476518	1.53226882857	1.44134472819	1.41313344424	-0.96203788076	2.4312290388	-0.00805472736399	-1.57206861244	-1.3405591911	-0.732728525212	-1.86216944842	3.3964424491	1.14747715952	0.777008535742	-0.0637052894442	0.100898850244	0.622787998974	0.274762081332	0.293200126186	1.57108180405	-1.58977350128	0.332656192368	-2.65582920597	0.854312180002	0.104583429846	2.00569079625	0.653807339747	21092.4276924	2342.22930202	True	
-2.55049730889	1.32800714202	0.109569173094	1.01633369933	2.13164712832	-2.05002305112	1.55998285817	2.24428258777	0.255264151927	0.392063983344	-0.474596737233	-0.171233057481	-1.77773391535	1.53613768053	-0.712240473544	-2.94992468047	-0.46431217657	0.338907646911	-0.00925240225988	-2.32774882261	-1.34102310056	-0.0476544562721	0.49465885583	0.562214872959	0.391955031251	0.978747284725	0.308521532501	1.7790171838	0.346242601512	-0.657474293266	25711.2897376	2225.11783692	True	
