Parameter 1	Parameter 2	Parameter 3	Potential	Equilibruim
1.68623867764	-1.5184645229	2.21023294041	32881.830367	False	
-1.19861489617	1.33785185535	1.57687864692	53778.5335996	False	
-2.2511956751	-1.56628032493	2.87282119477	63366.8599072	True	
-2.19675453592	1.38351698844	1.70847362336	58231.6221654	True	
-1.13261171467	2.86813188654	1.7118479333	38825.9349366	True	
0.47589938547	2.60881291295	2.02214757184	77813.5668521	True	
-2.2367270277	-0.44706897952	2.42564182264	29656.504403	True	
-2.22173468423	0.105715088536	2.1907163069	23842.7946976	True	
-1.03010380062	-1.40540699182	2.2366418887	41949.2287746	True	
-0.612146749693	-1.02992107063	1.85449967897	33845.3610152	True	
-2.48860942057	1.35840746337	1.7629602411	79413.2378069	False	
-2.49630210185	1.10492353814	2.04576695551	49781.212702	True	
1.17962461507	-1.72387332908	2.97148286898	153539.205561	True	
-1.8780854459	1.35649319952	2.23967216305	60045.8968055	True	
0.733739702053	0.0771902279826	1.63050692037	45082.2866585	True	
-2.15237311803	-1.02843099271	1.81210340193	48377.3982126	True	
0.166790638515	-1.76320696648	2.24318841244	22918.5276797	True	
-1.23618827469	1.44808865829	1.62456790124	47481.7738993	True	
0.302949784863	-1.76506143686	2.39513627751	25848.9401647	True	
2.41061058532	1.56544142478	1.56401823494	53349.109362	False	
0.878006244219	-0.581279727502	1.5265610758	61130.3471534	True	
-1.62638054775	-1.49916232372	2.27362120082	27140.2345173	True	
-1.28557792849	-0.102204342242	1.80392327076	35517.50655	True	
-0.892962595717	-1.80435722271	2.29962963875	23455.6609194	True	
-2.27926790637	0.214143161372	1.96220118188	35988.7292428	True	
-0.593234509331	1.67386825147	1.62121117869	46271.4415888	True	
-0.124737730561	-0.63192675052	1.77158451143	36204.6948587	True	
2.55597780009	-1.30325816248	1.72690576198	41500.8732281	True	
-1.73004568344	-0.486094850067	1.92334974579	32217.1297092	True	
2.42879121122	2.58503198196	1.81993319785	39022.5779315	True	
-0.401034256364	-1.45687160565	1.9659873818	28650.852197	True	
0.028117956305	-2.05833501711	2.81162308929	59836.4033373	True	
-2.08579615921	0.266930409906	2.02957960003	27355.1609649	True	
-0.407433605595	-6.29135491352	-5.04784511084	314161.072716	True	
1.61867747986	2.61961019784	1.71360563802	38343.578908	True	
0.68040540803	-1.08052942332	1.91109168917	34990.5644085	True	
-1.23732724156	1.59035889323	1.85163016886	37381.3997687	True	
0.0430448763084	-2.16190854402	2.2632339117	62248.9226954	False	
2.20098994778	-0.00165771669161	2.04681361541	82547.2817788	True	
-0.0281723343957	-0.683157950662	1.8826065568	39093.2003764	True	
-2.50053717569	-0.789765151959	2.55189273946	34001.6102789	True	
-2.59003694756	0.962365300035	2.91146033132	62468.1350165	True	
-1.01333654079	0.0647948156872	2.05046344467	73009.6927954	True	
-0.435896688055	0.366611818252	2.14709854659	124493.315766	True	
1.54061249266	1.9655637828	1.57937213806	51142.3386471	True	
-0.42008271794	-2.1506614095	2.38545230657	56563.1789586	True	
-1.10643765847	-0.264161472753	1.28625831238	110917.394362	True	
2.35664651871	-0.846720079539	1.6428891649	45850.9300619	True	
0.897837778119	1.45532375291	1.77582062631	37332.4592518	True	
0.559410431853	0.586348424604	1.5893791765	49912.0840814	False	
0.62495495859	-0.374657321257	1.57000180761	53564.7264356	True	
-0.918368430781	-0.246849486183	1.73618130139	37462.9238909	True	
2.8844182826	-0.854261634651	1.83085344835	35360.8687793	True	
-0.866751332348	1.57727936767	1.61290629716	47688.0387461	True	
-2.14460470315	2.26726370936	2.05122226615	26583.1688853	True	
-2.34960502308	0.85401749353	2.42550098426	24609.33461	True	
-1.697710701	-1.43335294941	1.84632515814	38663.6923379	True	
-2.00670384244	2.7459425139	2.25450823636	44272.6393299	True	
2.40336753938	1.20630893311	1.68848105662	39733.5503527	True	
0.478952749062	-1.69592518823	1.77739249149	49100.2393474	True	
-0.350997029607	0.972398497285	1.96791636149	60021.129451	True	
-2.5901162339	-0.26586727118	2.5708613414	42266.9737914	True	
0.514521322636	-1.45028378387	1.6715738559	51558.8419522	True	
1.58897044583	0.792720740332	1.36098800361	91587.1526177	True	
0.839998648982	0.631037072664	1.78243762275	37362.3377028	True	
-0.685939989553	-1.44402191731	1.86419856161	32910.9661229	True	
1.04743145483	-1.21555725892	1.27161363019	118356.792103	True	
-1.65291051458	1.42170907675	2.16139180373	71268.5769352	True	
-1.84903433565	2.0371942523	2.10799503334	42541.7795878	True	
-0.106693867154	1.67793586536	1.74801626906	37287.956486	True	
2.26418158274	2.47638812337	1.61053009751	47077.6098345	False	
1.76591551283	-0.883978559217	1.60044754439	51562.5283215	True	
2.61454866051	1.09648737574	1.88310227678	45208.029181	True	
1.32289117575	-1.90295062153	2.7831280782	57119.0708528	True	
0.51406100152	0.974477681732	1.8711186541	43504.2994524	True	
-1.13252539352	1.90539331911	1.7755975315	36368.6831692	True	
-2.43928339847	-0.319795484568	2.60721828869	32066.8707061	True	
-2.35393463994	1.82651600923	2.01629796201	36579.2089525	True	
-1.13648823125	-1.23713745707	1.87782581047	31770.8158716	True	
-2.26915426491	1.36585603046	1.92990179851	37879.8024904	True	
-2.33058256537	-0.84011542659	2.29919002572	24023.5335863	True	
2.93715194504	1.74314890273	1.76532997588	37257.5285864	True	
-0.438738973145	-0.00614512172364	1.76445578547	36830.1104021	True	
2.21294394144	0.158004521872	1.55124082658	55590.7292574	True	
-1.89396181785	-0.684139711953	2.08786098418	31769.1308435	True	
-2.37972887641	0.757583949666	2.46805695222	25574.0424389	True	
2.71379721306	-1.91759061853	2.47465410424	28830.4092649	False	
-1.55295130695	0.366337047039	2.05503075935	54017.8556208	True	
-2.148623345	0.997119486586	2.26345073846	29405.1984966	True	
-2.4156971995	2.81006619783	2.09030806887	36449.9545623	True	
2.81525206056	-1.36712749983	2.08796601485	35193.6028841	True	
-1.35672180898	-1.90725836965	2.33530317985	29570.697568	True	
0.137980033022	-1.56690438635	1.92451927394	30745.2010828	True	
-0.527906046443	-1.51770458474	2.21505510745	32236.5752438	True	
1.27479957174	0.954322648978	1.61350220034	46765.9062276	True	
2.71314726478	0.0654174893661	1.82975448999	38991.2818436	True	
2.31889640736	-0.899808061504	1.6935376459	40913.6493834	True	
-2.38320021992	-1.66006697858	2.58054050666	43754.1927824	True	
-1.58375274846	-0.24015998784	1.24262143297	124411.950628	True	
0.300737336592	0.324475194637	1.93233442014	52474.5417456	False	
0.930558948587	-1.33321014205	2.08428706766	37036.6030157	True	
2.56000284274	-0.121764178954	1.79262943645	37127.1195666	True	
1.60427275176	-1.13757550753	1.71267056879	40796.7360828	True	
1.99186712994	-1.34389762008	2.05219210945	34033.8767887	True	
1.78098687746	-1.58205088305	2.54770615024	69822.9142159	True	
-1.90791838446	2.19590855067	2.11706343143	38847.8219705	True	
-0.00482522111067	-1.18873245879	1.90888064718	32816.5713071	True	
2.48545076378	-0.943653703819	1.84192282995	34849.1363461	True	
-1.70030044031	1.39804973124	1.84596036455	33645.3871077	True	
-1.84424122168	-0.291001951314	1.84394814678	33613.6663945	True	
0.499085165965	1.42119374627	1.71973777206	38087.7323603	True	
-2.08955076541	-0.166141259662	2.01548781537	27573.8093672	True	
-1.50483117571	1.50330634592	1.67090574647	43883.4379968	True	
-2.39812959238	1.59342302913	2.24158215668	26661.4376648	True	
-0.281587852003	0.0711549533467	1.87858731599	42875.8055258	True	
0.638528350895	-1.80760937178	2.22379882275	24002.667159	True	
0.303289484621	-1.20644183327	1.80334427857	34679.8521031	True	
-1.33189486638	1.76628199562	1.82870134497	35927.1723851	False	
-0.904871394917	-2.18441399316	1.9289644057	89286.84586	True	
0.499676158703	0.978528687152	1.540465704	57052.1440168	True	
