Parameter 1	Parameter 2	Parameter 3	Potential	Equilibruim
1.68486970512	-2.03644166472	1.10912760061	175932.742885	False	
-1.82938916567	0.245929009544	1.94386752172	31933.7644478	True	
-0.727620830994	-1.64132160153	2.18655320947	24097.8985956	False	
-2.59352660253	2.23777202245	1.95933580204	73546.783318	True	
-0.32903441207	-1.47079542483	2.33895183872	52503.8107871	True	
-1.1187188331	0.676479249762	2.03835349313	69055.6973765	True	
-0.00173243507924	-1.67930569011	2.17643279311	23552.4086292	True	
-2.08729586463	-1.01207068963	2.22586794334	24828.564249	True	
2.02290778806	0.857476837302	1.66394768147	41596.593295	True	
-1.63135852786	2.02020205163	1.39988415379	90605.7581114	True	
0.0959052279947	2.17790915086	2.0129298912	74273.8089789	True	
-1.91141228784	1.28764008374	1.79203857996	37489.7480235	True	
-1.98126963968	-2.88997183732	0.196713134011	287083.227273	True	
2.63646324408	2.66935095969	1.91260333302	49998.8786386	True	
2.19332672591	-2.18097583082	2.19655295013	68766.825173	True	
-1.64114941514	-1.2361978788	1.80290828793	38149.016875	True	
-0.831472416231	1.50392575344	1.86044732241	40432.571125	False	
1.36074434721	-0.205763841031	1.70747921807	38734.6106217	True	
1.59397330229	-1.68768360759	2.22002177229	23598.1457977	True	
0.656407931988	-0.759781999133	2.03092148171	60808.1321143	True	
0.358972997089	-1.81651660724	2.30730031455	23412.8203917	True	
-1.42585860275	-0.0656964216256	1.63481142799	47880.5722134	True	
-0.251847016191	-1.08255615331	1.94316804641	36325.7853761	True	
0.379997472665	-2.22834193565	2.57609257675	69548.5470396	True	
-2.14400849285	-1.8217934269	2.3034886728	41275.4455476	True	
1.72804755701	1.92369820789	1.65119906139	42705.0864539	True	
2.84263676706	-1.68005054588	2.23786898657	24075.7619517	True	
-2.09846885792	1.0434931394	1.14606802979	155692.016887	True	
-2.18084605365	-0.350759121883	2.02693289455	28061.8932265	True	
-2.35463382744	0.132830318299	2.21608413932	25352.6898557	True	
0.107085830914	-1.91318584482	2.12838612346	34808.6776717	True	
-0.710164333551	-1.41741685733	2.13083330771	33364.9956609	True	
-2.20580774545	1.02937916196	2.1032283866	25280.2887807	True	
-2.18773069052	0.128449870913	2.12259133027	24878.8338832	True	
-0.77421969792	-1.57609613186	2.5041909169	58227.3033351	True	
-1.78831574455	-1.44565081601	1.85240142503	40006.9472251	True	
-1.631083283	-2.93044547554	2.65026694908	215687.712851	True	
-2.58782092696	1.31816366754	2.27637739613	47901.4895703	True	
2.45140814296	-0.72361875293	1.3935288089	87232.8569032	False	
2.42566817713	0.976280918416	1.41054692516	81069.3536814	True	
-2.12075598113	1.26252557841	2.08265084661	26321.8430386	True	
-2.31294647078	2.56100889685	2.00047281274	34790.5871641	True	
-2.32561821865	1.77285157022	2.53560243875	32190.2493079	True	
0.329909422589	0.223669631416	1.88413171984	44423.9122288	True	
-0.0798173186531	-0.420038245846	1.70895908268	38790.1552044	True	
-1.91338891122	0.00787742474151	1.91661828116	30911.7104965	True	
-0.0461818372012	-1.61007388258	2.49890844982	53653.2988052	True	
-0.615298372402	-1.88371172691	2.37728190872	25939.8909926	True	
-1.43405565312	0.0687284678013	1.8725305313	35962.0970315	False	
-2.00732200266	0.753446332239	2.07272883447	29778.7164237	True	
1.41993088467	-1.66398358281	1.85243634556	39430.1602986	True	
1.5510471695	-1.69266067705	2.17700151104	23428.5422005	True	
1.68824521268	-0.49694917019	1.69484846419	39754.6492963	True	
0.157745624306	1.33177573907	1.73424230771	37597.3944604	True	
1.5518075216	-2.05773686719	2.7706466567	55437.6072174	False	
-0.872608829475	1.00463576306	1.65809038237	42729.9504894	True	
-2.04689862271	0.463775575104	2.1936841662	33341.0984309	True	
0.73500674943	-1.38902113654	1.4751843306	81040.3849624	True	
1.85366885771	-0.974752638831	1.62851408167	48579.6467735	True	
-1.7169149024	-0.277070055903	2.04639865755	40845.4513217	True	
-2.05712897206	0.166060202653	2.29712025231	41422.3800003	True	
-0.450751145443	-1.60043342709	2.17292642848	25489.2948758	True	
-1.52458539845	2.28424945467	1.75991052405	36754.0327107	True	
-1.62074725424	1.60106947476	1.50310273386	70330.4570992	True	
0.612019172067	-1.94223630837	2.53218680142	32013.3362185	True	
-1.38866963591	0.268855138512	1.43321091812	80931.3129796	True	
-0.186273094852	-1.3226163782	2.49727623804	130758.168467	True	
1.74990465746	1.31683979495	1.77564077149	37335.6824513	True	
-1.92648791049	1.19983893084	2.10945420101	36662.1531246	True	
-1.60361460632	-0.69659662359	1.96768708428	34722.8288017	True	
-1.22483056306	-1.90862219077	2.40673202689	28563.6541724	True	
2.64687175823	-1.95680909588	2.23514940169	33681.1901596	True	
-1.17449976878	-1.9423607073	1.44812073425	117470.438422	True	
-1.91792200418	-0.529993120444	1.72617320673	45468.3514263	True	
2.22074001783	-1.16298447976	1.98040807826	36970.8092559	True	
-0.166727853266	-1.82416644692	2.25248677946	24108.8923187	True	
0.785121238688	-1.13181895699	2.15450866202	65322.1136839	True	
-0.221259371579	-1.52869946673	1.84235834286	35787.8265089	True	
0.587984166608	0.710169354524	1.59567354722	49050.6519062	True	
0.221503843866	2.44805285757	1.44738350079	73710.4776741	True	
2.10235569963	-0.0984104932992	1.72011231308	38069.8552756	True	
2.3889209133	0.392162941221	1.56389184425	53539.0517615	True	
-1.66008815444	1.26742600338	1.71256437631	41127.0986768	False	
-2.47122930983	0.269772891417	2.39463969502	28549.5182575	True	
0.952475826794	-1.71353217335	1.74033181761	54605.9547579	True	
0.00422481862611	-0.783900902925	1.63991195054	45962.6105396	True	
0.581303916809	2.69761409573	1.68155407927	40211.8149648	True	
-2.00500155169	2.43955432336	1.98348775667	29086.1382593	True	
2.76470347665	0.578694183706	1.64100568486	43769.9690892	True	
1.33321299442	0.389158112093	1.77811097899	37234.1585492	True	
-2.60183605405	2.61750945926	2.54964668663	42798.8130475	True	
-1.25958508849	-1.43840913448	1.64807300604	57328.392486	True	
-2.51551520309	-0.802425354932	2.41403568293	35842.8420169	True	
2.00229109963	1.3000419654	1.87082633377	43646.7226916	True	
1.3035347997	-1.29583885163	1.8941317253	31490.257387	True	
0.827666188455	-1.21198942007	1.92423222772	32812.3697041	True	
1.24472582475	-1.15537663161	1.80495488368	34515.3253568	True	
1.16842554939	-1.23093593474	1.76932186097	36916.5611398	True	
2.56042181485	-0.1548629895	1.79288554965	37087.4714953	False	
-0.591489559054	1.72663795864	1.72263148376	37990.8236629	True	
