Parameter 1	Parameter 2	Parameter 3	Potential	Equilibruim
-0.84511312403	-1.78236303923	2.0035872685	34011.723659	False	
-1.60377773991	-0.727513371083	1.92657829631	32920.9579693	False	
0.846036425574	1.74718534225	1.4346529215	76156.5879145	True	
-2.36149056276	1.76813800716	2.22605950991	25128.8012885	True	
2.17937260644	-1.95574630701	1.39349201706	124941.832482	True	
-2.39184372304	-1.02127160494	2.50745552684	28026.384706	True	
-1.30595021043	0.104681635759	1.78253158966	35860.4520108	True	
2.09128417677	-0.179272290287	1.94889427065	53815.2546914	True	
1.42569897981	-0.964817697559	1.52323974426	64434.1900991	True	
-2.48719259292	0.243896638447	2.49204899795	29703.8730112	True	
0.583988453318	-0.335230914975	1.63126964239	45457.5167204	True	
1.25063210586	-2.18415295874	2.29811130577	64803.0005398	True	
-2.1934275104	-0.810927949812	2.48386356896	35503.6902798	True	
0.212154238637	-1.75857505704	2.54707588024	37981.7209134	False	
-2.06420439724	-1.38964807886	1.21739367733	148251.841214	True	
1.45322124937	0.434042193803	1.51342423096	61621.2008261	True	
2.27586730211	2.08084853798	1.71355041682	38345.8850002	True	
-2.02438778003	2.41641509739	2.02856660779	28551.8856356	True	
2.91511935201	-1.61854877447	2.01631261703	26936.2086835	True	
1.43434546727	-1.74497908173	2.42560975956	28616.5463572	True	
-0.631145001693	0.771116673094	1.89488040334	44972.1657204	True	
1.99424293747	0.307011480347	1.75928354831	37137.3083573	True	
-0.952726508528	0.646764750977	1.97255389662	56022.9252329	True	
-1.24588911639	-2.39024340569	1.84939110601	133798.734088	True	
-0.803229574355	1.82064116494	1.57592840297	52521.383403	True	
0.299317711599	-0.337291689588	1.85359655329	39459.1937997	True	
-1.91558440968	0.407706457715	1.92301794808	30842.9871587	False	
0.324006558898	-1.13879782065	1.74070274854	38415.9104381	True	
2.85721781623	-2.14525697108	2.14845479616	65039.4291339	True	
-2.19074840073	-1.36709363625	1.79493716719	59941.7551288	True	
-1.01410170529	-1.46385458256	2.1758825314	31624.3285976	True	
-0.591691761815	2.61914329445	1.81020638823	37816.1805595	True	
2.27446110483	0.0189002092609	1.38982135594	85822.5768403	True	
-2.01284842253	1.84959971367	2.50626247364	93519.4696886	True	
1.92826100146	-0.714003515951	1.7782690448	35990.9113321	True	
-0.00900601411529	0.23089130903	1.73569640613	37505.5627693	True	
1.15316877522	-0.245041464792	1.62520924658	45986.4202371	False	
-2.28229721775	-2.14862188341	2.22142771213	96091.9789134	True	
2.30490327975	1.92721587919	1.5918694224	49443.0397983	True	
0.589699914656	-0.645046837993	1.84494562503	37213.7716334	True	
2.7576093919	-0.332541639693	1.83351504768	38247.9770262	True	
