Parameter 1	Parameter 2	Parameter 3	Potential	Equilibruim
-2.41091619043	0.666158030064	1.87971078728	55592.1958731	False	
-1.63659818558	-0.706719461814	0.802493552195	212902.853532	True	
0.806036532184	1.60670580877	1.66590815876	41417.5566956	False	
0.660155125736	-0.441906705119	1.96453667029	54010.4989513	True	
-1.07095973062	-1.6579192315	2.52034093993	43613.8357699	True	
-2.31998088937	2.43606489003	2.56946476381	35915.6451433	True	
-2.31126652102	1.20700157541	2.2618996865	23018.3405617	False	
-0.519159672625	2.89704962768	1.88572340802	44376.1310007	True	
-1.55907658752	-1.79311826683	1.96391273393	42530.1767934	True	
2.34295035161	-0.48664032833	1.85598682033	38963.9169315	True	
2.18084781603	0.74427396606	1.96972887283	61969.728001	True	
-0.16774942242	2.22087843569	1.38377563571	86871.0322254	True	
-0.874669627018	-1.73020167445	2.09227261685	26342.9163051	True	
1.65194115558	1.30446871569	1.86499011152	42948.6485341	True	
-0.0920658994718	1.64817855107	2.02895693677	79055.985981	True	
0.877927785827	1.85003392632	1.72910498348	37758.1369822	True	
0.964311062737	-1.56347491698	2.04628030137	26245.6420895	True	
1.82472198446	2.33195635023	1.72946546025	37749.1386159	True	
1.09367999813	0.0847657932149	1.8028912853	37653.1578963	True	
0.262756212354	-2.35879937878	2.65427269889	97275.9313224	True	
-1.22218218796	-0.0751421046208	1.71983794683	38609.9849693	True	
-1.18295358046	0.443236936172	1.76093461	36571.009644	True	
2.49620171994	0.842457674611	1.516640516	60953.6142974	True	
-1.18635370314	-1.2572442173	2.21662516829	52081.2283104	True	
1.99761442019	-1.12896984523	1.88458444094	33462.3967111	True	
-1.31892421725	1.01995773317	1.52337239434	63197.3635554	True	
-0.163505110457	-1.5910732778	1.74014965172	48366.0119038	True	
-0.788926347915	-0.501967666467	1.76291102917	36422.9170962	False	
1.27548344247	-0.582763554139	1.76538352377	36436.7922337	True	
-0.681872257307	0.345795870362	1.68947800909	39967.1668519	True	
-2.49156727461	1.29485489073	2.80984968757	50249.4838805	True	
0.944006479503	1.86871986822	1.76551387415	37250.9294746	True	
-2.18686578066	-1.32230121579	2.25240221688	24030.9139095	True	
1.80562446567	1.27454387099	1.45054464288	73018.3796622	True	
-1.14165399677	-1.52716186272	2.01282881623	26967.0248044	False	
2.21022226128	0.909918868451	2.20582028918	166141.383327	True	
-1.56338195292	0.0711881703021	1.52308090331	66308.536774	True	
1.12830769209	-0.959858530322	1.64025428094	46985.835688	True	
-0.251542807937	0.539471951932	1.60853772329	47643.5722545	True	
-0.277137344374	-0.711437664864	1.77847497258	35923.8701489	True	
0.517960262359	0.958143527236	1.7160110318	38242.013114	True	
-1.46963395196	1.60356866666	1.65562845655	45287.7528078	True	
0.803102567411	-2.12758425424	2.3562164788	52855.3469827	True	
-0.972351134018	-1.38225841403	2.05749018834	30321.9448723	True	
0.0908301540141	-1.28924986488	1.62670513097	53522.3207784	True	
-2.12420765917	0.354721918562	2.1149184187	26094.2048281	True	
0.723748561839	-0.480025211373	1.93662174929	48393.607636	True	
-0.696481533279	-1.65997848705	2.03230121248	27084.2750699	True	
-0.754530447724	2.7349316363	1.39856701798	84479.2986516	True	
-2.14394291407	-1.46757632693	2.57256691278	32311.0762463	True	
2.17999129197	-1.85143362483	2.2333769383	25592.3149253	True	
-2.09695786945	-0.132823916714	1.66518246599	59331.4415341	True	
-1.48712601631	0.133416472308	1.83268526071	34776.0946577	True	
-1.21273143161	0.538277532285	1.90306411935	41346.7261642	True	
-2.27809142891	2.73560113848	2.6049976203	46170.776763	False	
-2.26964147267	1.29600056131	2.32221518198	24164.9418699	True	
1.37038892771	-0.22522809789	1.66541805618	41832.6039288	True	
-1.63902942214	0.826272770896	1.88742506585	34276.6176253	True	
1.67857367772	-0.11025309223	1.73622681979	37451.7318563	True	
-2.4158192553	-1.45117621307	2.05519455946	56451.9054777	True	
