Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Parameter 34	Parameter 35	Parameter 36	Parameter 37	Parameter 38	Parameter 39	Parameter 40	Parameter 41	Parameter 42	Potential	Temperature	Equilibruim
8.41332339736	-0.814202533842	-2.71465254917	-0.0545286211297	3.39407168902	-6.61118001945	5.25972919492	-2.04291891565	3.58262892324	6.46247427729	-1.38957643551	-2.79486863124	4.12201138676	4.55376419192	5.75344090419	2.39977351622	8.73506105941	8.54076889288	-8.71561191603	4.05393719368	5.75187017495	9.26985900578	9.73311200904	8.05018071544	3.14173372079	4.19171447003	3.98034951801	3.0180552939	8.83576752762	8.14306703924	6.41528339832	8.14757338199	5.43507913765	4.62086771725	2.42483066247	2.24174362849	5.85258862915	7.31096259705	8.90730057166	5.75780879767	2.67193054972	2.58973989173	9695.33988529	5000.0	False	
-0.727377236891	8.6975521925	-0.712040039136	9.39036589562	0.915980321121	0.887320305784	9.37361757449	1.62323453015	5.81600551454	3.11233071844	-5.20499185622	8.17498172495	-1.02569115127	-3.59406408403	0.842277863076	1.04336639434	6.59178502856	-0.477494818378	-6.79119940655	7.24136406088	1.11183884839	6.27025300672	7.72096626821	7.46172552028	2.80307995289	8.83719415883	6.65016284581	4.27951318959	1.85975795874	5.13278684985	1.78132676474	3.34174952113	4.82722035428	6.13885461647	3.88071624248	6.64077666238	8.72176214429	3.72756641927	8.90332947312	4.04439595456	1.85767730614	2.07083650833	14506.8613623	5000.0	True	
8.43373598104	-2.03833629308	0.146195443747	6.61417076862	7.03826219913	-3.3203457909	7.11749087109	-6.23133185599	4.8854114155	-2.96449162402	-1.63090984642	4.13301528768	9.03781068639	1.07772735979	-5.3804977988	5.65020010346	3.59572864707	5.19844311844	-2.75365422241	-2.63375396059	1.21608649248	3.30839401827	6.77820056335	8.81734247391	6.63477013444	8.90430622214	4.01422868207	1.50808231578	3.9597058132	2.66418808476	2.47967265878	6.61758441999	1.82823101382	7.03057976477	6.82917760175	0.517303140184	8.22086759704	1.60244236728	4.78020179898	0.753613463611	1.9979465889	1.76682436312	8581.16139122	4750.0	True	
-5.76912202306	6.23572240274	7.85065373173	6.75563485935	-5.37056280573	4.15917707711	7.35408219995	-0.264234924901	6.92436548876	-1.41234114155	7.54791570321	-7.17749186982	3.67428808137	2.07704477715	3.92219572173	0.265639022761	-0.256317519787	1.43396565248	-1.22985522864	8.33438511837	2.94740278017	9.16987538885	9.03515676556	5.3544737194	1.69150133466	5.97216535563	3.17007115819	4.47122741066	4.38360280791	3.2783565218	6.07285933523	8.15672698993	3.35254186762	4.87371784416	7.80811388062	9.33557815138	8.6782129968	8.20826452055	0.612513707066	3.96985317695	2.0989659674	1.75355178141	9109.39650516	4512.5	True	
8.5125425147	-8.93555174677	8.37383004126	-3.56147687935	5.4088388518	-5.95078638309	3.0436655869	7.73933316901	9.18794211915	-0.890760985565	-5.8498211025	-2.46824514024	9.27598100002	5.37889379946	2.0822369912	7.07120734151	-6.42774709663	1.39330898257	3.20233154657	-1.01179542075	6.2923875945	9.57871201391	8.54324764845	7.96288140548	8.43249237335	0.150874924991	8.14943225399	7.13252045989	3.20093212922	4.70399070904	8.89198168019	5.57419959822	9.14712146826	4.96023453128	0.545169775213	4.25094456131	9.3914891338	1.28406678253	5.31251393012	1.39942978038	2.88153781166	1.07623923884	14682.3603661	4286.875	True	
-3.75729460527	-0.400356161738	5.72877726347	-3.57368913186	5.2330307812	0.0442893308321	6.09810621957	-4.35430129728	2.97641736503	3.55354140011	-1.71289772611	-2.79793119389	5.40609405456	-4.92751692691	-1.57513763731	6.30413069681	-3.20872643064	6.86320185392	0.176861987531	-0.994483560076	4.33777934184	0.491506910584	7.4557213312	5.44066463801	3.17892960903	0.527633033138	1.91715507395	4.51220426595	5.92153490523	7.44514013558	6.80569209759	8.16033330807	7.33825175913	3.31086962	9.92030239568	0.98944730205	5.89910911507	5.70574158668	0.757376824806	8.46011581373	2.34286626491	0.439065603053	7078.7151975	4072.53125	True	
-5.26118149029	0.0556501386278	-0.0960592310296	6.02053467871	3.31180897142	-5.10861468778	6.15384837368	-0.274697978736	-2.87025250322	-2.19437230614	0.788374573692	3.20231695648	3.35021377426	-7.97088733659	4.08428203816	-0.0422963702874	6.59562313105	2.82982439233	7.2840920122	0.720449016931	6.22623845716	5.85255633778	9.34055428102	2.1828273131	7.14060646946	1.56045345344	7.99920147925	2.17525892708	3.20584479225	3.31137276441	5.0304553129	5.03388052985	9.74344310474	3.5517161315	8.18269649642	7.51471065804	3.18551809008	4.55331028054	9.38175437515	4.74214107175	2.44530059544	0.644245075876	6898.33504684	3868.9046875	True	
0.515985027528	2.77280458376	-0.130330517168	5.99831751629	0.483737354326	6.81488062411	4.65286407932	0.316119052613	7.28071715661	0.839893246592	-6.80802329298	8.06327782296	6.24534377264	7.36189011138	1.74809173929	0.843935615721	7.83819133861	2.34891098895	4.33232430333	7.81777422933	6.412992058	3.63492674292	2.50084525599	7.37588980175	7.14102577012	2.67081858881	6.57345499933	3.96317807568	0.550429120965	7.08209346143	4.97320651055	4.60722761109	2.34179321762	2.74291426524	0.11584369753	8.68819287253	1.56747725237	2.8017736485	1.37473889493	2.17729913988	2.00836263283	2.17278378102	11835.0990162	3675.45945312	True	
-4.62831514811	6.17089350466	5.42551300906	2.69424754401	2.11701978438	8.63378227089	-7.00505631615	6.46785088527	-5.39398587907	3.19414844944	-4.20033455977	5.37002995764	8.45068163912	7.14069754817	6.63443659537	2.44228092998	7.32144771116	-7.78619862498	4.76710453247	7.03224038281	6.85092716795	4.09572036105	7.562720953	2.45332742704	4.14773085378	7.79594760052	3.2024806802	8.00078085234	0.16866484961	0.892766131599	8.14505188114	5.08803753455	4.42684718274	3.16150052821	6.98287007989	2.77329478826	2.98710866667	8.91733430654	3.63443693101	5.78548930932	2.45859013496	3.16667727543	11828.1681214	3491.68648047	False	
-6.16078517506	5.94354973309	-6.62992697006	1.32632459835	8.10884845658	7.74939612178	-4.65390527257	-0.730417316612	7.29204438522	-1.15259650903	4.73759402252	-5.5537602241	4.51772740543	5.84973994139	9.58323489429	8.22540340248	4.27884731648	-6.84554241972	1.78253272069	5.25043584104	5.00663374147	6.07987689228	8.25328179736	2.37081784666	4.77188138077	1.90267018424	6.22929405662	8.60643597946	2.3764291394	6.81103013759	5.0079953954	0.582075758482	6.10884215489	4.56212368554	6.59035232692	8.50407031502	7.71031440187	7.87373223474	9.78599676372	5.6026313445	2.63776375587	1.59054801023	8976.92694941	3491.68648047	True	
-2.68661798912	-0.30356188998	2.78290843766	5.02231754651	3.58848592412	0.652991770385	6.91189005211	2.84305555392	1.87943221337	8.68599316802	3.98268892735	8.56091721278	2.01848034087	1.99930262534	6.63117002407	0.560953295471	1.46982256149	6.7857517101	1.75924779855	-0.870812908448	2.30595362024	9.51894614966	1.15558426683	0.429634589526	1.52693210546	5.7578807793	3.56540557372	7.8121638175	6.18642533735	4.23468596415	7.75036803553	9.71355216453	3.47875007046	0.143006367578	6.01914274972	7.22819147738	7.2908093296	0.627614428513	9.89617275279	5.40532742564	1.51624995793	-0.349495022932	11580.0624592	3317.10215645	True	
-0.088586551693	-3.50833945566	7.37336051582	-8.83996814905	9.50398621691	2.26122498081	-7.86132169813	-0.969233731915	9.13945587352	-7.89453904472	8.74769363902	8.13946303256	-1.10821362448	6.86761421646	5.09229758061	7.47555407384	-2.69671447014	-5.1830097834	5.12823129805	-4.6149712403	2.61566534973	7.56610781528	3.75000249009	5.04379660163	1.57463186087	2.69179279774	3.64213060601	2.51244806703	9.30283287546	7.11370838058	3.97809575391	8.97908987768	6.43063327527	6.25782126952	6.51542838645	4.82354356461	8.83522574954	9.40307047062	9.17003157321	4.49336397949	2.93518969743	3.41171120185	12381.8942666	3151.24704862	True	
-3.68505260737	7.83180013845	8.48690483805	3.04480937774	-6.72417536577	6.44841179199	-6.61922187719	2.06930367287	4.00802975939	6.4893866202	3.91534818422	-3.87929432102	-3.93693244624	3.86043788859	0.296479600571	-3.53693414074	3.94186744809	2.88089477601	1.91550161602	2.24267284269	0.924203660128	7.35984462699	0.363956050874	9.16325725502	8.27146477218	3.02068062415	6.38116874817	1.86058674101	0.609576435095	9.83510073235	8.06963242902	7.74509889693	9.08675636655	3.64334008857	9.66828050329	5.01350293838	4.27843572522	4.40398673766	6.60366468838	1.71394022091	2.7277182334	3.51590953923	6682.08876749	2993.68469619	True	
0.837597975584	-0.674966496467	-3.033980598	-2.8714613614	7.46407038869	5.80933727108	7.05355654308	-2.24601451731	4.14887783115	6.13198212422	-0.248616026217	2.9446459247	4.42715821343	-3.5670943288	2.29217657945	-4.00297134063	1.3787258157	7.00503591232	-0.553893290986	9.2758790157	9.00097778895	7.87997032484	2.13506698119	2.66478728203	3.27989016889	2.49690048588	3.51687445364	0.221021063331	8.82603980539	9.13165164165	5.26911605744	4.34233591467	3.23014886176	7.42179280399	2.47124314675	9.55834933734	4.36023550091	0.755930084607	9.76395092232	2.64446941019	2.37564088861	3.88694194058	9960.52415836	2844.00046138	True	
-0.888121017572	3.67698507647	2.91449745165	-1.22547117832	3.53215409184	5.25872318504	0.618365651804	6.91104315001	6.61849972337	3.49011860271	5.31710882387	-0.754569095737	6.85566321903	-4.99302035595	0.0165913098385	-1.85253209909	3.95376654606	1.70360084742	-3.63028377444	1.87375686893	6.41994155861	9.8154615635	5.34812090107	1.01827372894	3.80200533924	4.52293852679	3.72720749225	5.44018001084	8.87545332872	2.50251185141	1.92902926044	0.775761189448	8.09820964715	8.33244060032	5.28477242174	8.60137329627	8.16781958753	9.12634746496	6.41959098512	3.05454895862	2.92981684753	0.03437742817	9412.23066353	2701.80043831	True	
-0.518808578584	-3.89975448585	9.80421991585	-6.82272886925	-0.734036803597	4.77817998203	-3.12761869757	1.77937974976	-4.17999042517	9.59772352632	1.91055982185	-3.44817906639	-1.05164954539	-1.19378052957	6.07934342842	0.0587663786351	-0.057532462347	3.23406646057	7.69053753728	2.63230073568	8.08552757706	0.401390308045	7.50250207892	1.79735575396	1.62710141649	5.21526683812	3.17544663313	7.15745531483	6.04513032985	2.57000093327	3.05259112697	4.70721236621	6.29115729611	8.59198377571	4.87515004109	4.57483976155	8.95479391063	3.12496555522	2.5013528896	0.880254191927	2.65862739659	2.1720152733	7166.96812316	2566.7104164	False	
5.87923757964	-3.4299289939	2.84381934413	6.96355713835	-6.0286115325	-0.730653013749	7.79094166728	6.57029566894	5.99266701686	1.78296819475	6.9739084592	-6.65417208567	7.09920627505	-2.22364355543	-4.6258489185	0.515871288142	2.18940296356	2.02593689968	3.64058083552	5.20662635233	2.93077503637	6.01318215577	6.73033800177	3.96196577988	7.99990614593	2.86554257746	5.34272682778	9.77432293325	1.87243429546	6.91893863389	8.07491159207	6.32447913712	8.28408380218	6.08765694355	3.99656681208	4.46970999653	8.8120619479	8.19171747697	0.907560550079	4.67796301423	2.71454132459	1.65228662801	7389.30236858	2566.7104164	True	
8.13449590116	-2.05622103383	6.29297167227	-2.08263423268	-1.69038582892	-0.402794122021	5.62686821819	8.35812128495	4.15433483955	-0.357480447441	4.19913013367	3.97599043486	9.38889437544	7.44424473428	5.66098548296	9.50394772439	2.71443677136	3.48759630118	-1.73102358603	-5.34666735238	0.621102756155	1.73318953342	9.44463623672	6.16174224874	1.75021471492	7.48197620058	0.918458095121	8.48941919646	2.08868921538	0.411384765973	8.80613716284	3.62321789578	4.9026825645	9.26406545495	9.0262957459	5.88663058621	8.74187219655	5.7093903973	6.59243000987	8.40462070928	2.84504769317	1.90086109933	10253.407859	2438.37489558	True	
9.80420239648	0.551658055977	5.03733988975	5.22374129579	2.55440329034	3.97756760055	5.46136016383	5.8124236364	7.20891332452	-5.40884895721	2.21337321048	2.15273343047	3.96489422653	-1.02924243076	7.35476778681	-2.90379039962	6.67339880314	-5.16209357071	3.0637705413	1.18136262189	7.58035446628	9.14047935038	4.16933004972	4.08730943799	8.55016526667	4.88657650629	1.38648837789	1.73802836945	6.01885893244	6.14343614098	7.09860983736	7.22040490921	2.18632294281	1.37820068013	8.32331535777	7.04630664958	0.529598323529	3.81023348813	7.70297621871	2.55513582866	1.83382456788	-0.414175450863	9501.35043686	2316.4561508	True	
-2.89631643327	7.38901068677	-8.0530360947	7.85529697037	-1.02173776994	6.63243404102	-3.34990173004	5.43050693108	2.54899720739	-1.50851505979	5.88131692147	4.86626692066	0.272139088785	-7.37901915106	4.71670933753	3.24926527605	0.207475553924	-4.46472354518	5.53182658404	-1.13533186908	7.81330073424	4.40396180665	1.49970317078	8.69540151869	8.91789022206	1.4705579558	5.40365596284	5.13376065247	9.64358725737	1.66808639302	6.89250549629	5.83765224768	8.69882074817	5.34670296102	6.55422664325	8.74201389084	3.21948878713	2.43185955623	2.34132610327	7.8561992385	2.6366711727	2.69684088774	6563.27861848	2200.63334326	False	
4.49353662107	-7.1186641346	7.19728219404	0.870573631711	-2.66324346119	7.28726246089	8.7815512628	1.30216917496	9.65099367223	7.01651163187	9.10888181422	-2.24528200635	-0.70206562859	2.32810014982	-4.29227353902	0.816284583584	0.663499607732	-0.55665469227	3.80381313806	5.40699401497	8.25573371897	8.42344557563	4.90017132461	3.56348951013	9.02213628673	0.841063669804	6.67548672769	1.71239669029	9.09542119681	8.60863860123	3.60019318137	2.92114347584	8.59187409876	0.419882738321	8.13900660381	0.0301459752851	3.59619367977	0.812110290998	1.35751839978	1.29071061384	2.03319867352	-0.174978721939	9314.58172316	2200.63334326	True	
-5.3712601947	6.48796155934	3.74655985112	-5.88567557382	4.58100372848	3.91410475789	-5.46707567553	2.18198839375	3.04778479566	4.34313237219	8.85433690867	6.48634692637	8.43686985845	5.96389027583	-5.69630850679	7.28247350112	-7.61026434108	-0.17279434636	1.69400698892	0.148030956543	8.58901011805	9.43494902219	2.63009590833	0.961558906961	2.00971030201	8.84053615394	7.34891773543	2.64673911738	7.65349924721	0.526857896851	5.0635157643	0.888034673106	3.6239413935	7.49611816006	5.98401589327	9.24835209778	4.09024924402	2.5072467499	2.49262648812	6.37969409164	2.7673264535	2.29818207616	6565.69829288	2090.6016761	True	
-4.29908191206	8.4857856071	5.90965648871	-7.7328233417	1.78094789547	7.80719023233	6.57436827831	-3.05667829508	8.93321057664	-5.05340391549	4.23153489031	-1.01989885286	1.96584536258	-6.22151643324	6.94682083618	9.48803388357	2.35702044868	6.56198913984	4.99584071114	6.55944637986	5.32881601808	1.0487635016	7.46479893297	3.04649746635	8.73563304816	3.38712818758	7.88385631135	1.19938359572	3.59770135071	0.258399960651	0.5956217083	5.9276825469	1.65044608726	7.02523617799	7.82440401487	1.35907335424	9.46227764436	3.03003172381	5.557246077	6.87152380837	2.47755259422	0.286009437726	8982.38772664	1986.07159229	True	
-0.948165045347	-2.11106089322	3.26852626931	0.337326429226	-6.10675383378	1.67553446838	7.48334920548	-3.41695612127	0.910668747267	1.33565573134	1.4929381641	-0.904740770436	6.43187654934	3.92362119198	0.501778428577	6.99592222305	4.63037331827	3.0641023041	6.62105287895	-0.369248368632	5.12862263591	6.61069216287	8.34600770047	4.21235634387	7.11508640419	7.91707710644	1.40811141164	8.37441881891	5.10485893745	1.10546451302	2.89443960437	3.48212216447	2.38899528836	2.13994853426	4.55240419227	3.01321992219	0.332668402104	0.0490338274851	1.29613369348	9.4311479574	2.11328521661	-0.285365536752	9554.82279543	1886.76801268	True	
-5.71973293947	-1.26229848154	6.91567066609	-5.69429938986	3.96462603385	5.05196804912	1.98547141322	4.34348668234	-5.71048648416	7.53827139803	-5.8780756806	3.20281329409	-0.942093250222	3.62301035694	1.8531581007	0.931786377665	-6.53278014965	-2.14064017889	9.28592042326	-0.102707596443	1.84320169603	5.59372856429	9.41545766773	8.85153896723	3.34194976752	4.46902849253	7.20572294737	7.66973987907	2.16936149787	4.53712425175	5.41119446899	0.935627085205	3.49196130251	2.62418513848	8.24222910731	5.77261408121	2.98875329963	8.85689321137	7.52770087668	8.51425739787	2.90749604881	1.0597290321	6723.44303146	1792.42961204	True	
-7.01552837279	4.05179485355	7.63169419579	-2.13307922518	-1.12406231118	8.14162540557	8.57335324878	1.20420813839	2.01741906891	5.29093156553	8.86328728712	2.7128491822	-0.0585687318899	3.12053759634	4.40249970533	-4.24274647283	4.6258819474	4.1622342949	2.08926629077	-6.88038461987	5.74574467149	0.831258763164	9.55976388138	6.54891020814	7.1737362918	2.06625996155	8.64424246718	3.13994961879	3.33268517234	8.88269285337	0.752190830443	7.95569836108	5.79568269293	0.452086238583	0.924371605904	6.20167504841	2.53727601802	8.52200597929	8.81198837827	6.96847612463	2.07317403076	3.38924659472	8813.64094705	1702.80813144	True	
6.917071811	8.93203265746	3.41889180321	6.34663174195	5.49954137464	4.88265402764	6.02085780722	8.89128950962	-1.43883063016	0.972456016428	-3.42695062247	3.66143326216	7.58486468768	4.50115670487	4.07356916627	-4.31690749263	4.66916186068	7.67544663373	5.86588569202	-2.07316596599	8.88202570155	0.585455626252	9.88564444795	3.99361690959	2.8554560509	9.47880269984	6.46168125324	2.8427319649	5.67685035764	7.97272629896	6.15930162588	7.24289824382	0.826023361995	0.541258194808	4.26390959198	0.40532403071	8.27963261066	4.60196740529	4.03803452584	8.48015388226	1.22559386276	1.43974601576	10085.4427696	1617.66772487	True	
