Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Parameter 34	Parameter 35	Parameter 36	Parameter 37	Parameter 38	Parameter 39	Parameter 40	Parameter 41	Parameter 42	Potential	Temperature	Equilibruim
-0.404877892166	-5.88812507778	7.98790200871	-7.85557886896	7.23833625601	9.52551018626	-0.145549774919	8.18189520632	8.89794579752	8.34706440853	3.37263953775	8.8594097593	-5.22214460668	2.68694616338	-2.43602076756	-2.32652393023	3.83946890842	2.97293066945	6.6026812441	6.07519914578	2.53395492406	2.33162164135	3.94376826322	4.293735085	1.49089211148	5.91102070204	4.85710648688	3.81604458557	2.49423408772	4.99287074666	8.522766258	2.55307956566	1.47400552547	2.18344985129	0.910668878756	4.7422747759	4.92145789477	1.89449650612	8.08632921261	6.34631519102	2.47913491853	1.63522990449	10024.0259121	5000.0	False	
3.35882932461	6.55318584631	-4.00665313309	7.05396490742	-6.98995997458	2.03536145827	5.09167918704	4.03811209387	3.33141679595	-0.67036324847	5.70668890395	7.30540679261	1.21132395507	5.75342209294	7.95160592223	6.62888200594	8.62079848555	3.19442557449	7.29803572031	-3.65126099461	6.41234485427	6.89984964536	9.43635861586	5.03428903508	0.155392642661	5.57833625098	1.13021300254	4.66826511241	7.42527825319	4.82376658558	3.78392153983	3.17527807229	3.84799996092	6.30475858333	4.25471066384	3.13394592787	4.25947127509	1.40704508034	9.44214074408	1.6171397301	2.38859553838	0.46147782371	10971.0409482	5000.0	True	
6.33214902859	5.53489968472	7.49027034397	5.90539533818	6.60859063873	3.621226059	5.8452666866	4.15610035137	-1.67640026755	-0.273879112828	2.63963301093	-2.25349342678	-1.60525088092	4.95382054292	-1.73241098633	0.764094736759	-0.893492218243	-0.332379480849	6.26494175976	0.922856862951	2.7681823047	0.599951208755	8.63235141166	2.35126228273	8.74402576768	1.23693222557	4.79091754361	3.9581553933	5.31005590937	8.88201324929	2.93829945598	4.19499777169	5.72973952176	1.53576903234	3.41792825802	6.94813053419	8.56669814177	8.61284782926	8.54217034298	8.29796675721	1.27806960847	1.79256621857	7426.20534928	4750.0	True	
3.41368331267	1.63326397861	-8.74492201713	0.176902814353	4.3398208951	5.96926235036	-0.673915422174	-1.60917874465	2.68039360255	1.97807359803	6.61689417198	6.17810225832	2.29851651666	-2.94774206071	9.18902192423	2.07777591307	2.94983518658	5.05304012477	-6.45921637353	1.91117442524	1.98813462316	9.05777726427	1.35481432076	4.23839542799	4.48260432806	8.12362780079	8.72715312501	3.63014992081	8.90507556502	5.87461950246	6.58889126415	1.09031475337	7.31200677651	4.48972663677	2.56010532869	6.06309257888	1.7071093757	7.64215337781	5.21378323634	1.78742171185	2.55690047835	1.11723475284	19902.2069992	4512.5	True	
1.38685054325	3.5349668255	3.93254069859	-7.05138242612	7.63010073439	7.78259086212	2.65807758594	6.30973282872	-1.26061806398	0.680177156329	2.25949757181	5.66573654023	0.498457943257	5.971883683	3.64107028695	6.19727822916	-3.78035104483	-2.67559249084	2.3623708414	2.6464647216	4.76741887691	0.805554442751	8.39255538769	1.81390000642	4.8010582256	7.0084186899	5.34831982782	4.72287398583	6.28324912177	7.57850262808	9.38595471803	9.63710385131	8.3715777329	8.86932326383	1.94108354618	9.08025932161	3.98179798386	6.43311129234	3.33016926481	1.39450560311	1.95553032902	3.66474623085	9646.19295326	4286.875	True	
-1.20235383951	-6.7478444932	7.70377436733	6.74915416236	-0.789958467754	-1.28277239696	-2.0820335185	2.60150734553	2.62714235327	-5.60426697061	9.0846581966	1.90528394442	2.31469076618	-4.6362343084	8.09872314615	5.46197961839	8.01194996864	-3.82601286432	2.88476341052	4.95779785317	2.66736182968	4.6194880035	1.96681235666	4.74120622366	9.00527679873	6.40313308718	2.7380311006	3.12969793302	6.14680258905	5.72845423961	4.53061564036	5.29700024426	0.888798967956	7.9128950452	1.20565366612	2.26104811331	2.48786243323	2.17964448431	3.36346031586	7.2926290519	2.39453893849	1.14508246132	9061.62881621	4072.53125	True	
-2.21826106269	8.00348155448	7.30197996417	1.48202688025	6.46700065355	2.81062172416	-3.75833449249	4.84126454165	2.86497444324	-3.26409343958	-2.81157911475	3.41892723288	4.97391741997	7.15445249983	-2.6501969719	-4.44147075833	1.43608874291	9.18605906971	-1.18547785352	9.39426748124	4.29273283334	6.69887827394	2.67425763235	3.35497895344	4.36160061407	0.611960817289	9.84196876645	6.59122437877	4.54551236963	3.13977858189	1.93879785999	5.66037929933	1.12549344554	5.4713060816	3.83365042476	6.69843332385	3.48666731505	3.78530627098	5.48417523053	1.39260006595	2.35921125875	-0.0182933535479	9696.7037188	3868.9046875	True	
-4.12544045509	0.722408340193	-5.66742205767	-0.27618456285	3.97794334172	3.12622248985	2.79994692376	-4.03889400543	9.22001509599	7.66845627916	-4.88053152707	1.38269904318	3.05003762996	7.97367902971	2.82344623961	0.759930443619	-5.54290013402	6.19998501582	8.84338060238	8.12627722372	0.499814707225	5.40738363798	4.31285878343	6.44416029127	1.77013172095	1.672179222	0.729456977256	6.59675495194	3.69613065509	3.99599091923	6.17531362221	2.22258113097	8.93136640942	7.69313712864	8.40535029898	6.25402004224	5.85976630748	6.18793416691	1.17202227307	5.49960055776	2.96977971519	0.856136768589	11062.6763211	3675.45945312	True	
5.53934541948	8.93560328649	4.99462412973	3.92554351027	-2.18270658548	6.22396642235	5.28147699532	6.24498484679	-7.94922371285	7.33870025742	-5.86576233928	3.24269780621	6.33047486078	-7.90720447491	1.82137180888	6.9511953235	1.90495656625	-7.18106314613	5.67231981358	4.83175578235	9.45218700957	1.82346669911	6.12075801554	4.8606594075	8.26439625611	1.0696051759	7.19939097765	5.29680012929	6.71068958805	6.23426266599	1.86187636735	5.45049771473	3.7068475488	1.88083123823	4.04301544863	8.39862342422	0.612107244418	1.69178671419	3.39334933239	7.33688256281	2.66315585704	0.774500801575	9577.27612703	3491.68648047	True	
1.80623754094	0.138939313241	4.18745150646	5.95639409967	2.77859145795	1.51584239723	6.94019463062	4.48551805973	1.54235576437	5.90450617918	5.34040410188	6.289189178	0.253446468641	-4.30669785309	4.08520301859	-1.03273173852	-4.95596215174	6.31722727367	4.28674384519	-4.10889546469	2.21336513301	7.75204976569	1.46405000328	0.875552751159	0.949346705873	5.05689675797	5.52894618416	9.01493601926	3.71370643244	0.40543672814	2.54215381605	0.189703297473	4.71720674854	4.25125072904	9.19617934283	0.309765032032	4.514355459	2.01416443232	4.89831305136	9.20059150253	2.20810900156	2.7701982788	9772.94573117	3317.10215645	True	
