Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Parameter 34	Parameter 35	Potential	Temperature	Equilibruim
5.82889409846	8.21481122533	2.65168940901	6.1807322008	6.09602157746	9.34239051789	1.21326765895	7.60419002362	7.91008252936	6.8846440126	-1.68091901976	8.76785228683	-0.367932107185	9.38846093613	5.80396265464	0.394168118026	6.83729450298	4.42693050943	3.90399841297	8.41870420189	3.13457065623	5.57643356695	2.9678488012	8.52292085721	4.51761012589	5.15390521679	5.8540513811	0.815812647999	1.73895033306	5.08915459802	3.24156019216	3.97390321191	0.264425640019	2.98557862522	2.18570727319	310934.037488	75096.4342148	True	
3.83017153222	9.28847123107	6.42820843395	3.40337733944	2.96974059063	5.59551790031	6.18725238823	2.82486205902	3.4781503495	4.71296603601	0.61818200028	-0.683798296493	5.72124239266	8.40086812526	6.00254335006	4.4111472682	6.50066028471	6.18463573692	0.468719949624	1.75473863407	3.90752024041	7.30335280748	3.86721046906	1.91543859822	5.70988299904	4.74274281594	6.65880569347	4.66801155919	6.53925008286	7.98984944117	0.204145989776	5.5127665168	0.282711318349	2.44856253129	3.92245260622	156898.389565	74345.4698726	True	
1.12090091702	5.62390207445	5.80553351496	0.0999744169106	3.30505005161	3.76788297001	6.92293584157	5.73481313178	5.893273652	-1.26138929327	0.547032114634	3.8491248945	-0.210031502345	8.0872215577	4.58276583811	5.10456785854	1.81155959793	5.52117422288	7.23319834238	6.63379433366	4.81549122281	1.39729052807	6.74013947145	2.34240346441	1.65998110804	8.86944516213	6.93515604285	1.23902127291	8.59236416384	5.69354822424	3.905838976	9.51708183472	6.67169463456	2.89244891024	2.46558253356	13987.5560852	73602.0151739	True	
4.13720032506	0.667139898021	2.92427714875	6.18364071761	1.257475536	8.47385537097	9.34382473955	3.2684808793	0.515606426071	-2.6354574065	4.0032324622	2.44141567928	7.07784324087	7.97638058018	9.1403822644	9.12866233561	9.70673522631	6.28481272795	1.11198849374	1.27763639466	2.73365724695	4.20012652627	6.47395601301	4.41549044022	5.7673185472	8.86266000823	0.0698471404731	4.77672634032	5.29303069432	7.23921063002	5.48362854562	8.5376030441	6.37681220821	2.88842080235	0.36230703551	195943.893609	72865.9950222	True	
1.87807096086	8.95159219746	1.7742991288	7.81093842949	3.60878076433	6.03311786727	5.21391408233	5.64004170068	-1.37743441962	0.690989284905	5.35878012431	3.42575669199	-2.79066648895	2.74019728795	8.25768513492	3.73937644071	7.48279139481	7.18872650859	2.28484974011	4.13853648632	3.33091264282	4.97870510369	6.98576656875	6.47727185152	2.13047862851	7.98101556123	8.3343283227	6.80226413446	6.8938781361	3.33251418248	5.55241519527	2.11398236673	4.99234101299	2.54732248867	1.13585046243	119927.743859	72137.3350719	True	
10.1859265823	1.54748369031	3.40969069929	4.44585923511	8.66886926171	7.43919077918	5.88860524758	10.1343880382	7.16857644171	2.80523361916	-1.77126980614	1.14553331727	3.43304589176	2.0560713488	1.35053206523	8.11671052648	8.32060278144	4.47079702667	3.05057623004	6.34916356185	1.7190055791	7.23696212065	4.18118367151	5.43060444593	0.114657749086	1.31136269526	8.53809321591	7.61421379804	5.32029055188	7.82967423588	0.375496528028	0.629352639969	0.666521627153	2.93272067169	0.770626917517	209259.995576	71415.9617212	True	
8.24190176155	3.01389337099	6.28390232161	8.54776201665	4.65376964811	6.84024627352	7.05817279032	4.34129377392	3.2973593495	-0.598539543025	6.05307166837	5.60296019806	6.57817199026	7.88897501599	1.10992558741	8.75935994754	8.84428279182	5.14693728175	7.58316066662	8.50298573511	0.046241564011	0.253598259198	6.37098447684	4.5710025056	2.27923916128	6.3761315964	0.647516415971	2.76548077379	8.75988127374	1.05246057108	9.56932552625	7.8641261603	5.36693828165	2.89004119311	0.0962909120393	97846.6669152	70701.802104	True	
2.82625511726	5.43114984277	3.57046020996	4.57956195203	6.55068892729	4.75128704253	10.8352929368	2.5102018494	-1.9085151788	-1.86696696242	3.23226898832	6.49515889425	1.67732608264	5.61315314572	2.26954059407	9.49656890412	8.12658991399	4.02641003905	0.876141403962	2.28455889591	7.20409937923	7.1098152377	0.518765800431	1.41624470624	3.99810919742	9.92392106658	4.75107340168	6.47745503208	4.30813297787	6.603717194	3.14147355084	8.89791511704	2.85928504998	2.94212012656	2.5343054136	191493.000855	69994.784083	True	
1.49954153655	2.14177322361	4.85048736029	3.7394781562	2.0792995917	6.65210671611	1.96071515543	3.42510639396	2.73172193803	2.21459399556	2.38564815298	6.75463578698	5.58835923389	7.69280323689	7.51887777886	5.98520790166	1.29106991056	8.88755680922	6.41667259184	1.28750093136	0.488809214126	8.3375650158	1.10903355231	6.94438058038	4.1424830485	4.87999342185	1.5170383742	5.45657138223	1.9573954557	4.75417233183	1.70187087656	5.13048743517	6.55997211066	2.95011512774	0.866304437034	32200.7067774	69294.8362421	True	
2.20683450593	6.6130862611	5.12574034023	8.02384190242	0.7467229252	6.16143780968	8.48748674566	6.60175776846	1.19050281992	1.03592394071	2.283657651	3.2433257321	-0.0368860345674	7.12574009553	5.38237058429	8.17766888594	0.132138326685	3.22922988696	7.110829768	9.99446815152	1.64392986159	6.7918963748	6.68435686915	1.63401803728	7.48290394708	8.60655822216	3.86614940982	2.16662766593	1.32549492782	1.02137024384	2.96688409212	6.51079668318	4.78347695867	1.9848416078	1.67544013921	287275.006429	68601.8878797	True	
2.94010094882	2.50006595167	6.36089584969	6.37224152388	3.38297676418	7.89260887833	5.21151362051	4.11950159984	3.36796664045	4.11315857906	-1.01129620707	4.86651270298	2.01343897984	6.8851176763	1.01479224871	5.56464286999	2.61962294895	6.93231461646	5.37924536363	2.31186272326	1.49108710301	3.15423641811	0.28431480597	2.48848531105	9.13703376964	1.92445235885	6.41614431403	8.69068904534	5.49763898433	1.64988649723	4.41826885713	6.44342123676	5.47129213387	2.72376433894	1.1658396015	23096.9866906	67915.8690009	True	
1.51693547527	4.95601987284	2.74186537483	6.78082248064	1.25351756406	4.41563941197	7.85435338756	3.22716140855	2.47109132609	-1.30145556769	3.84745696514	1.16028677297	2.20028134797	0.931493703496	5.81708796042	6.31826288241	6.70847248002	6.8223393259	8.27223296006	7.81471255703	6.97904738394	9.35725591407	6.11076651392	3.94104969021	8.58783932273	6.90549552013	9.41093965187	7.45306709829	3.58025138761	3.27541526878	4.58976953144	2.70821727162	6.92393018632	2.55653572354	3.48947425888	35881.8571367	67236.7103109	True	
8.20183380719	4.10126751369	2.37365971856	2.1146255976	5.90112092961	0.0255218058341	5.8573347456	0.360665469675	0.390715795608	6.37988447404	2.18402485906	4.63283690709	-1.59623609309	9.69381523425	7.60642996266	0.727568171631	5.74338625572	2.58450273844	2.25983293282	7.17819238082	3.17656023757	2.51640400887	4.23062609046	4.16775574661	7.18076678119	5.30063913501	2.01718970654	9.3700097227	2.18335190673	8.9578278858	3.20419185323	9.87231386759	7.67577547645	2.92618770283	2.9480033443	32393.8677543	66564.3432078	True	
5.92598294417	5.98532384328	1.8784655983	1.93939792468	7.28419799376	8.50046537805	1.58941903633	1.9288067569	2.97925905111	5.90963506945	5.85345995126	2.68624055213	3.11280669837	0.926548517016	5.85046006625	6.58178210517	8.72667102948	7.94285613196	8.28074868128	5.48826742084	3.43963704423	6.58079838723	6.26415089321	9.85007075744	6.77934499359	3.92216788837	2.42898694229	9.64951901468	6.58476369321	8.01332065196	0.945340414907	3.1845196758	8.79711183828	2.92855790446	2.70702166141	46560.7877731	65898.6997757	True	
7.78124373051	7.73582264452	5.49934435905	6.868774126	6.09388491169	4.06600089213	4.22334011126	1.79744215076	2.93004621116	1.09450915105	0.972683814502	-0.975861921109	-1.11676624736	7.14065081855	2.88832281607	6.00533438541	9.56755302042	8.63459183646	1.97608783846	2.22811999868	4.9124893671	7.78206518089	1.48477351627	7.56735478927	6.05296566598	0.99027633421	8.2758889738	6.16286463004	4.55848146764	9.97043085575	9.0123189682	2.98690153103	6.39186687483	2.42769848245	2.40563946313	56227.7879208	65239.712778	True	
7.08464763427	2.5304350797	5.12554644359	5.13296261013	4.2732948025	6.59002462555	7.33318532014	2.11500013533	5.47279790863	1.6548702699	-0.157284146428	-1.58429458295	0.386139318921	7.42270884034	3.64910830186	1.90148995834	6.38600071979	8.14529792268	9.78118890615	0.574659457932	9.0330370403	3.05872041467	5.77723320775	7.39807039265	2.32389861909	7.23339615426	2.4883949321	3.7714770911	8.15291604435	3.738638592	6.11310254424	8.61236535102	3.78235253851	2.30904990658	3.21273850393	82146.5182796	64587.3156502	True	
0.954751308586	0.969532917247	1.87540877035	0.0972423337273	4.80665280813	8.08495964924	2.3232946619	0.60758022055	-2.21314654322	4.9588203608	5.22028867798	2.16677973185	3.20733719513	8.70025531825	9.99088079749	7.25130972821	1.46165665914	2.49086998239	8.12671246472	7.13119715014	3.25446410763	4.21328559912	3.26741321133	2.89979564172	2.98036908443	8.0528564545	0.465070955074	4.31055834414	9.30818791818	7.47332597605	5.33016778015	1.12364973351	3.81308489355	2.97287670335	3.80791744971	38077.3561786	63941.4424937	True	
2.25639483958	0.22293620954	5.56787325014	5.76925533552	1.68094678132	2.42975994315	1.24807801866	2.85057921535	-2.15417670051	5.73608899351	7.78877273122	3.58583159197	-0.775050216053	7.4291154709	4.54239843785	8.7886585262	5.64517923182	1.91832821949	3.4752361185	0.343459239097	2.4390950594	8.9593111646	0.358585179496	1.61642172044	2.68761078651	4.3750240535	5.8682651896	8.45425200527	5.28112211703	5.71726311294	0.6991985581	5.1445184664	4.31724410571	2.99779893868	0.926068522534	143336.432354	63302.0280688	True	
3.08626481295	6.90922529	1.81360559738	7.24308281889	7.86501977299	5.74541244252	4.49808071325	2.97006793107	-0.604214805573	3.79732124962	-2.18314205583	3.35240019821	3.88009464614	5.56278327071	0.790450767301	2.38457352936	7.12647099632	3.05800951803	7.62558379275	3.44054457558	6.73548139994	0.0349052764308	4.57125949198	0.625956059165	4.1086218312	9.29389638733	1.12265506781	8.9486689917	5.25587673469	1.62768520689	5.86563962094	0.147751009402	6.57276125015	2.34480012718	2.4859327104	94202.587039	62669.0077881	True	
2.44593335326	3.7442515094	5.7542794684	10.0440382497	7.06222315279	1.92470632678	4.48646361035	1.92582070335	2.03121770647	0.379095261402	-1.76271502948	4.24585792201	4.89695361835	4.50807330701	4.8448618852	6.58681373951	5.60312832769	6.75169406472	5.0720209715	3.28329258668	0.463492950595	2.65775946397	5.2016895379	2.62877164739	2.73736767485	6.0741551915	3.05437363718	4.98311277241	0.171350071894	5.00048340488	7.10323588151	3.85548697159	2.28716543668	2.78127825584	2.86880610044	122090.846232	62042.3177102	True	
6.90723470078	3.72834868549	7.14130920215	0.570437233067	2.26527524765	4.44077472295	5.89045065463	0.84314521961	5.44933619795	4.11195407806	1.46564483601	-2.42309204815	-2.6747749632	9.68402759362	3.71776129562	4.53662978032	3.72982006527	1.40056448801	4.14043582044	5.81656772808	8.41029586155	9.37440962829	8.77369239146	0.952894022263	7.60251724612	8.39735836574	9.27995222648	7.24554394417	6.90428170629	8.05643677834	1.08036497126	4.16677425358	5.2573587011	2.7609390079	3.32447969519	16949.7877354	61421.8945331	True	
1.67756796888	5.32305710732	2.28110896358	2.07173966093	2.86469934047	2.29025306987	2.6659118245	6.27285287294	6.07685397659	1.30084502875	-2.48293129982	3.96452092406	-2.36182800221	3.00407349254	7.43996157931	5.01266450921	9.31048869121	2.69307840465	6.67147556898	9.19444408285	3.63659847645	7.38732041405	8.27831690611	7.61354850328	2.36785708444	4.7253358697	3.81193116331	2.48872871474	5.82385251549	5.52627028647	6.41351473337	5.21884482444	7.87702031178	2.8524806614	2.23740668373	11113.3500551	60807.6755878	True	
7.19306331119	0.169630069328	5.48781750626	2.53196648233	10.2306271969	1.77425399962	1.31964448045	6.55752759611	6.11300659616	1.88961649002	0.0211986047166	6.98636246897	-2.87725545184	4.94383914463	8.30739771758	1.95627426028	7.62258915789	5.08437852096	6.56519662914	4.69949804151	7.17173875731	0.560489489025	5.51020077745	5.11589798604	6.28458009614	7.59262193833	4.24843447322	3.763022886	8.31713540833	3.66841090419	3.75893532072	6.23912770746	8.84059156525	2.69149921645	3.65817254362	292876.092828	60199.5988319	True	
5.60489984263	5.36926570327	4.69458378454	7.11159225531	3.62122644141	9.6578407636	8.79567963011	4.02718586405	-2.08955953896	3.00529933874	2.29062987564	4.75198854243	0.3568627071	3.16128175574	3.41067848026	7.39513867345	4.30557612799	5.23127524182	3.03523958662	8.94098560812	6.14597520402	7.24622317277	2.32927706499	0.906107685426	1.13123908036	8.81736528088	7.5722240806	5.50444234192	3.12472664206	7.92424787278	5.35555016589	3.96728681513	5.67110366809	2.50083529379	3.33547402247	194362.645509	59597.6028436	False	
2.74160508846	5.31980506063	3.85778940638	6.35130183664	3.1511749402	0.153282651606	7.51759686814	8.25642106611	3.91955982623	-0.592957089536	2.95553079804	-1.95433663947	-2.73819330113	7.77967104508	6.25902122285	2.71144764083	2.87196631283	0.749633443834	5.0066968164	6.90673937095	3.91425666274	0.10977479948	0.870095799911	3.42730834733	0.32487296516	6.07335216583	8.57808435665	3.21242423267	7.89848771238	3.2523399349	9.18483105904	5.16234043726	2.47532163157	2.67265101045	0.0418487424726	65336.9857331	59597.6028436	True	
6.94385390094	4.46700218493	0.849652340131	5.91365983233	5.85113638782	3.39128894764	2.92015737542	3.79297295883	-2.13811951852	-1.16755778969	2.25259085508	-0.133259868911	-0.0125394226175	2.31690408575	9.9927671705	5.8890761881	4.56001783757	7.20771521847	9.58735053644	3.79804272494	4.79542594985	6.7601832099	8.98048422863	0.417587963099	9.55447856777	8.53394115893	9.58056853497	5.47435229296	8.12372418443	4.96228016365	1.1250111465	6.80443592168	7.8035272615	2.87554400947	2.68441202201	17251.4909536	59001.6268151	True	
8.32982402645	5.06232088874	3.58739332021	6.04722573544	5.70027742247	7.04779038163	4.38279499228	5.32781434401	2.9255625316	3.58332577462	1.07436037073	-1.41532834113	1.59323691193	6.73635965788	1.18378168593	2.24013906737	2.08751694609	7.77728388605	7.20712813009	6.09508234692	7.57811070359	6.33523913215	4.38087847612	0.511360261056	5.07686597473	6.46927058429	8.81188021731	5.07813556558	4.94096370698	5.16764074329	9.25798138133	2.30894593197	8.7536910599	2.32037709749	3.13896178728	81997.6758111	58411.610547	True	
3.74225436525	6.50748801964	8.98061289814	5.73561694591	8.49326095339	4.82698292685	2.88230674291	3.26257921354	1.39746106385	2.92881811655	3.92334474443	-1.81493612456	4.03032207748	2.90853980148	9.4602424298	5.6906672457	4.53035051215	1.32823417845	4.85576063029	8.00392333179	7.53648090983	7.69345791333	5.42968754714	9.03303413165	7.19102848757	0.518858184537	0.94148819385	2.52340637052	7.2330581876	4.33632025925	2.14030179007	7.45304162644	2.13804663464	2.92031340882	-0.755008615499	56525.8878031	57827.4944415	True	
7.41861875815	1.05328341699	7.67414102159	1.04141463883	5.91926459649	1.11653648154	7.79604534962	6.37321385738	-1.26300640604	4.30642599463	-0.834540271113	0.573423350694	4.49821811693	8.98483270664	0.982924553223	0.0267470562349	8.83686239096	0.79355793634	2.32350479343	5.80501564318	7.10944781273	1.05750856095	2.6468303097	5.53112556775	2.70961599164	5.02632084801	7.35174928641	5.51755230519	9.42027260799	1.82294824028	2.67198124757	8.15720496732	0.668103713376	2.86508917856	0.779180009165	39125.4758119	57249.2194971	True	
8.44881656394	3.18960679336	3.47347025274	2.64974200325	7.17906198247	7.78957853193	7.09254658771	4.32944745156	1.61315325973	5.14461075849	2.99711265727	2.41879122626	-0.225607012258	5.38414992723	6.54986140063	7.92001647834	3.31954817256	5.15166091888	5.22749390404	5.81540526972	3.05625332139	1.90326811046	5.45063204496	2.4808977524	6.02247308395	1.85836196344	8.76165571675	6.88351165453	6.13506261229	4.03587067843	4.10670164242	9.49509899076	4.84674371609	2.83629754815	3.49200498706	33186.6873193	56676.7273021	True	
