Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Potential	Temperature	Equilibruim
2.71383437721	4.60119740845	-0.707726395006	4.97626224679	-1.50465106796	-0.974267239404	-0.216122452766	2.89062363782	13219.2454203	20000.0	False	
0.373261968811	7.27556550766	0.205769479184	4.89341525038	-1.14276791474	2.95206247346	-0.697264470715	0.691326964533	33633.2664107	20000.0	True	
2.02044509084	9.14828718094	7.83944958886	5.76892970534	-1.42960426224	0.943956220804	-1.14361716496	0.583454716502	40770.0186	19000.0	True	
1.16973804145	9.18984331523	-3.09382321785	3.89102894064	-2.63543951906	-0.86524087638	-0.544466046177	3.26890646053	11507.8725148	18050.0	True	
0.831155091639	1.92094391972	-2.31235019447	7.86455119948	-1.10057683729	-0.575860990101	-0.405750701531	3.00948615369	8806.18240608	17147.5	True	
1.85168420944	-2.78639921782	8.19674682904	4.58510013748	-1.20061054895	-0.596071135747	0.945194468406	-0.0712976051594	13873.3240483	16290.125	True	
1.64008135022	6.64503421473	-3.61075581209	8.34361891946	-1.55440293872	0.344068879624	2.44783593392	0.815062984807	30834.2172678	15475.61875	True	
1.70238363851	2.6280793812	0.511448916177	1.59103455356	-2.29313974102	1.18142079383	2.46191555608	-0.456618952414	21288.5034022	14701.8378125	True	
2.26647921958	8.44408307101	-1.18946494166	9.09460633955	-2.07037407837	-0.794346559793	1.27175521909	3.70930906154	12882.3337859	13966.7459219	True	
0.982231815899	6.16191950494	4.97144229373	2.75238895552	-2.86116011444	-0.28436465037	-0.38941082273	-0.824135968599	22397.1864888	13268.4086258	True	
2.23631757389	4.18259570836	0.204539081772	4.80858742258	-1.36618716411	-1.22927523681	0.0159461901307	1.16140893724	31959.6747821	12604.9881945	True	
1.08261719332	2.08114323636	5.58708970312	5.96335330231	-2.80669405627	-0.673828091776	-0.167242997568	1.03891362483	7455.2551787	11974.7387848	True	
0.712962708593	2.37612329743	-5.36014453066	6.91733176847	-1.75639443669	-0.799173999125	2.48617109439	2.39972509269	8545.38850094	11376.0018455	True	
0.019507357171	8.44201776253	-2.97891727373	4.0937038938	-2.84170625119	-0.769888308039	1.00782083581	2.71215822279	11323.4672518	10807.2017533	True	
0.494013816989	7.83612212618	-9.42403571579	5.62749615899	-2.73241027774	0.882797288566	-0.861846631317	3.48412796974	24316.3239024	10266.8416656	True	
2.77113419751	8.4401230067	-0.149660160673	2.47042202109	-2.44399425696	2.08173390277	-0.508506578623	3.4967644937	36951.3726842	9753.49958231	True	
0.483343867565	6.13254355163	6.54903223933	9.06328321497	-2.71292805677	-0.150392582703	0.681691338667	-0.316039533717	18710.25255	9265.8246032	True	
0.207101932531	-2.04485845087	3.94827038423	5.63369191126	-2.4728615182	-0.954215853486	1.31254098172	1.21371480899	8688.94996069	8802.53337304	True	
1.61443365765	5.33618570339	-3.59334419402	1.82359296567	-2.4864202226	-0.589795463238	0.0609790229185	2.4651733437	15928.7004389	8362.40670438	True	
0.284825566375	7.34955096075	4.72108261976	3.06704523617	-2.91907187758	-0.97402199495	2.84223268989	3.48068007026	18109.2825804	7944.28636916	False	
0.110607601529	0.547973276963	9.02895147546	4.86578475655	-2.23953314135	1.52797539272	-0.635976670612	1.16434150529	4854.07799126	7944.28636916	True	
1.09682977409	-6.5604790375	8.82334127964	0.661359615993	-1.86470027988	0.736006160965	2.01889561246	1.7869870952	14688.9118382	7547.07205071	True	
0.403905777377	-1.80375435191	2.47575759672	6.59661594223	-1.69140905393	0.176196848204	0.909569037301	-0.566170619729	17510.442137	7169.71844817	True	
2.21239778864	4.69303641763	1.38415497718	8.17203554822	-2.14803199501	-0.22238400412	-0.373614267946	0.607689625593	18938.1567377	6811.23252576	True	
2.20286329308	-0.121902315727	3.00505056363	0.75346077446	-1.77991317779	1.09881558848	-0.554340207345	0.980379177312	19419.1754638	6470.67089947	True	
0.0622416191908	-0.212823629177	4.65007346102	3.87703178101	-1.84607821349	-0.653418948491	-0.0194009124914	0.330626419972	7621.36399015	6147.1373545	False	
0.308170405509	6.96138986633	-2.49728148607	7.80321823103	-2.32335521622	-0.925812074935	1.54068650176	2.35272486333	8623.50762253	6147.1373545	True	
1.08692494476	8.78891836551	2.1090830663	0.503983517428	-2.55557214189	1.76502857773	-0.875719285326	-0.155897292372	19664.6090012	5839.78048678	True	
1.40665580015	6.89725271877	5.40608503181	6.91047929483	-2.66345390062	-0.897107061198	1.40378417561	1.55553101177	6401.80349268	5547.79146244	True	
0.580080463701	0.527121845198	2.71020367614	4.21597058659	-2.8674513614	0.0148595462984	-0.761930118395	2.81941453211	16865.8747617	5270.40188931	True	
1.30980421537	6.36194861237	-3.4064943526	7.22589496815	-2.49898577067	-0.727986646955	0.183114457442	3.5033942012	5753.34793839	5006.88179485	True	
2.69167113254	5.71431060726	5.66969469042	4.775932139	-1.97233600818	-0.824093300147	0.447314286713	0.873157899499	4842.68138749	4756.53770511	False	
0.953523351617	7.09784485319	7.00540293736	4.83246165625	-2.02143650301	-0.932530551479	1.32573782717	-0.64492926053	20503.0332297	4756.53770511	True	
0.245934904233	2.695925604	1.31423288882	8.19467535202	-2.36644360183	-0.930351917401	2.05863494106	1.586022088	7927.59052591	4518.71081985	True	
2.37436561469	6.10852836303	-5.41604894633	3.69768354631	-1.82109012855	-0.808311202187	1.91216143452	2.75622848102	6894.64199065	4292.77527886	True	
0.124994781106	2.07573546591	-4.43383898581	3.50112693031	-1.69415604779	0.649794388295	1.6629854433	1.04973272823	11537.6663487	4078.13651492	False	
0.150253429962	1.2674207762	7.18528578406	4.20190060737	-2.07889814523	0.0139777215851	-0.692663112275	1.79175739182	8250.86185099	4078.13651492	False	
1.72624643977	-0.892997526422	8.50496637767	4.95564609415	-2.00777104162	-0.096333186509	-0.374646282229	2.64893701637	13859.041222	4078.13651492	True	
1.58825267766	2.72686336176	6.25931313743	8.35677469032	-2.43750797348	0.686504124295	-0.867270846426	3.60509498812	11330.6707524	3874.22968917	True	
0.137544136091	2.39982878722	2.355681725	3.44656525966	-2.43225703831	-0.351326130046	-0.87586742529	3.84918512885	10704.7224257	3680.51820471	True	
2.7762910286	9.0194488896	5.83866246301	5.36495474915	-2.73730177065	-0.761033225129	0.193775588041	0.369349157302	7912.09134907	3496.49229448	True	
0.437691859023	1.10923591247	3.51345795335	3.91041549028	-2.08859533931	-0.23856418451	-0.832446489175	3.5731263311	11480.9214503	3321.66767975	True	
0.57669404394	0.350035223653	9.06878247644	5.2425316519	-2.59831240236	-0.923973933987	2.59809718558	0.725121238408	6215.09171571	3155.58429576	True	
1.68807625253	3.59483853992	5.47708830454	5.44561856841	-2.29411924045	-0.68830147795	0.000455308724899	0.872017860293	2794.12142252	2997.80508098	True	
2.74309501019	8.85349194472	1.51546549165	5.8602919778	-2.52217854946	-1.00250246286	2.09453624382	3.90474469131	10990.2807075	2847.91482693	True	
1.56658843223	8.79008367225	-1.46210729804	5.89568391154	-2.40370958656	-0.822448036262	-0.0738296778018	2.30059606601	3850.69453612	2705.51908558	False	
1.40221073423	4.28770332934	-1.71131844486	4.9473875408	-1.04930487638	-0.899290844589	0.516203020931	3.31565321082	9207.49211418	2705.51908558	False	
1.75476707948	5.56230315835	7.19493014709	8.1348962791	-2.41074059556	0.457794162631	-0.71916982524	2.19172611316	7358.4612772	2705.51908558	True	
0.102129688997	1.68619852938	-2.03996902476	5.89013109086	-1.71056134029	-0.572529145085	-0.447449222484	3.36466917954	2984.60475746	2570.2431313	True	
1.63121770879	8.49192963747	-3.43818690127	4.19236894024	-2.34425450433	0.102593952766	-0.887738838382	2.76071355287	10595.8878482	2441.73097474	True	
1.93781071329	4.10167528658	-1.10768492652	6.02044820682	-1.53315056861	-0.707506257673	-0.280070931671	2.54944440521	7074.35174607	2319.644426	True	
1.56868594671	6.47345861738	0.673745943658	9.1163072343	-1.96798864199	-0.685075925569	2.66178626633	0.966821602476	18920.2643424	2203.6622047	False	
1.5968170116	3.16914909943	3.38748742379	3.12118240447	-2.67643227246	-0.820766179355	1.82196179904	3.51916408545	9511.85372853	2203.6622047	True	
1.92163938098	5.64264082173	0.770552833587	3.57446511102	-2.48389232458	-0.875182632721	2.0860524642	0.984539519617	6117.13275178	2093.47909447	True	
1.32615108863	1.09767023549	3.3949051812	8.15590805622	-2.31358486212	-0.784365087102	1.83989582779	0.582303843146	9229.44823009	1988.80513974	True	
2.18025592416	-1.27173234499	8.9040616072	4.03480919582	-2.51726682363	-0.812774008307	0.652614659371	2.10460166734	5346.31485755	1889.36488275	True	
2.40487272692	6.27647992854	9.2639275681	8.27102058928	-2.44330487767	0.198112959402	1.32196120605	-0.775257920836	3441.08845869	1794.89663862	True	
2.46770734944	4.08289741215	1.62199394179	3.88964074373	-2.55346620327	-0.890759503364	2.37536270857	0.361957928523	8027.61434457	1705.15180669	True	
2.1120809656	2.54635547983	4.14921731993	7.46550267872	-2.2963530068	-0.77271296404	0.470856646497	0.538426163173	7916.1901133	1619.89421635	True	
0.627171184371	5.3163174511	8.45080522269	4.97552364666	-2.37309817699	-0.821480934558	0.300015463665	2.74360506984	3793.67381159	1538.89950553	True	
1.80115888295	2.54480467743	6.22496133979	8.42033324083	-2.31703854676	-0.783420658718	1.41438498253	0.184765371541	7043.58896607	1461.95453026	True	
2.29508917487	0.920340484299	7.28090458353	3.14172071852	-2.56812940212	-0.850642945285	0.384261033702	1.99887203109	6917.03213042	1388.85680374	True	
2.91807089534	9.1867528883	-2.82690849983	4.46795219904	-2.27507216736	-0.763615061204	1.0939147807	3.04138578909	5348.70734222	1319.41396356	True	
0.661056436217	7.57960199927	2.5790833065	5.77389821796	-2.67680088241	-0.623526197421	-0.611719384879	3.95495335338	6579.33508292	1253.44326538	False	
0.202879951107	3.88583177303	-2.1542965491	5.26493730083	-2.38522373104	-0.716877070286	-0.178668610656	2.45340127077	2417.39623729	1253.44326538	False	
0.598138168981	8.50653958618	-1.50526735733	5.28222598404	-2.48162851805	-0.72746645912	2.66631954178	0.824042638596	5227.17180392	1253.44326538	False	
0.220219521958	4.62195644767	-2.62510346644	5.79557822181	-2.5397378015	0.000853888180126	-0.860614580274	3.52860162606	5702.43308	1253.44326538	True	
0.0789746054389	0.956416458256	-0.829877622213	6.5615315286	-1.17304759042	-0.857301997053	0.959546775634	3.66523825296	2388.14168048	1190.77110211	True	
0.197898397191	3.10809132488	-2.21354278872	4.32344110667	-2.33761543994	-0.899738551552	2.2508648861	3.73979290835	5428.96981246	1131.23254701	False	
0.249393049559	-1.58102691866	9.54830321336	7.27709028288	-2.39918595669	-0.890232030926	2.87842261302	3.63238923107	4821.84358334	1131.23254701	False	
1.09871284847	9.17197606101	9.23736707014	5.82089299013	-2.54405074906	-0.815503236335	1.8573867506	3.47043075347	4717.15180593	1131.23254701	True	
1.78087525832	8.31623345582	1.442211367	7.84158694314	-2.22335181786	-0.514587400186	-0.328769282257	3.53693026674	8795.12090751	1074.67091965	True	
0.65521642967	3.73105770973	0.33919202701	5.97286512774	-2.41644077933	-0.810541283615	1.97225914931	2.98870224514	3846.77781018	1020.93737367	True	
