Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Potential	Temperature	Equilibruim
4.62073626754	2.3880847326	3.73612437005	9.98550678425	6.07045447472	8.77302190697	-6.4333717665	3.26370194567	0.806916255254	1.09780113997	4.1748357207	6.81635241893	9.61667067478	4.57701341333	3.48081420202	5.39516989226	2.79067901641	9.6044113483	3.42295085807	7.99375647074	6.45025371586	6.60029391592	2.35598586452	4.92789114779	9.48073512641	7.56613413305	8.82482433585	3.7529162308	1.45810258428	10238.2065654	2846.72821907	False	
3.18385296562	6.76891033322	3.63847009364	-3.34688083901	-4.07936241148	-0.436092009269	3.95741614858	2.67838046774	7.02253218624	6.51243822599	5.71049206673	7.54119629564	5.33877053743	6.84110263306	8.19758337004	5.87722303508	7.89886991773	5.95383393327	0.359663648675	4.17610951428	4.48222326648	1.21585019802	4.42108496419	6.45325980074	9.71737132017	8.11420541735	8.66889122751	8.92304192189	3.93922987848	9541.90351761	2846.72821907	True	
-4.4691295544	3.35352178511	-3.60165910751	-0.133437877806	7.82040706275	5.50944989838	6.29046333043	-5.16280398251	7.70302022408	8.47633781024	5.3365153198	8.36865601397	9.46014676152	2.27890162187	7.49025975488	9.83533410905	8.98020405362	6.42933694104	5.33250688061	6.93293888209	3.51963796388	5.42011547836	4.16990577431	8.75236640778	3.6291035288	1.34712323389	3.4306195472	1.52642380033	1.83929994055	5698.10932451	2704.39180812	True	
-3.96914543429	0.270273902307	-0.691785490137	-0.70629640779	6.72659470112	6.44438350462	-1.7272324077	6.08766626525	7.90205687173	6.84546615117	5.00150775213	2.58671480672	7.61577923756	4.94068598521	0.5841977484	9.86322666919	9.11575581785	3.20274691903	6.82678062847	3.75744823596	7.95039570683	2.97025267055	9.7328928547	6.40241795325	9.06298812838	2.65910615593	4.95996451295	1.61925207924	1.81725698685	7070.51044986	2569.17221771	True	
6.10280863508	8.05077581175	-5.17544286293	6.65181416289	-7.60437060991	6.54597421792	8.98556197795	8.67170240885	9.3651946283	2.34519275673	5.41415218808	4.62444863037	1.15819732896	7.05100710163	3.43173236748	3.13735305615	0.59013044534	8.07572123361	5.57583067155	6.63336772258	9.53946684559	8.95942760046	7.70239861826	1.36427674352	7.86287687093	7.41943928868	5.08521982794	6.34944640334	2.09562692138	8949.16886059	2440.71360682	True	
8.21297952831	5.57141515083	4.13083351719	9.20306232184	-2.66205297724	7.8821060706	6.85235342013	1.68701097502	2.17834056023	2.23304625128	8.76680687023	6.22333688127	0.846887162865	1.50474357753	7.18099888594	6.94966998332	8.95520072082	0.680109606128	4.72220249662	5.68876152608	7.08829593	9.36162563544	6.09808308794	5.82177304364	6.03376097537	6.91310049188	5.74038747785	2.07489231457	0.261930722432	12004.9379859	2318.67792648	True	
8.53244396884	-0.919578397647	3.65201022144	-4.86114500942	5.51862842618	9.30014131165	3.02878701962	-7.81866288008	6.14310068346	1.96064141504	2.67434943895	7.31581006214	3.25480906458	7.91219780045	6.91970844706	5.64285803326	3.3522441349	0.682041462006	2.72967405933	4.1266012883	7.72714205661	2.85927369488	1.4822967218	1.86249146137	9.8907087253	2.70436887258	2.88131935733	7.45006469992	3.9322864593	11576.1658225	2202.74403016	False	
3.94585280401	3.9078456165	-2.23423377935	0.674726655718	0.795618278687	1.92359888294	-5.51017774873	6.22342769283	9.13981860829	6.04113102919	8.80237475947	2.31454028659	8.17062820579	0.113532487458	0.262337810768	6.63296177339	0.674685971141	8.25088195588	5.83096579289	7.33005863116	0.151861035819	7.028157504	4.29731381214	6.84427409058	6.95374984567	9.35019109083	5.50004557513	0.692217738485	1.08375518427	12237.7539377	2202.74403016	True	
2.89771584755	-1.79169142372	-0.585681183348	4.33062135462	-6.54946007201	9.55928000716	-6.03499833549	5.31747506784	4.58865442368	8.69172740355	1.19975212342	9.51691537196	6.85823806519	8.96907197573	6.27435682581	5.1017497268	3.80957443234	6.51914991696	6.66899962216	9.10493328993	3.25916145531	7.91183115039	6.82195947081	6.81250012495	4.51202169691	5.72901822939	1.85799270394	5.25868959843	3.56314028104	7480.7366355	2092.60682865	True	
2.63753412303	-5.98453034309	8.52776772017	-7.7071303581	4.44918389751	-2.364336274	7.60732215837	8.31758749586	0.935064110884	3.21842485955	1.32918712238	1.0545463335	3.86047877543	6.02118288171	5.72791131745	6.95589788252	9.38533811847	5.34186687072	3.21169866719	8.55263774618	0.558975572296	7.06062520959	6.72351404464	0.0496801973909	9.27401837556	6.1608662072	6.88481661092	6.853714467	1.84763250899	8073.05773472	1987.97648722	True	
-5.28934761155	8.16404644355	6.15761861816	5.79760492718	-4.32518733637	4.41293962529	5.55907976611	-3.95696466551	7.8228702262	9.42237560178	9.23895950361	7.27993300065	5.35245492909	8.62846324025	8.08234449943	2.74372492093	9.51100813694	1.29348024622	2.37944272203	5.44506378794	4.9574030377	5.88176390343	0.404225895762	9.42655006548	8.85770959434	3.54266712632	5.53377240708	5.5114907116	1.9588226354	8205.25611884	1888.57766286	True	
1.01061313008	-4.20896027053	-0.0449606704605	6.33636713629	4.48122273536	2.52672574552	-6.47491416892	5.99155588141	4.68547292583	2.48108297992	2.4186714482	9.34665674528	7.84751951197	7.20903282873	7.97492614911	7.28451571892	6.95844874544	2.67791613652	2.86018930527	0.532777639624	1.08970952659	9.00605696906	3.00706214514	9.44453172303	5.37140449125	7.26271097034	6.42521584767	2.51533153597	3.93484048965	7298.07068195	1794.14877971	True	
