Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Potential	Temperature	Equilibruim
-4.4938591882	-2.59742508325	4.9917975259	6.62128111246	0.843517886352	2.76413682242	4.07229233525	5.42007868787	7.21297063411	5.66313551916	7.07551703221	5.05344009618	3.40799210996	0.246223357842	7.4293958324	8.26786916103	8.60531228238	0.0429836702971	6.94958036157	8.11656865629	7.48519886767	0.587018252391	6.6919592377	8.95524863606	9.81244533206	5.34059460843	1.48809209354	7.05848211364	2.2604996198	6526.6200215	2352.66794964	False	
-6.1107836799	4.23778314561	3.65251784137	-2.96274494839	-0.518061160479	1.78989772484	-1.03547584724	4.3295588438	8.21602693436	8.63391472822	6.19563945429	7.25189466069	3.09113646207	2.69979917697	7.59600098161	2.54403150563	7.83979887324	9.76587724076	0.845170821081	2.60271103279	6.13327859911	9.70624211494	5.21133833943	8.29676020521	7.71020298563	8.16418193482	4.1432727633	7.28415090032	2.9920123907	6008.70616501	2352.66794964	False	
-4.57023539947	4.69090981609	-3.87876389552	0.941980070271	0.0752246242544	8.08823840225	-3.27970324953	1.86984822261	5.19435751382	7.46087034473	9.76129651322	3.65265438968	6.71081329845	6.88871515799	4.15127055462	5.57139145789	9.72171158471	5.69083210588	8.34997950409	0.862771507652	4.20128217322	0.858203513994	7.07965965095	3.02709449545	6.86453880907	7.7211532741	7.16518287754	2.66488981783	0.35720650361	5231.14109678	2352.66794964	True	
0.384749917862	1.9085872735	-0.179844372146	-1.70136745011	-5.17474023656	0.920728694515	4.91046606609	6.67699270951	3.52691419198	6.00393883001	8.27943809053	2.86060239289	4.32341821014	6.04210968959	7.30733876403	5.92685369015	5.88960656824	6.76656027733	7.4114137795	7.37577078732	3.64139206769	8.48698843941	6.94356469406	1.66643495364	6.72237265249	1.87282461272	6.81215872836	9.24539529136	0.482469288497	6735.06768902	2235.03455216	True	
6.85960439435	-0.818933832847	6.34984475126	-1.75732739865	2.6965574073	-5.57064560014	-0.179887605264	2.35866586256	1.69085060339	9.43522085918	0.855423625797	8.80659466402	5.66029541499	8.6017081004	4.75597384064	9.53564319098	1.33561747431	8.15891421381	7.28597580891	9.39975772166	7.23474521451	5.75192382144	3.51785012773	8.97971012253	9.5857985332	6.28210555477	7.07706076438	2.37657382006	1.53374450968	9078.71611474	2123.28282455	True	
-6.01265544851	0.071213753238	6.60394345363	6.30322462356	4.42751327989	-2.89305472293	2.26436419873	6.03129190002	7.05069771505	4.17820373135	7.41196629078	2.55002700786	8.8685790408	7.28308845317	8.83019656509	8.04098620663	8.45422002133	3.30092112877	3.45283342018	0.277871701818	1.9159673893	0.329093049634	6.9593277861	6.29329566187	3.02664459971	3.52333403602	4.85269669238	8.23273844569	2.69773921404	6749.70891278	2017.11868333	True	
-5.04346012114	9.12553823086	-5.64111953314	2.42826793826	-3.55280903207	6.92836907337	-1.18462595186	6.51672406789	7.04928974961	3.34554594782	6.12184408088	5.75325217271	9.23588696368	6.10637136338	7.52108775929	2.27724032574	3.12390868088	1.63790253867	5.21984517837	3.03427015199	4.42181229029	5.31322540067	6.59937382525	6.18779388097	7.94801982065	9.29186389764	0.195115516591	8.24556591549	2.002615619	4791.31492667	1916.26274916	True	
-0.778776927958	-0.878401743354	2.85237691996	8.98777189567	-6.79684411065	0.812016308192	6.45741074862	3.20366259577	5.43080956721	7.41136448547	0.220702983979	9.15417746191	4.91446471117	7.99245367833	2.77816018929	6.8425719043	3.44603999371	5.65944091252	5.967833642	2.98183159132	5.52526308127	0.862012202236	8.80170688417	8.85252462212	7.07474244131	6.4568030767	1.62663670314	3.31908356155	0.557839212934	8885.67313291	1820.4496117	True	
3.22167767174	6.02875684813	-0.126966289463	-4.69025095054	7.20017018019	2.7747697545	5.30072585944	-0.247844595044	2.15952536143	3.16571681757	1.8101474172	8.2955626503	7.09868462995	5.54196351333	7.05572114964	5.83119897491	2.40691803558	2.2918901861	8.10568499372	2.72814964964	3.61773650342	8.96104574261	5.35503702391	5.66874673118	2.60138406496	8.46905153264	3.37260398544	0.60318464091	0.390199631412	9238.69467786	1729.42713112	True	
8.05854063879	-4.3800055435	-2.07823851349	5.47526253289	-2.31102477243	-2.45532573999	5.51882551314	-1.21660422261	4.5012941838	4.67588524346	7.38366788169	0.790415116624	9.862692493	4.32775758564	6.21891226247	8.94014447188	6.70585020525	4.10589379479	0.687798757464	6.94916673284	3.58746488428	3.21568818343	4.45078032088	9.87453993166	4.41168024843	1.71885764811	6.72917083309	6.34676788917	1.54505289043	7296.98103001	1642.95577456	True	
