Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Potential	Temperature	Equilibruim
-1.85359099997	5.41059518175	-4.08101159989	8.64776435563	6.95768346016	-3.27353865581	-2.4754098415	-1.1154900561	4.44589121958	4.44647304043	2.82639531541	6.0243735664	1.34199546882	8.48732765578	0.484378784132	2.83540232309	5.4011040725	5.32344025642	9.74204977028	1.2566074033	1.12727088777	7.88025357865	2.67663285122	7.19128714886	0.779815776495	5.88809616025	5.999518716	3.26295149372	2.62197968506	3164.38673395	1606.90386561	False	
3.46625097872	-7.1606782724	0.119764269159	8.44835511909	8.26193307298	9.94956247975	-0.369889173177	1.65993350892	3.5365143955	1.93875634564	4.54998362572	3.00069401324	3.96544312872	5.85431582245	8.03513085077	6.68408785083	2.06007652597	8.76227882747	6.27197977344	2.59048773579	2.67602157185	6.44920578836	8.69003651804	4.42638914347	9.4341809923	2.01401009408	2.60641934476	4.79631611658	2.98960250704	2721.684482	1606.90386561	True	
-2.01870304612	2.0513617041	0.909828845917	-2.36427259787	9.64499678279	-1.32528611489	3.2021849795	1.87478195722	8.06840965786	2.47484989392	7.12980540432	7.79584041447	4.88335936437	6.77069934312	4.12979216156	4.3815170996	6.01344291127	8.64655008894	5.02500461302	5.03228209912	8.17441418677	5.49014554899	1.13073603792	2.5632088453	0.620798475287	7.47324287618	8.42907283436	4.80830077859	2.84970115854	4437.10512538	1526.55867233	True	
7.69560708858	4.28864905934	-7.84884434471	8.0549594122	9.31871357835	-1.41236422998	8.5761410719	5.44623302515	7.4398950788	4.92815900877	5.37429830782	2.26265831494	7.14050802347	2.87207979625	3.04588519446	2.57584774549	6.68118747284	5.34854933848	3.98246412993	9.09325974488	1.20870261653	8.36585154302	8.93457195291	1.27452586891	6.03650423975	2.04993215757	2.58537080651	2.40615474485	3.71191018095	3040.59616681	1450.23073872	True	
-4.31298740608	1.44430237039	6.93775083253	0.636492391298	2.91035805778	-5.54033240057	4.59737104784	4.90450814773	7.19989704164	0.652836515066	6.99944043976	3.93590510153	5.61471757364	0.0277004182939	7.19868018039	5.49949384374	7.89779829067	6.89596568695	6.30387459896	5.51091813011	0.558128923485	4.72559656489	8.33949632642	3.42099400237	2.44893217778	6.87441229307	4.38648020526	8.32020499118	0.292767525821	3246.44794668	1377.71920178	True	
9.71991747551	1.52111957002	4.24447258874	-6.16159517668	2.60281802175	2.54088375584	-0.584406451006	0.443000810106	8.79203804304	9.25417926642	8.6979876051	6.96054633956	7.11352502757	5.47449964029	1.89465066151	5.54934437687	8.02031488138	8.1802276029	3.12339093014	8.67315233866	6.99210996111	3.20361519726	9.76138518713	2.85361336019	1.43712013908	4.01528499897	2.1131400262	4.43503171804	2.58718474382	4292.66678729	1308.83324169	False	
-4.39652296465	8.47973161906	0.213200753126	9.03193246477	0.0607193936508	4.57969534702	-4.12627417979	-0.892770365566	1.80256733142	4.16177519383	5.75893954703	0.0108775639515	9.28439928153	6.59892102091	7.41929772111	3.49113027016	1.76934600862	4.52836818391	4.07718625474	8.41689131949	8.61056965563	9.85049315491	9.37498150863	5.23537013092	6.72374218792	1.44759275351	2.07409851323	3.06529635659	2.33450807805	3737.60237868	1308.83324169	True	
-3.30102311046	8.98155151136	-3.94155093642	-4.27156355419	3.2086931043	1.12146802832	7.50626118709	7.9605523324	9.25606739499	8.02725907458	3.69688022934	5.42211054994	7.17218579933	2.8712445027	2.96956241589	8.762304116	2.68630711886	3.86520337156	1.50318669143	7.1687747856	1.8267630922	4.73995606982	8.2333227433	4.7641332182	4.21696835128	6.76630062437	2.10862353219	3.6757435419	3.16396429475	5064.68509736	1243.39157961	True	
7.69334934405	3.21286221897	-1.34519578885	-4.84905040085	8.95268109349	-4.31557237246	6.9705909275	2.28436728709	4.60495026968	6.35455470857	8.96680360325	4.92355934272	5.4140292384	2.77353695968	3.81687809322	8.89961655554	5.77274096959	6.48004164251	1.49973836525	2.11399868597	3.43793150925	7.85499083905	9.73670891054	0.924229928328	5.19281090871	8.54777948706	5.16120569555	4.69061357244	3.36031728531	3726.33982635	1181.22200063	True	
1.5394453197	0.204810661096	5.75911719626	-4.70010822906	-0.998886875066	7.60194338438	-1.19095714955	8.92469657472	3.39258066585	6.06154013293	4.86993620773	0.863290793668	2.82987051221	0.981741548672	8.43370015557	5.88126581344	1.22505026231	5.75711298704	1.13826809268	0.252669174327	6.57712791659	9.56192858366	8.28725118131	2.10223145236	9.73714274421	2.84210599177	8.48969257268	3.61072137188	0.563621174493	4508.67944101	1122.16090059	True	
4.5807349914	-6.39906522398	1.32727199895	6.21248063573	-1.90455213994	-1.98924765718	-2.16599332932	2.75118367926	0.268552239099	3.89437319256	2.49216760748	6.7611749068	7.79886081119	4.88463598079	3.36340648965	9.55031391118	6.16329510206	7.70599058006	5.91674445338	9.33503767797	5.36376679567	3.10834230634	7.08119427889	6.25071183437	5.13681267231	6.49047933586	4.96334736062	5.30968987891	2.07634976047	2614.51251872	1066.05285557	True	
7.84941087308	-7.04180647171	3.79462340425	6.03573482167	5.36607099458	8.92099117451	8.1680517643	7.21081473081	8.71733221559	3.381712847	2.44271504038	3.36787291027	7.66131517628	8.78423567907	5.20646481793	9.20436151575	7.79748954841	6.27381729344	4.26771403337	6.39016896556	9.44803669894	3.68706281863	8.55552760177	6.48292664531	6.39502230746	4.79527578012	3.92132143792	3.59777023264	2.90829090478	2702.80394026	1012.75021279	True	
-3.73529895357	-3.45784209316	7.941153533	8.43527197845	0.608658826552	9.12689515563	-2.95916021319	9.69708689032	1.29082860364	7.20590228324	5.27316951613	5.81316772389	4.39328564596	9.88665969253	6.50009492686	1.3391427629	5.30814304401	3.66113564989	7.2006428901	1.41180333635	6.09184243698	8.97252214799	3.48927280059	1.56351158919	3.22019231754	7.02230176046	8.96609515952	6.33025872349	3.4133281071	3260.4007596	962.112702147	True	
8.35410924096	2.74203159141	2.91297364746	7.21525354503	-7.46509434968	3.46524885122	5.67703458746	3.45182223815	7.09056348702	4.6310973394	7.66452436492	7.9318017847	4.01633618179	8.51376022273	7.71563822292	8.25646035635	7.71788134175	8.84955478636	3.387120006	0.960327330669	4.75890752203	2.73542038559	4.16518837	6.37867173549	0.107434144328	8.09283274936	6.90872097542	1.10700483131	2.18076478313	2036.57318442	952.491575126	True	
1.56774871605	-6.42644940101	5.64068613475	4.44311068949	9.73600999095	6.52029936146	6.21134683847	-3.77153996638	6.67775467459	5.76627036109	4.33812815728	9.66488078219	7.48967777561	0.740338651857	6.30551600624	8.32828742619	7.87907865445	9.78393371709	0.688969437746	4.7841534392	9.29557214336	5.42351026847	6.97620220591	7.49159261564	2.91664349583	1.20828564388	1.53179967391	3.96609670779	3.36723647834	3045.50739177	942.966659375	True	
3.39695894078	-0.941272270711	9.18222516915	3.90312629974	-7.50383052666	8.91609210566	-3.69433601806	8.05087326301	9.20770381573	6.60588384937	3.70877139345	4.48856276594	2.89985551434	4.55616735123	1.84123553842	4.48079085466	6.33498126838	0.916188310678	5.51557758535	2.97730224401	4.8628918096	7.91658588891	5.74524714189	3.22701861486	5.88011620179	3.71740823942	4.7314029018	7.44303482753	1.06621976429	3258.28427814	933.536992781	True	
1.53023161716	7.11290913628	-1.31609959528	-6.37201819023	6.76963462778	4.36359948554	7.68145240775	0.728803269624	5.59464353026	5.78606863483	5.51206234342	8.74928306314	4.64502699652	4.92424713866	9.61555807812	3.35856222316	6.74544627245	7.59922527646	5.78588532109	0.782461091096	3.52798715408	6.47287325497	1.65117851871	4.90629847426	6.68299629672	1.82901296635	0.910974667594	5.64087409749	0.769260743059	2296.14666287	924.201622853	True	
