Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Potential	Temperature	Equilibruim
-7.90844655278	7.13375700267	6.30849567822	-3.0706120335	-3.74222787632	3.95258198718	5.53755671862	4.36837496632	5.0693154372	7.21605963586	5.80475190252	7.25220141725	1.55113272698	5.58104375519	7.80141302936	1.3099458505	1.19271630494	6.40875683508	6.87343962964	3.03991829993	5.89577952263	6.73691606155	1.7046162262	5.23051060623	7.63406083121	3.11092093079	8.9536417328	3.73113511657	1.92139731266	12892.9879975	2587.93474461	False	
-3.97978390557	4.46971742627	7.56781981017	-1.14176799	-0.199600362294	8.79614988172	-0.383098816545	-2.32915216922	6.82633895555	5.31230345873	9.26543149906	8.41823685627	6.41370734824	6.49310644436	7.58850608032	3.91358438943	7.42599460661	0.356297586783	1.23538547117	9.26043276089	6.98146120527	5.87641156418	5.43019094422	5.17313590962	1.05340671178	4.43958975874	6.81515364915	5.93614746585	3.06199432814	9715.65058113	2587.93474461	True	
-6.5518884167	8.06704096687	7.73873205273	-4.0811918789	5.9451689438	5.54523185824	4.85147862802	3.92157111167	4.88787828339	5.16155557442	5.45169695119	8.52766046223	4.2649548748	3.50200561186	6.49064555748	0.373376481134	3.76093245117	7.25660576117	1.10286712851	7.13189809491	5.22941640611	8.32332218266	1.26540163512	1.520826711	0.728730417831	9.34122911964	4.8924610879	7.4670485642	2.66502255621	6872.01880494	2458.53800738	True	
5.32369037108	-1.75257897933	3.54848309858	-7.26222583294	7.2091524533	-4.6238743251	4.38551464072	-0.188773621874	1.23116313289	0.35474625314	1.04942415458	6.71282340643	2.44305381554	3.34662776463	4.18612741003	2.57480178801	8.8617761726	7.86283620905	3.66923575057	6.13778612332	5.8023179886	7.36097199868	3.05534976543	0.60030116825	5.38629911974	5.76764014276	7.52890678209	7.49865973295	2.23582973186	8987.36413227	2335.61110701	True	
-5.14824329495	3.19871680082	5.12444771695	9.90558038241	-2.16284012472	5.50055611214	-7.03993287624	3.69656055113	5.24320686705	1.67692635698	3.44121537972	8.72007065261	8.29484418007	9.94912420845	5.08643305139	6.71972110288	2.95078978934	3.66582814456	9.1416830293	0.512962635523	5.47783257984	3.40982044502	6.8643883508	1.00469250575	5.16876314509	5.63261774943	1.28384837668	7.07582393953	1.92416904819	6921.59671536	2218.83055166	False	
-1.42430036167	-1.05992665779	0.840098338982	-4.59303029328	7.53991030917	5.46340538803	5.2619843734	-1.90676026553	1.46399448198	0.757054235591	5.10385510707	4.66016809809	7.08640452953	3.98135442494	2.61478239311	7.17497051052	5.24221165835	5.40085513283	4.99421755161	0.90459274926	7.69406172441	1.8198189448	7.36384835032	5.30003870095	2.1205335183	2.0136107064	7.07129324996	9.54874466304	3.93551819446	6168.78191584	2218.83055166	True	
-3.51309124125	-2.60189292763	6.18632569785	3.53544205044	-1.81652153052	2.54327590257	-6.56095554467	6.5273051983	1.7998188399	5.97811818924	6.9505592886	3.81263482651	5.18166251644	7.32909834567	4.58296662022	7.90002226133	8.28849931143	3.1517328889	5.28293331484	2.32718888107	3.08744406214	8.39842447667	1.58402719388	8.40062382495	1.0270471202	7.58798185442	4.48258222842	1.35717588425	0.566698872766	5536.17402493	2107.88902408	True	
-4.57029375563	4.0204886547	1.90988531914	-5.68198142628	5.06241782238	-4.73626420429	9.70577350246	8.40342314702	3.9600509732	6.8741989177	5.30375817391	6.79147261889	3.56232345708	5.44382884441	6.57316182188	6.19994849198	6.09636350317	5.90756485191	4.74605426066	0.921228154023	9.99143603474	3.62641342476	5.39257003183	6.77404365489	3.50222608308	7.25575343517	3.33423504886	2.69458479461	0.0204741816584	4588.25481028	2002.49457287	True	
6.93556172634	7.94532350014	-1.99922062009	3.51684915833	1.89145097884	-7.81679137499	9.37464234471	-0.676526915433	9.26698196541	1.51400640477	1.89536164713	6.18740874185	7.30053562561	4.56786645626	2.83693665484	7.25933717846	2.75506800931	9.68782083299	7.29259537701	7.8525769744	6.37040106088	6.69740485928	6.16896119446	0.838888495836	6.82436411432	2.91970511062	6.6970835241	4.31232959506	1.66033276136	8639.8939629	1902.36984423	True	
6.52595285474	-0.32815106082	-3.79149409462	1.49554409618	-3.38105011664	3.81061722902	1.6339798444	1.77123475047	2.85891961194	0.770473668998	2.52477231273	7.41553412037	7.99515093853	4.020620614	9.17100946664	1.92452058463	9.70070424158	4.68580366619	7.06472155046	1.45641120673	6.56021558142	0.368959244963	0.910685995939	0.0275943751928	8.62948192116	2.06518328612	5.4204102716	1.85216854436	2.6386017395	8461.94360819	1807.25135202	True	
