Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Potential	Temperature	Equilibruim
-0.720116649265	5.80960060708	-6.88932847649	5.34707760008	7.01400769935	8.56783412267	5.47858255358	2.53871271534	5.77272874855	5.92556595976	2.82882331334	5.72033506204	3.47401515514	4.57258341881	1.2588324256	4.61773232246	8.37392799878	8.14050236932	1.86621455893	3.58480481684	1.93702139199	9.93370970963	9.90924586379	8.81274542811	4.30222020519	2.20808889381	6.220551124	9.07409786529	2.2138393573	3021.35794845	1767.59425217	False	
7.24679015515	-6.51700224696	2.51758812118	0.207152804473	1.81121514814	3.11333184246	-0.61280758887	9.67221524058	9.16323971685	5.78001512407	5.98869730498	1.44808459921	0.767321525591	7.046015608	6.0819643587	5.60924608347	4.32985548446	6.8717820588	1.65337543607	1.90102652865	5.66898164241	2.79082226832	2.81924635422	0.210232679514	5.24413846827	9.10305385436	4.00527730503	2.40516959999	2.22989273647	4106.15824274	1767.59425217	False	
7.89480354372	0.163981001558	0.0139915721725	-5.79545767824	5.0163151115	7.92133292629	-4.90048998447	2.8646058378	8.94799451504	6.72159213236	2.24846457571	7.6688687314	2.05072546315	6.68447146888	9.79605160694	5.93470605739	9.62296065197	4.65539965382	5.25065993057	6.73290972523	0.984071152607	5.44923394273	4.88403357057	4.38712489974	0.206320447481	6.46813262659	9.57859581091	1.99683101762	2.62190278846	2885.60333822	1767.59425217	True	
0.752001274318	8.92018206582	-7.35444090202	5.4484739023	2.87945506032	-6.43905797203	3.10297053589	6.86283179832	4.54636463294	4.30957785879	4.20270368482	2.62443585823	9.03273124587	5.8538113349	5.95176855831	3.29953820227	2.37238940005	2.20777607515	8.19013523027	6.51318851176	8.11050180324	1.51299669952	1.92229682185	1.81602082435	5.75234804237	3.19584950435	5.73545717526	1.89281824988	2.29885522597	2230.98671929	1679.21453957	True	
-0.967391932492	7.25798111626	3.72755975129	-0.20876617376	8.01865106353	4.58273031975	3.3058830517	-1.59543981119	6.37593397936	4.43322883973	6.88985172024	1.55575237615	4.80798378044	3.89685345717	3.42671535575	9.99050715439	1.27634489352	3.49655485787	8.58577000025	6.22487269015	4.64645920188	1.57310501804	6.6492856944	5.35621957552	1.42307350878	9.80684031254	6.82728228534	7.49885313513	0.428313553608	4305.7753317	1595.25381259	False	
7.86853412	5.51732017175	3.95014227189	-3.87472840838	-3.60467367499	1.24307308334	5.07885828046	-0.624850303457	5.63565429963	4.28496538938	8.37476588189	4.62899948344	4.5439637392	2.32219428326	4.30420349592	6.60580133804	6.07234980494	4.45245055718	5.661917991	1.38904090141	1.82884674007	3.01367207172	9.13993591849	8.47582690597	7.17842087663	2.23542536231	5.1426219323	0.138389286461	2.21984108826	2363.82523138	1595.25381259	True	
4.68536058276	-1.57305189482	-6.45084160702	9.83648557049	-0.359040121734	7.2773238309	8.83238486211	6.03223854221	9.79388050544	0.850250015021	2.51873178585	6.37396393179	6.63485090513	5.35205508651	4.6820625839	8.93457226242	7.64251021446	1.13979761917	2.57634014065	1.88702633133	7.98924579314	4.0586353326	2.66769015197	1.751034874	5.6401900494	2.14596190019	3.66745137492	5.67527960626	2.90220477656	3585.24619069	1515.49112196	False	
-1.18224187769	0.939943527475	0.0292837706109	2.51426197365	3.30963423815	-4.4786661213	5.87213174855	-1.74823615984	3.37344996437	0.759045691867	0.353290984806	3.0597409942	6.4190469572	2.01035069326	3.80678152163	2.51173671858	9.48108546373	7.62431656143	2.35796251088	4.83310013004	1.28999735912	7.47829807606	1.84628948279	5.96757039975	8.89848251795	2.21407992047	4.5123110306	1.96936275372	2.41789937624	5662.86544158	1515.49112196	True	
0.182450414689	3.53517532646	1.9389009872	2.37405454899	5.41353775094	-5.99133096236	5.80713171747	-1.1565542449	1.45350766185	6.01035568162	5.01882564135	6.18628032305	5.09065061361	0.270062633857	0.729727700953	2.70394245963	3.87705757125	2.05440652871	1.89411778654	4.87260404932	9.37764623303	5.01814075395	4.50864377837	8.28259816529	8.02390627041	9.5285768968	8.1997671993	2.4150711797	3.68422954278	5481.28490867	1439.71656586	True	
3.54858678698	-6.10879505257	1.05835659843	6.65556896969	2.66033277719	4.14271345042	-3.66361741362	2.92685869738	7.07473926586	3.64983774064	7.08662384519	3.59676732602	4.62297275279	8.83492539938	8.39132357538	7.239328822	5.42818405083	1.2277714804	1.22861350814	0.806428549838	2.55293845931	4.20659248558	2.02153449325	3.52956172683	5.65141178037	1.35340622673	4.87448887772	8.30385289354	2.47400496628	3203.54531513	1367.73073757	True	
