Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Potential	Temperature	Equilibruim
-5.14198593943	5.42138268513	0.440382997748	-1.45807770354	-1.13618142598	0.153585730667	6.91141280365	-1.97138367443	0.931133873545	2.52042291603	6.39921313556	5.71624634917	6.73724067669	3.96744537751	0.105309980009	8.02737266948	4.04310983656	6.13932132671	7.01233142763	3.71628499793	7.73606073644	4.78423402864	1.52800815241	6.68050472412	2.80324529034	1.94447756621	1.27566637019	2.08805611948	2.85961171273	4338.43404224	1767.59425217	False	
4.32546382685	9.46469050567	7.92131526643	-1.14369591616	4.36630466735	-0.886073919324	5.74774353443	-0.215768222598	1.86326844486	9.1343632589	2.11259936036	6.65744686324	8.09682807112	7.06974462	9.3714269824	4.44754127135	2.00643585082	0.706813247369	6.07855659044	6.02748624485	5.94020599438	9.17005371428	8.11927062931	8.43694944311	8.35333243862	9.7446993852	1.3548293113	8.07470339249	0.966267352526	6274.20019976	1767.59425217	True	
-6.27405222046	4.32602637395	9.78759014558	0.983019596383	-0.667639302762	-0.592577810547	7.85603200103	-4.62642129247	6.04909963979	2.39427724973	0.687688192735	3.26711597025	2.44475043173	2.22649942739	0.155498329722	8.74368915683	7.28876768319	8.44266954302	5.34809272045	6.23791254868	9.55462056285	7.25714119315	5.0316368985	4.54360865669	9.43603246401	7.04076532889	2.03475886662	7.91081829082	3.27292671383	4452.41541593	1679.21453957	False	
-3.23435647421	9.17602118044	1.28943735139	8.44066651887	-5.40242746727	0.610993956611	9.14478477469	-1.7411784976	6.89405260093	3.8728013476	6.2165941324	6.73762663403	6.88216957007	9.13212721277	7.63975663635	1.99261424262	6.04494668152	9.3770494935	5.17489411923	5.39140942465	0.971920797168	0.81918656767	6.53910969086	2.73509441869	7.21376394074	2.10525985296	9.35432043476	2.80360698393	1.35971151471	2926.13196805	1679.21453957	False	
-2.52832779016	0.747347598426	8.02988950107	-3.63034138526	-2.19458827212	4.89044095908	-4.44643162768	4.02089844694	5.32750208402	7.0006221769	5.3642510696	6.79541160512	7.10703989356	3.34118907727	5.10856298282	3.65685847078	6.18527001265	3.82353017101	5.81725361557	4.58027204553	3.19525531909	9.15314537954	9.52122720366	9.54165529541	0.718078653669	2.88439510592	2.92168222395	5.00501835541	1.81438950427	2420.11483119	1679.21453957	True	
-6.15345115986	8.02861538794	-5.69609065853	7.61201330616	1.0965599963	1.14104553208	1.0959849308	-5.66975971042	5.47871041052	9.56740101088	5.29714034108	1.38406472577	6.5727789171	0.349287815421	6.47569802416	4.32549687058	6.23099736144	1.26623140556	9.83568587681	9.4074022917	7.60732490842	7.05755230056	7.94230447731	2.48137786713	7.79682394561	6.36669772108	6.22574709753	3.33137405299	3.10273397086	3391.97760604	1595.25381259	True	
9.42654641139	-3.57833834472	4.18595024481	2.37510424108	-4.76848693431	-2.33483571148	7.46849210629	-1.71086619741	3.18105146761	5.06386162552	3.46710596959	9.82867753796	1.90728577343	2.03780447585	4.60660902478	7.96028532449	5.7717907918	7.78677183798	4.14726849753	3.7537505336	6.44334264535	8.25642196531	7.43000214797	9.9469429079	3.3218424559	5.05702758797	9.14146110539	3.46289879214	2.67107698469	2551.58094982	1515.49112196	True	
-2.65766901101	-2.31830717323	6.84054751804	-2.86064570136	0.843381474684	4.62070757436	5.55247779668	6.71075758422	8.86810213411	0.947264516069	4.63628008434	0.897336359553	2.16799543899	7.9406140955	7.77932299636	7.43778047376	1.12194250665	9.19278071647	6.09551734032	4.02232246277	0.301970154901	2.20299516898	8.37705018138	9.53206553655	7.13008267391	9.43436598659	2.37821526136	3.75363860041	2.21487948254	4766.49712388	1439.71656586	True	
-0.316940316009	-0.699462313487	5.71939476757	-0.892242702789	5.30515928625	3.31290800871	2.92009803061	-2.45087048596	1.41227036553	0.90742577943	5.44230470557	3.1994778142	7.65035423623	7.78021917167	7.83664876947	3.74710331116	8.23571880829	8.90320312803	5.69004180359	3.06485678514	4.82259113583	4.61462042271	4.22463096334	6.46217584323	2.07483280298	5.64919089823	5.90418382346	1.37540951093	2.81851826448	5487.55568511	1367.73073757	True	
1.00447997868	-5.55949672109	0.744054433791	4.49945928478	-1.33426584974	-3.46452191069	8.45707518011	5.0986707266	8.10380935905	8.87945540092	7.75174833705	5.7061371867	2.55976576847	2.28912776445	9.07632044191	5.11118108924	8.48815665268	3.42795597664	1.19537415456	7.55945589443	9.70311449439	0.190114467508	3.2751060515	0.512525711903	1.0981770707	3.30829099249	1.40182729372	3.15429562804	1.58607473058	3451.70308689	1299.34420069	True	
