Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Potential	Temperature	Equilibruim
-1.03433481221	-5.94089254281	4.18181871455	-2.83570934896	8.66335266208	-1.8759790761	5.5979146603	6.10757842922	3.6417888797	0.533019705728	9.1714728624	7.10655951641	7.29624975733	4.28660695181	8.96305647153	0.724980002883	3.25580055945	8.86076434377	3.20122646928	8.51356250824	1.40302949983	4.3103988328	1.11320694901	2.73984673517	0.735834542035	5.89808859677	1.50083310311	0.241373356121	3.01966317441	7593.97690985	2587.93474461	False	
-1.33346237197	-2.37679450276	2.84281229885	2.75603312117	-7.05803211625	5.10772289135	6.60082715897	9.0027190935	1.20318486522	1.7386730609	5.80213504021	0.304594430334	0.84795958488	4.86105496446	4.17735068439	5.25911450286	3.91855135853	9.36086534945	8.19400881275	2.13550277054	7.6666048767	0.22361244293	9.17475081643	8.30572269926	0.874502213742	6.94525097789	1.20028896845	8.57499266053	1.29419737796	7964.04386037	2587.93474461	True	
2.32585220672	-2.82167214465	4.88522133637	-2.83923477641	-2.09026151533	6.66027280015	9.19481865078	4.08507750939	6.64261941859	6.44828453171	0.996220867343	8.54501052841	4.89077401719	8.4197343756	3.72713154238	2.06310254064	5.80323644175	6.51693919898	8.92837899481	8.2606524171	5.54601762775	8.90074863804	3.45473040812	9.77337338889	8.0764034403	5.68294310078	6.59829671633	5.42377962468	0.172825268419	8674.07549248	2458.53800738	True	
3.73105885453	-9.19229983771	6.3362929597	4.88023522304	5.72242721745	9.63391586815	-1.63887430276	5.59337979181	9.57441873544	7.89084500659	7.65292547816	3.54328175751	3.90552633187	9.39983983926	0.728199918398	6.90082859824	2.19427840817	7.79747027823	2.83032777551	5.92833127718	5.16456762815	1.00402739188	0.451853860671	5.01247418025	6.41439277889	2.03559953798	3.86110499184	5.83096310029	1.04117235342	11175.035111	2335.61110701	True	
-8.75422461428	9.43682325411	-3.25939380714	3.29973184613	6.61591447874	0.670012255439	1.3718863945	9.68216910625	1.62157867545	3.73240805884	6.9915534885	8.37270117124	7.216139088	9.55087282485	8.09967679742	2.4531811859	7.05168386255	4.66290033146	1.76068337701	5.509516284	8.98231657111	6.68022617986	4.07808745967	4.95234142122	3.47132446964	2.19857559309	9.00651597696	2.17603490632	2.04647090344	10568.1141885	2218.83055166	True	
-4.19978288963	-0.856408434489	8.09058701627	-0.822110699901	-7.86901072141	8.04526209142	-6.04035363772	7.46120887704	1.98111872911	9.49396020387	9.16147178559	8.21709060213	3.52851724625	3.40516745254	5.32751036427	1.54751080585	7.65344505463	8.39967587062	2.31513371047	7.58143998478	4.30688896016	5.70056617826	4.71178184368	1.78148789059	9.32873145594	7.59597428564	8.53842534326	3.26136862214	0.443249852492	7700.01733871	2107.88902408	True	
3.2253875984	-5.92882831311	9.68705097003	8.31968231631	-4.62531678129	3.58550386526	1.85681040471	-6.82900658701	5.63305489745	0.0790296306086	8.9458129785	7.44925783071	6.92495012474	3.358658454	5.62290170423	2.40179906506	4.44416177017	9.23961822407	7.83701032963	4.09273153477	7.36196973089	2.83895311352	8.66003997766	4.21012075552	1.06613555775	1.960309959	8.47951202065	6.03229780286	2.37278883899	6979.47518466	2002.49457287	True	
4.71288963154	3.87617372125	-9.98682508447	5.19138548665	7.62991853605	-4.27370872296	2.02620530633	-5.06976453972	8.35625314667	9.32047536884	8.28566580261	5.61309350425	1.97924904436	1.30264304506	1.04834974565	2.77293368284	7.85177646902	7.62351157727	5.60824366979	2.78021579055	3.72959193264	6.47908083874	7.62101600633	7.83567985365	4.48890805494	0.675748720071	9.99085325207	8.77088277406	3.68217077677	16195.3218067	1902.36984423	True	
-7.87012752605	1.32036254041	1.64176812068	4.02568449387	-1.61810042204	-3.61727948059	7.10681252689	-3.95533922658	4.7194150626	6.62186053955	5.21599059542	2.04282654435	3.12814362558	8.66446652219	8.28976064311	3.67268983498	7.8372697878	4.51364966476	2.90663927678	4.62490997524	6.01232193291	5.30566943064	8.4073920898	4.87160402813	5.19758299595	5.07661693342	5.67567409229	1.24730089143	2.05157084361	5227.71094459	1807.25135202	True	
2.75913313493	9.36950173852	-0.301982665468	-5.50758675993	2.84047310127	-2.1243293842	2.4505672703	-4.12916672405	7.0534945671	3.90186313827	3.53417429841	4.36870277431	9.06709207796	8.88516800568	6.65593844777	6.45952101403	8.13894781475	0.549483911786	8.21290678914	8.96129615574	4.21074144882	2.01671208958	6.71104172213	6.74477042802	7.51942253906	6.60909498624	8.19130480798	5.39996694312	2.65890905245	4295.24450189	1716.88878442	True	
