Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Potential	Temperature	Equilibruim
6.47838027705	0.540689709588	6.72516090819	-8.07179332064	2.95593350783	-0.617772311114	0.588888757805	7.89528192602	1.17642105727	4.90670275345	7.05639603029	3.49676426651	9.64170127207	9.60508644207	5.13633494731	1.68050692796	7.47478538904	4.31355464859	8.94635972854	6.54978935421	5.30910147677	4.1799523039	2.48119485138	8.58452561481	8.48851031767	7.65141347685	1.12550709118	8.92417481975	1.6296969315	6643.856074	2587.93474461	False	
0.267703981324	9.68983121733	-1.54731963439	3.46663258587	-7.79829734898	2.30387081381	9.52225256918	1.8411842845	5.1809768356	3.78597310285	5.04202092432	3.90199804464	7.85240547393	7.80936471317	7.60048477736	8.84823488489	3.14874830419	2.99158466781	3.41196282244	1.4566290241	0.696197639989	3.53646555236	8.73134725083	2.68004200206	9.2035071484	8.5483991544	8.85581344755	8.08742722963	0.201569699112	6075.67123164	2587.93474461	True	
4.81780571804	-5.08080001024	9.0993009664	-7.76129154096	6.46944828298	-1.41261500834	6.2341738672	-7.34788796994	0.853002140752	1.75250194941	9.12884280804	5.20231779617	8.41752627346	1.32603046536	7.17603017737	2.08271590963	0.987756084694	8.01578389176	4.2209601857	6.80304143473	3.75081679439	6.5857148972	9.18266901309	1.79853154253	7.20958873295	1.93432790626	1.23465861316	4.34643849591	3.43096239818	8219.32204864	2458.53800738	True	
2.84234356143	-8.13524887628	5.33600278311	7.39275840822	0.691210757979	8.63201182989	-0.497260947306	2.19334614155	3.55739041849	4.86522094246	0.826790933449	0.293304910288	8.46903996799	6.12981907274	4.04108880431	2.73489789902	1.7463211352	9.20420670471	3.76986852146	1.89743091643	6.74839462554	3.79578205914	0.796287886162	2.99362711906	9.26845760959	2.493698107	0.822212624583	8.78766401047	1.6632910654	8272.14087459	2335.61110701	True	
-0.960163569226	6.92350166833	-7.96872307159	6.70469894108	6.69366213077	-2.72412106789	4.82624013223	-1.51351734755	5.43863611869	4.73905196092	2.32276060435	3.49030429789	5.90703619389	9.16619710783	3.64532071062	8.8029147421	3.31388596802	5.50732214683	0.610639943666	5.1261698461	9.57163636398	8.35110878348	3.53409415177	8.4442454532	1.08044020274	8.0712584087	6.87182283289	1.0270378865	0.543587977383	6524.56229371	2218.83055166	True	
-2.76087655972	0.0840268563925	0.639700112643	-5.54740468882	2.53701690727	-1.45004563959	8.01549726044	4.60854620349	3.71588185731	1.36149011309	6.64227541036	6.45014337746	9.21552311253	5.45014148507	5.56683424118	5.12991560509	7.42198729822	2.84230733182	4.7106567887	8.59855312281	7.40548704098	5.90042745956	1.46199096692	1.63445459292	0.282022872251	9.42777443572	4.70689227905	2.59944275414	0.995679659932	4952.98778973	2107.88902408	True	
0.778298687034	-5.07583228269	8.79427937466	-4.89317123412	-2.07012588035	2.51676871686	4.23637808057	-0.475170608128	6.54743537973	0.723848910764	6.9211019959	0.810663971424	2.12293360672	2.17603512353	8.65142418178	1.90631506604	3.18457902551	5.75476819279	1.39425612231	4.94024932223	1.8216418419	9.11209414693	2.48842531295	6.11516777671	4.54143844665	2.46404422775	8.2521219642	7.41315887102	2.67104474817	8461.5843009	2002.49457287	True	
4.44041972157	-5.64945670453	-3.34765921522	5.21169999347	-3.20854116485	5.83510790612	-3.35827477018	5.34203625818	4.32129137942	8.61676987176	3.6601082357	2.58578740446	4.81288067124	6.07849032295	0.462734124384	1.33342798521	1.61197355288	9.47699809685	3.12035605825	5.54175582133	9.17620743398	9.14403424832	3.69638746743	6.89092823762	7.52512406143	4.06714166468	8.39931760551	2.77192675882	2.89981759534	6398.35993144	1902.36984423	True	
-4.37018681678	6.88203911751	-4.13390550471	8.9216660683	-9.33500438231	8.25402863077	-0.709781860668	2.39092293609	4.39866838707	2.00585386355	0.57427535186	7.50011073433	3.21628177001	0.77199412344	4.29219966783	0.410004406557	9.76501957396	2.17491114814	1.16084872906	8.75768745535	6.07370886234	9.22990952817	7.49303994296	6.60705027541	1.4018205135	7.9531501444	8.96073398555	7.82620348131	2.5317778279	8008.90175163	1807.25135202	True	
3.50887585776	0.45890533787	1.12414193798	-3.8711864919	5.04784410098	-5.99567031875	5.56204229554	-5.45359394415	6.40077782914	6.64895757425	9.07856605583	9.50806714885	6.27953947217	4.59641028264	5.61231569196	2.18090965034	7.26606138562	2.7788101538	9.17820718341	0.875499026309	6.77817613614	6.49378363805	6.05180490433	5.23675148513	4.74733130823	8.35328615858	5.68232307899	4.88301188349	2.99993252029	6907.4390462	1716.88878442	True	
5.27614926804	-0.0691222436858	7.56945932081	-2.85879193115	3.68408410029	-0.173173246233	-7.19808575959	6.83998571311	6.59193247043	7.97730016602	6.92406323488	6.45837914372	1.36778208575	9.38642680218	8.1039071587	6.90578341743	1.95912049135	1.06355963944	4.10316255795	5.9112947227	9.95236075624	9.82916730697	0.920278251729	8.63721338953	6.53357652638	3.52033880521	2.52088208611	7.02022530111	1.04807183924	6443.47824365	1631.0443452	True	
-1.85878711932	-1.01676647481	-3.23607218214	-0.580474626736	6.02046572663	-3.77862123052	3.46059033326	1.01275258915	2.89870914908	1.69279114377	8.42863741992	2.68869329769	4.74971980263	7.32594460203	6.55050554088	7.68483707986	5.12123870197	0.0257872630242	5.20917960081	7.80077893262	3.62901579481	1.75224413727	8.27024409917	3.70010953387	3.88933120743	8.06568862237	7.98717778244	7.29180649225	1.03461256203	4384.47391357	1549.49212794	True	
-7.54275515479	4.84054492046	3.58762149079	1.8650301855	6.54204027405	3.43212716477	0.35642149667	8.06214421781	4.48924665224	8.01067684796	7.55137371602	6.05127092133	7.78016817823	7.56627537292	6.98614684702	6.29564034331	5.23453126867	0.315736938153	6.3791310696	3.61819162907	2.34021306703	4.86052254656	7.57268552244	5.55000830114	2.12741682374	3.93913137423	4.88151247129	7.26388423074	0.312485937521	7542.99566642	1472.01752154	True	
-1.46070997915	1.42506036365	-1.22191791323	0.635634029244	0.928892120009	-3.97260926146	-0.452828507531	-3.49151075163	9.59216272249	9.49056442436	9.08670606401	4.29510570577	8.69670208552	1.26229485662	7.52598353632	5.50701250237	6.39096151103	1.01493017923	8.76709003984	2.6707630334	7.24653226568	7.12433349598	2.32843058867	2.05018943087	8.20026953297	9.21133096856	6.39537997878	9.39560005747	3.50658449047	6142.78850021	1398.41664546	True	
2.65618078081	6.6034765522	3.13000308863	-6.63917337537	2.67132689445	-2.82240578395	9.11115494703	0.850733032866	8.04737350434	6.25268034433	4.69984688994	0.488185191904	7.06831582692	5.04020854661	0.0955433663279	2.78286302417	1.9755029468	9.4723321588	0.644274605081	4.79530697227	4.36192727889	5.60218803069	9.12282106779	6.48669455314	7.62249201497	7.00516280305	9.75217036623	0.500905303066	2.64795541417	7738.64599808	1328.49581319	True	
5.73640676731	-6.80654707239	2.45267663274	-2.28026793282	7.9402011514	-1.16978941119	-3.08399279011	4.97473738707	5.53095139563	7.33182559262	7.43969235559	1.76084091225	8.36733560314	3.42517742731	6.67613133888	1.02350685666	2.00083433556	5.6636929064	3.68133429907	7.63355680821	8.27273270906	8.66574980825	1.66179543694	8.10510291029	7.29732920596	6.16039043629	4.67905565874	8.78213281025	1.40441748588	6548.80987197	1262.07102253	True	
