Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Potential	Temperature	Equilibruim
1.00699020695	-1.64684807747	-2.20768979241	7.14752019643	-3.28026511106	-2.27966101282	3.26184182513	-2.83132966546	4.81813045385	2.02411720563	5.1702655077	8.54328732304	8.30455751305	7.72666742765	7.06268978385	6.86604668733	6.33767317643	8.74863428852	3.24963651833	3.66453201025	2.99744624696	0.534662982111	2.48919215193	1.85657073661	7.94505821224	7.62591810097	2.76830484356	0.482893100145	1.31927352832	6061.66446252	2846.72821907	False	
1.48251037355	-9.33292524277	5.13555099684	5.66442045441	2.54437822568	6.89371410107	0.506797070321	8.03269953689	0.694706425032	4.93133487235	6.68648273947	6.3748281385	3.94742719794	3.66823975278	8.95597376323	8.36512209838	5.71624398041	8.90833521904	3.04741945233	4.19309886647	9.45188278725	0.968961192586	5.81386658952	7.74575967779	4.00678907935	3.28354184802	8.3783058867	5.4542973167	0.638300933603	12952.8578278	2846.72821907	True	
2.05138313242	-0.748131546485	-5.60898277966	-1.32845672825	2.39691633941	9.38610092757	2.10126188103	1.42547480446	8.46175349857	3.51770943154	6.78970082895	5.89794590666	5.794340416	1.30866884784	6.64167307582	4.59164197837	6.59405572087	4.15499446184	6.15307954003	5.37339536779	4.40591655426	9.00520684279	2.05790427204	7.06836899542	6.47256282693	3.38484120428	0.442769634903	0.916037232835	2.48687461989	4508.35393065	2704.39180812	True	
-1.08490234498	2.62939143637	-4.01632158202	-1.06432542651	-3.07408946875	1.39287537869	6.29979848722	4.61188957093	7.44226885231	1.880882841	1.62525384575	6.4257825238	1.39931982676	7.92120223153	8.83226157147	4.605686389	3.86640991976	9.10057539169	6.0910186935	3.2585841391	9.26537418797	3.7687813003	6.20642662971	8.37924330099	4.08685989556	5.75169417476	7.64094106437	2.4159904367	0.417144448139	4733.49660206	2569.17221771	True	
9.13358484789	9.52404486778	0.78551635739	-7.12263538866	5.155825051	9.26101666443	8.09534127178	7.12818387218	1.84251073637	0.12348110596	9.5477182906	4.37813353823	6.42534391766	9.0078022903	9.44967441441	7.95922847596	8.77855851878	2.87204164516	9.35785401019	1.23176638138	8.25838479999	3.98490225969	0.165095489088	6.09138071719	4.72934299031	4.16033871313	2.3811003807	6.35215078013	1.06588419075	9543.6005614	2440.71360682	True	
8.23817540225	-2.91988038403	3.06037400506	-1.95838361885	-0.744676663324	-2.11895790731	8.78390429514	-6.57902954348	5.10183419416	8.17785558707	5.03573784168	4.55712180728	2.59222793473	4.52685377063	6.94464244067	2.88115826333	8.68059002614	5.84348578922	7.03878173444	2.01358515113	2.41169416245	9.38053576163	9.01897517754	5.27746670821	2.92597598834	1.41812477742	8.78618873168	2.15071537041	2.27678724839	6124.93867552	2318.67792648	False	
2.28993880773	8.03471958095	3.6563276242	3.86278684727	1.29243063642	2.76300575199	-4.50461029177	0.920294765167	3.58298248469	9.68718396624	7.78088306432	6.8757826058	6.6721591247	1.92051266345	2.28949794718	6.05623492494	8.52683904262	7.76843567836	1.82143043002	7.08959012806	9.15425316041	4.21891079552	3.85527067661	6.10091098455	4.34437785573	4.69748849619	3.13189529045	2.75553906852	3.19123007922	13229.8727808	2318.67792648	True	
-5.69722351895	0.108617489772	8.57216147526	-3.00514240891	1.69833652337	1.40768542074	0.617115095663	6.94537995464	3.61280700316	3.27055357845	9.66462444642	3.43095513521	3.30758727028	4.2537128633	8.14967143002	4.38175890288	4.06493493307	4.29017599003	6.58734948849	3.3367649527	6.3622779586	1.08942806365	7.67472348242	7.46781972085	2.69501624369	5.87005471158	7.98210691483	5.14453759089	1.72928194837	8812.93227483	2202.74403016	True	
-2.6014021118	-1.67370499892	5.62717825549	8.11266334394	0.871208710224	1.48918980245	6.49196917	-7.01270084234	9.1400362227	4.56183816331	9.48722042182	6.95281234915	3.47808946099	7.8477481374	3.50199075496	3.40852927038	8.54962597855	4.07732602482	7.39627006591	3.9019020503	3.75435874177	4.21176301067	2.77059387035	7.29731939448	5.33524193274	3.43880355614	2.18346822064	1.21117328264	2.54538972688	8912.34031416	2092.60682865	True	
2.55292821886	-4.84504192672	-1.46141779322	-0.916303434836	2.69516541368	-1.20473068967	6.39156982903	4.01159899717	4.51549506988	6.15881297172	7.51373408454	0.783308010801	3.9102198793	2.49815197046	1.10777051367	8.04600443268	7.74716212131	2.12802279089	6.40848706222	4.95535305601	9.00670540931	6.10405808232	1.73256913574	0.337423530151	9.44412669442	7.28964221538	1.60888113032	2.74332033367	0.459892202053	5628.44271747	1987.97648722	True	
