Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Potential	Temperature	Equilibruim
-4.68269779735	-0.392413685076	1.00567902618	5.55950727285	-4.92592682656	-3.16022427366	6.44419783449	-4.17176219081	9.240123171	4.76186301176	3.08601948449	6.59292069234	5.47904254028	4.57489756343	2.02649276047	8.41769548233	9.63391425206	1.02209373863	0.870561329089	7.75404946073	9.9948281799	1.16713063744	7.96217236822	5.63557888537	4.45974863153	3.14426884488	0.525293341767	1.89303321592	2.61594188637	4996.26882818	2587.93474461	False	
4.02553287164	5.15001455379	8.97675158848	0.410521589702	5.94966458348	2.95273866282	-7.88211305818	3.64751213569	4.39125853643	4.41022855491	8.72735756292	8.19296640651	1.29952947255	3.74282780984	5.93244237447	8.99127566238	2.24030409014	2.59308762966	3.23995437691	7.83186528685	7.78028138874	4.2407442176	4.74429488195	6.64141502629	3.3417350519	6.89114700893	6.89777196208	4.29850056127	1.35230855789	7808.84448989	2587.93474461	False	
-7.14848130926	4.92408479166	2.27738250417	3.88557286799	1.01263316521	0.750784552812	9.20623986079	-5.32443469711	9.33677902958	4.34609118175	5.05120499088	2.156762687	3.09189467101	4.93498662874	8.54887457173	8.68414636808	7.84808643798	6.77589986118	5.78180682007	5.3651205012	6.47521008301	2.32958505987	2.34939414292	9.05651380747	9.27482936257	5.53841684853	4.74402774714	3.79892039325	1.76096800931	7696.39003973	2587.93474461	True	
-1.98113190642	-1.46369666502	3.36487894848	-2.9567853468	9.9162688926	8.24707802845	-4.06101617387	5.06270314796	7.19903004196	2.3944834993	7.92551969149	7.33976395725	3.96658468429	6.35825231058	3.45710119883	3.10038515146	2.80482349321	3.23096255056	6.25780618701	9.38413044554	6.54147305277	8.53914116927	5.33422871231	8.05619135875	8.95814310406	6.56593103432	4.55939421901	6.21056692604	1.94300513545	9177.39922849	2458.53800738	True	
-1.93429513744	6.76396719902	-5.7555990329	-2.47547444272	5.6352384909	9.19977150074	-3.05457717333	-5.11220524356	3.02936179949	2.3089922459	1.37218888666	4.59704935934	6.1758089156	6.80125262256	4.7707717553	7.75201441831	1.2667294537	6.41003543685	4.80868582971	2.32808048607	9.88925083244	8.74250433408	1.41584274826	2.26292606807	6.28329028247	5.08391416365	9.71115215481	4.08873630816	3.38548825908	6036.91860335	2335.61110701	True	
-5.47692079847	4.34693840907	9.77988657981	7.6210167836	6.4601700812	-0.381356529072	-1.99658549233	-4.12568467333	6.57430367743	1.14462219732	9.22419314105	8.44000734586	8.71949247609	8.35678465303	4.28450220292	8.04937830165	0.319596218485	0.644556879351	1.68285197373	6.48894715307	3.50081926545	2.00290143789	6.37693214772	8.50276142424	8.50506272867	7.11579018443	1.97584469984	7.68400780961	2.79459384785	8607.71751283	2218.83055166	True	
-1.28899512375	-0.318276524265	-5.58612715335	5.33674276202	1.55338252706	1.58506506068	9.02048070641	7.45345824136	4.08430315868	2.79560094863	6.43707035836	8.966144096	9.30445517303	5.6978034273	7.14676612096	8.63174788898	5.38665223599	1.06092268188	5.59215475076	4.97526365531	4.12182827225	4.05464876798	2.82636983812	5.72416272458	4.27351707524	9.08285706155	4.59616314643	4.02000070698	1.86457382375	5862.89980997	2107.88902408	True	
-4.97844008718	6.0825676192	-6.19329788843	5.55890766303	-2.65068511344	-2.83730689129	6.10788626339	2.96023594334	8.22561840029	5.68763827487	6.74204860166	2.60429069839	1.58069494384	8.4832903008	6.27581847058	1.49644542867	2.48877760735	2.87639053918	7.57704534825	6.40107759439	5.05688844712	7.43402616061	2.20379389019	8.93051496488	1.62932952826	4.00633818372	9.78996195664	2.93971906811	0.876419810359	5950.57321094	2002.49457287	True	
0.518355571856	-5.31360009571	-2.7632320785	8.78581915817	-2.73964097333	5.48386228212	-4.70347009679	-4.38289430106	9.42976367023	2.11047003679	8.88915682782	4.47410101553	4.76628703662	1.23943489879	4.77500379801	2.32285682602	4.00279683366	7.25823788183	6.03731446593	4.4747087814	2.97682927462	4.15518847345	7.83142605644	6.71615331695	5.9946351386	8.33459739589	8.83377130145	5.2274205165	3.542695443	6219.53636784	1902.36984423	True	
3.69816333577	-0.275015699022	1.63263912754	-8.0645271489	5.63891870761	-0.527659285506	4.28394713426	4.24605084606	0.818523933207	5.67441512765	4.77555956276	5.03254549276	5.10825889125	2.74949294497	6.15959412743	6.48415449716	6.68515201198	5.54561784498	8.82258832492	0.913832847451	2.76808859689	7.0818169979	8.80341035958	7.08174522992	7.89211996245	9.86944701993	9.5860513132	3.84751551336	2.47401714667	5209.7930427	1807.25135202	True	
