Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Potential	Temperature	Equilibruim
-4.78405758598	8.84562998181	2.1616576649	-1.75909844016	7.82640886172	4.26067138598	0.188210329285	4.90452845025	3.80439467259	1.22053154385	8.13187469652	4.81138373884	7.8156096972	0.189748961557	3.07029959629	7.16588532847	7.43226325301	6.45127199861	6.05667658469	8.52790396377	1.33432673241	1.7858260625	0.712034537892	6.81893126209	7.67274717096	6.39192921731	4.06528753031	7.29438782206	3.87319475026	10378.6926809	2846.72821907	False	
-6.6509644171	6.48309233605	9.21292859159	1.39671490959	-3.66509904664	5.72692615433	6.26710323432	-4.58492404025	4.07434884601	7.30861708726	8.24158316334	8.49587149139	3.82848847446	5.13909175348	4.311882891	7.29565981839	7.91949862701	3.11866784066	3.26771775375	6.3096125405	0.794024070352	8.7876563372	2.75802348073	2.05450762497	1.0694504719	8.44534058606	8.66753548293	6.52333426708	2.94888889443	6867.09327479	2846.72821907	True	
-3.23468165497	-3.5016350437	4.64211049991	-0.254344345262	-0.869754034165	9.01107281037	1.51234727561	-4.51889266756	6.8226304805	8.28508558871	3.86147084572	1.55832745891	7.90921741269	3.81537064134	1.32879309825	0.542877854994	6.79943101865	8.10528457049	1.84605452885	8.79601223875	7.00841746848	7.34319359866	4.18262930498	2.52347893102	1.74478319962	3.12206558336	7.78525152348	1.13405641828	1.62848354772	8700.59504246	2704.39180812	False	
9.99702604404	-0.771341747515	4.86510398168	-7.82287940525	0.253306492125	5.57533170665	3.97607700267	7.04869724983	2.75735032563	5.41089573498	3.35715064151	4.58845854604	5.74637662638	3.13191482405	2.43995820675	0.337441795988	8.85584384575	7.21715035291	4.71975107766	4.02966324512	6.33934415235	7.44117741704	5.46122677247	2.0432733764	9.67279109945	6.39072256487	0.483239384083	2.32532867747	3.00905040306	10601.0165302	2704.39180812	True	
-0.28122215405	-3.77258007286	2.15977917985	-3.56254090402	9.00896972404	-8.10745730052	6.84033619582	1.39772300576	5.83633624509	4.33094763667	0.983769051702	8.96759444352	8.20985332437	1.66885700905	8.88115476376	9.28746865827	8.7910681	9.06284581778	5.50734236653	0.099936518071	6.33683976015	1.03248472788	8.11313519351	3.27167767619	1.41502738515	9.09146551486	4.01812369244	3.1282550299	3.85813007673	9348.66220159	2569.17221771	True	
-4.93714753808	-1.07633410418	6.24294025123	-5.29323889299	1.15481840981	7.34516646473	8.85750450738	6.1221971382	1.77837765761	0.912881266162	2.67040129302	0.0146992750703	5.84201421375	8.81972643895	7.02899208555	5.22461941062	9.26692314787	5.68175331995	8.01143207587	6.92436440369	7.67043474826	1.46443559242	7.02114890236	1.09842429927	0.54284401335	4.52065078912	7.06225033284	6.58059543433	2.44931801503	6117.29463184	2440.71360682	True	
-3.6568060935	6.17840704344	0.254288742953	-5.18280265991	6.38672112461	2.42850024422	-0.332441035736	6.77454049048	0.366562174004	5.79203007837	2.58565211593	5.39439227542	4.33990635287	1.03850243189	6.17750269364	7.72803139443	8.31578583818	1.29291094804	9.7314858601	3.79397026762	1.65669854954	6.76713229751	1.08313851203	5.91902500425	4.17734107648	7.72996111512	4.96982173102	3.99464738555	1.49077020677	10655.8847606	2318.67792648	True	
2.62560863141	-7.59374630295	7.51115406228	-3.70740604356	7.69629265658	-0.67688376058	-0.345010608097	3.3574217451	4.17949928253	1.18047807009	4.19150645767	3.20836557171	6.74197161793	4.60935044878	7.0935502737	1.31804852436	8.35340834696	7.68519507474	7.35126161358	6.10104648322	6.6222728661	3.65185231927	8.83579773413	3.99736203722	3.06231988327	8.56561949358	5.67855581548	6.98065658332	3.62132154051	4484.74090662	2202.74403016	True	
-3.72848479992	-3.25078592249	7.19749031657	9.71870751479	-4.7505603607	7.67842692438	-0.055663523393	7.98162283559	8.71280897794	4.78402141441	2.27454582542	3.56702274583	8.23454586552	7.6918941735	6.23381256345	8.32312115988	6.17933296723	2.88254065483	3.87846388391	9.43708905601	6.96272991116	6.24318269726	5.19797949379	0.595189608934	4.16944062299	3.15464870248	3.59839208327	5.43062444161	2.59319910781	5994.36202405	2092.60682865	True	
-5.16849894637	9.98739755104	5.44707350855	4.89753097124	-7.16558284923	2.26552889556	6.53150452621	0.109824830067	4.915135329	1.64703420908	8.56261234027	5.16129664448	6.46937856329	1.49267329718	6.44079968517	3.73567756966	1.24793710873	8.65218472291	7.45729792874	9.21801839678	7.68287630589	5.43179644972	6.3381330801	0.593725499707	2.30237269491	8.00582878886	2.52912351396	6.11338903467	2.61773788587	6275.05908784	1987.97648722	True	
-5.86288062329	5.45413232643	-4.39624983564	3.26094764296	-3.19825374106	7.04282468229	2.21324828901	-3.01791831843	7.53106561991	5.19150015914	4.25474177281	3.86216669017	9.06772212197	7.54150495425	5.23702722251	1.39558758806	8.57203563784	8.52255137547	8.40058945066	5.45002848624	3.80794189653	9.38206271305	4.77377896078	1.75790999009	9.10037777212	3.71299350801	2.37471824354	6.75314249988	1.62445782225	3638.62724112	1888.57766286	True	
-1.42714142856	4.12549611944	0.942387975293	-3.10937003017	3.54809916841	-2.96793959095	5.86361479485	-2.92354778368	1.02612242905	4.270914881	0.729466424734	1.85429094035	1.31345336751	0.0144964932668	9.19529761712	6.19631741525	6.1683331316	5.66626222715	4.6225809324	1.04452690358	4.94267211046	7.84405220052	0.814839031927	5.03708630695	5.94796527135	8.32007852008	7.1109032132	1.24309114618	2.45049346721	15819.7402379	1794.14877971	True	
8.90390998863	-4.86773483019	0.00952890650182	4.51525743267	-5.41499758563	7.31775705164	6.45289999213	-1.5573223931	8.57956406044	2.11793540475	7.19280594352	8.7956348081	8.635751494	2.57152163104	7.79869082513	3.80526135792	8.4607971832	5.04543504879	5.67157882206	2.17872674724	6.68439702876	9.07338067318	6.7007290367	2.21319204311	3.92846019405	6.74010245955	9.47289524814	1.43125007299	0.972477751489	7023.0012944	1704.44134073	True	
-6.2263194703	6.36636935639	8.93854943988	6.07990875365	3.43161536106	-1.59503303712	4.60527817392	-2.88104223031	3.11057922499	2.32645406014	6.66663977329	2.47559099717	3.20388896701	4.91097359637	6.63921512773	4.61155647473	7.13682306419	8.64284001379	6.3508868978	6.44716167433	5.41282254151	1.87719494807	7.79298651474	3.6929194036	7.46888154522	8.92420580311	8.80439164487	9.40575260565	1.97528364845	6573.72726023	1619.21927369	True	
