Parameter 1	Parameter 2	Parameter 3	Potential	Equilibruim
1.32263495003	0.273972505674	2.01718466315	40962.4533421	False	
-1.677316163	0.543376601789	2.07939022868	34019.4142823	False	
1.01290537575	-1.38012506342	2.1958012856	32390.7556237	True	
2.70000309036	-0.23389390419	1.72199096616	48013.4542636	True	
0.174688210547	-0.561323189262	2.43437317896	180559.2944	True	
-1.92609915487	0.567662463819	1.94124990729	33768.6600696	True	
1.88531997075	2.13407093775	2.06216865616	49869.2507355	True	
-1.09578689584	2.29370160799	1.86457131754	33772.8276538	True	
1.70678679806	-0.660300980532	2.15689899223	60851.2821435	True	
0.495967173927	-0.0556817997949	1.46647693673	100615.068921	True	
-2.44564433057	1.56156632706	2.51358032761	31907.4173715	True	
-1.89124417127	-0.0737957536076	2.15090547393	31432.9432061	True	
2.1193355233	-1.33934509252	1.7299635014	57882.7746702	True	
-2.21463971142	-1.3665936768	2.58068670862	32825.0117193	True	
1.27817765154	2.90474359192	1.15255870691	175097.823605	True	
-0.817540297337	-0.607408997354	1.96300643713	32270.6890804	True	
-2.07079133451	1.60275772829	2.00624102001	32277.8958692	True	
1.54071717909	-2.317334636	1.72605120133	145234.990601	True	
0.0590839297338	2.10738417623	1.93431733933	33655.5093373	False	
2.1681009684	-2.61023036385	2.32508370268	167027.85788	True	
2.55305497816	0.596836051222	2.21545161839	98427.9561184	True	
2.04066363777	-0.930877248057	1.86115111143	34891.7202876	True	
-2.48908072806	1.94446215988	2.10604069501	54494.9740198	True	
-1.98279044864	1.7494433127	1.83281804043	46604.5009142	True	
0.277978415309	-1.11211855466	1.79665886946	43260.1397485	True	
0.323672779872	-1.09758770238	1.59269773062	78337.5787245	True	
1.71543815529	-0.742655979283	1.67996136954	57093.9582276	True	
-1.5867227942	-1.58322028026	2.19973429712	27309.9676816	True	
-0.68361347331	-1.55728934065	2.44138746286	38073.2487834	True	
0.348110522242	-1.94183205577	2.38056524023	37638.1387552	True	
-2.24961004679	-0.67613188688	2.18473279657	29776.589404	True	
2.28049564789	-0.588470644837	2.08460331054	46607.6501972	True	
0.691673048674	0.840012932295	1.84345383739	34404.2708042	True	
-2.53799811822	0.9023952387	2.64631288773	42256.1656781	True	
-1.19275680746	1.11258167905	1.42405870414	112859.755565	False	
-0.957236001438	-1.8871129202	2.51111951292	34161.0431859	True	
0.99924877528	1.97066542616	2.00383998645	39783.5805533	True	
-2.11761600611	2.24917804607	2.34452660862	32232.9749676	True	
-0.809442150664	0.658634679416	1.97089931754	34715.3892152	True	
0.905936796882	2.88150286062	1.64161426262	61076.8280699	True	
1.10145965845	0.0948029909013	1.9783167718	36149.3486663	True	
-0.00162853722091	2.71185252947	2.000103341	39031.9032304	True	
-0.535802999932	1.16740318887	2.45019587612	221918.186255	True	
2.16921791137	0.882892044067	1.91461444227	33088.7761226	True	
-0.449178561173	-0.829200498539	1.51001212714	93750.1139278	True	
0.0115716228745	-1.07771712712	1.73533403799	51565.3388306	True	
2.92806231787	-0.945380949131	2.21412153938	62397.7689737	True	
-2.24543588124	-0.893178059573	2.50426876048	29788.3531172	True	
