Parameter 1	Parameter 2	Parameter 3	Potential	Equilibruim
0.518043054973	-1.56235906376	2.40310891476	35547.3752773	False	
2.03091824792	1.41442394757	1.46061713605	101413.487758	True	
-1.90207784043	-0.200452904529	1.71161297229	63487.6871111	True	
-0.97639181729	-1.83066830136	2.24895301313	33246.6919514	True	
1.87496475729	-0.72590573357	1.91081675324	32146.2116381	True	
2.77880021442	2.56634547663	1.43316810516	108071.736353	True	
-1.52326096446	-0.769946093804	1.27749192711	152344.701354	True	
-1.72178544233	0.375491411639	2.05987494184	31770.9062507	True	
2.41068296485	-0.592916419782	1.81569117771	37354.5643332	True	
0.944389994127	-0.273411624912	1.56796216319	77478.5408612	True	
-0.730428654166	1.68355782982	1.81142041783	37033.5775365	True	
-0.158837831421	2.38145610795	1.84775969333	34207.9897978	True	
-2.35416092053	-0.546243436835	2.34387925973	28876.4952947	True	
-0.980297959209	0.0758383873138	1.14168009083	178621.806214	True	
2.34023171136	1.55417376594	1.66097345746	57410.9337022	True	
-0.399976926226	0.358445257339	1.95524704848	34245.0957124	False	
-2.06349832913	-3.06940181302	2.50790263579	247482.400382	True	
1.00608718289	-0.943273837029	1.87837731214	33771.7028027	True	
1.28975428333	1.59459085502	2.09725374391	58173.826306	True	
2.75702336668	-1.18215891535	1.44193994196	113245.839744	True	
0.146916691045	-0.241947103992	2.12951045792	61444.0779511	False	
-1.41440996937	0.228923959603	1.51528423524	93292.0452742	True	
-0.98046998146	1.2381724184	1.90002655026	32587.0490602	True	
1.76488291004	-0.276747485218	2.12146329171	59395.4265789	True	
-0.41900174311	-1.30453650134	1.87631551709	37806.3673739	True	
-2.73268464534	1.20215300834	2.28690813122	86643.0742236	True	
0.721834521702	-1.36199852739	1.86980697541	39396.480846	True	
-0.426621320111	-1.25202343104	2.1428872085	33598.0241392	True	
-0.930449579662	1.61890454308	2.05504858102	44282.1484851	True	
0.48525920863	0.637495427811	1.99980099553	38936.2822914	True	
2.18996726437	-1.53847334074	1.77497569575	58135.4603804	True	
-0.123311966782	2.50315552016	1.54779628074	81129.1935585	True	
0.0832062372273	-1.50172773459	1.9053272055	39818.3564724	True	
-1.21441354742	-0.567317291499	1.93654433212	31593.9419659	True	
-2.37134971568	-3.60671719637	-2.01408759611	318181.014015	True	
-1.91425858588	2.71698511467	2.00221480804	30186.5710974	True	
2.18435217362	-1.83996740864	1.70518714179	89175.6722804	True	
-0.669593265997	1.83897015508	1.86200571774	33640.9557017	True	
1.12147170619	0.868864207619	1.52629522574	85897.7087265	True	
-0.0267778018522	-1.89505199999	2.40925316869	33103.3791151	False	
2.04743056721	-1.25763751078	2.01215333367	29599.6283648	True	
2.76109223293	-0.884487922825	1.91357648098	32014.9645451	True	
-2.18730737437	0.55672414521	2.24296438334	26262.102271	True	
-1.39736401193	-1.62372079899	2.0200458279	37519.7679076	True	
2.40200929984	-1.18215113757	2.01112603187	30098.6667241	False	
-2.3179064672	2.48501372616	1.74863951296	80455.1421811	True	
1.0112738316	1.91731926957	1.91949995483	33233.5031213	True	
-1.01214110946	-1.21224642474	2.69677922363	162510.84381	True	
-2.12484823606	0.0853515738637	2.46780819416	41223.8385108	True	
0.0628555189134	-1.73093372845	2.02621207834	39340.3032534	True	
1.23797624973	-2.29297726476	2.23811721721	102208.275976	True	
1.20190638559	0.134740310119	2.05350985496	46670.6498677	True	
0.464182494382	-1.28356500239	1.81077694744	44525.4266709	True	
0.916657698033	-0.45905292943	1.7592243561	43310.0198965	True	
-1.1197073433	0.82462733268	2.02458681858	38102.6234193	True	
1.60958599796	-0.965210117703	1.96602186629	31236.8532844	True	
2.14311025625	-1.48753471107	1.87775320927	42195.0592013	True	
0.601711976544	2.20159601653	1.80644279631	37018.7819079	True	
-2.03647036127	-1.5300797356	2.3876486553	27873.5940084	True	
-2.86968303133	1.34351209881	1.75384715777	164986.27889	True	
1.05716182584	0.581544186866	1.69885075617	50936.0623615	True	
-1.58672288933	-1.31515474405	2.02510514033	30396.0442857	True	
1.7361041427	-0.542672745264	1.76202257104	43209.8878817	False	
1.82650059196	-0.75942550242	2.16131988839	58583.1683233	True	
-2.37858289551	-0.554108403278	2.61194332508	33772.0337991	True	
-2.36212852802	1.80742182228	2.56557763954	31426.377549	True	
0.655818597488	1.82099394659	1.69458817165	51530.8625933	True	
-0.883851084569	-0.550101076402	2.17299210957	62091.4275125	True	
