Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Potential	Temperature	Equilibruim
6.97715507619	0.652840525573	-5.66888950854	5.89923236625	-6.49832945619	6.30815415464	-2.46786031903	7.62259282558	-2.3655966039	-3.25894121479	7.87463201218	4.93810754712	8.74618177101	3.37030506658	7.62446274439	7.98330487159	1.55212615045	7.60481905595	5.39534597011	2.33931748471	0.599221286508	7.20386230171	8.26374594443	6.89324185713	8.79015200719	2.45703436265	4.56269632736	3.44824397829	0.385551372378	0.68568013049	7.60446590306	5.49521746718	3.58516083026	6981.33011569	3788.99525958	False	
0.489012169417	0.269055634194	1.15641051634	6.46919299164	3.93159038247	-3.08324842431	4.05724002455	-2.91995312591	7.49508196663	-0.417332966082	1.43402442915	0.612299696551	0.822836830845	3.07552411858	2.6687584261	2.68954761075	7.45530904605	3.13395157484	7.69685364061	3.1806096724	9.60188177432	7.78751750533	9.49619140184	1.5562599795	6.27920318118	2.50717123936	3.25159350828	7.93953167878	4.64696582776	9.82609598928	4.46389117615	8.7653005348	1.92299620033	9768.97762025	3788.99525958	True	
1.85969331223	7.61424121068	-1.27072496415	6.34933637868	9.5550919347	8.87994228353	0.173297814847	6.47073560109	-7.79571744106	1.02382828916	8.4185123114	-1.76467950092	4.09182182115	5.19690085907	4.35771449345	7.34380764683	9.65455392742	8.46483635582	9.25595835639	2.1668006911	7.04031755548	7.47348146962	7.35819595176	9.6239574997	4.35378781003	2.84954259149	9.53880468954	2.80709859192	5.08122123424	1.68802337533	4.69707915665	0.313039249767	3.92790825759	7244.15418037	3599.5454966	True	
5.28370391009	1.61760830977	-4.68707723877	4.2109523313	-0.824730062488	-3.69484736669	5.1437791751	-1.830637046	7.84149899984	1.68457128848	7.51531814459	-1.92648720183	5.79483264936	8.29761381231	1.57864399033	5.2397622783	1.47166452517	1.70092189788	7.2917708216	8.47886295993	9.32478175864	9.05069519024	2.72969189618	8.09353667569	1.26914901064	3.53899162782	0.387006492146	1.03461506831	6.93811333717	3.2689056079	4.07760399489	3.59216398936	3.32340526962	10716.4542109	3419.56822177	False	
1.20961253122	-1.87077204184	1.1994422802	1.25894575553	-4.05912526984	6.18583391009	-3.04464865653	1.32889217165	4.50927856353	7.03967218541	2.2626624623	6.81375389067	2.83091007143	5.80781869967	4.17526019444	5.96969305398	6.19487986318	5.36473917412	2.54300832323	4.90030880747	7.02742589386	6.41641152054	8.42812138017	3.65952857432	1.61392443907	9.20917820784	2.78218290266	7.6851945217	9.41183716094	0.47827492865	4.3857032246	0.834399825586	1.91747572409	4101.80402358	3419.56822177	True	
4.24141140253	7.25516445474	-5.65699610236	8.54575987698	2.75116229114	7.81334212573	7.98404016696	8.47099919884	0.723113211315	-2.76768961019	4.08152240854	-0.165473619921	2.40168384583	5.61858459337	7.02773233308	3.88297296355	8.24047981804	4.53286974815	7.26561075697	4.14884911229	0.571225013115	8.69865037385	7.60662232501	3.94776874399	6.86918055441	1.67846207078	5.17698250939	5.28109561501	7.46602127215	1.06090441119	8.544503066	7.92629151632	1.44527868138	9924.55419022	3248.58981068	True	
-0.963196477814	7.9884561519	8.71804838941	-6.01752761776	8.98471413919	3.55060247909	-3.22442259664	2.6461226311	9.64210528445	6.71617965268	2.0232996183	3.56248094236	3.69143345032	1.97702923326	5.41105085322	6.64453912287	0.654778766137	0.265029266761	6.23894077757	4.79124690339	2.77933612486	8.7146635382	7.38725506578	9.46672953823	1.01134020269	6.29109195046	6.33928085351	1.39483445547	9.49492529336	3.3865545788	9.36295920634	5.1521696397	2.03944013489	10381.9935876	3086.16032015	True	
7.43790702678	6.4298282338	3.97589290422	9.74078528464	0.795927789982	5.05198126205	-3.74257721899	4.75070756992	2.38226962289	5.81567564409	-2.0015054211	3.65478172188	4.39007082034	6.16538046616	5.76368088387	8.58944705875	5.31386465778	3.69147942236	7.48060061119	1.90769935745	4.49240569274	6.91027901644	3.7585158547	3.02844313465	7.23717545878	7.17399779946	7.83280102451	9.64112703488	4.41082655848	3.96998649429	0.0317289607467	0.646191989517	3.49765860494	11994.8694244	2931.85230414	True	
6.95788618099	-5.34552202162	5.32033927031	-2.81764544995	9.14003870036	-0.564050188081	-4.05831703708	0.340329118422	5.09667299118	-1.18729565596	9.10671633302	8.15403967403	1.3972431399	3.37882617758	7.55596008099	3.9419270184	3.1578927113	5.97587647187	8.28059722477	2.89551686505	6.12331765246	2.16629513262	8.64431137595	7.48756865132	7.89963807403	6.91538806221	4.39907895588	6.31513659184	1.78250055947	2.41298428424	8.718146371	6.48098270134	0.26337117247	7780.09982083	2785.25968893	False	
-1.15392855779	2.48011788554	-1.93617322129	9.50788294437	7.39532863766	-2.0091693472	-3.51918289455	3.32783927405	1.51984975393	4.93186165659	-4.79870060004	4.36744597657	4.17991301985	7.44364153005	3.16604634145	9.16939623785	4.57984448156	4.37839792546	4.61399091397	3.41247599527	9.35557958531	8.44376527288	1.09603197896	3.55543558415	8.78236977949	9.55241035603	1.07158266355	1.88046874377	7.94470734771	0.84692801634	6.79416329252	1.62877366019	2.98990035469	6809.39129357	2785.25968893	True	
