Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Potential	Temperature	Equilibruim
0.723838083084	1.46288798408	2.22173612126	0.173994204752	0.642930932517	1.41548765544	2.86697168906	-2.21124227293	0.363845826066	-1.81775655973	1.6270002538	-0.948941356314	5.39249177081	1.98182261158	2.87889744255	7.77951539017	6.62223630032	5.33358476158	5.11627706937	5.7197238704	4.62690145167	1.88333632985	3.64955682463	8.49773812343	8.31577534378	1.90368694309	0.5616752483	6.8639899104	2.06213671726	6.85088216653	1.79643480979	4.27501760709	74291.9473807	6209.21323059	False	
-0.964710717321	2.8646277082	0.584981816788	-0.289831814736	-3.01372434466	3.79120585473	-0.334964332026	-2.57298453433	0.0468137098273	1.03909932107	2.10028017893	2.88126919294	5.02899455377	6.26289079116	5.7880330337	3.66050550323	6.96137784034	8.52751656681	5.03867492595	0.939018122887	7.50812293173	1.45367775117	8.94934093472	5.41058125869	7.76509548582	3.04028596477	7.36451540048	5.46546591499	3.00575305068	0.347374391296	3.0406943471	4.95034717407	48243.8843754	6209.21323059	True	
2.80635771924	3.38720453146	3.51533706979	-0.691346371098	-0.0596207053762	-1.73805816665	-1.42252405253	-0.780574962181	2.16696564982	2.37867400151	1.38776452949	2.9950091422	4.43239320331	2.91914173983	3.41626650077	4.55287911855	4.84534534588	6.89026563874	7.76029278762	7.82311904758	6.12342708574	8.87936894448	1.86135572579	0.615006084681	6.52033723154	8.35112470511	4.86001395227	7.83959397984	6.33682962521	5.58067601782	2.64807416176	2.17637555001	47100.7331251	5898.75256906	True	
3.04954200143	3.57899236596	1.12060205959	0.734771961491	3.31236427957	0.355973831569	0.877415643548	-1.70161858717	2.68123779437	-1.91134950195	-2.2349777831	3.10985868635	5.90953751734	2.15310102519	5.46181401812	5.26603788706	5.90191330301	4.51368290337	3.91840039107	7.39714348991	7.87749632624	5.17186225727	5.63650836564	0.124100587184	6.38213550274	7.8474608566	8.25282080968	4.45203510375	4.6943827522	5.1187346835	4.49289588565	4.05242726221	49766.6226204	5603.81494061	True	
-0.384421183555	2.85087098513	-1.45121217348	-2.03633840799	1.79436341097	2.17689023854	-1.07825107995	-2.08488945007	-1.35809442706	1.29978358014	3.76755258667	0.150665154605	1.06413769453	5.75416767289	6.59612604514	4.46318368406	7.02175913583	3.38319186019	7.26670047072	4.36066365833	4.34038962268	9.86674520597	8.2405449094	8.95604898437	9.00110896131	8.42779771373	2.51521424694	6.68279144621	7.65161076289	5.47097365783	0.279781430792	5.2095069296	77384.2220028	5323.62419358	True	
0.0588520109528	1.49336190867	-2.42293312525	-2.84068337251	-2.48646167609	-2.4076771422	-0.36219632482	-2.70427023655	0.737253565338	2.93307105387	1.35593215025	0.794871772552	4.8230282883	6.92682732547	7.3903349944	9.5626112881	4.47362049285	5.89984548139	7.59331552831	4.90942116611	6.38597756161	9.31566781152	5.94773437834	6.06018229697	7.04151068766	8.06685391571	8.1836743022	6.59617685748	5.95828328443	7.61159189318	6.27995311133	5.00428254173	64202.2784809	5057.4429839	True	
1.77150599682	1.1265485959	-1.52923611778	0.0302741358458	1.24674317444	2.32112917092	2.02161246659	-3.23940110573	-2.35135397569	-2.03998399236	0.532005474848	0.147954067854	7.59899464026	2.62596318518	6.94500770878	5.72475786791	7.07016884572	4.34177160762	7.66573022756	2.18357407651	6.23748408047	2.40520995451	4.6577393887	1.03631933944	6.87766902476	5.90074864307	3.17116997171	2.3983973658	1.17879197066	6.28035867402	5.55854558262	0.244203884622	54914.3522194	4804.5708347	True	
2.77921605648	3.55703290378	2.94751327048	-2.48101996497	3.03496960849	-2.35118607796	0.17303467447	-1.47973679959	1.08180596772	0.211710459203	1.04994379044	1.5490733849	7.87645866175	5.26232941706	4.82837293593	3.45644985698	6.56921817562	5.91154535531	8.18534081603	3.08652687126	5.14922127572	5.48231058233	4.1114705593	3.37189035812	2.4373877044	1.32655554716	8.6694818181	3.24164405609	3.45337880476	2.39186873223	1.44280353855	2.08630910682	48520.701042	4564.34229297	True	
-1.70096413262	2.90946096765	1.22186608378	1.22918829296	3.19967336866	1.10667959927	1.30567945316	-3.41807935028	0.894530442091	-0.903617914088	-0.305312016255	2.68836192181	8.81360740299	2.88881590814	5.09699265654	7.2285080143	8.31061911813	6.93889624147	7.18192493652	3.58917055825	5.59968425074	8.99571098528	5.0032285249	2.0456829616	5.57815105005	9.83346329662	6.19218995382	4.48294064951	8.10239368659	4.76278667276	1.19879038464	8.3391004768	60974.8809938	4336.12517832	True	
-0.0617811503738	0.774483522443	-1.28563033845	2.05589563862	2.35537098367	2.36859971659	2.6143916198	-0.944264376779	2.76415629737	-0.519592478992	-0.709473578066	1.81765609659	4.61917278607	3.51389559787	5.29088667846	5.37751472482	1.24024205104	5.54716823848	3.9923525796	2.09713902612	9.40365063479	4.27323307743	6.889224075	6.26773804512	7.6456862179	7.29330668448	0.868580461255	1.89573045701	1.07083457844	3.29967094929	4.06339555734	8.75094393596	52637.0754782	4119.3189194	True	
