Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Potential	Temperature	Equilibruim
6.76557910902	8.42594495986	6.57797981093	3.11359665122	6.73877125688	7.26834074543	7.44354959033	3.66596970352	6.47900285538	4.45204652826	6.11481719502	7.16733330461	26180.1371028	858.88077528	True	
7.05197208552	7.84765114642	5.79593730753	9.32211628496	4.21791959095	7.33399309355	5.96988173157	1.44389004764	7.24131528593	6.06674119229	7.44919687066	6.93422099074	30280.8019597	850.291967527	True	
6.51030225208	7.56681429136	6.16501935867	3.33122442808	6.07270171825	7.57199945572	6.61380142448	3.14892141415	6.28979345159	5.82406817856	5.40951695249	7.34284375068	25061.8972024	841.789047852	True	
6.29820593753	7.94079218655	5.70803112191	6.14134087073	6.89333720933	6.04660002657	6.47419223288	3.01179575622	8.10081797165	4.96266137275	6.24260552647	6.86578296175	27318.2122229	833.371157373	True	
6.84745269909	7.10502516322	6.16422819472	4.45606387889	6.91379130117	6.89145425496	6.41775747969	3.17251615381	5.7946352067	4.10956145032	5.30774197029	7.8154536446	27096.5198137	825.037445799	True	
6.33196883902	7.51501613694	7.06537874058	7.57497230745	3.5830176392	8.84292309454	5.76765741956	2.89839704551	7.20879818663	5.6471993114	4.54421474078	7.52560045523	27011.1158526	816.787071341	True	
6.33216098842	7.82759438822	7.29005308651	6.887421352	3.49416443207	8.73849547494	6.77334692528	3.45054151606	6.35320665848	4.82775866882	5.43115753038	7.62944930217	24729.8323273	808.619200628	True	
6.69059007512	8.19207965881	6.73486802377	5.29407203749	1.88453097303	6.42946027915	5.59727006877	3.67038393334	6.0818288733	5.09057958224	6.548342682	7.47892635121	25308.4374391	800.533008622	True	
5.91726220824	8.06273776293	6.07061797656	4.8229898413	6.45957740939	7.80478440672	5.69967790817	2.64913402017	6.48856707353	5.04220515355	6.03286819536	7.79389070896	25187.1204774	792.527678535	True	
6.73284558145	7.06315073415	6.86490091361	6.11331828104	6.59463389513	7.46902959097	6.80004958322	2.03041614868	6.85688354618	5.44412599617	5.98945077779	8.46394062444	25242.6201782	784.60240175	True	
7.18604086558	8.21997460491	6.26374353385	5.72137856614	8.72476764942	7.39893803979	6.11799447438	3.93900435145	7.00183711652	5.17297522004	6.44494706158	6.85739491497	25044.4727279	776.756377733	False	
6.83630602294	7.71840510108	6.3306706949	6.01512982068	4.78555529068	7.13428778485	6.78455908876	3.12790429876	6.05413589663	4.67680244908	6.07316691939	7.57675807958	23824.6067627	776.756377733	True	
7.44432429668	8.08099636471	6.6333313711	4.99467430186	8.3897757887	9.22150682206	6.22553281028	2.7976052851	6.04093493237	5.76038698665	5.7908921777	5.82782260043	28787.2216678	768.988813955	True	
7.04822862705	7.56268795759	7.4788155189	6.18302306276	5.07971055355	9.29375805019	6.91929903444	4.65699629073	6.12950252812	4.93428038424	6.35332944316	6.99383802544	25963.1332028	761.298925816	True	
7.05218290749	7.95624875014	6.40990932508	5.85686069279	6.79902664836	7.94678815736	6.25912605546	2.589913616	6.4992591925	4.79226468798	7.25109022297	7.78426077321	23909.4436056	753.685936558	True	
6.856634471	8.24373091564	7.40487931103	6.9421157261	8.43145024979	9.25165677604	5.82809278477	4.15641095888	7.32200634038	4.70395320356	6.46824502881	7.03761836462	25601.5764038	746.149077192	True	
6.20832808893	8.01753982492	7.34150746112	5.79752652318	4.59281014254	7.57982955629	6.44631665399	3.76331815074	7.38334492325	5.1429418585	5.44431278166	6.30916801137	25298.4855607	738.68758642	True	
6.54859220411	8.32062888468	7.49607400816	8.58666926216	8.30929562131	7.63694530847	5.40303124669	1.83670873279	6.66471500776	4.30356551889	5.82538983555	7.23498296884	27320.5578329	731.300710556	True	
6.93882543017	7.79461364649	6.68641146486	7.42594746135	1.55827726286	9.56601375328	5.86873089087	3.22823728208	7.19929445699	6.43630791598	6.31516810674	6.5340783646	26845.8675132	723.98770345	True	
6.78676106428	7.84274932274	7.16431054106	6.71564472287	4.62107579206	9.45608570022	5.3748683441	3.54700159659	5.92552406442	4.54512162335	7.10432325168	7.94193385967	26493.5197677	716.747826416	True	
6.95097165941	7.33519214972	6.63107205582	6.14006093196	4.70494090141	8.5608499827	6.72619541842	3.67300518245	6.65724856332	3.48292194965	6.30085187529	8.1553794794	25497.9621232	709.580348152	True	
6.08951641546	8.16884399464	7.27185095182	5.77845317964	3.13399182693	6.22799646367	6.59805892053	3.08113277799	5.98571891185	5.79298779915	6.16073154544	7.06030639212	26059.5097901	702.48454467	True	
6.47008028214	8.60640533373	6.16900833166	6.63287887508	6.37683226106	9.03574981713	6.40482327404	2.49997388792	7.13530094707	4.92409781974	4.98883416867	6.39520960343	27392.6602914	695.459699223	True	
7.47660413138	7.54690043386	7.07137748302	6.29540390813	7.2027616354	7.12397504906	6.21001040315	2.17618366249	6.43362752369	5.13316370248	6.48236670916	7.24706383122	23834.9024219	688.505102231	True	
6.82855155024	7.75466500477	6.81532931934	2.70364641871	7.14258600804	7.66607074591	6.83751981643	3.75711384338	7.03974241551	5.68409944731	5.47727315565	7.60507694608	24211.3091188	681.620051209	True	
5.84719409378	7.47876991924	6.79193341172	3.59785341472	7.31945482933	6.48749564185	6.21689468138	3.6089907358	6.38505657562	5.04027240368	6.22332176825	7.74986558873	25064.75436	674.803850697	True	
6.92387518791	7.97838551919	7.25033014678	6.23126882543	7.26771180706	5.25313047377	5.9327944047	3.45369314726	6.6498154012	4.39512331637	6.22268630028	7.18131484906	23986.1292458	668.05581219	True	
6.42035207913	8.00999474487	6.19947424213	5.53539604334	8.20605916756	8.31562935936	5.81842051322	3.79882636755	6.94806475426	5.44012282269	6.05819915198	7.47240165722	24178.790998	661.375254068	True	
6.88740764242	7.98233315011	7.36765934408	4.40065784559	9.2652536956	8.1153946748	5.60573469874	4.41453026092	6.42999155815	4.63189549801	6.71941089413	6.64933950435	27356.7207387	654.761501527	True	
7.6245792359	7.40605376044	6.61523700945	6.85333308236	6.94562256421	8.49787927268	6.38871883473	3.63522566451	6.82360491115	4.15905821097	5.81052485768	7.61219753683	24513.3717625	648.213886512	True	
7.53395464082	7.68479746601	5.9874799346	6.52103264617	5.27758867291	6.85469136346	6.22715186818	4.02226070713	6.30934277666	4.44940486376	6.86085198139	7.5441003794	25503.3688511	641.731747647	True	
6.69603537201	7.68418881102	7.16526259954	7.83270933162	6.42960797629	7.15253444288	5.94248891608	2.85489551526	6.29824201066	6.11957843341	6.36866718957	7.06599912595	23584.0900146	635.31443017	True	
6.46219361749	7.79234242339	7.0454217099	6.42729765622	5.29231642857	7.79757935288	6.15346433094	3.10694456231	7.34062328454	3.61578019494	6.66534385746	7.32400201913	23870.0350378	628.961285869	True	
6.84523030173	7.93514104188	6.591760027	6.72686967662	4.37691465537	7.77357834256	6.64242344148	3.29026972029	6.4581281236	6.15673727978	5.52694886071	6.7001234943	24387.2485985	622.67167301	True	
5.93369873141	7.68764406974	6.3790852558	6.89591385067	7.7053978426	7.88031772327	6.30145162323	2.28231430792	7.38624778727	4.50783830158	5.85631006021	8.11982168885	25433.9584031	616.44495628	True	
6.5450619284	8.17926736071	6.70413719846	7.19667786833	6.16854265389	7.80296553337	6.46005855909	4.29893636682	7.16474934766	5.99690809704	5.77096733853	7.62013713487	23548.4127428	610.280506717	True	
6.60874408417	7.96881308887	6.74350597213	5.22847281069	3.91246401514	8.32618073708	6.85813289157	2.9534137546	7.01373804748	3.03903532198	6.2824734104	8.15572729243	26644.8765416	604.17770165	True	
6.36584059053	7.81534307458	6.95689600992	2.2051565694	4.80170139597	6.94113141648	6.53781527019	3.63956199079	6.66859439959	4.09495497297	6.34209791616	6.64693069409	25049.5822414	598.135924633	True	
6.46568840467	8.01562283166	6.46409759111	0.421738653906	5.29662835214	6.81325256013	6.03727992273	3.42349749881	6.96170379423	5.0622930477	6.0132490177	7.80169891562	24117.941041	592.154565387	True	
6.07233604131	7.88845542072	7.05008260218	6.2372653272	6.28413633443	7.59291031183	6.33248507901	4.47860522379	6.71660501925	4.80837752647	5.90428781026	6.85228076551	23574.7498507	586.233019733	True	
6.52336378788	7.49642369352	6.35650356225	8.40104059498	5.55706372552	8.30313002936	6.8518788439	3.30750870294	7.26966099796	5.11086925928	5.39473581125	6.23999758404	26080.1530875	580.370689536	False	
7.00958228677	7.68221628944	6.60519493274	5.23734933448	7.72646154877	7.06207743149	6.87776800363	3.08207464228	7.30989334632	3.97897362127	6.65498250526	7.75990662046	24583.352848	580.370689536	True	
7.2050743924	7.41949289893	7.14184418293	7.16436195216	1.21843809813	6.91580527641	6.47750618246	4.17561726593	5.89456757603	5.03477904245	6.05686222841	7.34301347437	25525.3536523	574.566982641	True	
7.08465294964	8.21896186821	7.38290683733	4.81950189013	4.82842621107	7.37890800263	6.44227599065	2.69390717344	6.5704117485	4.65414513392	6.7641103189	7.63016298912	24050.2473176	568.821312814	True	
6.24502151174	7.87268064961	6.72380852279	7.45896640532	4.28407356149	7.22999415684	5.93859142692	2.42605599971	7.42663583391	4.77133342719	5.55019786142	6.5170445889	25206.7560271	563.133099686	True	
7.11033547955	7.68321003527	6.78888696272	3.38722508181	6.10248816052	7.98009577535	6.03481102337	3.21860822174	7.30010101489	3.62919328045	6.27269179843	6.02249066872	26431.4336973	557.501768689	True	
6.67287999969	7.70252794415	6.44380231256	5.17907180215	7.42026491503	7.76460050631	5.2488293155	3.36392628693	6.22041824349	4.53037489705	5.86315582059	7.05230327945	24600.3149035	551.926751002	True	
6.76420819442	7.95594512775	5.45715469997	6.68657583482	7.16650127324	7.59333810301	5.6261212317	3.20464425407	6.47206344218	4.81829457858	6.33484964603	6.9449248505	25319.7357844	546.407483492	True	
5.76580362101	7.44299881137	7.08224065283	6.02540123398	6.28751303927	7.69288319473	5.94714386428	2.57145894977	6.72143531627	4.53699183373	6.08702542864	7.62771632523	24153.6430019	540.943408657	True	
6.29828311391	7.92154117424	6.58540121477	8.39132187627	6.90744014563	6.73980701821	6.41630513198	3.80653815155	6.80497323871	4.36995592313	5.1310737422	8.61682014196	26320.2066662	535.533974571	True	
6.58519457112	8.12748897177	6.83833504569	7.97497253573	6.721306153	6.82357605535	6.70810131465	4.99617144077	6.70980752203	4.65364038068	5.87493581636	6.94394550052	24904.809381	530.178634825	True	
7.15099905122	7.09943273766	5.86910967663	5.65202355244	0.954624834068	8.84326272569	6.36559524178	2.2886608507	6.94778235932	6.5631375851	6.10005340285	6.86819691117	28768.5993677	524.876848477	True	
6.46042908368	7.93722205115	6.58619590095	6.6923718236	5.66867274354	8.47628091441	6.42257711476	3.6159331191	6.45131673836	5.45859822738	4.64247637456	7.9947866971	25064.7543961	519.628079992	True	
7.36187523608	7.88677018813	7.00147949677	7.2545683747	1.25439135285	7.19016916691	6.64963708831	2.84114368744	7.45830629421	4.46597942653	5.45091287146	8.09588324403	25912.751785	514.431799192	True	
6.38093538815	8.23714886022	6.36384036799	6.62090536421	6.25133392306	7.66853554515	5.43056075488	4.92053075972	6.85938513513	3.95463590742	6.67566121049	6.34353754399	27155.7082553	509.2874812	True	
6.36252055043	7.59837536687	6.56018757794	6.99211117008	5.38861806731	7.46884976667	6.31105646925	4.32342914353	7.61200858145	4.47188422697	6.35670893049	7.6907802273	24024.7283256	504.194606388	False	
6.04687097562	7.58192202313	7.47781921585	7.59996406325	4.93053711235	4.9916768004	6.86960213333	2.38868630833	6.78864856596	5.30861979149	6.41151275344	7.74623831941	26528.5497861	504.194606388	True	
6.21745039146	8.14099404741	7.34399834746	6.67578676695	6.71883618567	9.54592454829	6.49455021215	3.26219337409	6.16801047217	4.6539529028	6.67192882553	7.25643047989	24774.0250122	499.152660324	True	
7.1312066407	7.3330793057	6.16773506598	8.24515719214	7.25805735598	8.69521087596	5.63363462668	3.38392557392	7.01881872031	4.97015730378	5.31100706145	8.01873430522	25917.3982157	494.161133721	True	
6.87571988775	8.31502961396	6.58877381997	6.66244410967	5.2841504837	7.98022696664	7.46599117619	3.24268776591	6.00861586171	5.77863146764	6.1266248527	7.13771047496	25806.2696622	489.219522384	True	
7.03055294943	7.98463340079	6.718671972	7.38463343603	5.76986487244	8.25298470472	6.5234476691	4.42636670294	7.004378746	4.99661305416	6.33789449168	7.40222312953	22915.9454883	484.32732716	True	
7.41528493339	7.90267785536	6.8720491159	7.57395672032	6.62956687808	7.11146516307	6.57410270333	2.58491206619	6.19100407612	4.8131845849	5.94099228811	7.53666799408	23708.2191693	479.484053888	True	
5.85298495222	7.35728950914	6.71651572308	5.02265809478	6.57371289926	7.91391593559	5.89930142182	3.75691870642	7.01933810139	5.72090213474	5.55079910561	8.01618405836	25058.3985143	474.68921335	True	
6.91284554426	7.88742415057	6.78335706339	6.22399963934	8.02863327562	8.25293408212	6.60696512671	2.79909325133	7.05756383584	4.664568392	5.94285701877	7.31933503531	22986.2732075	469.942321216	True	
6.87128908361	7.84661057373	6.99375372611	5.75068863566	5.67449891288	6.16381291198	6.09605323614	3.01784832412	7.04615575689	5.14921807686	6.08296704567	7.34292236691	22419.6194498	465.242898004	True	
7.21408512781	8.45035252987	6.9645711303	6.09849061471	5.29045709481	6.59104675283	6.15392703405	3.39546073969	6.86921207071	5.03108294483	5.82723133697	6.99025755655	23604.3360654	460.590469024	True	
7.13449950799	7.83717023735	6.07011850978	5.76681842964	5.78135668877	8.5323929516	6.60484871853	2.37370907071	6.46106618907	4.93142332018	6.06388211189	7.29085385806	23964.1361096	455.984564334	True	
6.43573475956	7.94174663466	6.81895511896	5.88073118128	7.16149664661	7.26642903748	7.24127199626	3.49621788794	6.61694226689	5.19403073885	6.4024937062	6.88249861937	23734.6918752	451.42471869	True	
6.54853724979	7.76982721298	6.79540228618	5.35038978262	5.28211272068	7.45958954772	5.68259583495	4.03023365383	6.64746166376	4.90202613444	5.96873981023	8.25708353304	23562.7503046	446.910471503	True	
7.23555080505	7.69961298478	6.81123631007	6.52816219669	7.25758136034	9.14121805721	6.32845471212	2.46262700546	6.82630078017	5.13607390161	5.37258682588	7.03198819585	24026.7942425	442.441366788	True	
6.79508559517	8.0207474527	6.49678940904	7.81107757969	6.1374599984	6.97903602833	5.61707583278	4.15525025952	6.50013857179	5.42708114072	6.53522325831	7.51612539817	23556.9686389	438.01695312	True	
7.07397884091	8.28273336865	7.28971668402	6.18049181149	8.44490967162	8.48038956233	6.37214956301	4.04173723416	7.2597992555	5.91323949657	6.87117515871	7.91123673503	25500.3570428	433.636783589	False	
6.74457902924	7.84867050798	6.85721773284	6.50499549547	5.86606489043	8.41549026301	6.28274921149	2.97239258508	6.13700652053	5.45801929404	5.98508227758	7.1596857982	22599.671465	433.636783589	True	
6.52006434948	8.05712303156	7.35870489073	6.59440876324	6.39922622397	5.7030896035	6.36888825739	2.82754231004	6.93881779392	4.96774999368	6.88763493444	7.24562992491	23703.6021427	429.300415753	True	
6.62977472202	8.10529642912	6.60545069947	5.10960370393	6.29739715159	6.88324175117	5.8806252593	3.33008472952	6.65859012392	5.22770418969	5.999105847	7.22681135629	22577.8138983	425.007411596	True	
7.16511728332	7.59141021192	6.2990110792	6.05546166454	7.21349057409	6.41947510871	6.24698165726	3.22396831282	7.09732793237	5.88907522465	5.8526983028	6.72306577952	24150.1753457	420.75733748	True	
6.54687597325	7.89258053466	7.11465467602	6.87449387427	4.74907429727	7.35495901247	6.49981144628	3.48039659214	7.35027840668	4.34751652886	5.97291453921	7.28689088075	22983.1266823	416.549764105	True	
7.35879705697	7.93842273716	7.18707478755	6.74829638592	6.03673948623	8.57984761152	5.96211892817	4.68500339304	7.45710088391	4.93550720171	5.88360982406	7.72062957989	24514.2415866	412.384266464	True	
6.95797978933	7.52437131971	7.37416824112	5.07545262995	6.83048341576	7.59266666816	5.44124456484	3.96994374969	6.38415403435	5.22581740843	5.54874072611	6.96212049322	24354.9866233	408.260423799	True	
7.07335966826	7.50161356932	7.12119757929	5.89826706945	6.95975451843	8.1078947751	6.21012246692	4.58125431571	6.59943597171	5.40697802998	7.38117317974	6.79549560817	24995.9504054	404.177819561	True	
5.9776880432	7.72062291653	7.35712682957	7.35087937992	5.93996106353	7.38041110273	6.32004292878	2.23675648289	6.8857585232	4.90498028064	6.43028299076	7.70203498922	23808.6150166	400.136041366	True	
6.50044604261	7.23368703118	6.91336076941	5.63680643925	7.45108858573	9.06068576061	6.72407604374	3.54411700457	6.99567014095	6.24973512095	5.59743284799	7.34401381932	25034.9906203	396.134680952	True	
7.56713853867	7.77072250604	7.27342202932	5.17306938789	5.68610020777	7.47034687829	7.01240320789	3.6263451701	6.66275148237	5.33578651578	5.56775800988	7.54677741206	24554.9966176	392.173334143	True	
6.65925012354	8.35766234279	6.79434190363	6.47323693683	6.5359539256	7.15115737663	6.66237824353	2.73328002758	6.70514681856	5.20715829437	7.08083875353	7.30534062045	23468.7123519	388.251600801	True	
6.77710769969	7.56818000988	7.47304006413	7.07526823375	5.49323706032	8.25268635982	6.19302291788	3.43188356421	6.69718772608	4.50517824031	6.37396446827	7.46192445551	22708.8605347	384.369084793	True	
6.76906745842	7.37745392294	6.93652134526	5.33702894468	6.25320813761	7.6395055326	6.97812538714	3.78171515715	5.93231309579	4.6192722336	5.77161806231	6.97924653286	24471.5997267	380.525393945	True	
7.23649640414	7.91970653914	7.0862871033	7.32277472643	4.41427131465	8.03414673555	5.97160966745	3.25890903244	6.81721561154	4.90244262636	5.93247952965	7.9160389949	23167.0528752	376.720140006	True	
6.43353684063	7.41238914452	6.70198341918	7.17657312763	6.57214667153	7.91998522586	5.77381342405	2.88136600553	6.66889855687	5.60792581741	5.36559248106	7.41165437537	23466.2345763	372.952938606	True	
6.3522078716	7.99727373336	6.85248801404	6.9148403104	6.52078758782	8.34424166725	5.55770976892	4.03356937945	6.78769246131	5.43081392217	6.35351969002	7.07598561381	23156.6660226	369.22340922	True	
7.2573138393	7.19388251374	7.49264765663	4.78927551955	7.09366727731	8.43666252257	6.16345271862	3.78471945379	6.18531307476	4.53023949407	6.04000700423	8.24928589837	25696.5277109	365.531175127	True	
6.15000576722	7.96304884433	6.33688974823	7.69647772933	7.02266497325	6.66344468237	5.4618703321	2.88873602011	7.3392548307	4.76677038779	5.58697193955	6.13945030985	26633.5666094	361.875863376	True	
6.77517205176	8.15203091378	6.73666035146	6.13912831196	6.3892550615	8.70831044468	5.76673957391	3.277469526	6.28489218754	5.52661062401	5.94142867071	7.6922961546	23103.0899159	358.257104742	True	
7.34707511664	7.86605530293	7.42451211316	7.00222716555	7.86366177689	8.22789716502	6.41394579642	2.91202364245	7.20197582445	5.44927681978	6.19500052087	7.41337566974	23682.3654102	354.674533695	True	
6.54470652472	7.44017531246	7.1950725977	5.68713020911	5.48830396251	8.3616920297	5.57814850086	2.74661005425	6.09203689511	4.93981531079	6.53397491009	7.1984716879	24053.5266535	351.127788358	True	
6.6485318743	7.88070392814	7.2573192038	6.43661900059	1.95685936164	7.46975840643	5.73680297714	3.34387150519	6.91328090353	4.59364595981	6.07747998137	7.48915794309	23561.2140379	347.616510474	True	
6.34600460424	7.87199967983	7.0525644912	6.74680992439	7.91517473457	7.00593273852	6.03644624667	3.37696502858	6.31569598889	5.22600268623	6.83948022913	7.49085891164	23401.9365186	344.14034537	True	
6.68466079302	7.66715428036	6.87506204175	6.03176115345	6.28388264007	8.28983980806	6.4242825054	2.48526873277	7.06748250063	4.49106421815	5.54681723417	7.26654985152	22827.8554175	340.698941916	False	
6.74962526495	7.86898917589	7.17312011676	6.30452779641	6.43109783668	7.19584482311	5.95107909892	3.94489437403	6.87614521316	4.67812447592	7.01371054728	7.10209659862	22821.4468128	340.698941916	True	
