Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Potential	Temperature	Equilibruim
-1.34387314892	1.00794920953	0.87267566803	-2.68979444707	-1.7000333287	-0.900714705143	-3.99599214849	-2.11568141806	-1.63317954437	2.4363705002	0.398507821305	-0.48689793535	4.50835273109	3.85305784367	6.36660178491	5.18711622411	7.03511768563	5.39055842115	7.32162243578	6.70052921246	3.62462966668	5.65543677313	5.54778018417	1.23316579377	2.78106291054	6.69272305059	8.02561932085	3.96072599091	8.57368664494	2.4953095687	3.96730186514	4.19425607923	82279.2095681	6209.21323059	False	
0.386844475076	2.4061280623	1.5065394671	3.0655627914	-2.06954227383	-1.70122966644	0.823689053316	1.23315496977	-0.600321982274	0.968511550586	2.32768531774	1.08698540569	2.3437376985	1.55505125541	6.14854108217	5.33147085264	6.46781077686	6.61901435721	7.73030819799	2.50446185089	6.23739526944	5.05745759351	2.88504264311	3.76187546392	9.32279205304	3.6811908707	1.72799728605	3.43100927794	4.4313231393	1.6569858836	7.46339019491	8.87733716122	58362.382359	6209.21323059	True	
1.70851620735	-0.711793471255	0.450751241933	-0.687457462231	1.13056640996	-2.39683681044	-1.85295432686	0.555831288851	1.27680453769	-2.84846743505	-0.385818079717	-0.782954571895	7.96668686235	3.00469958398	5.98551450611	7.49577928268	4.51756841097	7.9325347246	7.19246763438	4.75933742598	9.75923349448	8.50951248026	4.17825793191	7.95731239103	6.19379834276	3.76298569227	7.7544750724	2.62546488593	3.25242684295	5.38045280071	1.24062852373	0.703027035027	55624.028302	5898.75256906	True	
-0.394179991443	0.450762835636	1.31894231115	-2.1020575794	-2.87399343606	-2.01575190872	3.22312982563	-3.5001383426	2.29697728386	-1.4528079911	0.352173939973	0.955599008565	7.68730849564	3.34609382228	5.56713931817	6.48636326421	8.53556472835	7.60327351762	5.19652510067	1.50029127029	5.65152121174	2.98290498824	8.32246832444	4.78955145084	7.73627952379	7.97338354386	4.76598219877	4.43272030836	8.26444955573	0.805228502936	8.51464671472	6.94044266535	61013.5814974	5603.81494061	True	
-0.174700071795	1.96465128248	2.61615026873	-2.95549210314	3.716134244	1.95467509716	1.89978192961	-1.01930786151	0.910593298769	1.58453411741	3.13640556696	2.74875575258	5.53881693303	3.57392062076	3.12978472262	0.403668295976	8.56165010768	6.1456495325	5.66939580008	4.71729524309	6.29880099346	2.76985010068	0.0280710820714	5.39250981411	5.30775317566	7.12175696956	1.35551405413	5.01402122852	4.87987048659	4.35526250931	9.21530087498	3.88459496745	77351.2166208	5323.62419358	True	
1.08379442241	-0.360470747642	-0.311722401809	1.14844324688	-3.97722463377	0.0874209733438	-3.15660451942	-3.70291026555	0.69729597713	-1.28594573844	2.54628497288	2.81096213924	4.50245371373	3.21566074548	4.95300385443	8.44921548842	7.57294671822	6.73054019171	8.12987121397	2.22700402168	1.54589493505	1.06734909421	3.42979277933	7.49915715935	4.5819217113	7.51517018599	9.19699982988	4.19104467859	6.20699593884	5.21941352442	3.59816379172	4.88672854969	55510.9878924	5057.4429839	True	
0.783201645394	-0.859565133954	0.0187851056066	-0.434625513632	-3.16222230567	3.10737366979	1.667199408	-0.628702639454	0.123298492289	-1.31751748952	-1.1459030045	-0.268371348845	9.08832718858	1.34766594767	5.9257345732	6.61958763477	6.87471697044	7.64877549951	8.63131502781	4.28494180013	6.76033202132	4.19409300489	1.64610926143	6.04102687005	6.51990009525	8.36202836431	9.73456580248	5.95761363886	3.88579691822	6.05373507769	1.04500407946	3.38511609084	47272.0195435	4804.5708347	True	
-1.09847800651	0.627019480524	0.438623309327	-2.4434516347	-3.76356399547	3.52361041864	2.37662817023	-0.37138131842	3.2840510348	-1.82647852834	-1.37591712169	-1.28963514895	7.44766730018	2.04771368415	9.46243297452	7.74726389749	5.17161839902	8.81138212726	4.14083321856	0.0649747969422	8.29123425468	1.69543928822	1.95418128653	3.86962674055	3.91433747672	4.3004483474	9.30081808767	9.06402524875	5.65573841054	6.40629975031	2.59777126192	4.80567152051	38541.9861929	4564.34229297	True	
1.24252104269	2.75956287743	2.97887465996	-2.71474146313	-1.19879220448	1.04911680956	-0.110681085878	-2.08278513485	1.43978761871	-2.60677939088	-0.102538528097	3.49582888908	7.03262117707	4.88847415119	6.35881513072	7.88545760398	9.0275721499	5.08396404035	7.37873951664	8.7051124907	6.54109293458	4.5773994614	3.88030537	5.59159615955	6.84418457554	8.10378420521	4.71700639407	8.14661230138	5.66093784979	2.3763510938	5.71033071238	5.76502942154	44365.2857158	4336.12517832	True	
1.06576825168	2.71598082799	-0.550750315274	-1.59918063387	3.65251194748	3.25105001796	2.32531445531	-1.65017153414	1.81956093948	-0.530589426787	3.21375391918	2.27337334283	4.16573305153	2.86605624366	4.99079204224	4.73697443499	6.02195371869	7.92271563666	4.10602275752	4.72940808519	7.83268134332	0.415501546413	9.42753673691	4.78461403446	7.95329868246	3.9016218932	1.18528574465	4.75698561104	4.21619036562	0.593842320248	2.47032208243	4.28352226574	39386.6874265	4119.3189194	True	
