Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Potential	Temperature	Equilibruim
6.62659450791	7.46767674596	6.03476827075	2.09417363077	6.82015307912	6.24502916115	6.34397201338	3.39837712971	6.43072063398	5.02246930579	6.34269118156	6.97111696457	25168.4242677	784.60240175	True	
6.40664385024	7.99521033436	6.43452322695	6.19965284362	8.61227370797	7.58383923474	5.81034371587	4.71840434816	6.45378721145	4.87167156719	6.24246093569	8.05009462025	25534.5241757	776.756377733	True	
6.41793891215	7.65454366174	6.46162920625	5.01820536826	7.37935364756	9.23515269578	5.25375643991	3.89519357448	6.21482429903	4.94369280073	4.4706859797	7.38510982968	28126.5405285	768.988813955	True	
4.98655726407	7.68304748161	6.2360126897	7.28253426006	7.55787125745	7.43155367768	5.84166497413	3.89230286473	7.2299996752	5.73036639055	6.36281508277	6.72300436199	28622.8087882	761.298925816	True	
6.85671227317	8.17896827527	7.66270574414	6.14672285598	6.02382733368	6.99042680269	6.63345005245	3.41179822028	7.0444834932	4.49741344839	6.27836462143	7.35727554672	23330.062101	753.685936558	True	
7.65358283806	8.30622582288	6.85616768704	6.63565144476	6.99360455339	9.42000189925	6.41693866879	2.50307209755	6.19227589105	5.16836895984	6.26936854625	7.70715958162	25676.3506617	746.149077192	True	
7.34188904013	8.31774689529	7.21116093656	3.10757396145	2.02601763133	8.32101361067	7.19301814249	4.34566655839	6.55177985203	5.80437759325	6.59718057579	7.90254278139	28068.134104	738.68758642	True	
7.16347450712	8.56601667716	7.16504516673	6.22084512592	2.19512526234	8.64105135121	5.77646447438	2.13879402896	6.43801546603	5.08577903748	6.53096955716	7.7664068583	26220.0021522	731.300710556	False	
7.07850945911	7.83453432634	6.75770758874	0.302920174656	7.66693310352	6.58078434314	6.44023256065	2.99639311792	7.27091753712	5.12290902934	6.44260852819	7.588139941	24343.6054179	731.300710556	True	
6.49555350645	8.30001831639	6.4642915699	3.44915606105	6.4397880524	6.94334222614	6.08686781598	2.29934105412	7.47415693565	5.56116106391	6.8790130588	7.30400767511	25308.13392	723.98770345	True	
5.44631783265	8.61940609796	8.13686426741	7.3867445283	7.73574140016	5.94789650901	6.58582708407	2.04109570671	7.57805403263	5.55761187844	6.19859923205	7.42610286839	31501.7283781	716.747826416	True	
6.88650019165	7.8415638672	7.17587479775	6.38036954515	5.26402772184	7.90211005744	5.61624068127	1.93190945357	7.38213434549	5.4509044416	5.78919410725	8.45602824664	25121.3002591	709.580348152	True	
6.09385663793	7.61326676015	7.35104055904	5.36479295878	6.86571840157	8.28328030817	6.5471463493	4.16980148556	6.18913232841	5.31130333199	4.94123897781	7.43821763283	25586.5056581	702.48454467	True	
7.53902148751	7.09027107996	7.52635503762	6.8504688585	1.18810291929	7.99496096884	5.77746834686	4.53978786234	6.40399071837	4.7479221419	7.11023863371	6.74798360957	28591.0467922	695.459699223	True	
6.4974557551	8.01136423232	7.10221523115	9.06873197612	9.02569693335	7.15759351483	6.68570251434	2.90007210588	5.47557971251	5.51469762749	6.92223700842	6.84063527616	29031.987655	688.505102231	True	
6.37831139772	7.20646358852	6.7188901756	5.33972893061	6.64234804084	8.41968778024	6.60260329699	2.85101645246	6.0159666534	3.89156382442	6.11717362287	7.56608598774	25120.7384061	681.620051209	True	
6.84104211916	7.62875847457	6.25131478291	6.65393052325	7.49923727053	8.35993806614	6.17901335146	2.44584397291	6.85489705971	4.71919518152	6.14996118282	7.16918283048	23236.4403942	674.803850697	True	
6.67764814354	7.81035844342	6.55315892901	5.44043900464	6.26494569207	6.80389090144	5.22314428647	3.59738509469	7.9200380961	5.40719576098	5.93563932446	7.88486792919	25423.827619	668.05581219	True	
5.78295429884	8.03589153945	6.77175106886	6.53066102255	6.86613049174	7.18882293614	6.40963484567	3.91799815569	6.78465515185	4.75777837874	6.23673807401	6.70476917572	24101.9679763	661.375254068	True	
6.99248569416	7.47205904917	6.73285287724	5.35747732921	6.38969370567	6.42940679883	6.34320182564	3.61128363758	6.96561555661	6.45921755397	7.33288097605	7.88481563985	25369.2700156	654.761501527	True	
6.87427102948	8.25345710176	7.27245768825	7.49960177248	8.41279179516	8.20950796795	5.92173145144	3.11174237822	7.27365018831	6.0853114262	6.94963342308	7.63344503714	25331.6072708	648.213886512	True	
6.66628739625	8.74334531052	7.09727725235	6.43722947917	7.47156430191	9.19371078828	5.93371643516	1.18051946894	7.01580272821	4.93155139294	6.13722248844	7.25348355609	26746.1570693	641.731747647	True	
7.07056908416	7.69608444466	7.69054455662	8.40812425539	5.87039593617	7.5160562182	7.35559108278	3.77826322082	6.25231868893	5.44616183907	5.69787187037	7.4729693573	26108.1974003	635.31443017	False	
6.57679323364	7.7252400533	6.65106556076	6.98586178007	5.85393297435	7.27368566694	6.68208551119	4.3153216547	7.56723290862	4.64859112275	6.7215392195	6.58736472118	24425.0373789	635.31443017	True	
7.23161486556	7.99719091536	6.23382225868	6.04749223607	8.74392290506	6.89892305426	6.88200233325	2.63495738846	6.24886103309	4.39137333625	6.27536971019	8.04693642578	26315.6777305	628.961285869	True	
6.89547715917	7.81536782693	7.20594792426	7.47221581811	7.01025272412	6.75297588215	5.98877964716	3.49872582535	6.55485868916	4.63005950543	6.42370641754	7.18789947608	22597.1184274	622.67167301	True	
7.01572374299	8.15304615934	6.47229686129	3.01017252074	3.87187492388	7.34854034659	6.88121701782	3.67609173164	6.02978111366	5.23493011924	6.5783333099	7.50155703609	25668.1122216	616.44495628	True	
6.60130521226	7.42093919003	6.60652536948	6.72692867859	7.85312295834	6.54512036468	5.9939847411	4.14133911402	6.48019082783	4.5081152716	6.0382824943	7.20596434878	23815.5357298	610.280506717	True	
6.62376399348	7.42227903744	7.06071503898	7.99031074624	5.39724866153	7.96006417043	6.46310264117	3.47810330396	7.03558974389	5.82934643671	6.22045908646	7.76916696158	23196.4564021	604.17770165	True	
6.51736051576	8.30781819139	6.14679285523	6.48193031921	3.77155612019	7.42394494391	5.71083428726	3.95648936361	7.03646675736	5.87451585328	6.44816178061	8.11261916316	25455.6321656	598.135924633	True	
7.20696749133	7.58424630425	6.2755622073	6.30807403399	7.15464675268	7.16753413247	6.25345201653	0.426847395632	7.02657956555	4.98139891326	5.90743669066	8.1496729602	26397.0576982	592.154565387	True	
7.45356107244	8.01202729807	6.6216314529	7.59611952634	5.5599908769	6.85489397532	6.20741462176	3.62800620477	6.78551683414	5.11221325422	5.64564537123	6.69072792296	23985.2747082	586.233019733	True	
6.67228510125	7.46943227878	7.85363235033	5.91872818217	6.59659483251	7.35657942807	5.86740192284	2.05760737288	7.26704088655	4.17528224922	6.15812367908	7.41490912951	25066.5723968	580.370689536	True	
6.69080994045	7.64563289974	7.62354137804	6.96283672783	7.42675019453	6.98792858074	6.81222186347	3.22651890687	6.90963725363	6.24294377833	6.79130794201	6.40811432097	25546.5622762	574.566982641	True	
6.66393176867	7.69366804417	7.31071811193	7.26736059961	6.05032586744	8.08869829428	6.80654856588	3.85381223037	6.37635668599	6.37666336827	5.66463587804	6.55782103049	24983.8138641	568.821312814	True	
6.39047196876	8.15101085128	6.45464679922	7.09486952266	5.55422787567	6.08577837869	5.69043561261	3.94069312304	6.48302672016	4.82212800037	5.78943571972	7.30421194558	24110.1439538	563.133099686	True	
6.68262286044	7.26210183447	7.10605346797	6.12000234518	4.49953233895	5.79899926367	6.35318897146	2.8443516593	7.6891245442	4.27266924709	5.36830405572	7.30228041897	25923.3674357	557.501768689	True	
6.70468323668	7.8328222047	6.73170705921	3.91213606834	6.56444136129	6.63498922625	6.41621590605	3.40109480022	6.78615298059	4.43674134809	6.73912970102	7.82132035416	23386.8101978	551.926751002	True	
7.1874330609	8.15403203348	6.7178982815	7.38251664869	7.89761218789	6.73841408892	5.23796474032	4.07246831734	6.83021577322	5.48394376491	6.57059165827	6.87808396475	25259.7541888	546.407483492	True	
7.07348020406	7.80305154934	6.87957963211	6.89769777509	6.11665598838	8.00808771315	6.3445324712	4.06989165361	6.98231599631	5.13902495846	6.03145512629	7.51426869441	22075.7000555	540.943408657	True	
7.07222629734	8.11428365233	6.71312422364	6.31679102317	5.67475700676	6.81200151365	6.10098015375	2.31067342901	7.50075170227	6.0598999477	6.95143906766	7.86912461744	24764.6085253	535.533974571	True	
6.64168156421	7.51145882274	6.63614512099	6.03106007323	5.83338159885	7.58118445576	5.89594176696	4.02074782998	7.18768151596	5.08194580036	5.55378972669	8.01187818244	23227.9835491	530.178634825	True	
6.44112919442	8.19793207782	6.39363040871	6.30434827113	5.19930339216	8.36750642853	6.08689751634	4.34530875771	6.46101964819	6.39538326407	5.43148173912	7.08865168534	25459.1367551	524.876848477	True	
6.64327577905	7.33795257508	7.16261499732	5.33389568029	6.35812666364	7.92231235606	6.23816664408	3.84346297607	6.72589595462	3.7998062208	6.35316200671	7.10223773496	23666.2360515	519.628079992	True	
6.29918776042	7.95888616149	6.82808665899	2.46777908858	5.27815701898	7.71879158255	6.57310452036	2.81461199122	6.35594737256	4.55469897428	6.43732100534	6.58115845024	24912.0705776	514.431799192	True	
7.01993828549	7.60217442826	6.81711422609	4.64769489367	5.70023746744	8.13845202351	6.4885816366	3.43797760766	6.42520060447	5.57879410771	7.04022934216	7.02745931755	23666.353136	509.2874812	True	
6.48339623624	7.77506708989	6.60384251387	6.74677405932	6.67951701585	7.23027973881	5.68374620483	2.71280467156	6.39415054116	4.19596149802	5.25479651847	8.25635035753	24804.1227064	504.194606388	True	
6.03088135884	8.18445431279	6.39183354212	6.56093170327	7.4806710357	8.4946812408	6.19015700836	2.91102419719	7.29418930093	4.53457770471	6.14453495431	7.88188514387	24469.8378857	499.152660324	True	
6.96118024597	8.23564581136	7.44520836466	5.5963056647	6.71573510399	6.68309946702	5.55332636633	3.07285447311	6.08184341089	4.54985860173	6.48475009865	6.82501552947	24830.2291503	494.161133721	False	
6.6333636288	7.28471948133	7.5723246977	2.04232796202	6.43012289308	6.48567629088	6.61687524926	2.60523830071	6.88872543102	5.6540252901	5.62718378511	8.04798091465	25891.3038127	494.161133721	True	
6.946775066	7.79002693084	6.6075636532	2.16980492823	2.93509695837	7.48428924034	5.28479172319	3.81846218202	6.47973161839	5.00005212567	6.23050928374	7.90814115407	25832.7407907	489.219522384	True	
6.61772759893	7.77141905062	6.97202687138	1.38265845809	6.92304396413	7.17233172889	5.6173206372	3.56923668635	6.87254647694	5.80805981087	5.49805870386	6.54721344655	25162.5945461	484.32732716	True	
7.11589164832	7.81202311865	6.92504850686	1.67447426475	6.93100236631	8.53798579886	5.80562854571	3.33463788543	6.46642374477	4.44152188536	6.07793692185	7.20117260926	24166.2385874	479.484053888	True	
7.17560793372	8.08005083887	7.24141693287	7.65235386591	6.93810213259	7.44472241225	5.66968379504	2.17502288434	6.14091698405	5.02265941493	5.18716899698	7.60786927924	25196.7415279	474.68921335	True	
6.44758207125	7.36867294392	6.11316257034	5.46355844393	4.77744559657	6.81372215854	6.67349060322	3.8447813252	6.91368642682	5.07455135511	6.52755880019	7.45865027986	24231.6436294	469.942321216	True	
6.35074781338	8.3444068176	7.25556113934	6.90063679156	6.43185477959	7.94399840055	6.46721163145	1.81681419675	6.88065657619	4.95029236307	6.28895477383	6.91302641565	24074.1958619	465.242898004	True	
6.22989518014	7.77064790468	7.29768609112	6.89241822047	7.44773041169	6.34990992521	6.66010459119	3.68238173465	6.7761066766	5.17911305007	7.0501013033	7.44843109009	24014.4460879	460.590469024	True	
6.76416312644	7.67469388228	6.67566323409	0.898920724463	6.73513516359	8.3582553072	5.95433844199	3.78741843057	6.86141002229	4.58037775891	5.79028479177	7.98984178676	24115.3375957	455.984564334	True	
6.57451188875	7.30366252696	6.72751815546	6.23737440924	5.0984237629	8.79384609664	5.89757986797	3.08407827853	6.41516291675	5.02878131784	5.42395089979	7.41047362447	23840.5956902	451.42471869	True	
7.27770827475	7.57549638521	5.88231575837	7.6051251921	5.64937493397	7.59810169078	5.53696563931	2.96736607515	7.25836278632	2.89274807017	5.82964171997	7.78214594715	28058.5621018	446.910471503	True	
6.79168031831	7.35702797227	7.2751931566	6.8898835638	5.3260719296	8.31676152319	5.65978999972	2.6898234366	7.13236103286	5.37939426096	6.23901555539	6.52794582777	24136.7080778	442.441366788	True	
6.57227596759	8.17789864718	7.22396080544	6.13031036612	5.00226548302	7.64757162934	6.03002366823	4.58118044069	6.87773725612	5.29676159309	6.06026932204	7.37986902668	23345.3061279	438.01695312	True	
6.25034569212	7.61519901919	7.18429741794	5.77417260413	6.75355090719	7.48849021929	5.91657970221	3.57450733198	7.3233761758	5.37011711454	5.89542420364	7.5113459414	22893.3821854	433.636783589	True	
7.12695075737	7.74344887036	6.17933259521	4.15764191983	4.27821446414	8.64528033182	6.52203045513	3.33009885586	6.15805018758	5.86444011448	5.63395799347	7.57955339785	25569.0307486	429.300415753	False	
6.66977419355	7.41507427871	7.35945114507	2.06506291406	6.68277226458	7.88637505049	6.57288999775	3.47344425118	7.33590437935	5.19346363416	6.00116218911	8.03627287472	24440.6624029	429.300415753	True	
6.82812027993	8.00600129423	6.89048332645	4.15003155187	6.59964822498	8.06934060749	5.748573651	2.93747936348	7.45570207582	5.45263390798	5.9191329169	7.48584945382	23446.6694823	425.007411596	True	
6.85826999621	7.78709166512	6.73883573975	7.82253942199	1.17537519537	8.03373679667	6.36379845988	3.47970416825	6.76496472792	4.51812300896	5.93525738345	7.5216138567	23727.5837157	420.75733748	True	
7.20551771596	7.95908627022	6.19723715166	3.69971076654	5.6249773806	9.15220894398	6.87440240887	3.45924033678	7.08151828218	4.86214128587	6.55286194913	7.51884037401	25104.0249875	416.549764105	True	
6.73194895221	7.89417707431	6.95901534973	6.1185881808	6.29644846743	8.7915894559	6.64655467939	3.59143397493	7.3585817045	4.29588259345	5.86494773595	7.55914157477	23080.5883464	412.384266464	True	
7.05977737405	7.48716382041	6.69996750491	5.32945735461	5.4952131942	7.38665113483	5.79769650948	4.05175047247	7.05095846718	5.433403227	6.71523925022	7.8273861227	23410.0497657	408.260423799	True	
6.91513148552	7.8268320416	6.99664051973	5.29464254543	6.42882755793	6.848584299	6.78984798489	4.59791158956	6.81725468848	4.39706580027	6.22446542535	7.2546510255	23586.7588706	404.177819561	True	
6.45088036721	7.44667348555	7.26440547317	6.89318985747	4.658258189	8.33314184871	6.38466495174	4.12608273208	6.60125263785	5.22061037674	5.49245838355	7.38190168891	23707.3630993	400.136041366	True	
7.0060811647	7.60106653519	6.7300354143	6.1920454286	5.76392646124	9.14248777986	6.4763332241	2.98643901362	6.4375565297	5.21440132532	6.5286493417	7.78564734812	23102.0889252	396.134680952	True	
7.22309980366	7.65286644268	6.98667764407	5.70012370048	5.3748000817	6.91865438278	5.62308338461	3.94993757536	6.21292230067	5.75595550928	6.1080549685	7.36586190037	23848.1528965	392.173334143	True	
6.19728277955	7.4063347703	7.11436992871	6.77549815772	6.48293220133	7.0711022342	6.35626216548	4.59550543243	6.86162884567	5.07964436768	7.35333811536	6.9956027789	25025.4840585	388.251600801	True	
6.75243735014	7.88879239966	7.06075322316	7.35131109147	5.84595870127	8.2245929601	6.52709412887	2.78490455927	6.76944748393	5.64261595344	6.64119438898	7.5438798772	22505.3195551	384.369084793	True	
6.58277811546	7.71023670726	6.80346722522	7.38229381303	7.04945857299	7.81938673347	6.75049835264	2.47506330777	6.69802930557	5.29204502317	5.90831025115	7.73629080694	22807.8334197	380.525393945	True	
6.68832237673	7.40620697784	7.65243936536	6.59036043611	6.02643963592	9.39858259076	6.45455779698	4.04903105302	5.89540855034	5.46991349848	6.31614359891	7.3736798439	25322.3829408	376.720140006	True	
7.11812442625	7.84038869303	7.10221764691	6.59935026414	6.23294348624	7.03714144427	6.56410655991	1.78158747986	6.88542783491	4.87140246842	6.16003401637	6.62754907537	23740.7116237	372.952938606	True	
5.90606157511	7.80174262539	7.28895758727	7.13065474368	7.65445778501	7.58464787826	6.30794711424	2.03755339749	6.70958014373	5.45788464614	6.30842299094	7.05192575138	24521.2476862	369.22340922	True	
6.63429103097	7.81085850499	7.30034710686	7.16505543041	7.25064561543	8.00434005197	6.42549487957	3.25688068097	6.72339090926	5.0490803045	6.46000226644	7.94465492087	22487.4785815	365.531175127	True	
6.88859728104	7.98298479632	7.25380115655	6.23665069684	6.58148524866	7.56557900181	6.70981883135	3.13511691233	6.89337795583	5.25805571758	6.26325595662	7.6479251365	22118.2274955	361.875863376	True	
6.66462148262	7.87108633141	6.6897508917	7.67914146128	7.36320775194	8.00886992574	5.47633006911	3.19498474175	6.67768597982	4.26860314402	6.20917550097	6.48776928275	24303.6071731	358.257104742	True	
6.53686593599	7.99896881566	7.45910103923	4.57937243171	6.12209855708	6.3331568731	6.10456379016	3.12875248962	6.42328562998	4.2361095542	6.10721253251	8.2017112659	24540.1830423	354.674533695	True	
6.38090005558	7.8514044923	6.33932954575	5.74906376212	7.95159107359	6.14361452112	5.46892960351	3.32304962421	6.68815347961	4.3434559488	6.31641256879	7.66537578229	24824.9733529	351.127788358	True	
6.39304896522	7.73332022555	7.0811504065	6.43368945628	4.97353327052	8.05077790869	5.69775597958	3.08751367137	6.72973005363	4.94914685531	6.52519394734	7.02067161839	22872.7033382	347.616510474	False	
6.77719205797	8.0470957834	6.22204436469	6.41330828334	5.86918310807	8.26381389728	6.27360880451	3.24293000372	7.13391026807	5.05835434801	6.63373214197	7.39455449314	22729.3465354	347.616510474	True	
6.56349574821	7.53260009336	7.01785648899	0.53257558672	8.02787981156	7.51671728771	6.43241085824	3.37282709438	6.73873024692	3.9275887286	7.08535475157	6.8629080323	25957.1366551	344.14034537	True	
