Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Potential	Temperature	Equilibruim
7.25026876292	9.65275354397	7.35376968259	3.69650895938	6.06968394683	0.870664976626	7.43002763467	6.48743503622	9.14057282191	5.53030057402	3.14237974139	3.04145283351	0.40314005733	7.57462198303	6.38019287527	5.86461721232	9.35454622007	8.89562654705	7.3369469005	5.29556234604	7.24168131473	0.965994810499	7.99529998958	4.24363028662	8.31149294612	4.89220939345	3.62140221695	4.14107858762	6.83198811266	3.88206551244	9.12773841876	7.36730443226	2.5895980857	42096.3326381	3855.4328943	False	
4.39723238005	8.07513444288	6.24288297741	3.37533542089	6.64503821125	7.93336873417	8.76413636511	6.9800959292	7.97778521121	7.54338806139	6.70614905558	5.04346413122	7.85196212145	8.34742790818	6.44807407697	5.07871676814	5.3398175344	5.05875319042	4.27423604297	5.63177501943	5.46763695881	2.98827945581	9.05846479098	6.94282586545	6.11832951457	7.83329924945	5.8125098491	7.8604676148	3.57099859561	2.78372968395	0.864883412037	7.64293297087	3.82772872394	42407.2498851	3855.4328943	True	
7.03679386665	2.65531111156	9.15210290642	7.07172119015	2.35510735024	5.99150610888	4.68187829414	5.43130610953	9.89882321537	8.95970212448	6.8407845251	4.15976747003	7.54535980238	0.81142920077	7.3870047331	8.73485848281	1.07014889885	2.80773708943	9.0373434407	6.15172670531	7.02996431806	5.46009600843	7.77209413661	0.853153649261	2.38333983926	1.37080003216	4.1077207449	8.76040228603	7.59632281184	3.39729260303	5.60163461923	8.62372566349	5.98576983208	69695.811529	3662.66124958	True	
4.18795751699	6.10655770299	3.54275035778	4.4525953341	7.50133954788	7.77026661383	8.97752313281	5.77636707493	5.23644229433	1.31660846932	2.01370012796	6.23751717989	4.13043383848	5.6169663973	2.20168109911	8.60575418868	9.84445471934	2.27184776222	5.72565444599	5.11549211869	2.79522147932	3.76273259676	5.04314138314	3.90549278415	8.3171004546	4.51920575785	3.17670979157	5.90179319929	6.78671921086	7.02014028141	5.40724217161	7.38453430416	4.98394175958	46078.3687639	3479.5281871	True	
5.65576907692	8.58037039153	7.26636241955	3.35422773003	6.29383274022	7.28011293897	8.18020664424	8.76925362568	8.97936540282	2.79622935241	0.711721774941	2.20767102892	1.19746201851	5.85846593976	2.50052951094	1.6416245967	2.41554524691	0.373502726683	7.2961408411	2.88785543123	4.44069824366	2.90084520505	6.1360472305	3.20324686961	6.56520546033	7.41090267637	3.48610499897	0.842036726403	7.49698718882	5.54880693493	7.50317207939	3.0439864212	5.32559814606	52622.4162891	3305.55177775	True	
2.21814721956	5.5941183414	6.92529938058	4.34854426132	8.50665571186	8.48266243623	8.16111278697	8.20388573657	3.19439441114	7.92185342567	5.87757478554	4.11269408273	0.45980118308	3.83751855042	5.83907206592	0.588605779693	1.96063331567	0.985470830704	8.19765612739	6.19518648768	4.61559891164	1.08824711502	8.69524693775	2.84421821847	7.6915662044	0.0312876582255	4.80697805481	3.39095844931	7.72092372581	3.21999533909	1.446719267	9.72240970168	4.91927815737	47399.0446661	3140.27418886	True	
6.12205512448	8.95468677651	8.53112098719	7.74055423851	8.75810367837	8.77671101152	6.6850780117	8.85168213019	6.83022136202	8.08588677267	5.37541994313	9.8758293528	1.46314958285	0.904922235758	7.85428022998	1.9556961391	7.67673477864	2.19504817996	6.94154228631	7.14668319003	6.09141928062	5.82925988423	7.18256630126	5.35093731615	2.69748788122	4.8843961375	1.95768236083	5.69250782439	4.58247950655	4.92332399776	9.29243899194	8.24660977106	3.9440481588	49548.7231506	2983.26047942	True	
7.57791794143	6.98508298345	8.37699045848	5.11203653941	7.40192912203	6.90744590186	8.30612458761	4.87983325119	2.82488752575	8.35273214935	5.74902136156	1.88884482953	2.9478951572	6.2422467611	9.48812686972	5.93491116837	1.07568215188	4.55524433901	7.64016465133	3.72605423753	5.07053758456	2.59872941905	7.42348939982	4.37618726807	4.75430053183	7.72115737841	4.15349420813	2.01243498709	5.58280969636	8.83754917389	5.649772732	5.4928147642	7.67724822261	38511.327037	2834.09745545	True	
0.749139662044	9.01597721669	7.20248015958	7.65220593185	7.83265336796	8.04243130432	9.87034870472	6.2061962786	3.32568975651	7.88245514596	1.0043215221	6.9616658618	3.14151047248	2.70082190603	9.83614764428	1.88400011591	8.76372336514	0.314255465754	7.73752545966	4.27243833368	4.45069829778	2.20848230645	8.50440225766	3.23722576562	1.71744187122	6.28766065768	7.34344182345	2.23916747974	5.94817502083	9.90336870558	6.4625682154	7.36600820638	7.41300341053	35130.2588554	2692.39258267	True	
4.68358429036	8.64995138047	7.99390333862	8.25893593545	8.46588692029	9.57304209311	8.10417608103	6.59649810859	8.8672359787	9.10695957878	3.9843815161	5.61758679455	9.16921020681	8.54879080971	6.06788911537	4.85404177783	7.67251945257	2.65963783951	7.41667705311	5.96042379694	3.43531481975	1.49202609681	8.4198526676	3.39212757704	4.86856614652	5.41087204905	9.39430477684	2.65289716658	8.63859722712	5.52215655361	3.69010988108	6.28484192588	6.90952768284	33693.0698596	2557.77295354	True	
