Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Potential	Temperature	Equilibruim
1.53204636008	0.975792888278	0.114951268659	0.453141356297	-1.52693586411	2.77807406098	1.97766330351	-0.400283839897	1.82449199398	-1.50685297678	-3.71457042079	1.79914154099	8.03846223489	1.94502106244	8.65550733935	8.78102920375	5.02204009214	7.93895823801	3.80984929099	3.51048594234	2.89247890726	1.94163501726	1.43054805376	5.58617122377	6.46095341739	4.92051697206	7.91629869068	7.99160835699	5.17851392453	1.87769753796	1.64770591361	5.01854290035	50373.9964511	5644.73930054	False	
-1.23294188526	-3.76912990655	0.120554270203	-1.65697818525	-2.4492257381	3.75656931155	2.46057891057	0.142041098981	3.32450071351	-1.51771389968	-0.00162798567829	2.63440395457	6.46467093517	2.46236805031	7.61468559678	8.27860734348	6.48192890059	7.09339274029	2.95171224153	0.440595813966	5.52117690993	8.49315296351	9.63574217794	7.78514782462	3.06681810558	8.77583429049	7.6337178997	8.72304640058	2.40356874375	3.25551759269	6.33621399142	3.24777820527	71910.0711315	5644.73930054	True	
0.695142485909	2.57869281486	2.26013279575	1.58698505703	3.53173827635	3.23492112096	2.12804341171	-0.357206169366	3.10144336947	-2.72498470558	-3.73729636829	2.78556977549	5.98386867081	2.80511531265	8.07232575353	6.37231964028	7.69375361908	7.91667484657	5.46957722244	1.63643867703	4.7185524806	4.22944797108	6.69530783376	0.563047616861	6.77142172527	2.85191227877	5.27335823405	7.15223455047	5.60769660047	0.589325062649	5.84054842433	0.860439294047	50377.4903904	5362.50233551	True	
0.078455197623	2.73708965797	3.96233880695	3.56685360957	2.05206586565	2.50733043468	1.57405859133	-2.11687230855	1.4171083668	-2.60162988877	-1.96372912448	0.879726958794	6.9100632383	5.84269127803	7.37414982721	4.61982583292	3.78441498603	6.03099884804	7.33262529298	0.954157119834	8.22717791188	9.18197135416	2.30163282456	0.295516390696	4.52339466541	8.66517135105	2.21551923611	7.7945305303	1.29960482587	2.83965107174	2.92953072359	8.77595630065	54573.4304552	5094.37721874	True	
-1.01515561003	-0.290744473442	0.824082548248	0.691789940242	-2.51205861258	0.339755665912	2.63543167244	0.557936334132	2.41202304364	-0.628882565832	-0.827100551245	0.610278776683	6.85515046713	1.78425041241	5.57612709053	7.98568138781	3.82783386195	9.73698550403	6.63970118702	4.58075605381	2.60799734814	4.97890548266	4.48435025575	1.37748001089	4.70010294636	4.74833793545	7.31163501033	3.68050585242	3.29172465535	1.4701779333	1.15654287799	6.83150687706	49356.2271993	4839.6583578	True	
0.4237496983	1.96096996996	-1.63528388373	-3.3854356026	-2.65709695384	-3.42500542464	-3.04524295842	-0.310532620047	0.334252118942	0.176227225015	1.25363069045	1.82692974057	4.16462256544	2.0592527774	4.22034497717	6.98602560882	6.77539047528	5.38961228392	8.32373262462	6.82058536972	3.94155493529	5.25982853706	4.87925253779	3.00758128383	8.06664783922	2.95527292028	5.11493285636	4.27854402557	5.80063486893	6.9465741902	2.64524404716	5.95808488694	57163.4092883	4597.67543991	True	
2.73727150855	1.34681658178	1.46807643915	1.13567595503	0.3274817399	0.904842503041	2.46352755186	1.89136614683	2.19008676225	-0.207216035549	3.20760481376	2.31260290688	3.31591174304	1.72702857049	3.95780256979	6.58772687538	4.9879785045	4.70593682593	8.0408943277	4.62964696572	8.40905403784	3.74987746269	8.20263467022	5.7423075898	3.48079802219	8.26168450691	4.92603037917	2.87498270871	4.70545678594	6.28717819612	3.21310227038	6.73272133274	45574.1879385	4367.79166791	True	
-0.0262457366253	2.99792498499	3.00024417484	0.980583024477	-0.399983327693	2.79400436851	-1.63190904412	-2.927555667	-0.0758399467784	-1.82466926731	-3.86791757884	-1.67570011136	7.93335510989	4.44866605431	8.2646414009	5.72839852006	6.35507647798	6.50186875761	7.21354816199	3.88313578692	5.24957012264	4.89908405469	7.28692571973	6.75016141733	8.88879751558	9.70761197888	2.85136285416	6.48759077417	0.65585916292	3.98852943686	5.04578484398	3.00585424287	41624.7945103	4149.40208452	True	
1.983006901	1.99196647837	1.96704299767	3.12093089808	1.53617223882	3.76255336344	-0.552430950028	-2.08809589495	0.310487121683	-0.134009616541	-0.0916838462324	-1.00530523278	7.40875210329	5.15095823042	2.61941540121	4.62223610461	8.53622208666	6.44444766485	7.24678123537	5.3366397648	8.15756850832	1.28871210632	7.1981425972	6.87783774227	2.77074210367	6.89855884632	0.95132274037	3.67460134971	3.7157893713	7.47809440781	6.05576002803	0.00636016090644	61797.6415611	3941.93198029	True	
-0.275861047104	-0.229738086085	1.57943180434	-3.57599827156	-2.01517461422	2.30085914322	-0.248288786177	-3.67014562983	1.36053220146	-1.02655759854	2.40059746364	1.23405097469	2.86420501363	2.93691136425	5.31102106164	8.8481626026	5.36761799342	5.28942793893	6.48035556289	1.61349010305	8.88859471754	7.9807197121	0.383544465434	6.71227605602	9.13024394887	6.24445218664	5.93408834352	5.70157653627	4.45746376951	6.64555856196	5.23494878305	0.626049438441	46877.8969272	3744.83538128	True	
3.08812153286	2.85911443257	3.04345483925	-2.57775491682	0.636728841752	-2.97642425578	1.61295571329	-1.88066039408	-0.288266133178	-2.98087006308	-1.14216898087	-0.29038187368	7.34536024898	3.66340314065	7.5950805761	5.00962620119	7.63710078971	2.62011945116	8.14425904182	7.13465254454	4.92878474991	0.200204516292	6.78019772685	4.89111380328	5.67633702816	7.00589039714	8.106947938	0.675313601247	4.98343602054	2.43650981674	0.863950025772	5.37282915415	40501.4799731	3557.59361221	True	
1.61440266375	2.72911963845	1.73231288013	2.27327119514	3.20365264108	-0.402454336541	3.57733516971	-2.39945872266	1.52986918468	-2.42463016033	-0.000886945738162	-1.62091207202	7.85239803371	0.945381971059	7.50345446416	4.12916742566	4.87979823562	6.3293812156	4.11957634406	5.42095638702	4.14900355157	7.9239250352	3.78122306386	8.31224824279	5.48920629995	8.88536155233	7.87255080258	0.284263432246	0.382468852808	1.6509654419	1.12308535681	0.343488225558	50915.1050432	3379.7139316	True	
1.12643161851	3.41316484166	1.47532710434	-0.284614739941	-1.26040122275	1.29478131308	0.485107355732	-2.27476560627	1.44140242984	-3.38024467502	-1.49414081437	-0.793181563206	7.47833037487	5.40403807584	8.65397339368	4.54922295402	5.2988009459	5.7471753035	6.28694692029	6.95059425576	6.03548967256	3.9995747597	8.03231147214	6.383238063	4.04841120835	8.11102104284	7.29742245401	8.06523565777	7.06328423	6.73311117457	3.72585798829	6.6342288605	25214.5291292	3210.72823502	True	
0.118379201966	0.835240266142	0.682069868905	3.10232948034	-2.25794172486	-3.33971770794	2.35327346661	0.317983050689	3.70366991445	-2.97914214441	-2.45800065628	-0.247514606329	6.74524896201	1.01869678254	8.9090594863	7.46455831013	4.83618885414	9.08048670618	0.397000518111	4.50063697659	9.6696680128	2.0421957828	7.47019084756	7.17780411815	5.27436463206	4.01500735381	7.17217947674	7.60985416156	0.248089134769	3.26248743303	6.04232565535	1.18777045674	44683.4787331	3050.19182327	True	
0.510284608363	0.343182047669	0.2914334921	2.88850584027	2.40797430721	1.65886865212	2.99235811125	-3.69444636309	2.39344204364	1.43409394519	0.0825673265208	1.84303375271	6.3895120038	2.27127243905	7.37535220438	8.15677948223	6.23747737151	7.43495290157	6.22584775402	4.97659311779	8.66165197334	7.72501926393	6.32239822183	7.19298870806	7.95572846586	4.86410153242	4.69219653354	4.53043976389	4.09288782733	1.5415840919	4.62855204529	5.37244165201	33130.8142601	2897.68223211	True	
-0.674786911696	0.724551800901	-1.46826578416	1.04339032954	-1.9850109878	-0.232767653467	0.223394973063	-1.52828366038	0.554586972614	-0.340172868572	1.65791682598	3.27260967498	4.83238948848	3.80816675977	4.22841091005	8.25163591242	6.5986849357	9.73338708322	7.11247358288	6.17828514451	9.98582271336	7.01100326809	6.02479747368	8.77083571841	8.19171966881	9.08745296381	9.48307859051	4.94310568078	3.81098609165	4.84707243074	7.75332024679	7.33083164842	20981.3443654	2752.7981205	False	
1.45980828296	2.13517409754	0.913218953808	2.01710977332	-0.225394086065	1.79087202988	-1.13677934358	-3.30728980889	-1.09530306	-2.50358339596	0.0793361452689	2.81805246188	6.66014362222	4.93293865133	5.51680656037	6.71889412942	9.37364772292	6.52890300139	7.41978747112	5.89790993525	5.82269423394	8.41649705414	2.26186895637	5.7460116035	9.60847259745	0.496560424402	6.78837614143	4.66082906851	6.79048089339	1.82226230264	3.19602974438	3.08895695184	35460.4311785	2752.7981205	True	
-1.36070546332	-1.16414536855	-1.2754220414	0.795754527243	1.84038654893	-1.68700610496	0.429629237564	-2.53652529629	-2.75340989531	-1.36180701512	-1.4251765569	-0.0542221662819	7.78274331741	5.19179262353	7.38079451272	7.50310722679	7.92574238422	7.82610175301	8.64373102231	7.07956521384	7.30426709028	6.91615592217	1.2217201262	9.39152092041	9.02946970024	7.15926381902	9.60094623483	1.81305076	6.99031470306	8.54485050578	7.63661277875	4.59896992607	39690.2809601	2615.15821448	True	
2.42734894815	3.12190701834	1.81592010684	-2.57747448701	-1.19867875686	-1.6844003918	-1.4911260193	-1.22704264318	-0.622617406976	1.17306116701	1.44687712714	3.6731558312	4.75393856432	4.09751972497	5.53623163731	4.72789413348	7.57295005053	4.3660058536	7.25101897813	7.54881610753	4.90298751189	6.27191520033	4.64223876313	2.79168840291	6.12167626536	5.67652301766	4.64421082659	4.08062863242	2.54923793495	3.01680118575	0.830941729146	9.14267429284	25218.2243089	2484.40030375	False	
