Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Potential	Temperature	Equilibruim
6.40854659771	7.68290574621	6.82157752467	7.57750047708	5.5790180026	6.52424538621	6.05060988574	3.32908938344	6.95365860712	4.84882134566	6.04190218358	7.78623727765	22715.5745373	459.314595148	True	
7.02509612686	7.41250686433	6.44808934052	5.55526057433	6.37695755705	7.5973018674	7.03844014144	3.99041960004	6.68360980919	5.50071346836	6.16340825627	6.75740289934	24046.0310193	454.721449197	True	
6.45557899301	7.57082145867	6.15112312023	4.45490171357	7.1842997966	6.58231711175	6.70179292547	3.54047512428	6.43088440604	5.94985303533	6.67731445935	7.85484852258	25078.0261373	450.174234705	True	
6.52861685052	7.39525619137	7.1037092756	6.95574796353	6.61595325971	6.51347864888	5.62683320343	2.03706944281	7.60547614934	4.1555778297	5.89402441799	6.91439464138	25466.7159037	445.672492358	True	
6.90500691469	8.02260209611	6.37772815838	5.92397058697	3.25740453945	8.663950276	6.14002325128	3.40382124115	6.64966397937	4.96441027972	5.59650723991	7.48407781873	23857.6711242	441.215767434	True	
6.5339805495	7.66483395546	7.09048871545	7.39121752444	6.05203253905	6.66665771021	5.97848839416	3.36675698863	7.20775837478	4.83380399281	5.91158614737	7.39248665594	22501.8665638	436.80360976	True	
6.44806707713	7.50949965627	6.94865167597	4.29616979952	5.89008826231	7.90729590527	6.51906256522	4.31711775772	7.01935666661	5.11813870023	6.63922835283	7.27110778946	23471.3569756	432.435573662	True	
6.26475824849	7.68433202802	6.70755286886	7.2087521	6.88484475675	7.15197732829	6.72461809881	2.65729826833	6.83413530949	5.62080124593	6.09666187316	8.1459027085	23541.864996	428.111217926	True	
7.12833910188	7.8906509017	6.63523254632	3.48597213521	7.15649930842	8.08345752889	5.46633468384	3.62969356296	7.04650593949	4.96419194794	6.799784297	7.00933486411	24455.1080845	423.830105747	True	
6.53404792829	7.93144711573	7.16029656944	4.60076659682	7.26327855057	7.6690067429	6.05991744368	3.61410001954	5.84129034352	4.92260772981	5.44210339753	7.01199201582	24493.1204245	419.591804689	False	
6.7358697881	7.72940327028	6.93786099238	3.98383164708	5.58263725985	7.35684219266	6.67179492161	3.4033774497	5.91643237698	5.01016397318	6.46435331369	7.30128126467	23792.8180021	419.591804689	True	
7.34934181049	7.75722577313	7.15199215311	3.68376183148	7.42572285434	7.75462250017	5.84580864114	2.24705734406	6.35600016991	5.12152146471	6.15161523409	7.42361640852	24491.0731577	415.395886642	True	
6.41478004954	7.53104440134	7.20490341021	7.0244624722	7.40237287955	6.43445938145	5.78188015822	4.71826973394	6.8088249779	5.15569242963	6.39687969802	7.18490906077	24249.9801129	411.241927776	True	
6.83032445168	7.89059411879	6.95767510739	8.1946327296	1.19590366525	7.66734569035	5.63907887734	3.83578605352	6.95718417336	5.10462097546	6.19662949308	7.16680683104	24290.5738122	407.129508498	True	
7.12858609587	7.67882226233	6.63860361942	4.8835672381	6.21373040605	7.84490882328	7.04180103083	3.92687407371	7.64099788552	4.95441382999	5.93225552272	7.78657941021	24432.2873649	403.058213413	True	
6.60175210432	7.61390156947	6.96624912984	7.56151579391	7.51683168107	7.10349431095	6.30994718912	2.97468195129	6.64315448605	5.38239038765	6.80118362981	7.71557697183	22902.8952383	399.027631279	True	
6.97412724052	8.16456294309	6.92627748266	6.45816361098	4.83209477685	8.47597298335	6.13013036616	3.80395863907	6.8084826889	5.04117127176	5.89254210752	6.90286487745	22922.8955443	395.037354966	True	
6.55551542912	7.20507204816	6.42790436933	6.52506766234	7.44607969147	6.79174114898	6.31922141516	3.69099393578	6.94176880269	5.73023738435	5.484551404	7.89828869197	24244.1502783	391.086981416	True	
6.6983115353	7.90514728007	6.47433503739	5.00094676179	6.07503089514	6.92280741022	6.79340737873	2.66053054366	6.99240047966	5.21925862163	6.74788009685	7.78793377954	23385.3752854	387.176111602	True	
6.73857418638	7.6158073071	7.38768419669	6.87847789702	7.74683006331	6.83827750377	6.31020658182	3.74390004031	7.21695728251	4.70313504808	6.67464883715	6.95464125512	23454.3659174	383.304350486	True	
7.52816099646	8.19622297857	6.70969289422	7.87238382876	6.39280339718	8.6459824577	6.51601045106	3.34633228406	6.89878928201	5.61459886695	6.62642383504	6.94348055939	24410.2211186	379.471306981	True	
6.83406615579	7.81486029105	6.99509593679	6.27591286696	6.43208908059	7.52751320794	6.44836307065	2.4189566423	6.83657157126	4.29061196374	6.85266438888	7.83021318207	22971.148838	375.676593912	True	
6.46872812581	8.17711963434	6.17405145299	6.19522266846	6.62016857668	8.45264999288	6.44143585588	4.38094637594	6.89166117053	5.39856605708	6.77751786307	7.45564662592	24010.4074345	371.919827972	False	
6.41357714202	7.80555253242	6.59783111914	5.8375596659	7.41905285415	7.68579222516	6.29223142821	2.11617998022	6.82414214391	5.29465717518	5.83932040885	7.30729043981	23075.0319919	371.919827972	True	
6.76232106954	7.79263670293	7.24969729795	7.06342599321	6.28378206728	7.61850159544	6.52040094304	3.75036136213	6.05317794041	4.6966914097	5.26888434633	7.39757584276	23576.628785	368.200629693	True	
7.03155440918	7.49596139626	6.16453412551	4.05606762889	5.86949039442	6.74396992789	5.95685054474	3.98507569316	7.14092069602	4.3727927375	6.53411903384	7.81404057448	24685.8238357	364.518623396	True	
6.9920412251	7.95856767453	6.63672332699	2.88068326926	6.48047087101	6.96540194619	6.16313483532	3.81612543704	7.26048297742	5.58864028528	5.66805556975	7.59993771328	23826.0199892	360.873437162	True	
6.03225817462	8.03982242721	7.30010456921	1.62399456057	5.99319585084	8.66741587386	6.53214861089	2.69440855334	7.36329389552	4.04382464372	6.21348844453	7.31135259989	25915.4502492	357.26470279	True	
6.74796052842	7.93161528543	6.92425411822	0.564790946475	3.05874087754	7.24188632722	5.56770315851	3.68464016654	6.96878608718	4.35113417479	5.80018598809	7.33109325152	25295.8232107	353.692055762	True	
6.62514449058	8.17560673796	6.99607568779	6.73687207916	6.76074195635	6.38159806216	5.78276069866	2.75550187006	7.03357987739	4.97257479221	6.18792841576	7.8407002873	22988.6372921	350.155135205	True	
6.36317272636	7.74428046975	6.79745356687	5.40987628938	5.99121205384	8.00357394753	5.92016309955	3.91915480772	7.06267644704	4.67190149351	6.06613100227	6.94383511547	22803.4160867	346.653583853	True	
6.38680763753	7.74808106857	7.75998872349	5.63682501911	6.06984956423	7.03348687882	6.06327853215	3.00990346389	6.29531424255	5.37137231278	6.10616486786	8.01680349721	24059.5163272	343.187048014	True	
