Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Parameter 34	Parameter 35	Parameter 36	Parameter 37	Parameter 38	Parameter 39	Parameter 40	Parameter 41	Parameter 42	Parameter 43	Parameter 44	Parameter 45	Parameter 46	Parameter 47	Parameter 48	Parameter 49	Parameter 50	Parameter 51	Parameter 52	Parameter 53	Potential	Temperature	Equilibruim
-0.693769075568	-1.01769276902	-2.11040341601	-1.13335550721	2.9166698826	-2.5747464416	1.75133723652	-2.5004179415	-1.92959708154	1.27922556493	0.977077662722	-2.33488378501	-0.912613327861	-1.43158945239	-1.09098825459	3.53119438135	-0.590297271382	-1.65564755656	2.86663256553	-0.333841266721	-0.520747910524	2.09567250672	2.84081905117	1.48779372423	0.295704716951	-2.24848983195	0.881873755884	2.80244565378	2.28108281703	2.34253838726	0.654672536729	-2.05667719601	0.857836795698	2.42499002397	0.182430407501	3.68049583916	8.86041613714	2.5781443031	5.89410765385	4.03699884176	1.22591183439	1.7554377139	1.32288034421	6.53376310735	8.99170701913	8.15162722305	7.68746923228	9.72007884209	6.1817225394	1.4254151699	6.23965233091	8.29936553656	7.19994068847	76689.8698944	5644.73930054	False	
-0.404948218532	0.959317219517	3.07956447266	2.96822671325	-2.29624682347	-0.418162317748	-0.0249899923113	3.57333564605	0.425991293138	-3.20142828168	1.14002399855	1.83244680753	1.06179306835	3.23172304538	0.0266519067561	3.11892923375	2.10259941511	-0.757822482069	2.58724869672	-0.674630564043	-2.55384074028	-3.09189128065	3.10096687981	-0.956269546078	2.72118374663	-1.19206675121	1.48704429699	0.124265733812	-1.84464546104	-0.912660287177	2.68058377656	0.479657350884	-0.662158915016	6.00454372614	6.41968805866	7.9604045388	5.30805839843	4.39134737891	5.21391162666	6.94100316448	6.0271659165	7.4647555783	3.58517544941	4.10475006775	4.11850927024	7.30040398377	9.10707940583	3.87154677777	0.668475358117	1.85020944943	1.87035881515	3.12367631196	5.82836231709	44864.4874989	5644.73930054	True	
-3.00921344053	-2.11520543116	-2.04795419974	-2.82300821678	1.70049665021	-0.350523887498	-2.00361211485	-0.255121751597	-1.7998619408	2.5621341968	-3.25512726629	-0.00520833601198	2.20928122954	-2.38619064826	2.2030402596	-1.32908353107	1.54306994554	-1.06863255044	0.163157795991	-0.000642567260236	-1.28853536872	-1.13741980723	-0.99303241625	-0.097548262298	-3.34229090044	2.55354538109	-2.25303085183	-0.557962931603	0.199615239799	-1.84660363029	0.707347819519	1.37098867836	1.00442363266	7.25787410537	5.91154995883	7.07359210496	4.7551808334	7.43813763438	9.94847084837	5.80846742022	8.17521405546	5.78789761894	6.03422976757	1.34901034246	4.69458964402	6.66153800452	9.60602777256	6.88715984017	3.90762517456	9.33404536165	5.4154943192	2.98351044112	4.24985615247	68670.1002114	5362.50233551	True	
-2.33833400957	1.24774166175	1.67934294881	-2.88297367108	1.06710997532	1.38646652749	0.293849901309	-2.43980678055	-2.75140480066	2.17370459194	-0.656225377666	0.394969668679	-1.76911567499	-3.56478161129	2.99501551593	-1.5179933533	3.72456657719	-1.17213694544	-2.3566192647	-1.37648344854	-3.12751132417	-2.03253976375	2.00148065709	-0.9879939073	0.570839267173	-2.21930062141	-2.12401871563	-3.10263923286	-3.14672159022	2.55701960484	0.920754978918	0.0260846549278	-1.22771173657	5.39096738406	5.73225990484	8.77736327726	8.37363069414	9.03711200252	7.17802916237	7.47281978647	0.231778977233	5.85028206981	1.65566331024	7.59640522832	8.27231326426	8.27915265584	5.39769847795	4.6938854905	3.83580542063	3.18946939806	9.64996135548	6.04119391284	9.85162738167	42839.339554	5094.37721874	True	
-3.1345652729	-1.86000093158	1.51995827616	0.43963773993	-0.65306474981	0.839731666113	-3.255284122	-1.52182376739	1.56813629278	-0.204242392702	-1.54671688136	-1.35419039207	3.26493674787	0.877043314561	3.30664103799	-3.36864452262	-1.96141741489	-0.489215449669	-3.14552111294	0.360606564349	1.66486857343	-0.263756471688	-0.0989643929577	-1.64946258794	-2.27455660874	-3.29133030297	1.06232363066	-0.88953328782	-2.92321112905	1.52953176927	2.10619917681	-0.83433652634	3.21383569001	3.07313825556	3.01631870848	9.10898430136	9.40249626541	7.1596212875	7.69212797348	6.76491652962	8.62357361521	9.77528668263	6.48499811903	7.53126220528	8.41240284567	7.18325830446	4.53267323941	0.899935095972	5.2383445951	6.71295049581	4.41343467388	1.63519203967	1.58050875396	65198.3195724	4839.6583578	True	
2.59821257934	-0.307630375014	1.61928017822	-3.6940592246	2.15795190513	-3.54664490535	2.66482343203	1.20613296291	3.34464507057	-2.36862995646	-1.44912499181	-2.66558778072	-0.120904769189	-0.545813774118	0.307870374595	-2.45011359955	-3.50751790345	-2.97926050575	3.18001020637	1.93959247203	-1.80037782503	-2.92567029969	1.53595760585	1.09171367942	2.50957073437	0.307818279944	-2.54343014365	2.90572016996	-1.59886679542	0.265513908709	-2.98266185713	2.90331687195	0.873452172117	8.97134699436	0.956385850496	5.72084584578	8.67272024121	1.95654182172	7.03600588718	6.13129680492	5.49457571947	9.12501865691	3.73053380848	3.66812114002	2.83362020524	5.90491637992	7.73311676148	9.51555918911	1.44588984278	2.29457850207	1.77514287867	6.55630921029	6.98002245276	50880.9248621	4597.67543991	True	
-1.5159776675	-3.16787516026	-0.220763689375	0.759706084012	0.0824850561125	-1.43803180799	-1.82680455366	3.02943558632	-3.66396692122	1.07773880854	-3.64703927284	2.42703188576	-0.440249556573	0.230258618422	-0.0938544089374	1.94043581262	-3.60964724819	-2.42759937562	-1.62324563384	-0.361817800844	-1.6177310632	-2.65898218224	2.03139537075	3.57886000312	-2.73545780536	2.28215415625	1.72142974559	0.419555377691	-1.32804770767	1.83429244906	-2.6805408903	1.83295237464	2.57807434808	4.45489125978	5.58639972928	5.32532957598	6.33945868212	5.18199973619	8.90022665346	7.13208016332	7.81544935512	5.41651443821	7.26015520869	8.77609724553	7.72452955054	6.32487215271	4.19280398918	7.30744203508	4.14318404035	7.4014012087	2.34272172521	2.53077096842	5.45950091311	60685.4273437	4367.79166791	True	
-1.22348834659	-2.31842438133	0.529196179215	-1.57130960897	2.6508811617	-2.23632767572	-1.2673888555	0.804013889443	-1.20879632285	-0.582657939769	-2.89461431638	-0.46534239438	-1.42739899703	1.29469803547	-0.268502169738	-0.661053292923	2.67682204273	1.83260511169	1.95247970478	2.15810340414	-1.97004884102	1.41274585167	-1.90270686857	-1.17551927675	1.63639875029	-2.54387930314	-2.30322747977	-1.06461955701	0.334380435498	1.66119321174	-2.22313027578	1.30634038247	-1.69302102755	4.43582997684	2.17528217629	7.61607717966	8.07025061172	6.61503942186	7.08447328268	6.32258208881	9.13466280473	9.99843058391	2.01664788504	8.28516385645	9.94162150185	8.41731849925	6.31283654021	2.23211011245	4.1529032723	1.15737490335	7.64707683217	6.63771658307	8.68278154065	63567.5833683	4149.40208452	True	
-1.46596895457	-2.70322488321	2.09006187827	-0.820228938196	0.113616652212	-2.63828177104	2.64322356697	2.13340341554	-2.81982256565	0.332918123913	0.804493006427	-3.10357619978	0.781851349545	-1.72975847127	0.242356217929	-2.65768719393	-2.2816873227	-1.15353937742	3.07082971557	1.25494186835	-1.22150109634	-2.25850581959	-1.68651474286	3.87681409515	2.58713518769	-1.88676182774	-1.31366372931	1.4712414952	-2.29290762318	-2.36429386367	-1.74226912489	3.67599080427	1.28372129329	6.90044937053	3.2601225305	5.33853476628	6.89022535369	2.89197557678	5.65804827953	6.49521211072	0.646961715169	7.68756491511	2.29051139396	4.13029836988	2.1185633348	7.72170082014	6.28904886652	3.33418845582	7.27957831538	1.1534634669	5.24026293525	0.732585504891	1.17655756331	72812.6169602	3941.93198029	True	
-1.33416875777	1.50764833243	1.1909964255	-3.97243000078	-1.04863657299	0.732944046589	2.82007125696	0.0605771424381	2.74610177271	1.6623801757	3.99619589668	-3.73112972427	-2.05859900627	3.11290944973	-3.55914638467	2.38670231062	-0.373804482213	0.506731457968	1.93979424754	-2.62674384693	1.22341951584	-2.00090511084	1.94652492152	1.1969573371	-3.44405665927	-1.72476211701	-1.44507193069	0.0467702447911	-2.86384285998	2.18117905386	-0.830336999211	1.40310841799	-1.65746811515	3.81233802766	3.81467398951	9.72483658911	8.32889684832	5.20087208894	7.19940954568	5.71335129854	1.29235092048	6.79165640415	5.78022597176	5.37023731068	4.67587436429	7.7294904376	7.71334695278	3.60441064937	4.75860970939	3.32295776395	5.89292988521	1.04976919838	4.96919404825	47385.0385706	3744.83538128	True	
0.386437310024	-2.12374599461	1.74075622551	0.867545968263	1.78639030959	-1.08312362695	2.51821074381	1.03760331083	2.86262388152	2.33519721209	0.181532991507	3.31930696314	1.72589072082	-0.887171701862	-0.520892330607	3.55046218574	2.59391077877	1.64167665515	2.54871557594	2.02288312478	-3.50361549241	-2.32532146185	2.37692432758	-0.777452134718	-2.40481068949	-2.68801698802	-0.659086119452	-2.13402782487	-2.45903855971	0.102677635034	1.38221572097	-3.89009467187	2.97795120415	5.71287337154	0.88943606427	9.23861569326	4.1051853481	2.86181892761	4.23623442026	7.3416922352	1.07881336023	3.02104660376	6.56175102837	1.574038636	5.69054336277	5.84054526778	6.25407172991	3.90286847122	6.99415720454	3.75303142863	5.22669929712	0.303796977244	5.12406319008	54491.9883481	3557.59361221	True	
-0.33084999355	2.35090560114	3.99926586055	-3.62012952355	3.50641889837	3.45557455264	0.209220705312	-3.64512889656	3.67487385958	-2.56135186081	-2.70537431836	-0.810014742419	2.96143137883	2.01608420861	-2.56298968586	2.38791501965	-0.0273232814807	-1.98986363325	0.215065925371	1.47036943314	0.88774724127	-0.34983582376	0.644395633482	-3.84508641558	3.18027558684	1.9116391116	0.432255620625	-0.920431123542	2.51851860883	1.93996238898	0.178350974445	-0.482172588191	-1.43977635718	6.6595820706	4.5744924569	6.21060589336	8.15959442191	6.09175575722	3.96538498916	7.89680991567	8.5866834059	6.60052616941	7.17944271849	4.64137349957	1.7242510953	5.52182576412	6.37498113695	1.98355438089	0.991270410499	5.8864129629	3.11786308172	1.60640382005	4.72523719245	67205.4173983	3379.7139316	True	
0.271453538489	0.25183951961	2.63858485055	2.5771140779	1.24751822216	-0.050215726357	1.32313203314	0.813735511459	1.33721465153	0.0158677131477	3.90961098154	2.52103258153	-0.275269797316	3.37964070065	-0.974584733734	-3.62221497053	2.04872655501	-0.429294830387	-1.89634184142	-0.837866962732	-1.91953400364	-2.84531985511	2.53524760745	-0.961389288655	-2.81475802476	-3.74171120337	-2.645539926	-0.930301911347	2.80129577105	0.22412307658	-3.51040887769	2.62537962918	0.0237250994501	6.99617909958	6.46954816406	6.39140749487	3.72284155126	5.95007674029	5.11369055019	6.50150875683	5.19991824258	7.59871218096	7.58589795916	2.89341109315	7.136388973	8.95190764807	6.67836914122	8.67972998458	7.73465932621	2.66916966867	6.53972821614	6.34928554375	4.17309497932	45600.4345145	3210.72823502	True	
-0.697188566661	0.659960259397	1.79444810477	-0.717703275226	3.32644639597	-2.8075033226	3.49524225329	-0.961768022871	-2.00551732031	-0.0345326151217	-0.988910179908	0.414344609805	-0.134602560241	1.61394160059	-1.57069775468	-0.834320484323	-2.19080987551	3.64812618625	-1.95548551076	-3.47825444047	-0.807321335107	-1.96292446723	1.45515022865	0.570627311151	-2.68882938191	2.59125939542	-2.84709124721	0.203108815578	2.52700638123	-3.15437716619	-0.798603207525	-1.20006507649	-0.471302319601	8.84962786144	4.02476088841	4.87978247019	9.14318310394	5.8522731799	5.81472641096	8.60741182708	8.35078781012	9.27280015096	7.06989966645	5.87604840644	5.9717701826	8.16618779464	8.29153617942	5.63786143621	1.17056935943	7.17967389835	4.45654525121	9.80871672584	1.81657608989	59065.9520251	3050.19182327	True	
-1.11123228904	-2.41521584251	-1.22323896505	0.350880834746	0.890542360772	1.82817541732	2.51378050349	0.9199650588	3.06874526792	0.983205885664	3.74489216592	-0.907219058737	-3.55565705815	-3.58399342445	0.523041490974	-2.78115227552	-1.96532333805	0.723533634566	1.8760987629	-0.286564688473	-2.70710087292	0.245772944835	3.34942876119	-3.1541834506	-1.18317373813	-0.410535394705	-0.642670793644	0.34963817147	1.72688592852	1.8906195488	2.57229391484	3.5873706099	0.499905501037	5.72144314362	3.2564806744	5.79833740811	8.14416086325	3.69086047765	6.92590855471	5.23933589708	2.66999198507	9.89934165935	7.97521313552	3.29948136012	5.2073200562	5.70433817499	1.18125690128	3.20949362994	2.21509841286	3.73988444521	0.763691861388	7.43436982527	1.16768098569	50249.6763801	2897.68223211	True	
-1.43574591136	3.31885283308	-2.88680488108	2.55552378421	1.56468484964	-0.786326939691	-2.14883898223	2.52996232285	0.671362595027	-0.853898433072	3.80846073799e-05	-1.56941536935	3.26849004645	3.3712370822	-0.824251844914	-3.97288162628	2.94949821683	2.7278338322	1.3733239333	-2.45421039496	-1.5106889794	-0.576684418003	-0.924136621108	-1.71361508251	-2.36788411142	1.30470000736	-3.52391859768	0.265721833187	2.82054060715	0.773246574345	0.624190230352	2.19458356263	3.76647783914	5.45829869956	5.88646502321	3.1768856674	6.05865521574	8.59740499983	8.68239897953	8.51188474937	3.71105532107	8.09886351855	0.151309206816	8.08101905325	4.43359902463	1.81900762306	4.6540507109	4.07444390008	5.58215644076	0.792622934229	1.7243659404	6.37642166398	8.40144299754	58553.9410321	2752.7981205	False	
0.688075034926	0.946540455541	0.472203435138	0.0342964076966	2.55493174576	3.15844476692	1.74893799325	1.92151775682	-2.464136087	1.55532453162	-2.39505184221	-2.07777577387	1.16890972267	2.52660476561	-3.43552956508	-1.75941195013	0.840391908138	2.08599370003	1.57009810308	-2.11720650583	-2.71569654168	-0.897921634751	2.81620296633	-0.346912284293	3.18663520066	-0.83445773077	-1.76269886727	3.73291021974	-2.30504155177	0.517897224927	2.65188381361	0.622018287218	1.65906274186	7.03497361239	4.07920201688	8.46965311056	7.89988121371	5.39760225129	8.22026625957	6.20953035227	4.29009287655	7.23166002508	8.35929517777	3.3748112357	1.85463026221	0.661024162675	7.87946786608	0.409918239445	4.52796594305	5.18317470488	4.78615644567	0.686449880005	7.01903200462	45191.4682499	2752.7981205	True	
2.22691269667	0.525034248155	2.81225587194	2.41893451406	2.51245585018	-0.820192981686	2.68527443943	0.977073853929	0.621608687818	3.99627622707	-3.19782137977	-2.03602014982	-0.372611270104	0.32267296727	-0.769968513657	-0.734974193916	-1.66689562624	2.25671127071	-0.648365482458	1.64235234467	-2.69654922787	0.678294741478	0.230623016294	-2.03541362778	-0.80539321075	-3.47463575032	0.387875050346	-2.71770187039	-1.51724827327	3.01922663573	0.859287702408	3.8339721445	2.32803622399	2.3790785909	5.45992096092	5.94912942742	7.29553556218	7.52225808952	5.95830548899	7.04719313236	3.35989259162	6.54730993872	6.21902618534	6.84689857185	6.91607818498	4.48898168685	8.26729299543	7.75825515803	5.3692556449	3.76626293278	0.924060842033	6.23544671821	0.551788280966	40524.5466791	2615.15821448	True	
