Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Parameter 34	Parameter 35	Parameter 36	Parameter 37	Parameter 38	Parameter 39	Parameter 40	Parameter 41	Parameter 42	Parameter 43	Parameter 44	Parameter 45	Parameter 46	Parameter 47	Parameter 48	Parameter 49	Parameter 50	Parameter 51	Parameter 52	Parameter 53	Potential	Temperature	Equilibruim
-0.619828912999	-3.6396753313	-0.0942807028309	0.277767357929	1.2519467551	-1.2891736467	1.87977116512	-0.796103326475	2.81681351931	-1.39033599926	2.30097219565	0.340658611945	-0.2309865594	0.720762675822	2.61382982588	-3.80014495828	-1.71224329924	0.907030507203	-0.166637960184	3.89113460434	-3.23153342039	1.40488522243	0.726241746951	1.95407186466	2.46967619888	-1.74609875973	2.31486397406	1.36294508968	-1.43398730945	1.15539145479	-1.78366417917	0.684191694691	-0.193637115363	4.4099708106	1.75877870746	6.83507358342	7.17046454542	7.09341072004	6.46083260061	6.100309497	5.15644031031	5.48338823276	7.97233822543	1.2122729715	4.09600372184	3.80452310414	4.35361548158	4.24063281505	0.713225697133	2.3779979165	4.62284949413	6.86116767018	5.32372844233	47777.2722239	6209.21323059	False	
-1.31908797399	0.388512620173	-2.04723358332	-1.25398950857	-2.93050519466	0.384917503997	2.17398733078	0.906160807459	3.26015988359	2.23665179485	-3.71085225617	-0.146087595048	3.73702419801	-3.59591535932	3.32874200895	0.400558126559	-0.339799329679	3.80777004776	1.42856325751	-2.82056765557	1.2756588273	-3.52636520007	1.49164189417	-1.57548772614	3.97237532424	3.00892862581	-2.49877852965	-1.92938669234	1.46841839214	3.07562795223	-3.44184751446	-1.79458275999	1.74025018563	3.8884091167	5.75994208793	4.08994243788	7.12557578452	7.97034479271	5.91594137927	8.46505004166	3.36488225068	3.49763479762	3.99885333815	1.2486108122	5.43700903749	7.41295876652	1.9844914199	4.91687651072	2.68604443292	4.71961264098	7.30168090015	8.20945223573	4.75319307881	79463.9893295	6209.21323059	False	
1.7784596843	-2.14303729637	-0.794271055165	2.69691451024	2.56751144455	-0.467055998864	2.33533773135	2.8981217589	2.47951824769	1.93367178609	-0.718252092634	-2.89526905422	3.80415150588	2.16809732418	-1.09121116205	2.66916486376	-3.105512946	0.184382119267	2.61396509524	2.54354547301	-3.47552657559	-2.37694766581	3.7368883243	2.91302262576	-1.36213259011	0.8702957495	3.19608647936	-0.571297262101	-2.32235843818	3.08261044533	-2.80592470953	1.8963869349	0.385022875098	5.08450622705	3.57456841803	6.56001305625	7.37599228841	5.28902712562	5.14104423849	5.68969123854	9.19514702637	4.41234390768	6.91594307111	8.28807241424	2.30433882355	7.60144487049	8.37294516045	2.13650831634	0.727645279922	8.1635312486	2.33838513777	1.19052962557	7.33749991688	84214.5770669	6209.21323059	True	
-3.80123159472	-2.45934494303	-2.33757317502	1.15029320737	2.05196916241	-3.74829733704	0.045223219264	3.05753205737	1.05193280696	3.61025477031	-3.54121082328	0.389918805248	-0.670364051549	-1.71076474403	1.65824475868	-2.89240050541	0.308436955878	1.37822412421	-1.09632969605	1.13518313311	-0.567554145593	0.470518728447	0.624870095833	-0.843459205913	2.67115671514	-1.71652151382	1.18608093226	1.61134851078	-2.38546494179	-0.191706678159	2.44568311938	1.32847794706	-0.850388649562	7.16894632809	1.89786335222	6.75563439538	3.85126818158	5.54958972312	8.12689797897	5.95117127263	5.84194783187	3.21989868936	5.23605147422	0.882669034741	7.2929336109	6.1451066547	5.30104240642	0.593870146511	5.42294578578	8.89281618479	8.32130579591	7.56455923718	5.00078002954	63895.6097162	5898.75256906	False	
-3.96610134417	-2.25006946756	-2.15765891219	-1.20895583888	-2.86421324733	0.793554405336	3.30561479684	3.69310897711	1.1927991006	0.312412770422	-2.65760507534	-2.42456062266	2.40322937882	-0.950727479986	3.13661995329	-1.95670708152	1.07341301185	-2.42837349998	-2.31683056427	-3.31484485273	-2.68960829782	-0.108289145636	-0.457454878372	-1.02030788675	-3.78926413927	-2.2311984344	0.900205560531	0.247967833355	3.67308112304	0.327281321602	-2.55119079381	0.638891165297	-1.97944679841	6.34844396928	2.37915583322	4.85482344693	3.32745721119	8.34802673729	7.6605032785	8.38135493378	2.23101862839	7.95448480049	2.20854647903	2.52019067733	3.48293002579	7.67899586457	3.27231057162	4.64803098896	5.41996761513	0.0549621058867	7.00602138401	3.48452123691	0.735686172813	76612.6108007	5898.75256906	True	
0.477352068175	1.65070348913	-1.34834293253	-2.19300277541	3.84186499464	-0.410128181232	3.95611044445	1.76457766247	0.985204131945	1.28620200035	-2.24837004821	0.30904055175	2.68836943346	-2.24419153322	1.09921224142	-0.196089942058	-1.68284921092	1.0916822118	3.51365877377	-1.19564425371	-3.15821406555	-2.1803906047	0.187374848428	-2.67919495582	-0.330809617178	2.56299613335	-1.07951479105	2.77481510629	2.20604813169	1.80038423509	-2.95152596235	0.375689711138	-1.93070844604	6.0802548309	5.5848548124	4.24752035274	7.22768610106	7.73772133042	9.48797381984	3.67528895701	4.36514145249	3.89915131184	9.0011234731	1.46751786822	5.90113059007	6.6375548794	3.31367161961	2.97267734333	9.28778323261	2.17055732545	2.76896318769	2.288115226	1.51287414676	73425.546088	5603.81494061	True	
-1.56471690504	1.7967921885	2.40314412284	-3.06780100683	-0.635779711014	-1.87913855606	1.97227894974	1.63401740086	2.78731844228	1.13545312176	-3.62309033063	-0.00410581431208	1.86659943786	2.86923262276	2.42531792665	2.02068596171	-0.787736357242	-3.71994321285	0.931561709677	-1.80439498736	3.63335841244	0.200312935091	-1.13874117979	-0.46483527598	0.31035898502	-0.876721531384	0.621041265823	1.14413257309	-3.89112768404	-0.926272302132	3.92666462472	-0.550089721776	2.1244776596	6.83505515301	1.75509684674	9.95826468156	8.72081492146	4.40631648283	7.70143235064	7.13327644285	1.54177566044	0.656212940024	1.27525413966	7.95945140914	5.79836027393	6.9137169897	7.36457392447	0.529479521658	6.57903926897	5.58953321655	4.41756949637	4.71918314239	3.69354243996	83425.4114922	5323.62419358	True	
-0.800785711851	3.07788738921	-2.54617436275	0.898826140986	0.467929265239	2.33491082283	1.13871856483	2.95932179816	2.36596151847	-0.549203874499	1.06436734664	0.588398454306	0.401285814971	1.54303380772	0.0124979732519	2.27141877946	1.80253934414	-2.75871939744	0.964223732748	0.489863308989	-2.91283637519	-1.26588183921	1.59921183955	-2.27850044829	3.80180215123	-0.505514412401	3.31915661683	1.83249243643	-2.62435796113	-0.60239930131	-0.747089090354	2.56996325735	3.80941936372	2.12716562676	5.13921938749	8.10378587355	3.87325913048	6.03862975627	9.40762530439	8.05257641372	2.01211301181	4.85514952398	2.21071688371	5.89246666833	6.28051868597	9.76248258493	4.6541378125	3.95358103381	3.34462805506	2.10693067526	7.15635465744	1.33507673944	1.97803216708	53822.2216208	5057.4429839	True	
-3.69317676885	-2.71312335659	-2.9500078815	0.449697293191	-3.4834763877	-2.77776182699	-1.96880069036	0.0720876048728	-0.32129150486	0.503119861334	-1.36266472462	-2.55789763121	-1.18092901054	-1.76414241712	-0.10482148475	-0.0450708974612	0.851815587899	3.76974736664	2.44078960575	-1.8649669431	3.32288247514	0.00829015621898	2.03365231949	1.35724644265	2.0203145212	-1.49102362454	0.405822691468	-0.991626953394	-1.84574365602	-1.4282009261	2.01584230481	-0.477839196894	-2.6699099766	4.51814861085	0.931957966061	6.98670636197	6.67228850023	2.46628102031	7.09113808343	4.43722113965	1.81752526441	6.5399548757	5.09351834669	9.79488929548	7.3626569977	8.08240623835	9.96522494827	8.88516056574	8.30494753273	1.37947761822	3.79653672527	3.61705886145	4.76702449429	72340.5245755	4804.5708347	True	
2.61777613329	2.69598682437	2.39497717449	2.22242046458	1.03430024002	3.84679081702	3.8123288139	1.95103634795	1.17561990525	3.29986131205	3.62951980108	-2.84239103258	0.760973658244	-2.62840973378	1.66824685841	0.521998630638	-2.1472840933	-3.77425741362	-0.742400597245	-0.734756994686	-2.73670778705	0.675084622529	1.38220816446	2.89928576168	-2.03037361399	-0.691242649221	0.293204678259	-0.371365421803	0.713997128269	-2.70973648744	-1.61515558855	-0.0198811968639	0.649488660207	5.23033615917	4.13022685885	5.44351446118	4.76813891953	7.14502073395	3.94153291396	7.30947847606	4.41296961183	2.0120478569	2.72472158952	3.57414896271	1.3736683899	4.00853758391	1.93978935044	4.70691041431	3.56236506175	2.48693700063	6.17014922349	5.82101864933	2.9778669534	55620.0085626	4564.34229297	True	
