Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Potential	Temperature	Equilibruim
0.342087656358	6.35927782589	5.30050362967	4.34042123566	6.03025184528	3.28356079742	8.61147207618	5.36453542897	6.25115814096	1.1463162812	3.75231214423	8.45622737503	4.0733084938	7.93101549176	2.92540623914	6.33219401948	8.02082284176	2.19412510847	4.96129804666	2.55085002217	5.64931854164	1.06433937253	6.21400153443	2.56895813633	3.56345233105	1.87367140499	1.36393214775	2.9846874634	7.25161676538	6.18001227622	2.50634161506	6.40073190489	8.19270022985	57839.3086322	3855.4328943	False	
6.47725202947	3.08255856671	5.4483708424	5.64227911347	3.91102553477	8.12400984155	7.79625881827	5.21743829027	7.3225153016	8.79733300987	5.13064936288	4.90136473962	4.3121429442	9.11577511629	9.44166975254	7.16679191501	3.61451015811	3.62751739546	6.96390937691	3.78694359177	2.06612149176	4.21443827339	6.06434575367	2.98369782611	7.14512143768	6.83315710692	4.62037499143	4.64115617629	3.83828007511	3.45381473242	9.47266776456	6.91412965027	8.20274337485	44733.2157201	3855.4328943	True	
5.92995430162	6.94881034263	7.98015336544	4.62259012375	6.5236084515	8.88526980694	7.52392249257	6.20915224063	5.23376291282	8.76953326235	4.06259156122	6.52602710817	1.50284174533	3.93637361667	4.69330932801	5.46669827303	2.52478920327	3.73899988992	5.99715409023	2.66584458208	9.01008953337	2.58326580258	6.84670184262	3.82554651153	4.14271438192	8.94819904839	6.71091127277	3.78934986128	3.62895722175	8.50970765931	6.37575287652	8.92915187079	2.84892022234	51473.2237716	3662.66124958	False	
4.74677243709	2.80826091495	7.21991901914	7.63954274809	5.34513968403	7.64379354203	8.04602457899	4.76744713325	7.09427947934	6.52545434793	4.76673157727	5.88060718789	3.77416157111	4.749585968	9.11428996878	5.64755958459	6.272480852	1.12602683442	7.47053738047	0.0866116090549	7.19658191334	5.38980938494	8.86020756535	5.2320442933	3.53926484899	5.62189041643	7.5539906949	5.2981060411	8.38979664648	9.06136337679	6.48771680187	4.63054988266	3.8645301245	59056.1782089	3662.66124958	True	
6.43832598562	9.00796358253	6.31352114792	5.42320110589	7.89978419928	5.10641794378	9.15246352307	5.76735595029	6.87583407409	5.57989822928	5.90131683805	7.22495180322	4.58177002929	5.44181249733	9.54018205677	1.15124383881	8.07325351851	8.47342235145	8.76481332158	3.76055951747	4.00687259015	3.36772551689	6.11186171134	7.90379353167	3.07222050077	2.78320686905	6.35531132424	4.03388903675	7.43379712595	5.50421271345	6.24427982341	7.44643236731	5.98022595242	33138.6127718	3479.5281871	True	
1.55358393787	8.36934674178	8.30316879287	6.73244329754	7.34980594134	7.69758241034	6.84105334796	7.18473901677	3.4535436802	9.14964066193	2.73600476864	3.86583441172	0.18422565743	8.54592797758	6.5321744767	1.34288470137	9.0231869822	4.29379447325	7.15262185548	4.21667998391	2.25483890781	1.33704976177	6.62793022718	5.89589067949	3.30741931886	0.275808986763	2.86843899064	1.62042345111	5.92639496434	3.29167765099	3.86755336112	7.48599525113	7.54521241415	38566.2174646	3305.55177775	True	
1.06875576279	9.05193543961	6.32723002513	8.07617042128	8.05650766364	9.11240092818	7.53705856634	5.74766899271	6.57865927109	9.9877902562	7.74140519524	8.35128606805	6.38355897327	6.90385245289	3.53379255933	8.92788151108	8.10669326628	3.93900321898	8.52205418117	2.1248287296	4.05252404788	1.84437757435	9.30123056559	3.8422577338	6.60078547505	6.77110024678	2.21078448989	5.41986681473	5.16733635149	6.83470901986	7.24879095035	9.51302734209	7.98279422923	37343.6918086	3140.27418886	True	
2.09138262638	6.1938662225	4.62461878589	5.71569683528	7.03943215366	7.74636000277	7.73147728896	4.45721181601	7.99191396939	9.7794142696	3.41588208987	3.00518382851	9.34726425412	8.09714011277	8.51491014472	2.64089635843	0.586819479593	0.178113435762	7.32767801452	3.7608805144	3.22227079072	2.73505530046	6.46952165886	4.87589863728	3.72529861082	4.14746517597	5.45503941835	7.76092273756	7.64186744908	4.8681529688	6.79405329857	7.8488652886	5.59118789961	34787.5305706	2983.26047942	True	
2.85161653707	6.08271028537	6.68726761412	4.55562966293	9.91154404586	8.5641807892	8.02904204456	6.23040465185	3.33117906781	7.87050854431	2.67597465372	4.93184131792	2.49933575671	7.49057071357	7.28547833945	1.98769689148	0.936860305034	3.0907472377	8.66080205378	6.32674981917	4.80381243757	3.06963137906	7.18783569392	7.02142409142	9.08535382673	5.11700883832	6.26133308411	3.57033294732	5.23178158873	5.50398294287	7.88253369889	9.74835293575	9.51799007051	40746.4290732	2834.09745545	True	
6.47822498568	9.44518241933	5.58500271057	5.56225075247	9.16490807169	7.01860769831	8.02470357033	6.78312769946	6.79239751376	9.73303077048	3.94800953278	5.98615047308	1.12930531467	5.03897323183	6.68680506866	5.11894063124	4.0701968145	7.07450195413	6.39888558841	5.6037065233	1.65169872247	5.12833102304	7.85690612693	7.7080024309	0.553270199345	3.52794259453	6.19235003965	5.09274438809	9.17841493177	5.70223196913	2.7260738335	5.93439352599	3.7947753693	37536.4350753	2692.39258267	True	
