Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Potential	Temperature	Equilibruim
1.78140535975	3.25030201842	-1.43686953728	-3.23778489003	-2.23350933053	-3.54131582954	1.3808358175	0.839551965408	2.47696566489	-1.61808502537	0.713963407102	3.18507040076	7.4414787123	1.98815144393	1.58669007082	8.52606107288	3.98657185398	4.87052560889	6.02132986931	2.26356043866	3.33256178561	3.98360873302	5.29383018011	8.46301769954	8.67920890744	9.39113187248	4.58798907615	0.777072525908	5.47028500473	8.72328504329	1.92424750952	5.61376423878	79669.6721002	6209.21323059	False	
-0.201214102877	0.724811204211	1.9419229209	2.50219431131	-3.28322906922	3.35828319246	-0.214757732471	-2.16362220981	2.98541294945	-3.76011155193	0.0415395162495	-0.524318139138	8.0046646664	3.07895673773	5.20591342288	5.22997960871	7.95662193441	6.81541806631	5.22240236638	4.19302583971	7.97587498085	6.45382915524	5.2882728167	8.06933394908	8.99039746394	4.83157862467	1.90571346923	1.30873890024	7.81514830289	2.84789100267	3.8885896897	1.78999063281	55501.3715204	6209.21323059	True	
2.31613735502	1.06666620878	2.72502572561	-0.450718057581	-1.4430540556	1.70376422201	3.28719245466	-3.3643307834	3.42308558666	-1.03400120574	-1.6204817216	3.34448865703	3.56066592633	3.86770838536	6.78768909468	4.65428241364	6.87602587452	5.84913751987	7.69755378935	2.15983029833	6.7601444787	0.354031256999	7.11170666118	3.48648744561	4.8348456996	5.60242094564	2.97559761168	2.47873142487	3.84808025804	3.62617349201	6.40798296081	8.62641209147	69430.8999089	5898.75256906	True	
-0.19605472223	0.860941150721	-2.78698009673	-0.911288112709	2.59144520776	-0.954738215862	-1.14806199522	-1.97380390725	2.72228537684	1.608644169	-1.73826981851	-0.952347226683	5.20882557156	1.07707851938	6.60023336072	6.60279994716	8.3750783616	6.9644343873	3.35096206073	7.14884952618	6.86898360189	4.52399652623	0.386255575164	5.33959345235	7.11982110694	6.45521444008	0.52097314458	4.47136063784	1.96635329605	0.296843417359	1.4954902193	8.02776971398	76892.3511846	5603.81494061	True	
-1.71638507254	1.26690851486	2.03847600261	-3.29553248364	1.06500478772	-3.3173478869	3.04739135096	-0.707785301087	3.1875985749	-3.02041848177	-3.83642088381	-2.62564383884	8.34633908056	1.53830748698	9.30272278305	8.1815218935	7.76493630029	8.24766103436	5.15261480013	8.99256208226	7.54412897256	2.681514284	0.18071599569	9.21002763036	7.22192656548	9.37495841633	2.49628294268	9.11352057782	4.14826927843	2.69949822147	0.716246091474	1.57254865402	54967.6992191	5323.62419358	True	
1.10770789064	2.87365922394	0.972880616776	3.15995679311	0.294217882956	1.9289535428	3.37517541027	2.98147752063	-1.40272239236	2.84012556155	1.92704884159	0.693936844514	5.98735611202	0.821641144974	3.33905238497	7.18090281285	4.40998471141	4.54555114711	4.73515483271	1.92951006382	4.81997509098	4.79201246902	7.97032872275	6.44785868704	8.42929858332	1.94113022904	0.932806342481	8.62079197539	3.38433543618	0.339336788803	0.318430361659	0.17361799894	84007.851532	5057.4429839	True	
-0.0391759500389	0.256185821956	-0.392437174575	0.808662818979	2.67631507159	1.29309789541	-1.6381574937	-2.41042044356	-1.01192988178	-0.124412882459	2.64521555302	1.06456983304	3.80501621603	4.13444189855	7.64649636403	9.54973660388	8.938161682	4.88915583325	8.48910009527	5.69495989609	7.81229950405	1.55028422261	5.6279911213	0.440785808998	7.90933045285	5.34748794826	7.52177962821	1.29426321102	2.46543665195	4.7569785349	6.8060103199	7.64901498942	46734.8029201	4804.5708347	True	
-0.256281066916	2.54927990091	-0.0950186709437	2.45356336876	-2.48335535239	3.50229284814	3.7386346735	-2.51245468704	3.44235690124	-1.3783299354	-3.58854007256	-2.78161807685	7.65226411187	0.640087939889	6.68883943047	7.45376495483	5.35707365859	5.80207487879	6.21853013437	2.47498942677	9.68290075641	6.25367632215	5.95380288906	6.7905862006	5.88584041055	9.61777440792	6.477889615	1.29866120824	0.770912764912	8.75992471762	7.12426243151	3.95305371948	47148.5025896	4564.34229297	True	
2.60387381272	3.93736968171	3.40484907744	1.12031799691	-2.89903298937	-0.776180646881	-2.41042856522	-0.708969191809	1.20043994124	1.40738286613	-2.16708647757	1.87833225599	7.97146464861	3.60511903882	4.17137268595	3.82808797245	5.29976635137	5.26749411026	6.71971509885	5.46300114228	1.89893680866	7.84408479353	5.63923594393	0.788141418229	4.95185787142	7.26961321921	2.7468869967	1.14263745954	0.935731461832	8.54906486543	6.25347152778	5.44809465307	66711.7771484	4336.12517832	True	
-0.524549346301	-0.0819619738383	0.546619476541	-3.0881295888	-2.9275421581	2.93939002089	2.19743347459	-2.50753715764	1.55138403564	-0.634223086915	-1.20216691294	-0.617113409751	8.39891713894	2.87430470219	9.37440437093	6.99827657306	4.50972071458	8.58428478125	7.81705065654	5.61595286982	6.96923162682	7.54816727206	1.51159130015	4.96322469345	8.04782258846	7.48648046159	8.34893192507	6.00389431047	0.909085127949	9.18682485052	2.74172804452	4.28496954819	37430.1195097	4119.3189194	True	
2.41400005836	3.36431176076	1.48965968709	1.59512850798	2.02102967505	2.16427066718	-0.0584516544905	-3.63583699172	0.102231672715	0.70482059657	-2.96984870094	-2.51189999925	8.55077283843	2.91138767688	8.21193825888	3.82544339817	5.01093393134	4.28005977353	7.65242745782	5.01378349936	5.90216777865	1.23963493716	5.83971440396	2.58970269675	5.81728640486	7.02049491538	3.45013026015	0.944670229298	1.21266957497	2.92066811781	4.41553598054	4.24763960076	38525.4604954	3913.35297343	True	
3.77490600143	1.93137111844	2.59234727507	-2.99665996544	-0.487429918629	-0.59106038993	1.82188696508	1.61171246288	3.31748277824	-2.78939026488	-1.60903216705	-0.861040543993	6.46868349407	2.24349930117	8.65405967781	3.55420639234	4.07020961606	5.32006271586	6.23974497285	8.59864241404	6.16155985711	3.82461225	8.98772949011	6.49329973586	6.77381201591	9.80256271414	6.19506348688	6.16601298252	0.875316742208	0.802086529778	2.14973222426	0.176126237887	40302.599827	3717.68532476	True	
2.29503022418	3.45605552695	2.23232599238	-0.651029913573	0.601212445181	-0.317920609014	1.67335653733	-3.21294260778	2.28051089276	1.05142259349	-0.457614910376	2.61475493275	4.58044778576	2.93145914619	5.84735661839	3.46780195426	5.56938727996	5.42390158262	7.33496985318	5.40557141316	7.00259296753	5.48370116999	5.09518290778	0.139040997929	5.90912087894	9.67891082038	0.440841805113	5.93785118583	5.97937886662	2.84762756045	3.13677431418	5.69825067014	29212.7351506	3531.80105852	True	
-0.70382536797	0.0959005702611	-1.98935993659	-1.7173778201	-1.79705143368	-3.48718757194	-0.559412666893	-1.94037568477	0.279357248268	1.92040671499	1.65819310937	1.776364301	2.76409277964	2.2372505238	5.56425300952	5.54808067692	5.28508917684	8.0854634434	9.44166691463	4.06029073974	6.70957715154	7.47310107346	8.89936349582	9.24213189486	6.95583110638	9.74639796736	7.03831017307	6.69251671882	4.67501728775	3.57046685433	5.5759374055	4.13961364637	45078.0423466	3355.2110056	True	
0.999845601009	3.29862909564	0.61834882339	-2.13348276714	0.185600706634	-2.99688534792	0.959800781637	-3.05871435105	3.26008063572	0.448893651888	2.80827558312	3.7739839317	5.35263360604	4.73863013232	2.83658450896	6.1748406696	6.83319433849	4.59609173125	6.66782855288	2.59835643399	5.47401100096	5.45413687199	8.21157520284	5.84366264178	7.5484898103	8.31221434332	2.06440406268	0.287883799874	0.313739847741	2.88814550819	0.820047109044	1.7081079637	41672.6583327	3187.45045532	True	
3.79052727762	3.93439126746	2.90284084713	-2.10968190961	1.52193476868	2.76424456139	-1.71313514801	-3.43679622353	0.298760239598	-3.35006260405	-0.774725118558	-0.305145499979	8.38424701566	6.23256915852	8.10191657286	3.55736772474	7.6379085962	3.17023498013	9.33687492824	3.41143767333	2.12426078728	7.97368065349	4.18191155606	5.21808057817	2.81157116854	6.97215466287	2.28586098692	0.48185232185	7.75155203972	3.31866514822	3.33628300522	5.47392860447	27662.3454209	3028.07793255	False	
1.19648837456	3.32557325407	-1.90357233353	-0.666368220736	-0.369299147746	2.07442573771	0.962003740983	0.629947475111	1.48922686856	3.61387767691	1.78916905823	3.60689948429	5.16426168562	3.23826523376	1.56832688416	6.58584709265	3.66326989743	5.05759868997	7.80784575859	5.24946012341	7.83211201061	5.46456150646	6.03394121852	5.23018332424	6.28599973078	0.419299021192	3.53991376538	2.83292425421	7.08392279836	2.82811131643	3.72088703747	5.71091914131	53459.3243988	3028.07793255	True	
0.262443692327	2.7556287936	2.6276600548	-2.96730508463	2.08791589223	1.65542358362	-0.552357169304	-2.22911480963	0.0467680186673	-2.81469783861	0.679173977299	-0.695027071282	5.21184785039	4.34175194417	7.96271117042	8.54919720768	7.21694906176	3.35629984436	6.90392399654	4.94814981796	7.08861916266	0.592938376168	6.77338114063	3.72904053397	6.18666407404	4.89869095324	8.03521102255	3.35816178468	0.154532139777	4.32076708808	4.44592430738	8.26120603225	45946.902552	2876.67403592	True	
-1.33983558328	0.0460050080924	0.0520975449731	0.231206639836	1.85815215154	3.0835073632	0.10036577088	-2.01057129161	1.33408625709	-2.85894758314	-1.54218658728	-0.936434733435	8.41755900737	2.32081275592	7.19649004074	6.14591272919	5.0970335657	9.23722578624	7.44093166231	0.685752663633	9.53541228881	8.61546517024	5.88354008181	8.62561856212	6.31466062759	7.96930375289	7.36472445267	4.43382409155	1.06726836077	2.31399122388	0.108045063892	1.75977259057	28236.6555185	2732.84033413	True	
-0.124685087476	0.190435310867	-1.4133496503	-1.04723019893	-3.22372814199	1.60731470267	-3.28036940512	-3.17847240597	-2.68861288086	-2.86549039549	-1.71783911213	-2.06823809665	6.33769634908	8.20010239253	8.68103279773	7.93477046473	6.39759381062	9.59470441336	8.58852355532	2.23980469916	7.24973425484	3.89364436677	6.11182616721	2.93925099334	8.1296613606	7.01844922729	7.67944112981	9.90676962839	9.65428324923	4.34907457318	4.86313714726	1.13275251712	47939.769255	2596.19831742	False	
1.87270863772	3.43617399644	2.42408317843	-0.233511391315	-3.84080761352	1.70807538786	0.546589388605	-1.88994658763	0.575551930001	-1.82389536703	-0.827946563941	1.51926871484	6.80923489774	1.87691212869	5.83331653219	4.67689435042	6.33809739366	5.82480527407	7.34724220983	2.30454554361	4.91470756396	8.61135446306	3.12970578307	5.15963999761	8.32571500919	2.81913405934	5.55824022753	5.66737475293	4.99895252123	6.11362461057	2.93937967213	2.39889186193	29721.8040506	2596.19831742	True	
-2.09042045037	2.0805954926	0.816007098364	-0.155052793894	0.454082311041	0.338190272121	-1.35045648957	-3.1310544392	-0.836645304126	-2.17540963973	0.617741864251	2.08769555322	7.25520703064	6.63974099914	6.1784768139	7.88339044516	6.10760204743	7.56940701976	7.2785502665	7.08785340978	8.33474729317	4.14931910398	5.26798116418	7.14289050466	8.27923385051	8.10090989846	2.23894133584	4.92332648716	2.77428401046	7.45834469324	7.13591873871	2.03643712826	39509.3358742	2466.38840155	True	
-0.790793905767	0.112349845099	-0.380859893741	2.20716887743	1.16062507283	0.224292630064	-0.243894252895	-1.27182348452	2.99564965946	-3.01879517335	-1.00096803721	1.80642495405	6.49432034443	3.83262076084	8.1350759429	7.35951027262	4.78322189499	8.95571205182	7.37538558877	5.92227875266	5.79817301923	5.73958517406	8.54540895066	5.50193828439	7.18512816611	6.66112294446	2.51249072101	6.92525394052	0.151730880265	3.50542473769	5.21841156731	2.73366286216	34798.8772362	2343.06898147	False	
-0.422451193791	1.31528142513	-0.0718905418783	-1.3842700183	1.45629285723	-3.13090198143	0.839604968958	-2.90018761917	1.25838721916	0.14514685261	-1.11285490026	0.8728946253	6.0843173782	3.29866068753	7.18667860222	6.370129773	6.13056066384	7.46416222332	6.62757222714	4.09140388192	8.79741726199	4.68132653307	4.0770223069	7.50471889157	6.4856827756	7.95904016985	7.1220904815	4.71218624834	7.36487369564	1.4513713807	0.00208151602938	1.45082779961	23186.2493634	2343.06898147	True	
-0.175669092854	0.697089672907	2.09006809509	0.905239806654	-2.37182797646	2.50889107805	2.3959378242	-1.68937214667	1.72570823899	-3.72362272761	-3.29773347454	-1.23146385468	8.5617867309	1.28915215383	8.70558762604	6.89495341788	6.17606353115	8.85864653363	7.42046335453	3.86260916191	8.69106635509	0.554555671097	2.91930456811	3.42479437576	6.16360268079	7.00132656355	6.9741411389	4.90308206504	0.675073192907	6.64882856261	4.82959617433	0.058011066757	30349.432753	2225.9155324	True	
-3.76643062831	0.416116241999	-1.98025543415	-0.188057744599	1.95164160457	-1.01360858311	0.842938127957	-2.19745102676	1.97810926858	-0.0664456154898	2.29408234291	2.92113488435	1.82291252114	2.12338889923	5.39619875038	9.42344198619	6.21503221469	9.67141019292	6.92150273379	6.76144204301	9.9451495521	6.98042346744	8.81286163008	8.40000689	2.46285654179	5.17006939099	8.43600875245	6.07140297776	4.90242456686	5.63007372767	2.10562493939	4.032885865	41202.8208607	2114.61975578	True	
