Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Potential	Temperature	Equilibruim
0.148574903639	2.69252654412	0.989519106389	6.73215063619	-2.49406070346	2.45651778464	3.43976874356	105340.827126	20000.0	False	
5.01857659548	2.05989157362	5.80624210746	4.34427753411	-2.39424334023	2.66509586606	-0.360937795243	2303.0994405	20000.0	True	
0.0721696396678	2.69247385609	8.74966605798	0.301211125615	-2.49324526419	2.68474035609	0.715819158013	29544.6122279	19000.0	True	
2.69698963768	1.7061307768	6.70505205606	3.44287934177	-2.38307148245	2.25788639522	1.65920439799	23359.3080577	18050.0	True	
6.33666196299	1.70349021978	5.68268578734	4.2279714696	-2.6064002249	2.86822562449	-0.189476741902	7178.93585357	17147.5	True	
2.98193970081	1.6969485839	8.34703778519	4.71492754526	-2.53419452541	2.70832406078	-0.313803946032	20853.4173631	16290.125	True	
3.65432674984	0.73976770691	6.4785992682	2.70059128267	-2.24594759326	1.96690123765	3.69715837692	5974.94784062	15475.61875	True	
3.98795135347	0.57610382279	5.07130126727	4.23218986975	-2.77950813141	2.3772917998	-0.0171403109336	23611.2461237	14701.8378125	True	
2.41500622756	1.2742494049	4.63662656441	2.18717022352	-2.60552352379	1.63380179615	3.00377187474	12125.1141664	13966.7459219	True	
5.101805922	0.593909436161	7.36530578985	0.847930204468	-2.29398059147	2.66128731692	-0.109739070552	7024.76937117	13268.4086258	True	
2.42868055244	3.18021492623	7.60546748921	1.7351377599	-2.28248677419	2.10457495008	0.337945080729	23606.7693374	12604.9881945	True	
1.92586119154	1.31399764872	5.74340178644	6.55310908739	-2.44878458018	1.69726675242	1.3708280168	5259.3960436	11974.7387848	True	
3.7980405159	2.66568061794	5.93275080216	8.96437744572	-2.18472502416	2.33159551277	3.6838165945	13186.209251	11376.0018455	False	
6.09046027075	0.4813570277	6.13214153024	6.16130493407	-2.42883246534	2.60172268784	1.61223792835	7239.65777443	11376.0018455	True	
1.10989982571	0.55983936379	6.78356329128	5.33391177917	-2.11529945832	1.75737858995	-0.561651086293	23206.0026725	10807.2017533	True	
2.41645374323	3.72745391611	6.84786484041	8.97641524243	-2.35799146993	2.61448325383	0.15941139358	8463.67943473	10266.8416656	True	
3.235657791	0.765570497346	6.48386459182	5.89820064957	-2.16467942499	1.81534910586	1.32290895887	10469.882864	9753.49958231	True	
4.41749349256	0.597429581812	3.05614448993	8.55818228378	-1.9700041722	1.50984488778	-0.820703475694	99770.9381918	9265.8246032	False	
3.99548440811	1.42634563508	5.57602536746	0.06638172538	-2.18875285818	2.18505387182	0.660047723305	14716.9205424	9265.8246032	True	
5.61448508679	2.3422436026	4.84153600467	0.790203625539	-2.5303674603	2.84533547722	3.38976608754	13603.066872	8802.53337304	True	
5.70176709854	3.27816388098	4.73727028268	1.33373571594	-2.3637315764	2.52582229313	2.92277858905	14373.3677611	8362.40670438	True	
3.44862918757	1.64790743502	5.85460598716	3.97764715699	-2.76537774207	2.10587808209	-0.696782523635	15794.1594118	7944.28636916	True	
0.534182390724	3.29727359594	8.15229870546	5.87241574466	-2.29118952955	2.79239063046	1.40246210426	23977.1690873	7547.07205071	False	
1.11254636847	2.38230665343	6.9865669714	9.18539146863	-2.51855642828	2.1774860837	3.39824468436	10503.4735318	7547.07205071	True	
4.10654616032	4.77479920102	6.25376967529	0.547853207555	-2.36541376867	2.91715842674	2.18013298189	6594.39516182	7169.71844817	True	
5.84652814904	4.55898619002	9.70693198292	9.63341652505	-2.43767894972	2.99611096212	0.308222428361	25623.9668978	6811.23252576	False	
5.57565644804	2.11138352951	5.30712859626	0.776229926103	-2.79145800186	2.65816123189	1.54510558952	12222.0536281	6811.23252576	True	
3.59193407883	3.48869167289	6.76268721251	1.69112702182	-2.78421449458	2.46585175798	3.41932125766	14477.1357929	6470.67089947	True	
6.0075592612	3.19380378193	6.7366563118	1.94601024466	-2.56472777036	2.81872636094	3.46427969983	5845.40855458	6147.1373545	True	
5.12096230326	0.305375630355	6.13926290387	6.40239170087	-2.48366831506	2.09886628838	-0.431772706461	24513.0046009	5839.78048678	True	
4.29890693751	2.34093136256	5.28437672791	3.85721892241	-2.52761003447	2.36897772564	3.33534626299	5294.20947239	5547.79146244	False	
1.12809480005	0.848257088457	5.81227778155	9.16568771241	-2.73027461219	1.67883596697	-0.360777247069	17732.2370493	5547.79146244	False	
6.30829630656	1.9122039249	6.78093068068	7.47930119803	-2.09805102344	2.76644568034	1.30791885783	14106.4951969	5547.79146244	True	
1.64232993717	0.431647569159	6.59482924583	6.46465792245	-2.30162332629	1.43722956183	2.92981541288	7264.34397627	5270.40188931	True	
2.86587176908	2.10149234734	4.96164277683	7.29041410287	-2.37244317631	2.00197043599	3.25780790951	9842.83558504	5006.88179485	True	
5.90114003988	2.7749443827	6.91478484018	1.66621852879	-2.62453163183	2.683091971	2.87909664582	10003.0164785	4756.53770511	True	
6.01127859712	0.562832322623	5.0308685041	2.25152053382	-2.42461911019	2.84388090528	-0.279426838224	5877.11779317	4518.71081985	False	
