Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Potential	Temperature	Equilibruim
1.33391391316	0.527206085246	4.33749018825	4.6633845047	-2.84902515146	1.33096779256	3.95593887715	23966.250374	20000.0	False	
2.27087391638	3.66098360407	6.19448873906	8.75895794759	-2.72533853138	2.50379580478	0.333153345921	15435.3482349	20000.0	True	
1.45157297879	2.65483187811	6.13905779727	0.386969102651	-2.88898130404	1.95870710533	2.50901641001	26531.0030338	19000.0	True	
2.363396531	2.14397071346	5.08006866044	2.75117784218	-2.73370439352	2.42170214824	-0.691760854239	19980.9936681	18050.0	True	
1.75347727403	2.62276826288	8.11234277217	2.23091694525	-2.19006220828	2.06035738092	0.348216675427	21053.0385425	17147.5	True	
4.09239895667	0.403976179611	7.52464861521	6.48437238879	-2.07618038128	2.0468682213	-0.629065413129	24089.7364074	16290.125	True	
3.83035473476	2.92015359795	2.67369761036	8.44944102844	-2.75236868228	2.78492414429	-0.91758043359	46933.8667745	15475.61875	True	
4.34484964977	1.1742220313	7.61435515239	5.48389083537	-2.47278098865	2.26181690505	1.53793019395	6726.18876764	14701.8378125	True	
1.31247157126	0.412236284629	5.11990321553	7.24885826809	-2.799078157	1.4476513238	-0.0471642585804	18393.7201135	13966.7459219	True	
3.67532844422	2.63322874812	5.9560794668	6.09063106824	-2.22558872147	2.35660485073	0.372102719083	9743.40620417	13268.4086258	True	
4.11339489691	0.404243999968	4.74095415525	5.92826622563	-2.59689476496	2.39434647771	3.85213612427	33544.298606	12604.9881945	True	
0.991250978243	0.822846219735	7.73142482903	5.191667486	-2.27805855977	2.19759455816	-0.307801497253	19898.2630856	11974.7387848	True	
4.87334475632	0.174969433925	6.49265725896	8.07438953797	-2.50493999184	2.63769015301	-0.278616161222	5988.18302575	11376.0018455	False	
3.50912491399	4.39472745734	9.05474721374	8.39691253403	-2.08475085395	2.79180687706	-0.688441296954	47710.1442262	11376.0018455	True	
3.54330837332	0.0521896085572	7.89377635433	3.86884054515	-2.45907583771	2.88856526713	-0.58629599846	6616.46193819	10807.2017533	True	
1.68425520788	1.80953335374	7.6146696508	8.63787701766	-2.71726236673	2.18998876752	2.16869304837	28452.2980168	10266.8416656	True	
2.53184823081	0.192359999186	4.7290440289	5.06512795158	-2.08911743838	1.53135209729	0.920789418632	28078.0022471	9753.49958231	True	
4.25494881522	3.94767690029	5.28270545772	1.877737078	-2.59279224506	2.51531392993	1.42583823945	13086.9553992	9265.8246032	False	
2.76180253611	3.53353356142	6.1338648173	8.96067199427	-2.18122453189	2.80162584051	1.95179772702	33359.2669953	9265.8246032	True	
1.4873490497	1.37808272789	7.92103535869	7.09764250418	-2.24029176761	1.74232127178	0.473168869906	14126.9554499	8802.53337304	True	
6.04330859153	4.26672152835	7.09388825493	4.30742519824	-2.24528344013	2.98352621113	0.710271930464	9503.33721952	8362.40670438	True	
0.00463710580831	0.392433681934	7.38256196875	0.767352315023	-2.45214829329	1.56423695492	0.26029505983	13972.4832584	7944.28636916	True	
0.520624229413	1.88932019446	6.25072601477	8.24184631976	-2.34028569636	1.87942849616	3.89484888195	15351.9620021	7547.07205071	True	
2.25395783777	3.87620135688	7.81039906295	2.23003346326	-2.291784033	2.66781873298	0.683652228013	10145.2392438	7169.71844817	False	
3.00747601794	1.50969852775	4.34720700679	7.16133344962	-2.63967864086	1.97841377801	0.462122468588	16282.6490817	7169.71844817	True	
3.22639439049	0.133948970931	9.31200439264	4.04854020018	-2.37727777989	1.96006576036	0.662321186291	17318.6156397	6811.23252576	True	
5.73427378161	1.1008810923	6.34582446011	6.82393787872	-2.60776054464	2.61490888457	3.1837449394	5726.38401628	6470.67089947	False	
5.32710021315	0.428649564823	8.00010740575	4.81081797617	-2.66787777042	2.31307464188	2.71539201754	16687.468394	6470.67089947	False	
2.87286021004	2.29971882393	7.84728641344	2.28634747587	-2.30190241692	2.12044617402	1.46064098279	9339.32793496	6470.67089947	True	
5.81164370598	1.60309156037	6.80824029899	3.34507725421	-2.41599138388	2.65665090262	3.13326514011	2342.03559721	6147.1373545	True	
5.66967982468	0.74599577059	7.87997510446	9.49796118368	-2.42060775884	2.87540284009	3.65309311896	14418.2208244	5839.78048678	True	
4.70179408247	2.22969859746	5.01456332427	3.51328490327	-2.54686521101	2.7876612892	-0.168629081932	18192.6764337	5547.79146244	True	
1.16703297403	3.86674296778	9.34359580893	1.83950471723	-2.50293724373	2.69230963482	1.16043721953	16250.0241985	5270.40188931	True	
6.32485869997	1.93277025272	6.20843368721	1.3355535954	-2.46858795551	2.98322115663	2.2487202619	2706.97170192	5006.88179485	False	
5.49149742734	1.06705254575	7.23597647232	1.01233216679	-2.40080865594	2.65459016877	2.08307375604	3993.3822606	5006.88179485	True	
2.40062840992	0.742242001255	8.93591664799	9.49558485384	-2.41325656494	2.56740591704	-0.605149768857	11573.348764	4756.53770511	True	
3.03958376964	2.24860260924	4.64464914843	5.48526346468	-2.47633869444	1.85476735674	2.67290343416	13902.651384	4518.71081985	False	
3.16276811901	1.94237685091	9.19555207644	1.08629969425	-2.47385078916	2.52015791779	-0.447726276609	11688.7881409	4518.71081985	True	
0.536149883666	1.12118537339	6.6285633333	3.63180040408	-2.77269685015	1.71547077258	1.25667985162	15199.941861	4292.77527886	True	
4.41307048974	1.04115297373	7.70063708127	2.10864240262	-2.37291255964	2.0426022287	0.154594794919	9535.79251884	4078.13651492	True	
3.06148541812	0.665080170872	6.43288796853	9.46088086163	-2.38393065306	1.5910576581	0.589526014736	10850.7170629	3874.22968917	False	
6.39282389591	1.51916534997	7.52797789131	5.6553062308	-2.1921482812	2.74774550212	1.08361021716	12867.017425	3874.22968917	True	
4.94411228544	1.03544881073	7.94660625678	8.1519226569	-2.51276830965	2.9734418104	-0.602601343107	5646.67297714	3680.51820471	True	
2.1629833789	1.35678491721	4.76863224034	5.44808794012	-2.45572229711	1.68351364082	2.15172936155	10483.6066626	3496.49229448	False	
2.76287301607	0.852442616305	5.76558860366	3.17333930855	-2.56918901361	1.83779165435	1.74143206564	6731.42554616	3496.49229448	True	
3.2232953074	1.42858308844	5.89786345603	1.53349904345	-2.49595860206	1.89820184021	2.97612974407	2812.57040496	3321.66767975	True	
1.50871499057	1.8407379169	6.71725234753	1.20850752791	-2.55834471349	2.06121336445	3.09581205433	10890.8316545	3155.58429576	True	
2.5785377939	2.56027953706	6.87214770375	6.10418293892	-2.36090329483	2.21677214076	-0.0270139387798	5259.689666	2997.80508098	False	
3.09782967326	1.7519080247	7.47900936733	1.79754821595	-2.53401622165	2.07300571017	1.65799285891	8227.2501512	2997.80508098	True	
1.97660307194	1.31341644631	6.66748029212	0.668716861249	-2.82542146698	1.62947054049	0.379694072764	17853.9570744	2847.91482693	True	
5.44933830817	0.277602840973	7.11150676737	1.47546470166	-2.35248802718	2.51182350749	2.16322997397	2638.46361653	2705.51908558	True	
6.2182840801	0.200054354755	7.33796024402	2.47420784148	-2.13094975547	2.93113851491	1.5172405105	13614.5635397	2570.2431313	True	
5.39171796522	2.78335960627	5.35177871307	7.92479923703	-2.44468155942	2.68518171783	3.16225439396	3754.30106014	2441.73097474	False	
6.01089771372	2.40315309121	5.76214168688	5.2327040262	-2.51792280003	2.8756029307	0.704322027906	2900.33522065	2441.73097474	False	
4.96662059332	0.944537874449	6.30197595946	7.42202006605	-2.46025070965	2.48439523405	0.79254652585	4204.43143412	2441.73097474	True	
4.90684690948	2.08191275409	7.07270163906	7.57645005322	-2.19793989024	2.39509910447	2.36440935769	9466.25631939	2319.644426	True	
5.55188370706	2.4451076895	6.7126883879	9.0310294979	-2.4438476718	2.80706250329	-0.0367896440099	4785.03160214	2203.6622047	True	
4.5081666158	1.57106950184	5.92274636143	8.29660205887	-2.30801177015	2.1738798643	0.0123065280837	6055.36149748	2093.47909447	True	
4.86426725503	0.588263267052	5.16695329707	6.25386273773	-2.31777648202	2.238519121	1.07430815998	4300.92355343	1988.80513974	True	
4.66571220901	1.25110526409	5.14185665248	7.54315031226	-2.37509733243	2.31131083523	1.20916800745	4674.58892397	1889.36488275	True	
1.98013837777	0.365342919168	7.5098813699	6.33406668951	-2.38054510575	1.66693993558	-0.508204839059	6502.40340283	1794.89663862	False	
3.51854839196	1.21138387852	7.02467071368	9.67619831118	-2.45317768766	2.02194731423	0.440502631607	7618.21601516	1794.89663862	True	
4.09362062189	0.706341970281	7.33828606963	7.18506718894	-2.45816498815	2.34215775338	-0.467798617385	3484.04791545	1705.15180669	True	
6.38514596121	0.84365447337	7.10664181642	5.20836410953	-2.27644256772	2.80269434137	0.52361775607	6266.10824409	1619.89421635	True	
4.84674298035	1.2846875792	6.9352197483	8.40446308164	-2.47068017294	2.38647874718	0.303427871197	4410.26939987	1538.89950553	False	
4.53051825691	2.30218063817	7.0978119875	4.6277639545	-2.38493566837	2.85337090637	-0.734376215227	2602.48108272	1538.89950553	True	
5.32080530589	0.65035551204	6.08635180002	2.61151797377	-2.54960620761	2.44000973754	0.421675438193	3756.35958224	1461.95453026	True	
5.46295080203	0.998400621125	4.52857372734	5.78802295074	-2.53577464076	2.54353047904	2.66414060293	6810.18758922	1388.85680374	True	
5.80161365944	0.597737924452	7.0768663683	4.10702979128	-2.31101275269	2.71156718607	2.27072816993	3268.2166905	1319.41396356	False	
5.34036547102	0.424674118805	6.27256392354	2.46478526489	-2.36220965606	2.50277990657	3.09142968472	1668.04518369	1319.41396356	True	
4.61399929578	1.94435349534	6.0527996925	7.71069416533	-2.41332766765	2.24701576388	2.6874353385	3260.67469071	1253.44326538	True	
5.5237728885	0.0502768024484	6.19152773407	5.398905969	-2.40489229838	2.61162576878	3.55535927478	2143.04852723	1190.77110211	True	
5.0667898069	0.653161996241	5.81243357662	5.59041637166	-2.43608667339	2.37601016465	1.28507088556	1475.32538859	1131.23254701	False	
4.8293626794	0.442057445842	7.3073806274	4.83036843126	-2.34778372068	2.29725911131	1.14174098876	3257.19641896	1131.23254701	True	
3.57582056263	0.119564518398	6.38609169102	7.67862988951	-2.34853185099	1.83557702702	2.12046099629	2907.12538502	1074.67091965	True	
3.71801560198	0.206959033195	6.35667376126	9.16800239723	-2.38381379366	1.72230725629	3.41705763559	8346.67749759	1020.93737367	True	
4.96733605785	0.466315430715	5.80942686739	5.85967045748	-2.45701485698	2.31445221866	3.31938344736	1737.90333923	969.890504988	True	
6.26734031732	1.89005053931	5.39944306994	8.17531862907	-2.46966641113	2.86277285064	2.21693876146	3060.77779963	960.191599939	True	
5.31206009416	1.64194525222	5.67806558495	5.24535914945	-2.39795827508	2.56026014557	0.591748567579	1728.89588487	950.589683939	False	
5.27927292473	2.03825813288	5.85947989441	3.39474361715	-2.42135582648	2.61533652079	0.133713121284	1516.97510931	950.589683939	True	
3.66425944099	0.633257575788	5.69342854512	3.0837122534	-2.51714424736	1.95478399406	0.855342360754	2973.5078673	941.0837871	True	
2.44686965373	1.45035747794	6.74208312449	5.32917458482	-2.48839865133	1.73650266426	0.567527232968	5641.42909512	931.672949229	True	
3.16852352842	1.75937519205	6.08735952432	4.99470096801	-2.38245169331	1.95316146535	0.72660243941	2745.29443966	922.356219737	True	
4.82179219917	1.85126707701	6.88869083099	5.10312231256	-2.46096739073	2.73812372928	-0.488514552079	2201.86671775	913.132657539	True	
5.05587249555	0.744368728413	5.86730707931	6.67902375888	-2.39951547384	2.43622997837	0.0960066726894	1744.90114679	904.001330964	True	
4.00225176594	1.81442843477	5.40442339832	5.8095049439	-2.31497476872	2.18755207004	0.28728148471	4683.28891556	894.961317654	True	
4.33254134867	1.81138084055	5.8981100607	2.28337568733	-2.39896999052	2.22084731678	0.90592537352	1604.22005549	886.011704478	True	
4.67436493636	2.14611127758	5.69049513016	1.95049694821	-2.42054112091	2.4345690273	2.16367077916	3207.66419724	877.151587433	True	
5.3326330514	2.77716612293	5.09426515077	0.412668433928	-2.62588963035	2.54214774282	1.30332258209	7586.24458122	868.380071558	True	
5.6288451656	1.62577917238	5.99896462386	1.61130901932	-2.43477318115	2.62256666622	0.103340987134	1948.93473428	859.696270843	True	
5.47469052173	0.098101561673	6.47912395202	0.0969763488553	-2.43600326623	2.5143520392	-0.0506978082422	3565.04137792	851.099308134	True	
3.99317852298	0.612108068134	6.43920667844	2.22650944132	-2.30030921997	1.93304666691	1.71850287819	3441.43537325	842.588315053	True	
1.84831666262	1.35800493913	6.86571510795	1.58598928011	-2.37645915977	1.83452133887	2.06456515916	5705.18392981	834.162431903	True	
2.98768141106	2.49085518403	6.18728961981	0.257897594071	-2.37769347347	2.23517494754	1.3513422428	5273.0829914	825.820807584	True	
5.50797824753	1.08384452701	7.17570405339	4.38459961528	-2.35596289242	2.63491793639	0.101198576909	2613.44476804	817.562599508	True	
2.6426850457	1.57911315975	5.93910916393	4.04209410851	-2.43892826836	2.0796508698	-0.439064858377	4110.5139484	809.386973513	True	
5.20484706015	0.721449294669	6.43509158268	3.39783105591	-2.44096739429	2.38443164226	1.51253283956	1967.1475631	801.293103778	True	
