Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Potential	Temperature	Equilibruim
4.71092373491	2.37660255771	5.24167750889	4.46517751474	-2.69005438067	2.79750358586	-0.157249797983	18133.2315541	20000.0	False	
3.63248583986	2.39183338639	4.47223200567	1.31213261404	-2.45605608865	2.1288515904	0.935020922653	11990.1460151	20000.0	True	
4.36066696176	2.4027260081	2.81682802437	5.17908285297	-2.18449070763	1.89254435846	3.11768581998	64265.3103298	19000.0	True	
2.85148461601	3.61174822858	4.37142763784	8.82936948357	-2.98184994088	2.78722284574	1.01939190437	36384.3874647	18050.0	True	
3.0740920978	3.81592532621	7.16712169298	9.66391083956	-2.54371806079	2.70154987881	0.288245324159	10182.5186181	17147.5	True	
1.39551204501	1.2282761412	8.6879687223	6.91464071325	-2.65211936795	2.8132399231	-0.511243389645	18995.9737366	16290.125	True	
4.10205510865	0.084828873864	5.05604266933	4.46444448694	-2.2907115632	1.94954553346	3.61819349054	5538.25532	15475.61875	True	
4.0273238475	4.03399433146	7.7893084385	4.81438164663	-2.40157425379	2.31819543778	0.930896423461	38979.0591526	14701.8378125	True	
1.05876218932	4.26041041569	6.69019817952	9.39272096602	-2.44958155941	2.73647802263	3.17792614841	12694.4044822	13966.7459219	True	
5.63276719337	0.821947384137	5.35958705297	1.291867388	-2.52361270588	2.65033050662	0.104756157435	4376.02580957	13268.4086258	True	
1.18006290355	3.51294069379	6.02749368677	0.133861566463	-2.48400904457	2.58624657118	3.45842280003	9962.618648	12604.9881945	True	
2.57998126226	3.48097273688	8.67306507257	7.50021017889	-2.44047764079	2.14007075838	3.71519330375	35563.791583	11974.7387848	True	
3.18244771067	0.96397779177	6.09414246876	0.425904740211	-2.64403838207	1.52324981943	-0.196296506721	25093.7868964	11376.0018455	True	
6.76310399903	0.093396873839	3.83289696007	0.835604985036	-2.41817874006	2.75167540146	-0.769957515868	43865.2006066	10807.2017533	True	
1.36933368374	2.57353974663	8.61566171524	8.44185596374	-2.45375445565	1.96935659172	1.7914842174	21839.3550306	10266.8416656	False	
4.42481622637	0.123572139045	7.14307612271	7.02997476378	-2.22460405279	2.25357056555	3.51618559949	9286.51098938	10266.8416656	True	
1.02472344443	3.15833907816	8.32242300303	0.88251500625	-2.83573243868	2.38951530015	1.87345898386	22199.9386238	9753.49958231	True	
3.01658421324	4.22216370876	2.45412732145	8.4411430441	-2.78077870992	2.55262168164	2.32875874312	42074.6292143	9265.8246032	True	
4.02290916388	4.12631171678	6.44576292924	6.01015802762	-2.4831105942	2.93097652726	0.400778644445	6729.8529185	8802.53337304	False	
3.44458359544	1.0112507223	9.13911892944	9.32532691776	-2.35602481132	2.09081720908	1.09478203015	20365.0959571	8802.53337304	True	
4.62824985499	1.26988962534	5.81093313335	7.42936976205	-2.40743363378	2.32378292304	3.91073145362	3009.25258933	8362.40670438	True	
0.320252522338	1.89566506892	9.40033767574	7.55610700925	-2.34388314093	2.05838517279	0.857947396057	22609.8588894	7944.28636916	True	
5.16223161001	0.25469859866	4.56999022341	2.56999197406	-2.44259576025	2.32577035221	0.640856114785	7264.53383026	7547.07205071	False	
3.14505311587	1.64575929514	7.32100804959	7.86598617126	-2.39994994228	1.78283535581	3.64647313255	11342.4057849	7547.07205071	True	
2.9808453975	0.708017768597	6.68769782792	3.87442159901	-2.34806499799	1.57413399487	-0.23411713015	11831.215372	7169.71844817	True	
5.7213830643	3.95637439471	4.62492067808	5.86310740318	-2.3695748506	2.79217785287	0.422371908653	9056.15989182	6811.23252576	True	
4.72321008227	0.969907475164	4.61039376304	6.94300132099	-2.47007471071	2.25381860651	3.59662545054	5921.37797176	6470.67089947	True	
2.30915041846	0.603638516192	8.40003946099	1.55416943678	-2.259285421	1.51785315294	3.62020749283	14548.2370859	6147.1373545	False	
3.97650717068	2.67997742426	9.24781398441	1.47269804332	-2.40394247132	2.40166154508	3.16455172093	14884.6399867	6147.1373545	False	
6.23919517743	2.74441296495	4.25986473645	2.57868848442	-2.840235238	2.80189288366	2.27181173805	17728.8998771	6147.1373545	False	
3.32227129382	1.55571459167	5.49653569066	4.07307927284	-2.36606274989	2.06772596514	2.45740624046	6785.79090802	6147.1373545	True	
1.49722409996	3.0783857542	8.2027982861	0.518607995755	-2.47008272003	2.40088816855	3.5397566236	9215.97092578	5839.78048678	True	
1.97948305566	0.48930619616	7.7611066627	3.05485179227	-2.44148713086	2.47899187868	-0.459155165752	13481.8313191	5547.79146244	True	
4.16756309614	1.1780216316	5.03595145675	5.28205783731	-2.5580591602	2.01093254176	-0.211330934101	8333.55624508	5270.40188931	True	
4.90153684626	3.73128088236	6.2169252149	3.87169470538	-2.38457094824	2.49325772866	1.74546740743	11754.7406402	5006.88179485	True	
5.9187971998	2.43078469374	6.54103052607	8.00149396579	-2.32047526207	2.7463400079	2.57321924267	3481.6494186	4756.53770511	True	
3.48186857718	0.481918053266	6.15900588622	5.01214785558	-2.16213361078	1.84170231362	2.19553513067	9649.81735861	4518.71081985	False	
4.19796618276	1.50423580012	4.61811455372	7.13688996311	-2.72732975654	1.99261901574	0.0500153141426	16448.9647597	4518.71081985	False	
5.83902315982	2.63016398579	7.41850495442	5.36663112368	-2.30214653237	2.77022393838	1.8200879526	5543.18128261	4518.71081985	True	
2.15035648409	3.81820285478	7.12188871901	1.33264672545	-2.27910509114	2.60851002937	0.707566419461	9276.97856146	4292.77527886	True	
4.67204592344	1.98555497434	6.82963737837	2.23037205501	-2.40641332229	2.41873749637	2.04752118144	3604.92381409	4078.13651492	True	
5.50370396036	4.37844952776	5.6563945557	3.54507082696	-2.39746961297	2.90039410997	2.42430692123	3915.26661974	3874.22968917	True	
3.4464283848	1.9483346693	8.48849688026	5.80546669586	-2.33043124724	2.22992092033	2.92532140109	14896.4414174	3680.51820471	True	
4.52355426229	2.59327332604	8.15491431524	7.43148380945	-2.65149921947	2.34361944563	1.38807395	15461.1660544	3496.49229448	True	
2.21298480013	4.48938265878	6.37919781388	5.2431224069	-2.46050416661	2.87222148713	1.17144545062	5837.34118973	3321.66767975	True	
4.84425424631	3.59550459376	6.98421621133	3.46081740841	-2.50602164035	2.63219711119	1.90412578416	5706.26138085	3155.58429576	True	
5.93503231606	2.0913277188	6.48218942168	3.63108296071	-2.30128966487	2.73874271551	2.23124120535	2666.24670879	2997.80508098	False	
3.30062872637	2.6463392069	6.47002347456	0.935121504042	-2.36942186337	2.15605170417	2.33715917807	4430.62850083	2997.80508098	False	
6.14666857682	3.79925843342	5.44093911742	3.12193088641	-2.3938531694	2.8259785014	2.86130758836	6067.07149974	2997.80508098	True	
0.371308648163	2.59789336494	6.46896806124	3.98956434447	-2.3533914806	2.20404676488	2.80549015406	13661.905466	2847.91482693	True	
0.163082510985	1.30663434502	5.81021994434	6.93189660049	-2.56500320795	1.92157510442	0.687145928679	19668.6263636	2705.51908558	False	
1.95195953748	1.36049835742	6.06990079229	2.74038813837	-2.34215440928	1.75273078835	3.49526388082	4941.57348703	2705.51908558	True	
3.07847769945	1.4760635988	5.94753492062	9.08452144553	-2.56213020462	1.79800712028	2.8096982825	8403.26516836	2570.2431313	True	
3.70497234302	2.29488555002	6.77443946397	3.0007828268	-2.47220267762	2.23916415922	0.759352069024	3892.01664224	2441.73097474	True	
1.61058159973	1.52478540245	6.04794277736	4.02609107622	-2.4038661922	1.92872785281	0.266651844304	7688.0105225	2319.644426	True	
2.82401591596	2.15672972812	7.73738896721	4.2092417644	-2.4752068258	2.07965631341	0.834988807246	7009.35584634	2203.6622047	True	
5.17380058183	1.64375352079	7.17643633382	5.59984742972	-2.4733525832	2.82939831293	-0.630721124171	2305.83858739	2093.47909447	False	
5.42493907862	1.39703468606	6.85602479714	9.74786313564	-2.35129827355	2.93479696016	-0.636296230414	5872.87412537	2093.47909447	True	
4.62424732429	0.127834100058	6.35508659149	6.28995762473	-2.4190078209	2.36188565101	-0.0977909896091	2009.11461625	1988.80513974	True	
5.6753703134	0.923663793402	7.50475110036	2.63732359031	-2.33298591431	2.77198078008	-0.426151403099	3707.62980798	1889.36488275	True	
2.20491860542	1.88801191806	7.93439153713	5.08388034635	-2.41127331786	2.37457154377	-0.676925201592	4992.16851712	1794.89663862	True	
2.55558983501	3.26851083733	6.22657209428	0.244430940831	-2.31066292864	2.5965756705	-0.232576777313	9544.5527431	1705.15180669	False	
4.29521474824	4.05629677235	7.56378262354	0.812789452868	-2.37134267279	2.89683802742	-0.558278804926	7692.74533518	1705.15180669	True	
4.30790122541	2.71404443959	7.45402834692	2.10611548304	-2.37685681388	2.59577998568	-0.269186082942	4884.97185494	1619.89421635	False	
4.09610553109	4.36654911701	7.27315463108	1.29432875546	-2.49098693988	2.89399708188	0.590886259529	5684.15600142	1619.89421635	True	
5.31023777235	3.84664791826	5.66742291434	2.31046623033	-2.42766889147	2.80396325926	1.3734997552	2465.2344362	1538.89950553	True	
5.25188266557	1.69735512452	5.07222901532	2.29667603632	-2.46292137074	2.53556786829	1.4493196828	4227.62925415	1461.95453026	True	
