Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Potential	Equilibruim
7.59388097187	7.2275824403	-9.1932932628	-4.32180548848	-9.36905483253	1.68200653156	-8.47856655597	-4.68308294166	8.06905255688	5.53853315013	6.42200736359	8.20347799087	-5.30116054242	-0.849583655783	9.80990789196	-3.75153841869	-7.79096922901	7.11141244569	-1.67975356538	-8.40059695318	5.9883532326	3.47341327075	7.06209146781	88.0248980768	3167.07859758	False	
6.61341163651	6.95293965914	-4.7923218957	3.45221157063	-2.37900757589	-3.66479623553	-5.29269583385	-8.20836812168	-8.19298857178	-3.52777455616	8.26508174473	-3.38862034911	-4.46756717592	-3.53881890155	5.63114006949	-8.25236752614	-0.7889679722	5.55813101533	-7.12304532916	-0.492869656342	-7.70884099186	1.01869566632	6.80570054799	76.7050566423	2818.32153914	False	
5.04789909324	0.415889124042	-0.687931171883	5.60756209753	-2.59097738186	-1.94770383586	-1.15370704245	-4.0030926699	6.03164974951	3.09799613579	8.55530515021	1.64585023765	0.208294146179	-1.90536382302	7.88481255848	1.42745946426	-8.81839793834	3.28984203265	-0.953700017229	-0.279956805342	-5.19866032743	4.88846939781	5.73530605534	79.1783191329	4092.80253493	False	
6.94461754993	5.94338447492	-9.15433299162	8.20641410676	-3.82165977767	-9.57052662703	-1.21255701537	-0.796123045979	6.14014541609	-0.00330245325431	4.87637870771	9.42392741527	5.13503673595	0.518301895409	8.28410608423	-4.01189426225	-8.02959281276	1.93703480928	-6.9282372152	3.88185381857	-5.82475778203	8.15090463926	7.59296187491	75.4568890021	3985.8271606	False	
2.95617025681	1.34335693596	-7.52935894969	6.28078428248	-6.20764372937	-8.15234767415	9.43507135444	-5.24943277271	9.16538227239	-2.41657278471	0.35491795438	5.58784998994	7.04537576036	3.36827833212	6.88113002119	-1.54035029613	-5.4259428563	-3.01964399042	-5.55029138752	-9.65044652261	6.35586121216	0.529886284767	1.82373341917	67.9408174649	3869.13784048	True	
7.37939417436	5.73505986894	-9.51662977082	4.41436620947	-0.260500289356	-2.00079825612	2.71557171393	-5.33801559849	6.72802540584	-3.95426578892	6.62604245458	-5.03725320601	-7.00303720185	-6.11365395787	5.79969691027	-0.469248216329	-7.04851495683	-3.78475974392	0.00648392278709	-2.17541989275	-2.74390791118	1.82660190915	5.04593466335	70.5562559134	2835.38249719	False	
5.0748638967	4.36917131279	-8.93246223818	3.33244202668	-5.76213432469	8.43847229514	3.90731000299	-0.64373243127	-7.14489428175	-5.55288452106	2.13397559393	-2.56626355316	-9.16673829722	-5.64439997493	1.85785194773	-8.58371902324	-0.314172687648	-9.41300099729	-3.60582173147	5.70640191834	0.651361029068	8.86723868364	2.88066988261	64.0228841918	4426.1072144	True	
0.461471920176	-7.6922595738	6.72161597135	-8.4653647595	-2.32878851395	2.80322847645	2.38538444004	-2.6287483783	-4.67301740769	-5.77333908673	5.75239812157	-3.51605652433	0.442821798617	-5.37567252104	-3.85350882103	-6.45332154289	6.15123614098	-5.85913094864	-3.49768646669	-6.32843090152	-1.34665751581	6.42743224599	0.415963514342	69.6835418003	3265.34794802	True	
0.501831929869	-3.24526037572	1.24072056114	-8.99562102269	-4.95868951288	6.06872298141	3.74224389533	-3.53648967846	-1.14884208358	-6.38257792487	7.25225657689	-0.780187779026	-6.1589300304	-8.50778752799	-0.361644439039	-3.22344379949	6.86671533571	-8.73949500073	-1.46117520376	-9.04601491223	-7.32793436181	7.79918286123	9.45143027587	65.4088043373	5023.85829154	True	
3.37765363406	2.00149721593	-7.90850347523	4.89503297129	6.29346975458	-3.21168374792	2.43828582163	-6.78507001423	-3.71334989384	-4.83608396597	5.61382410592	-6.19412069185	-1.34578826116	-4.21727847388	0.251317643407	-1.42530899107	8.64111778625	-2.68723941226	5.99109623745	-9.10239188346	-2.82106587434	5.28073232353	5.17110884764	66.4184947168	2813.48145936	True	
4.85779746439	-3.72264008406	-4.13982207568	2.15711806359	-3.54884143451	3.05351909433	7.06099213732	4.87752011375	-8.61205442182	8.15540090872	6.73848358669	-0.225645933913	9.40633894778	-8.27975362024	4.44017687827	3.53700776767	7.90900074757	2.85452949062	1.08228110081	-6.84293853646	6.57010604525	1.08864283451	4.87625797977	66.9134068812	5502.70472629	False	
2.94070033253	-5.95711987376	0.628725703561	2.58235271735	3.75237858355	-4.43223019766	-6.74120428487	7.03972666155	-5.20051738843	-3.7964171224	0.750112556422	7.9096167624	-1.76404149331	-2.35856366553	-3.24124599844	-4.92283587511	3.88093560509	-6.133883876	-2.70598238677	-9.63565062968	8.42885649874	2.38970513087	7.81222139644	78.2000701388	3225.84669773	True	
