Parameter 1	Parameter 2	Parameter 3	Parameter 4	Parameter 5	Parameter 6	Parameter 7	Parameter 8	Parameter 9	Parameter 10	Parameter 11	Parameter 12	Parameter 13	Parameter 14	Parameter 15	Parameter 16	Parameter 17	Parameter 18	Parameter 19	Parameter 20	Parameter 21	Parameter 22	Parameter 23	Parameter 24	Parameter 25	Parameter 26	Parameter 27	Parameter 28	Parameter 29	Parameter 30	Parameter 31	Parameter 32	Parameter 33	Parameter 34	Parameter 35	Parameter 36	Parameter 37	Parameter 38	Parameter 39	Parameter 40	Parameter 41	Parameter 42	Parameter 43	Potential	Equilibruim
0.00131283755601	0.00037666630658	0.00170423657845	0.000230562007346	0.0056083577261	0.000560949598495	0.000575225321875	0.00206450730195	4.67338121523	0.139209199993	0.901203544434	0.0220861902112	7.10943533391	0.000733498986459	0.0812728427565	3.44787131246	0.00511928394658	0.0720041166031	0.609743962505	0.50738435887	0.0523697195849	0.402868293159	1.50148415932	0.00208857067206	0.00456429380084	0.38145409896	0.00014927361414	0.0518220127249	0.0772777382039	0.00870635940305	0.680734515675	0.00331907584214	2.44314917441	6.41695911188	0.00377645771123	3.34083983923	0.469717421452	0.0461371970262	0.0021009812532	1.47484597981	4.49822635619	0.000383462737206	57.8015382084	3343.53577688	False	
0.0239320030784	0.00102149165512	0.000813555788478	0.0136528184752	0.000225025457775	4.42363735121	0.254775589846	0.00179302079037	0.00897585229803	0.00100244405962	0.00590048296706	0.0995105603221	0.52510536307	0.00155871737586	0.103552316496	0.00513753342072	0.318070310183	0.272073411518	0.143434689971	0.33901608811	0.0619020478278	0.432696682883	0.00316514388518	0.00160644653793	0.709239903859	0.00043776411104	0.0582669918289	0.000223517204279	0.00375763791094	0.00701708463187	0.273237421687	0.0977598985497	0.000850968103177	6.20675052568	0.000587774024449	0.144608148428	0.000910928992345	0.703747284263	0.00238226635443	0.000514795403747	0.00471819115019	0.000116221331998	0.0922236639938	3674.02100609	False	
0.000626687600485	0.00104993080068	0.0382644356563	0.000524026334593	0.00334997098477	0.000205475598902	0.000741918580495	0.000200831014154	0.141831248119	0.583437575362	2.50465000416	0.00923388412895	0.000926786009943	0.0396633424963	0.212366139087	0.0281611066295	0.00316749378261	0.114431511097	1.79353048242	0.0922482147341	0.849195067129	0.816794125531	0.928626645887	0.123047586316	0.139134548042	0.000933237167756	0.00151353558572	8.11960410779	0.000399258848928	0.178373438096	0.129840144089	0.000365593719049	0.471044062517	0.0013137646181	0.0687972844212	0.00446416470389	0.00215591686988	0.650164244064	0.937285678108	0.372246505049	0.00962009607103	0.00101050338612	0.155012541408	3426.39725314	False	
0.0803042766169	0.00152690776662	0.00239412163064	0.0163064245063	0.000733063508822	0.00345142065213	1.2307207865	0.000961927472387	0.00642317304436	6.39450924332	0.000542599620361	0.173491927738	1.05904240057	0.000233058343614	0.0285325349675	0.000195992159926	0.000194194028687	0.0897576863473	0.00136682564154	0.110502072569	2.49826902564	0.106369865374	0.099368604577	0.0345964386764	0.00292476925051	0.000276727050099	0.00254939258585	0.239955908824	0.0223486752556	0.0311822458397	0.00622604081933	0.000400971413934	0.252896607858	0.00198546622703	0.0274366374723	3.37600786881	0.0597735800782	0.0183840799903	0.000183100935753	0.0183240600713	0.0019702332123	0.000259110596381	2.12722930843	3360.8718432	False	
0.000249015613402	0.00199512328546	0.0624054397083	0.0247045321561	0.00330834797986	0.15090939024	2.09786911639	0.00290471394529	0.00467825678183	0.174754252387	0.0018106944119	0.00022238791682	0.0016438025136	0.34693391715	0.00549717904713	0.000385819875031	0.00754578157412	0.0652807376474	3.27245311915	0.00630687821879	0.00627520149915	4.59197565811	0.00846781051676	0.0203114135751	0.0029202259781	0.00013614483496	0.000908853815473	0.575342357892	0.000967920038657	1.17607850916	0.400261869159	0.000778643696107	0.00286741159339	0.000531875756412	0.000129309002103	1.29806842163	0.0770755799387	0.0198786701131	0.719309016266	0.0696106762927	1.74129117638	0.000295715744075	0.514513304449	3243.76821798	False	
0.000331500881726	0.00531851808925	0.00452893724117	0.00153365243693	0.238860463125	0.00343249233754	1.5762797589	0.00184899215017	0.427484235093	0.248405660838	0.00129850295712	1.60911648833	5.44358364471	2.42500125793	0.00106260381546	0.0052853351035	4.88278753004	0.0562610735272	0.660559240905	0.00388105086021	1.72024697243	0.0362298183414	0.0037542151511	1.79004725905	0.00144291254172	0.0254971577054	0.000348785454839	1.37491640349	0.139084346822	0.0152260178862	0.138245923235	0.843638641906	0.141779823444	3.88179224441	0.298348469222	0.153641970398	0.000306261093773	0.0124834914937	0.0474578782051	0.195419337567	3.70632412105	0.00047851313966	0.0105062142639	3403.01718605	False	
0.0746149131642	0.0256605116686	0.000518922670636	0.295057493807	0.00124217561551	0.0472327754523	0.111457796915	0.0421946025899	0.070415385616	0.000359845595998	1.42683597889	3.59272147463	0.0331631006538	0.0434907845334	1.16028033137	0.00407755959537	0.0024824059893	0.295091420943	0.00145279379464	0.32888560198	3.93993689332	0.289195644088	0.513065048418	0.706010651271	0.000438480804941	0.787001389147	0.0139002379859	0.0442610967255	0.0245165705887	0.0611260424315	0.0236718616319	0.0854981913794	4.0426470658	3.07183236951	0.249303088046	0.00168501426338	0.0137201513573	0.00101800638491	0.685678874575	0.00183328585476	0.439093489886	0.000641389169571	0.00977837204576	3309.10621001	True	
0.0165571287293	0.00014945533293	0.025000069082	0.00704087470533	0.000621221470611	0.101243086513	0.89016086222	0.00116538736004	0.0700777597904	0.0699971080834	0.00203022024393	0.0032649198915	0.146760142864	1.73751935465	0.126453822941	0.438367786004	3.68354393414	0.375752193559	0.611334061969	1.81746502283	0.123116289227	0.00680863490185	0.00436892214954	0.000566407963314	0.837904557542	0.000167017713478	0.00255090382035	0.0311801648902	0.0276140359759	0.000881913863194	0.0302190941094	0.0313242594764	5.30010152736	0.00548583129147	1.76049279521	0.000419479272369	0.140155079105	0.000121930509871	0.0314254864665	0.00418223862762	4.90489940547	0.000240616954739	0.00156427437019	3424.74570961	True	
0.0522530573125	0.00105840301354	0.169207331034	0.00760879259294	0.00023839794763	0.000257483103597	0.257843358198	0.000196069222467	0.00139771524695	0.000199868184836	0.0021286497061	4.22004354978	5.07082709391	0.134545908237	0.169211563842	0.0212294789753	0.00816194715382	0.0916013014707	0.00775252498087	0.0588012567738	0.0428218963806	0.0816270785728	0.00123677515111	1.46382066423	0.00439389662108	0.0163781320138	0.000506449005655	8.08347481223	0.0262640186265	0.00359142588244	0.0139538588487	3.0852614863	0.00145885752651	0.25084222742	0.0756976037899	0.289117527106	4.70598386206	0.00184396089154	0.00453835748602	0.000370718724429	0.25187634799	0.00030624739959	0.00344869604808	3103.69671868	True	
0.2720962027	0.000227737617428	0.000751840673642	0.000927266872511	0.00705513733013	0.0130269242742	0.086953417721	0.00254800405464	0.0694710020624	0.0631038508167	0.000527799943278	0.146080357134	0.00427495273915	0.139827391031	0.0311341742075	0.220396956416	0.698140320185	0.401150469223	0.0144005272269	4.00987812454	2.39081670341	0.000237173626066	0.000268704885581	0.0230335317871	0.213949504268	0.000420376322697	0.0168403621983	0.000775780664308	6.27630650376	0.0219935873587	0.799676326613	0.0705289151401	0.0246036658451	0.000357432369445	0.00115053889587	0.0449810805345	0.159389229347	1.2929178151	0.00240693163299	0.587278190005	0.0423283167505	0.000373344402114	0.264837336637	3256.3197114	True	
